,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,389,758,1147,159,167,326,0,0,0,0.011326578150477523,0.02103235320881694,0.016298554944166734
1,Venda Nova,Carreira,583.47,770,1384,2154,159,167,326,0,0,0,0.022448058164748087,0.038368748864180256,0.030603749412616715
2,Carreira,Baguim,786.02,1138,1834,2972,161,167,328,0,0,0,0.03272549601895043,0.0508595034094004,0.041958359537868556
3,Baguim,Campainha,751.7,1431,2036,3467,161,167,328,0,0,0,0.04115492763760749,0.056453947369024385,0.04894436756183499
4,Campainha,Rio Tinto,859.99,2101,2674,4775,156,166,322,0,0,0,0.06235780155994067,0.07457846747180207,0.06865789640891269
5,Rio Tinto,Levada,452.83,2432,3216,5648,156,168,324,0,0,0,0.07217724696189506,0.08864803087360901,0.08071765343463562
6,Levada,Nau Vitória,1111.62,3149,4137,7286,156,168,324,0,0,0,0.0934572352061577,0.11402438886823386,0.10412168525316015
7,Nau Vitória,Nasoni,499.02,3352,4250,7602,156,168,324,0,0,0,0.0994842731313821,0.1171231626105526,0.10863036397243346
8,Nasoni,Contumil,650.0,3455,4323,7779,156,168,324,0,0,0,0.10255807647459571,0.11913868713114983,0.11115543014836451
9,Contumil,Estádio do Dragão,619.19,4094,5129,9223,156,168,324,0,0,0,0.1215156151619918,0.14134373157652438,0.13179686071026794
10,Estádio do Dragão,Campanhã,1166.02,7859,9287,17146,247,251,498,168,166,334,0.08271737050900482,0.09736794034827001,0.09005681354234764
11,Campanhã,Heroismo,950.92,15101,17792,32893,318,295,613,246,284,530,0.11643910275618237,0.13262570555791808,0.12466908797137614
12,Heroismo,24 de Agosto,571.9,16730,19288,36019,319,289,608,246,284,530,0.1287854573190987,0.14518712129089215,0.13707816978270382
13,24 de Agosto,Bolhão,680.44,22224,23672,45897,321,297,618,246,284,530,0.1705064496108308,0.17589600402705416,0.1732443549721101
14,Bolhão,Trindade,451.8,29504,31249,60753,321,299,620,246,284,530,0.2263558956099819,0.23144990328347922,0.22894774268582196
15,Trindade,Lapa,857.4300000000001,35412,41784,77197,323,292,615,247,280,527,0.2702785476036069,0.3153230346081326,0.2929279581658972
16,Lapa,Carolina Michaelis,460.97,35019,41262,76282,323,292,615,252,282,534,0.26477129685095,0.3102266001634427,0.2875626920339623
17,Carolina Michaelis,Casa da Música,627.48,33355,38867,72223,323,292,615,250,282,532,0.25313880398912975,0.2922188638200007,0.27277034384917925
18,Casa da Música,Francos,871.87,31027,31082,62109,323,312,635,248,258,506,0.23635990903577084,0.23659159901082144,0.2364757998941145
19,Francos,Ramalde,965.03,29237,27976,57214,325,329,654,248,245,493,0.2219955115147375,0.21222928546902073,0.2171101749195728
20,Ramalde,Viso,621.15,28196,26679,54876,322,331,653,248,245,493,0.21515176052290869,0.20172750592918975,0.20840904383872075
21,Viso,Sete Bicas,743.81,26795,25192,51987,323,329,652,248,245,493,0.20411965929151418,0.19110456663538833,0.19759845952298433
22,Sete Bicas,Sra da Hora,674.5,23009,22575,45584,319,333,652,248,245,493,0.1764444304742027,0.17013652844040572,0.17326314719714622
23,Sra da Hora,Vasco da Gama,824.48,8329,9230,17560,160,166,326,0,0,0,0.24100940950391198,0.25744553949543825,0.24937872722965845
24,Vasco da Gama,Estádio do Mar,661.6,8156,8927,17084,160,166,326,0,0,0,0.23601426115076715,0.24898302400353886,0.24261798702058343
25,Estádio do Mar,Pedro Hispano,786.97,8089,8826,16915,160,166,326,0,0,0,0.2340623159814291,0.2461599628501965,0.24022246745448245
26,Pedro Hispano,Parque de Real,656.68,7427,8125,15552,162,166,328,0,0,0,0.21225093159266786,0.22661485033296216,0.21952047583318265
27,Parque de Real,C. Matosinhos,723.67,7091,7806,14898,160,166,326,0,0,0,0.20519673025508547,0.21771937150313977,0.2115732899090027
28,C. Matosinhos,Matosinhos Sul,616.61,5468,6046,11515,153,171,324,0,0,0,0.16548013263537895,0.16370236927224213,0.16454186863816786
29,Matosinhos Sul,Brito Capelo,535.72,2479,3060,5539,165,168,333,0,0,0,0.06955816840862707,0.0843273517190992,0.077009287916613
30,Brito Capelo,Mercado,487.53,1297,1667,2964,169,172,341,0,0,0,0.03554268390734114,0.04487604543699706,0.040250420514674916
31,Mercado,Sr. de Matosinhos,708.96,347,345,692,165,168,333,0,0,0,0.00975717441880614,0.009507275132275133,0.009631099103078784
33,Fonte do Cuco,Custoias,689.2,8417,8948,17365,82,80,162,164,168,332,0.14417169029771404,0.1518130171807207,0.14801058955272517
34,Custoias,Esposade,1779.24,8149,8784,16933,82,79,161,170,166,336,0.1361091667264955,0.15085394350195638,0.14337918163868002
35,Esposade,Crestins,2035.56,8007,8706,16713,76,81,157,168,170,338,0.13786587406217343,0.14594260958002261,0.14195829892842346
36,Crestins,Verdes,591.8199999999999,7965,8645,16611,83,81,164,168,168,336,0.1336703571610518,0.14614101964377926,0.13988300530574121
37,Verdes,Pedras Rubras,960.78,5892,4800,10692,0,0,0,168,168,336,0.14142223815188043,0.11522385662248999,0.1283230473871852
38,Pedras Rubras,Lidador,1147.58,5262,4247,9510,0,0,0,168,168,336,0.126304684168205,0.10195019322731581,0.1141274386977604
39,Lidador,Vilar do Pinheiro,1987.51,5046,4050,9096,0,0,0,168,168,336,0.12112074507398489,0.09721560218975703,0.10916817363187097
40,Vilar do Pinheiro,Modivas Sul,2037.38,4888,3989,8877,0,0,0,170,168,338,0.11595249278536571,0.09574424298772992,0.1059081556078426
41,Modivas Sul,Modivas Centro,1051.08,4832,3964,8797,0,0,0,170,168,338,0.1146310084414164,0.09516494965817521,0.10495557093968703
42,Modivas Centro,Modivas Norte,852.51,4787,3953,8740,0,0,0,168,168,336,0.1148978699145443,0.09488172859750733,0.10488979925602582
43,Modivas Norte,Mindelo,1834.12,4064,3440,7504,0,0,0,168,166,334,0.09755757042508599,0.0835619285932471,0.09060165262842354
44,Mindelo,Espaço Natureza,776.86,3932,3459,7391,0,0,0,164,166,330,0.0966847625666771,0.08402461646559564,0.09031632543704218
45,Espaço Natureza,Varziela,1539.0,3925,3450,7375,0,0,0,158,166,324,0.100178704761411,0.08380433318586836,0.09178936623813914
46,Varziela,Árvore,858.71,3661,3286,6948,0,0,0,164,168,332,0.0900230681010756,0.07888763124327808,0.08438826872725035
47,Árvore,Azurara,664.57,3630,3293,6923,0,0,0,164,168,332,0.08926281149370528,0.0790486952780488,0.08409422256530079
48,Azurara,Santa Clara,1218.09,3590,3264,6854,0,0,0,162,168,330,0.08936454554014707,0.07834854285191348,0.08375639871704633
49,Santa Clara,Vila do Conde,670.57,3456,3132,6588,0,0,0,164,158,322,0.08498576470883673,0.07993065735571996,0.08250530830575459
50,Vila do Conde,Alto de Pega,730.41,2692,2376,5068,0,0,0,168,168,336,0.06461762615302317,0.05703617435319614,0.06082690025310966
51,Alto de Pega,Portas Fronhas,671.05,2606,2212,4819,0,0,0,168,168,336,0.06256232561069615,0.05311283910200129,0.05783758235634872
52,Portas Fronhas,São Brás,562.21,2092,1922,4014,0,0,0,168,168,336,0.05021473434046591,0.04614192003264832,0.04817832718655712
53,São Brás,Póvoa de Varzim,624.94,1973,1878,3851,0,0,0,168,168,336,0.04735626458382885,0.04507488479262673,0.04621557468822779
55,Fonte do Cuco,Cândido dos Reis,913.51,5773,5592,11365,83,82,165,80,79,159,0.15285872507130338,0.14991167959270985,0.15139430978286758
56,Cândido dos Reis,Pias,916.73,5482,5363,10846,83,82,165,80,79,159,0.14517556684870123,0.14377677083870127,0.14448049163614476
57,Pias,Araújo,1258.13,5263,5190,10454,83,82,165,80,87,167,0.13937195559730925,0.13212573440358366,0.13567737583377246
58,Araújo,Custió,651.69,5115,4971,10086,83,48,131,80,118,198,0.13544131349038596,0.12543079479215405,0.13031551404531713
59,Custió,Parque de Maia,1418.51,4855,4778,9633,83,44,127,80,118,198,0.12855303529064802,0.12325846417326673,0.1258711609690394
60,Parque de Maia,Forum,824.81,4345,4246,8592,83,44,127,82,118,200,0.11356656567629164,0.10954353521853771,0.11154188963534495
61,Forum,Zona Industrial,1119.4,1854,1899,3753,83,44,127,82,118,200,0.048469863897851184,0.04898494098045936,0.04872908744570862
62,Zona Industrial,Mandim,1194.23,1762,1747,3509,85,44,129,88,118,206,0.043853159398234254,0.045064124381366144,0.044447782592910226
63,Mandim,Castêlo da Maia,1468.1,1671,1608,3280,85,44,129,79,118,197,0.044037508789351545,0.04149625959336368,0.042753369727437346
64,Castêlo da Maia,ISMAI,702.48,925,1015,1940,85,51,136,79,109,188,0.024396026590917726,0.026676829268292693,0.02553786843655934
65,Santo Ovídio,D. João II,463.71,6440,7054,13495,410,370,780,0,0,0,0.07273035230352302,0.08826838907699613,0.08010095949093976
66,D. João II,João de Deus,716.25,8661,10194,18856,370,402,772,0,0,0,0.10838024919408022,0.1174085073694851,0.11308149244085841
67,João de Deus,C.M.Gaia,405.01,14560,17122,31683,370,370,740,0,0,0,0.18218548026374215,0.21425034537911197,0.1982179128214271
68,C.M.Gaia,General Torres,488.39,16842,19129,35972,384,370,754,0,0,0,0.2030603520707128,0.23935848968085544,0.22087243551335572
69,General Torres,Jardim do Morro,419.98,17942,20972,38915,384,372,756,0,0,0,0.21632650659093255,0.26101291686579653,0.23831505767856406
70,Jardim do Morro,São Bento,795.7,18755,22001,40756,370,378,748,0,0,0,0.23467376693502087,0.26946977601554206,0.2522578463901506
71,São Bento,Aliados,443.38,24310,28477,52788,370,372,742,0,0,0,0.3041902874721599,0.3544118122343053,0.32936873384886894
72,Aliados,Trindade,450.27,26864,30379,57243,406,370,776,0,0,0,0.30633743796781815,0.38012008341658066,0.34151730757611987
73,Trindade,Faria Guimaraes,555.34,21495,26344,47840,374,390,764,0,0,0,0.26608364800471596,0.31273497427778907,0.28989780670432136
74,Faria Guimaraes,Marques,621.04,20314,25322,45637,372,394,766,0,0,0,0.25282452132729544,0.2975466745823437,0.275827822087725
75,Marques,Combatentes,702.75,16016,20543,36560,374,372,746,0,0,0,0.1982609594397853,0.25567382102395686,0.22689042929140973
76,Combatentes,Salgueiros,471.25,13607,18083,31691,398,372,770,0,0,0,0.15829040728508847,0.2250559328996426,0.1905459599196523
77,Salgueiros,Polo Universitario,775.36,12200,16437,28638,392,374,766,0,0,0,0.1440857588209989,0.20348076734123974,0.17308541050059428
78,Polo Universitario,I.P.O.,827.64,9598,13856,23455,370,378,748,0,0,0,0.12010610675594505,0.1697141077502225,0.14517539068086066
79,I.P.O.,Hospital São João,351.77,4932,6690,11622,386,368,754,0,0,0,0.05915471865755932,0.08416364734299517,0.07136066793639273
80,Verdes (E) ,Botica,683.54,2297,4099,6396,81,81,162,0,0,0,0.1312971744196848,0.23431322311994998,0.1828051987698174
81,Botica,Aeroporto,649.66,2155,3911,6066,81,81,162,0,0,0,0.12321791004269236,0.2235368084133517,0.17337735922802205
82,Sra da Hora,Fonte do Cuco,687.03,14782,14802,29585,161,166,327,246,247,246,0.15589358125287156,0.15187355143507314,0.15385196508635546
