,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,93,368,461,42,82,124,0,0,0,0.010251322751322756,0.02079293585851618,0.01722238948349905
4,Venda Nova,Carreira,583.47,160,676,836,42,81,123,0,0,0,0.01767339662358491,0.03866157943384148,0.031494882864485575
5,Carreira,Baguim,786.02,222,953,1176,42,60,102,0,0,0,0.02453383665690217,0.07360894901251964,0.053401549807265386
6,Baguim,Campainha,751.7,258,1074,1332,42,44,86,0,0,0,0.028442744820050037,0.11307755831777727,0.07174427730725932
7,Campainha,Rio Tinto,859.99,365,1401,1766,42,44,86,0,0,0,0.040304503093553795,0.14743130764550633,0.09511356588757601
8,Rio Tinto,Levada,452.83,422,1678,2100,42,42,84,0,0,0,0.046560966657476895,0.18497132208823666,0.11576614437285679
9,Levada,Nau Vitória,1111.62,744,2064,2809,42,42,84,0,0,0,0.08211874201726319,0.22762316051286816,0.15487095126506567
10,Nau Vitória,Nasoni,499.02,762,2148,2910,42,42,84,0,0,0,0.08400967519040346,0.23683376806603174,0.1604217216282176
11,Nasoni,Contumil,650.0,801,2183,2984,42,42,84,0,0,0,0.08829545319970698,0.24072597399051732,0.16451071359511213
12,Contumil,Estádio do Dragão,619.19,959,2497,3457,42,42,84,0,0,0,0.10572783008809507,0.27534054775324823,0.19053418892067164
13,Estádio do Dragão,Campanhã,1166.02,2324,4130,6454,125,151,276,84,84,168,0.04859109883166426,0.07728523953884515,0.063733717636141
14,Campanhã,Heroismo,950.92,5127,7152,12279,145,147,292,125,126,251,0.08227349547128969,0.11353194752588,0.09798752738510384
15,Heroismo,24 de Agosto,571.9,5452,7810,13262,145,147,292,125,126,251,0.08748768583480272,0.123979733279419,0.10583271447357406
16,24 de Agosto,Bolhão,680.44,7482,9531,17014,145,147,292,125,126,251,0.1200702471904905,0.15129129132660016,0.13576547365533978
17,Bolhão,Trindade,451.8,10744,10905,21649,145,154,299,125,126,251,0.17240344746021188,0.16904671046557163,0.170696072215808
18,Trindade,Lapa,857.4300000000001,15493,15113,30607,165,187,352,125,114,239,0.2324953313809373,0.22011511568811373,0.2262126262847684
19,Lapa,Carolina Michaelis,460.97,15362,15011,30373,166,188,354,126,106,232,0.22893118493943554,0.22439870288487263,0.2266684616594203
20,Carolina Michaelis,Casa da Música,627.48,14808,14093,28902,167,199,366,126,105,231,0.21997080016221565,0.2041873629151391,0.21198045242016456
21,Casa da Música,Francos,871.87,14064,10936,25001,167,196,363,146,105,251,0.194583187205208,0.1599527322879081,0.17774855529881725
22,Francos,Ramalde,965.03,13066,9946,23013,152,190,342,146,105,251,0.18925469644235968,0.1482837697130907,0.16906420448673698
23,Ramalde,Viso,621.15,12220,9735,21956,166,173,339,142,105,247,0.17195109612916032,0.15353541804380605,0.1632680107927821
24,Viso,Sete Bicas,743.81,11734,9316,21050,166,169,335,125,104,229,0.175517119378379,0.14954698407588976,0.1629905185607078
25,Sete Bicas,Sra da Hora,674.5,10608,7360,17969,176,169,345,125,102,227,0.15371544417427957,0.1191099244458517,0.1373671296010099
26,Sra da Hora,Vasco da Gama,824.48,2961,3114,6075,84,126,210,0,0,0,0.16319863558845488,0.11442687109330611,0.13393557689136562
27,Vasco da Gama,Estádio do Mar,661.6,2683,3125,5808,84,126,210,0,0,0,0.14787361552226125,0.11482894598734997,0.12804681380131447
28,Estádio do Mar,Pedro Hispano,786.97,2633,3082,5716,84,139,223,0,0,0,0.14514233396703666,0.10267333114230166,0.11867062368614803
29,Pedro Hispano,Parque de Real,656.68,2451,3024,5475,80,105,185,0,0,0,0.14185802595934063,0.13333726687951744,0.13702191945457612
30,Parque de Real,C. Matosinhos,723.67,2298,2908,5206,64,105,169,0,0,0,0.16624237369099648,0.12822308590543707,0.14262092269996846
31,C. Matosinhos,Matosinhos Sul,616.61,1687,2280,3968,84,105,189,0,0,0,0.09299849975363506,0.10057222401972482,0.09720612434590714
32,Matosinhos Sul,Brito Capelo,535.72,836,828,1665,84,105,189,0,0,0,0.04610059023107514,0.03653515210324921,0.04078645793783851
33,Brito Capelo,Mercado,487.53,479,512,991,84,105,189,0,0,0,0.026429375332923128,0.0225833787015549,0.024292710537718556
34,Mercado,Sr. de Matosinhos,708.96,124,107,231,84,105,189,0,0,0,0.00684765661739704,0.004717813051146384,0.005664410191702231
35,Sra da Hora,Fonte do Cuco,687.03,3759,3270,7030,42,42,84,63,67,130,0.15224314964419675,0.12732771888498473,0.13954015692145463
36,Fonte do Cuco,Custoias,689.2,3580,3262,6842,42,42,84,68,81,149,0.13804560378111408,0.11187845289629622,0.12419642925299428
37,Custoias,Esposade,1779.24,3478,3198,6676,42,42,84,62,64,126,0.14226606476281847,0.12822789949431168,0.13517649571403256
38,Esposade,Crestins,2035.56,3419,3165,6585,42,42,84,63,63,126,0.13848097417864408,0.12816739953788872,0.1333241868582664
39,Crestins,Verdes,591.8199999999999,3400,3140,6540,42,42,84,63,63,126,0.13768300554540583,0.1271475506993946,0.13241527812240023
40,Verdes,Pedras Rubras,960.78,2567,1219,3787,0,0,0,63,63,126,0.16435961069343027,0.07806783829476105,0.12121372449409566
41,Pedras Rubras,Lidador,1147.58,2325,1126,3452,0,0,0,63,63,126,0.14886462083472296,0.07212043512025657,0.11049252797748976
42,Lidador,Vilar do Pinheiro,1987.51,2243,1087,3331,0,0,0,63,53,116,0.14358866074592008,0.08274834518213868,0.11579093035901997
43,Vilar do Pinheiro,Modivas Sul,2037.38,2194,1091,3286,0,0,0,63,42,105,0.14047988686793403,0.10480586842066363,0.12621027948902588
44,Modivas Sul,Modivas Centro,1051.08,2170,1099,3270,0,0,0,63,42,105,0.13893855502742616,0.10559154231604131,0.12559974994287224
