,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,226,163,389,84,0,84,0,0,0,0.012455908289241622,,0.021484335314011446
1,Venda Nova,Carreira,583.47,393,265,659,84,0,84,0,0,0,0.021699931800900785,,0.03634999376506262
2,Carreira,Baguim,786.02,715,313,1028,84,42,126,0,0,0,0.039408947277789284,0.03456916171493795,0.037795685423505504
3,Baguim,Campainha,751.7,906,311,1217,84,42,126,0,0,0,0.04994818824895444,0.034343860826129155,0.04474674577467934
4,Campainha,Rio Tinto,859.99,1293,376,1669,84,42,126,0,0,0,0.07126573149312906,0.04150311021416085,0.06134485773347299
5,Rio Tinto,Levada,452.83,1542,449,1992,84,42,126,0,0,0,0.085002951320309,0.04959803772046481,0.07320131345369427
6,Levada,Nau Vitória,1111.62,1992,574,2566,84,42,126,0,0,0,0.10979953028070553,0.06334420647744134,0.09431442234628414
7,Nau Vitória,Nasoni,499.02,2152,577,2729,84,42,126,0,0,0,0.11861512502637526,0.06368646408998108,0.10030557138091052
8,Nasoni,Contumil,650.0,2200,582,2782,84,42,126,0,0,0,0.12125890758830081,0.0641917964705316,0.10223653721571108
9,Contumil,Estádio do Dragão,619.19,2574,767,3342,84,42,126,0,0,0,0.14190487839893556,0.08463696874644455,0.12281557518143855
10,Estádio do Dragão,Campanhã,1166.02,4350,2135,6485,252,126,378,84,42,126,0.05779688295480371,0.05674431864906822,0.057446028186225205
11,Campanhã,Heroismo,950.92,8112,4688,12801,291,126,417,125,124,249,0.08643989264452931,0.08087904422227579,0.08431670223101635
12,Heroismo,24 de Agosto,571.9,8744,5119,13864,250,126,376,129,124,253,0.10169038301975765,0.08832211036381345,0.09630741532512181
13,24 de Agosto,Bolhão,680.44,11438,6148,17587,250,126,376,133,124,257,0.13150209208317618,0.10607546048988639,0.12133368474695574
14,Bolhão,Trindade,451.8,12123,7772,19896,218,126,344,167,124,291,0.1369802284120606,0.1340879281364215,0.1358355668905531
15,Trindade,Lapa,857.4300000000001,11792,12706,24498,210,138,348,167,124,291,0.13589377502934824,0.2098121978159465,0.16627670712982873
16,Lapa,Carolina Michaelis,460.97,11486,12678,24165,210,163,373,167,124,291,0.1323720439623897,0.1922135351331533,0.158214967422632
17,Carolina Michaelis,Casa da Música,627.48,10995,12677,23672,210,167,377,167,124,291,0.12670674257023654,0.18970915006390812,0.15411607120537396
18,Casa da Música,Francos,871.87,9487,12558,22046,176,167,343,167,138,305,0.11944572706773723,0.17865057400206563,0.14724189024426765
19,Francos,Ramalde,965.03,8771,12047,20819,168,167,335,167,164,331,0.11288949547334187,0.15698131307116028,0.13479837386430177
