,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,529,718,1248,165,167,332,0,0,0,0.014870931537598197,0.019915293662973153,0.017408306462109092
1,Venda Nova,Carreira,583.47,970,1335,2306,165,167,332,0,0,0,0.027220773055040007,0.03703675527485947,0.03215833037645522
2,Carreira,Baguim,786.02,1432,1728,3160,165,167,332,0,0,0,0.040190476749960034,0.04791624623109546,0.04407663188053117
3,Baguim,Campainha,751.7,1854,1886,3740,165,169,334,0,0,0,0.05203971042274489,0.05166799178956852,0.0518516252460778
4,Campainha,Rio Tinto,859.99,2572,2331,4904,163,165,328,0,0,0,0.07307092292153834,0.06541882225094273,0.06922154301102532
5,Rio Tinto,Levada,452.83,3049,2767,5816,163,169,332,0,0,0,0.0866035844887556,0.07582084202672645,0.08111477883790343
6,Levada,Nau Vitória,1111.62,3820,3528,7348,163,169,332,0,0,0,0.10851046163628306,0.09665848112851017,0.10247737517298904
7,Nau Vitória,Nasoni,499.02,4089,3617,7707,163,169,332,0,0,0,0.11615751600843065,0.09909660901725907,0.10747289769063548
8,Nasoni,Contumil,650.0,4262,3693,7956,163,169,332,0,0,0,0.12107868302885065,0.10118230455471844,0.11095070723930744
9,Contumil,Estádio do Dragão,619.19,5148,4421,9569,163,169,332,0,0,0,0.14622954128293433,0.1211119630022991,0.13344378607381577
10,Estádio do Dragão,Campanhã,1166.02,9390,8000,17391,245,253,498,166,168,334,0.09980534358398965,0.08307162395331495,0.09134075322122946
11,Campanhã,Heroismo,950.92,17730,15873,33603,328,334,662,244,247,491,0.13497428248920573,0.11898862465792061,0.12691986809619535
12,Heroismo,24 de Agosto,571.9,19340,17523,36863,333,330,663,244,247,491,0.1460284445400132,0.13221600436024022,0.13911972234756412
13,24 de Agosto,Bolhão,680.44,25699,22580,48280,326,328,654,244,247,491,0.19629066512091534,0.17093247222972632,0.18355488120984126
14,Bolhão,Trindade,451.8,31725,30887,62613,324,336,660,244,247,491,0.2431153152526353,0.2307948873696217,0.23687735520133738
15,Trindade,Lapa,857.4300000000001,35580,45101,80681,326,336,662,248,251,499,0.2697122797064802,0.33451828046444215,0.30246804645734043
16,Lapa,Carolina Michaelis,460.97,35330,44380,79711,331,336,667,248,253,501,0.26564256182511536,0.3279688278142068,0.297075143494927
17,Carolina Michaelis,Casa da Música,627.48,33560,41760,75321,331,337,668,250,251,501,0.2513999268697257,0.3092442016810429,0.28048835773381947
18,Casa da Música,Francos,871.87,30433,35008,65442,331,321,652,242,281,523,0.23141429207696704,0.25181803799417274,0.24189944145595393
19,Francos,Ramalde,965.03,28112,31970,60082,329,297,626,246,289,535,0.21285579020894738,0.2353805920286555,0.22427592594206783
20,Ramalde,Viso,621.15,26603,30557,57160,339,301,640,246,287,533,0.19819035910060528,0.22436773719767,0.21137391336278408
21,Viso,Sete Bicas,743.81,25357,28746,54103,329,310,639,244,287,531,0.19272148759101398,0.20810175392900637,0.20059866202472446
22,Sete Bicas,Sra da Hora,674.5,21882,27325,49208,331,296,627,245,287,532,0.16545775940705185,0.20224413267753139,0.18404742034374225
23,Sra da Hora,Vasco da Gama,824.48,8737,8346,17083,162,167,329,0,0,0,0.24969871731551277,0.2313788847186479,0.24039959256269683
24,Vasco da Gama,Estádio do Mar,661.6,8789,7891,16680,162,167,329,0,0,0,0.2511755635544341,0.21877312464992069,0.23472812496156562
25,Estádio do Mar,Pedro Hispano,786.97,8727,7846,16574,162,167,329,0,0,0,0.24941926833897812,0.21753011409711906,0.23323237241681866
26,Pedro Hispano,Parque de Real,656.68,7974,7178,15153,162,167,329,0,0,0,0.22790866458327266,0.19899915846203536,0.21323423442446832
27,Parque de Real,C. Matosinhos,723.67,7634,6681,14316,158,167,325,0,0,0,0.22369880329970093,0.1852329616134303,0.2039332784947557
