,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,437,1928,2366,162,155,317,0,0,0,0.012517146776406035,0.05760184162932185,0.034561713660323866
4,Venda Nova,Carreira,583.47,719,3592,4312,162,159,321,0,0,0,0.0205615118564912,0.10461727363193157,0.06219660881068129
5,Carreira,Baguim,786.02,988,4935,5923,162,159,321,0,0,0,0.028238104377503133,0.14370938592946134,0.08543415972566935
6,Baguim,Campainha,751.7,1186,5674,6861,164,151,315,0,0,0,0.033490136398559675,0.17398505626987842,0.10083849481306485
7,Campainha,Rio Tinto,859.99,1596,7389,8986,165,147,312,0,0,0,0.0447939092786469,0.2327337343639999,0.13334248071309204
8,Rio Tinto,Levada,452.83,1886,8684,10570,165,155,320,0,0,0,0.05292609973637102,0.25939798009485315,0.1529359167850108
9,Levada,Nau Vitória,1111.62,2647,10574,13222,165,158,323,0,0,0,0.07428825669488064,0.30984457046680214,0.1895139457845512
10,Nau Vitória,Nasoni,499.02,2874,10814,13688,165,160,325,0,0,0,0.08065072218161988,0.31290716599245877,0.19499235605772516
11,Nasoni,Contumil,650.0,3007,10987,13995,165,160,325,0,0,0,0.08438384593793795,0.3179314312930822,0.1993611187281628
12,Contumil,Estádio do Dragão,619.19,3888,12477,16365,165,160,325,0,0,0,0.10910724697277152,0.3610291075111948,0.233130316776303
13,Estádio do Dragão,Campanhã,1166.02,9048,19006,28055,244,241,485,168,168,336,0.09588763664681096,0.20280072516980538,0.14916001264302037
14,Campanhã,Heroismo,950.92,16809,40152,56961,289,326,615,289,246,535,0.12535133382559951,0.3055204926433501,0.2145293676025807
15,Heroismo,24 de Agosto,571.9,19297,42320,61617,300,328,628,289,246,535,0.14140364080642548,0.3209585899348993,0.2296366890618593
16,24 de Agosto,Bolhão,680.44,28850,48446,77297,292,330,622,289,246,535,0.21411371914193436,0.36622173220755005,0.28946822658832344
17,Bolhão,Trindade,451.8,42674,54546,97221,294,325,619,289,246,535,0.3156991868786583,0.4157278734124592,0.3649685270144283
18,Trindade,Lapa,857.4300000000001,58152,74173,132325,323,329,652,255,250,505,0.4372075675002374,0.5574239027315174,0.49732838604264334
19,Lapa,Carolina Michaelis,460.97,58469,72958,131427,331,329,660,249,250,499,0.43880283768165373,0.5482953292410586,0.49351125824422937
20,Carolina Michaelis,Casa da Música,627.48,57446,67606,125052,331,329,660,253,248,501,0.4279358533208199,0.5099787368678258,0.46870022690054575
