,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
17,Bolhão,Trindade,451.8,30552,33761,64313,330,301,631,249,290,539,0.22966128829011215,0.24654977134584333,0.23822764176800434
18,Trindade,Lapa,857.4300000000001,41079,46269,87349,290,289,579,253,276,529,0.3276312948652417,0.35354844567933874,0.3408673922106405
19,Lapa,Carolina Michaelis,460.97,40921,45612,86533,290,289,579,291,271,562,0.3035504428314444,0.3518576715011029,0.32723128788856576
20,Carolina Michaelis,Casa da Música,627.48,39622,42949,82571,290,289,579,299,269,568,0.2896534136967876,0.3325911359929917,0.310504191751158
21,Casa da Música,Francos,871.87,40110,30340,70450,290,321,611,291,232,523,0.2975363058848965,0.23914434227211237,0.269225754037292
22,Francos,Ramalde,965.03,38025,27147,65173,292,329,621,291,231,522,0.2811721054250275,0.21150951267334772,0.2472509958888367
23,Ramalde,Viso,621.15,35415,26333,61748,294,325,619,291,231,522,0.26103399621674617,0.20655676016704821,0.23464247064483595
24,Viso,Sete Bicas,743.81,34037,24527,58564,296,329,625,291,231,522,0.2500875101218214,0.19109199824787412,0.22145442204650875
25,Sete Bicas,Sra da Hora,674.5,31624,20148,51773,294,331,625,291,231,522,0.2330965119578051,0.15645506439573395,0.19577388670886472
26,Sra da Hora,Vasco da Gama,824.48,8661,9295,17957,166,163,329,0,0,0,0.24156141295037822,0.2640194085090223,0.25268801865268514
27,Vasco da Gama,Estádio do Mar,661.6,7642,9458,17100,166,163,329,0,0,0,0.2131542082235129,0.2686343543793395,0.2406413323067948
28,Estádio do Mar,Pedro Hispano,786.97,7349,9485,16834,166,163,329,0,0,0,0.20497837587652185,0.26940576435655195,0.2368983282237708
29,Pedro Hispano,Parque de Real,656.68,6628,9170,15798,166,163,329,0,0,0,0.1848554352683366,0.2604700825761322,0.22231801129013196
30,Parque de Real,C. Matosinhos,723.67,5986,8922,14909,168,165,333,0,0,0,0.16498211001953453,0.25035492903296086,0.20728395727843946
31,C. Matosinhos,Matosinhos Sul,616.61,4380,6857,11237,159,177,336,0,0,0,0.12753445251331044,0.17936947580008294,0.15484040228044954
32,Matosinhos Sul,Brito Capelo,535.72,2035,2937,4973,164,164,328,0,0,0,0.057463878728104975,0.082929829248217,0.07019685398816099
33,Brito Capelo,Mercado,487.53,1155,1423,2578,164,164,328,0,0,0,0.03261395872791306,0.04017143438614471,0.036392696557028884
34,Mercado,Sr. de Matosinhos,708.96,323,299,622,164,164,328,0,0,0,0.009132944186949151,0.008440605239385727,0.00878677471316744
35,Sra da Hora,Fonte do Cuco,687.03,11277,8422,19699,83,59,142,168,149,317,0.18923753499334325,0.16947983899368602,0.18025321411274367
36,Fonte do Cuco,Custoias,689.2,10822,8466,19288,83,60,143,170,149,319,0.1801028441638335,0.16962065993894576,0.1753466007180826
37,Custoias,Esposade,1779.24,10559,8393,18953,83,60,143,168,138,306,0.17720486175355094,0.1778939068265061,0.1775093487424091
38,Esposade,Crestins,2035.56,10355,8299,18655,84,60,144,166,128,294,0.17459951807188068,0.1856547550284094,0.17935083818517727
39,Crestins,Verdes,591.8199999999999,10270,8139,18409,76,60,136,166,128,294,0.17835786763296038,0.18206497601472413,0.17997802418209974
40,Verdes,Pedras Rubras,960.78,8700,4267,12968,0,0,0,166,128,294,0.21135323416592505,0.13443105679214726,0.1778633066018313
41,Pedras Rubras,Lidador,1147.58,7551,3936,11488,0,0,0,166,128,294,0.18344123677358273,0.12402034174638694,0.15757091512908936
42,Lidador,Vilar do Pinheiro,1987.51,7202,3865,11068,0,0,0,166,128,294,0.17495969669992817,0.12178051957614926,0.15180685768005164
43,Vilar do Pinheiro,Modivas Sul,2037.38,6935,3846,10782,0,0,0,166,128,294,0.16846580009273793,0.12118107888259404,0.1478792548039678
44,Modivas Sul,Modivas Centro,1051.08,6861,3819,10680,0,0,0,166,128,294,0.16667081827902258,0.12031618499129,0.1464892092285812
45,Modivas Centro,Modivas Norte,852.51,6742,3782,10525,0,0,0,166,126,292,0.16378807276721302,0.12104489186864957,0.14534409744796992
46,Modivas Norte,Mindelo,1834.12,6233,3052,9286,0,0,0,166,106,272,0.15141991005527927,0.11613533196318103,0.13766930241644687
47,Mindelo,Espaço Natureza,776.86,5875,3045,8920,0,0,0,166,107,273,0.14271056919729422,0.11477652919863943,0.13176206267767496
48,Espaço Natureza,Varziela,1539.0,5999,2732,8732,0,0,0,172,107,279,0.14065994067477708,0.10298090213128945,0.12620955671723882
49,Varziela,Árvore,858.71,5568,2519,8087,0,0,0,164,107,271,0.13690646390274303,0.0949544516677678,0.12034238527122143
50,Árvore,Azurara,664.57,5519,2520,8039,0,0,0,164,107,271,0.13570602149280067,0.09497012559351492,0.11962210687573951
51,Azurara,Santa Clara,1218.09,5434,2521,7956,0,0,0,166,107,273,0.13201971916730346,0.09503121121497694,0.11752239187463336
52,Santa Clara,Vila do Conde,670.57,5246,2433,7679,0,0,0,168,102,270,0.12593271174141793,0.09618406677710718,0.11469433475490054
53,Vila do Conde,Alto de Pega,730.41,3994,1852,5847,0,0,0,156,85,241,0.1032558231359156,0.08789841338836801,0.0978393093245399
54,Alto de Pega,Portas Fronhas,671.05,3832,1809,5641,0,0,0,162,85,247,0.09539674866216052,0.08582402902472534,0.09210249291648445
55,Portas Fronhas,São Brás,562.21,2773,1554,4328,0,0,0,164,86,250,0.06820018968453263,0.07288695016365421,0.06981243528935045
56,São Brás,Póvoa de Varzim,624.94,2647,1505,4152,0,0,0,164,86,250,0.06508662937301102,0.07056451612903226,0.06697102241708233
57,Sra da Hora,Fonte do Cuco,685.98,9897,4306,14204,73,84,157,113,82,195,0.22600822847831276,0.11192300235566181,0.1726486468320709
58,Fonte do Cuco,Cândido dos Reis,913.51,9614,4274,13889,81,84,165,82,82,164,0.254144050855923,0.11108181811550132,0.1820055311493051
59,Cândido dos Reis,Pias,916.73,9070,4153,13224,81,84,165,82,82,164,0.23976262340431234,0.10793686094165987,0.17329004583377472
60,Pias,Araújo,1258.13,8587,4089,12676,81,84,165,82,81,163,0.22698734921559208,0.10695359504679053,0.16665485960971255
61,Araújo,Custió,651.69,8307,4062,12370,81,84,165,82,60,142,0.21959467693309834,0.12302988482826155,0.17458852792002774
62,Custió,Parque de Maia,1418.51,7786,4019,11805,81,84,165,82,61,143,0.20581633417457168,0.12079453872292728,0.16603172039381237
63,Parque de Maia,Forum,824.81,6345,3675,10021,81,84,165,82,61,143,0.1677172776387834,0.11048163722710506,0.14093475868376876
64,Forum,Zona Industrial,1119.4,3007,1465,4473,81,84,165,82,61,143,0.07950878960048635,0.044048867159146556,0.06291587584783871
65,Zona Industrial,Mandim,1194.23,2947,1191,4139,83,84,167,90,61,151,0.07322792965183865,0.03582471466558493,0.05630083812541545
66,Mandim,Castêlo da Maia,1468.1,2911,949,3860,83,84,167,82,61,143,0.07609134462248236,0.028522781532459816,0.05396680269770002
67,Castêlo da Maia,ISMAI,702.48,1521,621,2142,83,78,161,82,61,143,0.03976299219675567,0.019420815611708792,0.030502436409690484
68,Santo Ovídio,D. João II,463.71,3077,11138,14215,290,374,664,0,0,0,0.0491219667943806,0.1378764170543488,0.0991131782359892
69,D. João II,João de Deus,716.25,4587,16591,21178,290,374,664,0,0,0,0.07322929612208204,0.20538522591190292,0.14766652163622815
70,João de Deus,C.M.Gaia,405.01,9835,24866,34702,292,350,642,0,0,0,0.15593632695990547,0.3289273791476577,0.25024609061366443
71,C.M.Gaia,General Torres,488.39,11380,28228,39609,330,368,698,0,0,0,0.15966364669942287,0.35512512771437155,0.26271497193366516
72,General Torres,Jardim do Morro,419.98,12004,31703,43708,330,376,706,0,0,0,0.16841275462625444,0.3903643341866892,0.2866192615876191
73,Jardim do Morro,São Bento,795.7,13114,33032,46147,328,370,698,0,0,0,0.18511095731553992,0.41332017061654885,0.3060814572028942
74,São Bento,Aliados,443.38,19745,34554,54299,306,338,644,0,0,0,0.2987383421495105,0.4732910854234564,0.39035142790509075
75,Aliados,Trindade,450.27,23463,34266,57730,332,334,666,0,0,0,0.327196438642247,0.4749728085644202,0.4013065100446582
76,Trindade,Faria Guimaraes,555.34,22283,23543,45827,332,332,664,0,0,0,0.31074049938730536,0.32830904284655116,0.31952477111692823
77,Faria Guimaraes,Marques,621.04,21076,22448,43525,336,364,700,0,0,0,0.2904122755857634,0.285517511547466,0.2878669982858487
78,Marques,Combatentes,702.75,16757,17313,34070,346,334,680,0,0,0,0.22422488183435224,0.2399790505770866,0.23196295883446
79,Combatentes,Salgueiros,471.25,13577,15107,28685,372,332,704,0,0,0,0.1689757567853404,0.21067301305433658,0.18863980377583292
80,Salgueiros,Polo Universitario,775.36,11350,14177,25527,372,332,704,0,0,0,0.14125567183563442,0.19769437556436656,0.16787165143497967
81,Polo Universitario,I.P.O.,827.64,8817,10434,19251,348,302,650,0,0,0,0.11730950163564347,0.15995253024101286,0.137122108772292
82,I.P.O.,Hospital São João,351.77,5311,4580,9891,356,294,650,0,0,0,0.06906965669854741,0.07212144116906023,0.07045000228982551
83,Verdes (E) ,Botica,683.54,1616,4006,5623,82,60,142,0,0,0,0.0912569571564772,0.3091725297965516,0.1833339596804523
84,Botica,Aeroporto,649.66,1399,3788,5187,82,60,142,0,0,0,0.07898684685947209,0.29228395061728396,0.16911238365854753
