,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,410,441,852,167,167,334,0,0,0,0.011393878908848964,0.012237921860502439,0.011815900384675702
4,Venda Nova,Carreira,583.47,875,791,1667,167,167,334,0,0,0,0.024266060749746507,0.02195588194241962,0.023110971346083062
5,Carreira,Baguim,786.02,1291,1045,2336,167,167,334,0,0,0,0.03580766825119424,0.028971039726655844,0.03238935398892504
6,Baguim,Campainha,751.7,1627,1110,2738,167,175,342,0,0,0,0.04511354507449921,0.029390069959650877,0.037067907223334126
7,Campainha,Rio Tinto,859.99,2345,1469,3814,167,177,344,0,0,0,0.06501957889835283,0.03843610776080717,0.05134145566769707
8,Rio Tinto,Levada,452.83,2767,1713,4480,167,168,335,0,0,0,0.07671496706827001,0.04721217610819343,0.061919537571873386
9,Levada,Nau Vitória,1111.62,3518,2256,5775,167,168,335,0,0,0,0.0975422846327413,0.06218962879434898,0.07981319155557738
10,Nau Vitória,Nasoni,499.02,3683,2339,6022,167,168,335,0,0,0,0.10211754470189145,0.06445965571047199,0.08323239440171691
11,Nasoni,Contumil,650.0,3793,2376,6170,167,168,335,0,0,0,0.10516316510900302,0.06549859137771477,0.08527167738704354
12,Contumil,Estádio do Dragão,619.19,4612,3030,7643,167,168,335,0,0,0,0.1278703121206621,0.08351485026419773,0.1056263790105546
13,Estádio do Dragão,Campanhã,1166.02,8468,6226,14694,253,250,503,166,168,334,0.08838339340125084,0.0650855524852934,0.0767437200495475
14,Campanhã,Heroismo,950.92,18066,12278,30345,294,335,629,286,246,532,0.13439474002212226,0.09206820307087872,0.1133155556303618
15,Heroismo,24 de Agosto,571.9,19827,13520,33348,292,335,627,286,246,532,0.14796910360037274,0.10137788367357212,0.12472855940960366
16,24 de Agosto,Bolhão,680.44,26341,17252,43593,292,333,625,286,246,532,0.19657802952040457,0.12977727560812055,0.1633107856039475
17,Bolhão,Trindade,451.8,30323,24635,54959,292,337,629,286,246,532,0.22629796691984772,0.1841246773474011,0.20522707018798306
18,Trindade,Lapa,857.4300000000001,31893,36495,68389,322,335,657,258,256,514,0.2388395039866468,0.26865057545780674,0.25387296713670077
19,Lapa,Carolina Michaelis,460.97,31449,36232,67682,332,335,667,248,250,498,0.23607826664562723,0.269669121947049,0.2529455018173132
20,Carolina Michaelis,Casa da Música,627.48,29487,34376,63863,332,335,667,246,248,494,0.22217802586940016,0.25680000231721717,0.2395633012618115
21,Casa da Música,Francos,871.87,25048,29279,54327,332,319,651,254,280,534,0.18595225101517415,0.21163933159329207,0.19896700840398177
22,Francos,Ramalde,965.03,22849,26809,49658,335,298,633,248,286,534,0.17068883749702848,0.1981544476743016,0.18449470461897952
