,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,240,95,336,35,2,37,0,0,0,0.031878306878306874,0.22078997983499973,0.04208974865974973
4,Venda Nova,Carreira,583.47,430,177,607,38,10,48,0,0,0,0.05243936666390215,0.08212603322563408,0.058624088864262965
5,Carreira,Baguim,786.02,710,215,926,38,19,57,0,0,0,0.08653166412435218,0.05261653977765174,0.07522662267545203
6,Baguim,Campainha,751.7,863,230,1093,38,19,57,0,0,0,0.10517201500154513,0.05621485323511387,0.08885296107940137
7,Campainha,Rio Tinto,859.99,1182,302,1484,38,19,57,0,0,0,0.14407902606144396,0.07362308365486296,0.12059371192591697
8,Rio Tinto,Levada,452.83,1324,347,1672,38,19,57,0,0,0,0.1613788734256208,0.08478644812139677,0.13584806499087945
9,Levada,Nau Vitória,1111.62,1686,449,2136,38,19,57,0,0,0,0.20545890511288897,0.10964162982463,0.17351981335013597
10,Nau Vitória,Nasoni,499.02,1821,472,2294,38,19,57,0,0,0,0.22190081729311367,0.11524348057720353,0.18634837172114363
11,Nasoni,Contumil,650.0,1865,476,2341,38,19,57,0,0,0,0.22726094837466368,0.1160915234870014,0.19020447341210958
12,Contumil,Estádio do Dragão,619.19,2200,598,2799,38,19,57,0,0,0,0.2681335805144132,0.14577563677233468,0.22734759926705372
13,Estádio do Dragão,Campanhã,1166.02,3554,1617,5171,132,91,223,40,21,61,0.09248104480500288,0.06505943451652406,0.08170925957034765
14,Campanhã,Heroismo,950.92,6569,3848,10418,153,93,246,72,56,128,0.12905617632385066,0.1132771115316197,0.12274008884292655
15,Heroismo,24 de Agosto,571.9,7132,4235,11368,153,93,246,43,57,100,0.16317545246964765,0.12376849795961355,0.1458706945766148
16,24 de Agosto,Bolhão,680.44,9900,5089,14989,162,97,259,43,58,101,0.21684225980808103,0.14403524865204792,0.1850772886231543
17,Bolhão,Trindade,451.8,10351,6365,16716,168,97,265,43,58,101,0.22046294967307528,0.18013729887895516,0.20314636406568382
18,Trindade,Lapa,857.4300000000001,9292,10824,20117,158,101,259,40,58,98,0.21096732920710634,0.2990212498849562,0.2506885923979418
