,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,316,514,831,78,76,154,0,0,0,0.018815289648622977,0.03131623831842814,0.024984588992163187
4,Venda Nova,Carreira,583.47,541,950,1491,78,76,154,0,0,0,0.03212674761067766,0.057878951351346235,0.04483562737879981
5,Carreira,Baguim,786.02,835,1280,2115,78,78,156,0,0,0,0.04959961251573705,0.07598942016276855,0.0627945163392528
6,Baguim,Campainha,751.7,1058,1493,2551,87,78,165,0,0,0,0.05631519151303765,0.08864615145705651,0.07159891803202839
7,Campainha,Rio Tinto,859.99,1541,1907,3449,78,82,160,0,0,0,0.09149439162893744,0.1077142325926618,0.09980706012284618
8,Rio Tinto,Levada,452.83,1800,2284,4084,78,81,159,0,0,0,0.10686839399022816,0.1305512584466037,0.11893324946800438
9,Levada,Nau Vitória,1111.62,2260,2900,5161,78,78,156,0,0,0,0.1341898446571757,0.1721468893722592,0.15316836701471745
10,Nau Vitória,Nasoni,499.02,2444,3025,5470,78,78,156,0,0,0,0.14506784390822633,0.17960406903638637,0.16233595647230634
11,Nasoni,Contumil,650.0,2522,3114,5636,79,77,156,0,0,0,0.1478374685553151,0.1872311146020578,0.16728176820659194
12,Contumil,Estádio do Dragão,619.19,3128,3739,6867,84,78,162,0,0,0,0.17239876409471783,0.22197686302776565,0.19626970061803714
13,Estádio do Dragão,Campanhã,1166.02,5935,6956,12891,213,190,403,79,97,176,0.0904751041320335,0.10686320773075371,0.09863755739657329
14,Campanhã,Heroismo,950.92,11319,14152,25472,212,193,405,157,176,333,0.13359962203147294,0.16584960888860234,0.14978226432166952
15,Heroismo,24 de Agosto,571.9,12775,15390,28165,216,189,405,152,178,330,0.15145108186281475,0.1811278053330061,0.16634342677077138
16,24 de Agosto,Bolhão,680.44,18471,18747,37219,230,192,422,140,175,315,0.21886034555184472,0.22089070185846102,0.2198783544396415
17,Bolhão,Trindade,451.8,23067,24275,47343,227,193,420,145,164,309,0.27141150585115353,0.2947520256149219,0.2828982237137663
18,Trindade,Lapa,857.4300000000001,27655,32536,60191,216,192,408,156,168,324,0.3240444000113719,0.3913625706245138,0.35726236910024994
19,Lapa,Carolina Michaelis,460.97,27409,32081,59491,250,181,431,155,172,327,0.29651225375773843,0.3924297109527976,0.3415283507117345
20,Carolina Michaelis,Casa da Música,627.48,26214,30111,56325,234,187,421,155,174,329,0.2945945844851565,0.3604295417360087,0.326474138346357
21,Casa da Música,Francos,871.87,23883,24303,48187,232,182,414,167,173,340,0.26094582135499783,0.2956059842203216,0.277347078089823
22,Francos,Ramalde,965.03,22121,22280,44402,233,193,426,156,165,321,0.24851171964892305,0.26971840876809805,0.2587191625168017
23,Ramalde,Viso,621.15,20928,21062,41990,232,197,429,157,167,324,0.23502260927449656,0.25083880792662117,0.24269851536654355
24,Viso,Sete Bicas,743.81,19761,20000,39761,230,194,424,159,174,333,0.22175701014146598,0.23514266790435878,0.22829397736093576
25,Sete Bicas,Sra da Hora,674.5,17166,19149,36315,230,187,417,168,173,341,0.18792960718447346,0.2298993216039975,0.20794741142341458
26,Sra da Hora,Vasco da Gama,824.48,6059,6582,12641,116,114,230,0,0,0,0.24182654848125296,0.2673284068432235,0.2544666000171862
27,Vasco da Gama,Estádio do Mar,661.6,5751,6515,12266,116,114,230,0,0,0,0.22954972314728264,0.2645942389879145,0.24691961360742187
28,Estádio do Mar,Pedro Hispano,786.97,5580,6312,11893,118,116,234,0,0,0,0.21895113547801065,0.2519384463062873,0.23530381947835294
29,Pedro Hispano,Parque de Real,656.68,4995,5895,10891,123,114,237,0,0,0,0.18803778666683615,0.23943830009290726,0.2127620842641868
30,Parque de Real,C. Matosinhos,723.67,4793,5581,10374,118,114,232,0,0,0,0.18805237241434986,0.22668374673091812,0.20703503048369806
31,C. Matosinhos,Matosinhos Sul,616.61,3613,3824,7438,122,115,237,0,0,0,0.13714105016593017,0.1539676455633265,0.1453058538397723
32,Matosinhos Sul,Brito Capelo,535.72,1800,1992,3793,130,116,246,0,0,0,0.06411490711980791,0.07953266644539629,0.07138507005382519
33,Brito Capelo,Mercado,487.53,877,1037,1915,133,117,250,0,0,0,0.030555503527136565,0.04107232838289392,0.035477377559631006
34,Mercado,Sr. de Matosinhos,708.96,211,200,411,127,116,243,0,0,0,0.007692462226976355,0.007982120051085569,0.00783073509774454
35,Sra da Hora,Fonte do Cuco,687.03,6284,9405,15689,114,76,190,80,97,177,0.1413367948944749,0.23238498006366307,0.18472125083974408
36,Fonte do Cuco,Custoias,689.2,5891,9132,15024,113,76,189,84,97,181,0.13022909320210194,0.22565678647186832,0.17528870681529476
37,Custoias,Esposade,1779.24,5727,9064,14791,114,76,190,101,96,197,0.11529690798904632,0.22534782707535045,0.16453923433646442
38,Esposade,Crestins,2035.56,5602,8991,14593,114,76,190,97,97,194,0.11509156378409205,0.22216037407116251,0.16369719113892778
39,Crestins,Verdes,591.8199999999999,5582,8957,14539,117,80,197,96,97,193,0.1137356386583119,0.2166894531685708,0.16080362304819934
40,Verdes,Pedras Rubras,960.78,4169,4835,9004,0,0,0,95,96,191,0.17696092863134008,0.20310931183722342,0.1901035714992186
41,Pedras Rubras,Lidador,1147.58,3566,4353,7919,0,0,0,95,95,190,0.15136366242573637,0.1847661246135749,0.16806489351965562
42,Lidador,Vilar do Pinheiro,1987.51,3404,4157,7561,0,0,0,95,95,190,0.14448695992980107,0.1764655402299338,0.16047625007986743
43,Vilar do Pinheiro,Modivas Sul,2037.38,3299,4081,7380,0,0,0,97,96,193,0.13715835096794313,0.17142173964374846,0.154201280050209
44,Modivas Sul,Modivas Centro,1051.08,3257,4018,7276,0,0,0,97,97,194,0.13541557627840012,0.16705107013154125,0.15123332320497065
45,Modivas Centro,Modivas Norte,852.51,3206,4029,7235,0,0,0,98,97,195,0.1319209345639151,0.16750313968424982,0.149620800700697
46,Modivas Norte,Mindelo,1834.12,2808,3875,6684,0,0,0,98,84,182,0.11555327916665022,0.18605271879146346,0.14809148207041017
47,Mindelo,Espaço Natureza,776.86,2655,3706,6362,0,0,0,108,96,204,0.0991607318898147,0.15566774493817975,0.12575226744198648
48,Espaço Natureza,Varziela,1539.0,2641,3705,6347,0,0,0,113,97,210,0.09426583501385322,0.15405633859697865,0.12188335333558258
49,Varziela,Árvore,858.71,2486,3501,5987,0,0,0,101,97,198,0.09927531697891682,0.1455447060825441,0.12194264396402717
50,Árvore,Azurara,664.57,2479,3506,5985,0,0,0,98,99,197,0.10203396067892832,0.1428029714037879,0.12252194068786793
51,Azurara,Santa Clara,1218.09,2435,3466,5901,0,0,0,98,99,197,0.10019047047968367,0.1411746350599343,0.12078657349209387
52,Santa Clara,Vila do Conde,670.57,2535,3496,6032,0,0,0,104,99,203,0.09830765856515866,0.14242573158198094,0.11982336905119513
53,Vila do Conde,Alto de Pega,730.41,1959,2562,4521,0,0,0,97,98,195,0.08145242952446291,0.1054292350124308,0.09350231125687755
54,Alto de Pega,Portas Fronhas,671.05,1903,2399,4302,0,0,0,96,98,194,0.0799484629123265,0.09872567856060963,0.08943386050785096
55,Portas Fronhas,São Brás,562.21,1527,1914,3441,0,0,0,96,98,194,0.06416765607550837,0.07876093755444931,0.07153951991538575
56,São Brás,Póvoa de Varzim,624.94,1421,1777,3199,0,0,0,95,98,193,0.060331886599154345,0.07315668202764972,0.06684395888927117
57,Sra da Hora,Fonte do Cuco,685.98,4778,4617,9396,0,0,0,83,76,159,0.23214979062628868,0.24498451421908835,0.23828462706058287
58,Fonte do Cuco,Cândido dos Reis,913.51,4516,4607,9124,0,0,0,78,77,155,0.23349572201925464,0.24130175394945808,0.23737355723619444
59,Cândido dos Reis,Pias,916.73,4302,4529,8831,0,0,0,78,78,156,0.2223998002623111,0.2341734027932259,0.2282866015277685
60,Pias,Araújo,1258.13,4080,4423,8503,0,0,0,77,78,155,0.21367641278002528,0.22866877012246797,0.22122095389428678
