,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,36,171,207,38,36,74,0,0,0,0.0043859649122807015,0.0220941450262946,0.013000755238017192
1,Venda Nova,Carreira,583.47,44,307,351,38,36,74,0,0,0,0.005418278116471404,0.03953299969440497,0.02201462915438503
2,Carreira,Baguim,786.02,105,450,555,38,37,75,0,0,0,0.012817007018749509,0.05634107541558721,0.03428888076118944
3,Baguim,Campainha,751.7,129,490,619,38,37,75,0,0,0,0.015795468609102633,0.06135093583052112,0.03826949910500242
4,Campainha,Rio Tinto,859.99,160,619,780,38,38,76,0,0,0,0.01957035840822698,0.07549526869825787,0.047532813553242424
5,Rio Tinto,Levada,452.83,190,748,938,38,38,76,0,0,0,0.02319248189829106,0.09116114967036328,0.05717681578432717
6,Levada,Nau Vitória,1111.62,442,889,1331,38,38,76,0,0,0,0.053930135228477595,0.1083275052413291,0.08112882023490335
7,Nau Vitória,Nasoni,499.02,464,931,1396,38,38,76,0,0,0,0.056650374368777366,0.11353763927059957,0.08509400681968847
8,Nasoni,Contumil,650.0,495,960,1456,38,38,76,0,0,0,0.06042096676235233,0.11701730555389028,0.0887191361581213
9,Contumil,Estádio do Dragão,619.19,528,1123,1651,38,38,76,0,0,0,0.06435647318953172,0.13683327381347365,0.1005948735015027
10,Estádio do Dragão,Campanhã,1166.02,1851,1875,3726,43,42,85,40,39,79,0.09636942117888878,0.10004351310331422,0.09818400747292942
11,Campanhã,Heroismo,950.92,3551,3205,6756,41,42,83,74,75,149,0.13052034741891338,0.1158378555576894,0.12311703264515628
12,Heroismo,24 de Agosto,571.9,3652,3517,7169,41,42,83,76,75,151,0.13183829024895083,0.12709717920107566,0.12946910459240646
13,24 de Agosto,Bolhão,680.44,4228,4354,8582,42,42,84,76,75,151,0.15144065052219016,0.15736857388432712,0.15439138975224223
14,Bolhão,Trindade,451.8,5025,5121,10147,42,42,84,76,75,151,0.17999313892508578,0.18509374560550845,0.18253206517455794
15,Trindade,Lapa,857.4300000000001,7110,6841,13951,115,116,231,76,75,151,0.1627591458233997,0.15670245080114564,0.1597319078002782
16,Lapa,Carolina Michaelis,460.97,6961,6903,13865,114,114,228,78,75,153,0.15832686896586712,0.15972268061754397,0.15901881963602127
17,Carolina Michaelis,Casa da Música,627.48,6503,6768,13272,115,111,226,78,75,153,0.14719701576424593,0.15897443334614356,0.152976583894339
18,Casa da Música,Francos,871.87,5845,5264,11109,115,112,227,78,75,153,0.1322886458903797,0.12303181681815029,0.1277343064213441
19,Francos,Ramalde,965.03,5332,4994,10326,117,114,231,78,75,153,0.11952247647560646,0.11553922764508899,0.11756241332157313
20,Ramalde,Viso,621.15,4924,5006,9930,117,112,229,76,75,151,0.11160615559627346,0.11700256287344449,0.11426313116011623
21,Viso,Sete Bicas,743.81,4561,4985,9547,117,112,229,76,75,151,0.10339770768844993,0.11650094895578977,0.10984922071670847
22,Sete Bicas,Sra da Hora,674.5,4624,3661,8285,119,114,233,78,75,153,0.10265501286796998,0.08471010495599746,0.09386796035316233
23,Sra da Hora,Vasco da Gama,824.48,1344,1105,2450,76,76,152,0,0,0,0.08189978055081953,0.06735882450926083,0.07462930253004019
24,Vasco da Gama,Estádio do Mar,661.6,1189,1119,2309,76,77,153,0,0,0,0.07247767195791156,0.06732487818191854,0.06988443587456866
25,Estádio do Mar,Pedro Hispano,786.97,1200,1107,2307,77,76,153,0,0,0,0.0721517474715562,0.06744764698671993,0.06981507010653949
26,Pedro Hispano,Parque de Real,656.68,1072,1088,2161,77,75,152,0,0,0,0.06450846036290424,0.06717000132457439,0.06582172070583359
27,Parque de Real,C. Matosinhos,723.67,969,1033,2003,78,73,151,0,0,0,0.05757204503555062,0.06552951257312009,0.06141903265305109
28,C. Matosinhos,Matosinhos Sul,616.61,642,783,1425,78,75,153,0,0,0,0.038129784646773385,0.04835801718503361,0.043143624126312716
29,Matosinhos Sul,Brito Capelo,535.72,340,372,712,78,75,153,0,0,0,0.02019076092540684,0.022979817551255527,0.0215579455459209
30,Brito Capelo,Mercado,487.53,217,173,391,77,75,152,0,0,0,0.013086199626431228,0.010716432355851842,0.011916906565290084
31,Mercado,Sr. de Matosinhos,708.96,33,20,54,76,75,151,0,0,0,0.00202135580548292,0.0012962962962962958,0.0016612269101915502
33,Fonte do Cuco,Custoias,689.2,1647,2066,3714,38,38,76,42,37,79,0.08844488402689699,0.11889646810286943,0.10314634863411495
34,Custoias,Esposade,1779.24,1584,2056,3640,38,38,76,39,38,77,0.08859579996516603,0.11664898518339471,0.10252443709537014
35,Esposade,Crestins,2035.56,1546,2058,3604,38,38,76,39,36,75,0.08651130200791406,0.12010513501092324,0.10295132720609675
36,Crestins,Verdes,591.8199999999999,1518,2025,3544,40,39,79,39,37,76,0.08291785208437562,0.1150986597116796,0.09868924365935196
37,Verdes,Pedras Rubras,960.78,1178,796,1975,0,0,0,39,38,77,0.1218321617173678,0.0845548813991079,0.10343558182004473
38,Pedras Rubras,Lidador,1147.58,1042,769,1812,0,0,0,39,38,77,0.1077789790536765,0.08170420953857556,0.09491091098128902
39,Lidador,Vilar do Pinheiro,1987.51,1006,760,1767,0,0,0,39,38,77,0.10410013331906125,0.08070068035691194,0.09255235133774081
40,Vilar do Pinheiro,Modivas Sul,2037.38,974,761,1735,0,0,0,41,38,79,0.09579522603132769,0.08084867962674204,0.08860574801393206
41,Modivas Sul,Modivas Centro,1051.08,935,761,1696,0,0,0,41,38,79,0.09198609303336255,0.08076728163156062,0.08658970273882491
42,Modivas Centro,Modivas Norte,852.51,894,753,1647,0,0,0,41,38,79,0.0879754674000081,0.07992170690361343,0.08410150665490686
43,Modivas Norte,Mindelo,1834.12,927,358,1286,0,0,0,41,38,79,0.0912281199149334,0.0380627101228416,0.06565488482506646
44,Mindelo,Espaço Natureza,776.86,888,344,1232,1,0,1,39,38,77,0.08981377769563754,0.036524496596805824,0.0638093149224711
45,Espaço Natureza,Varziela,1539.0,865,343,1208,0,0,0,39,38,77,0.08949792359588708,0.0364185224374333,0.06330289445275404
46,Varziela,Árvore,858.71,833,305,1139,0,0,0,42,38,80,0.0800277642273474,0.032464048721222834,0.057434999361938244
47,Árvore,Azurara,664.57,823,311,1134,0,0,0,42,38,80,0.0790725624557112,0.033040448034489175,0.057207308105630746
48,Azurara,Santa Clara,1218.09,813,307,1120,0,0,0,40,37,77,0.08197119255622616,0.03354114490374139,0.0586996112167205
49,Santa Clara,Vila do Conde,670.57,792,287,1080,0,0,0,44,38,82,0.07259839173736393,0.03055388716882445,0.05311435303487002
50,Vila do Conde,Alto de Pega,730.41,573,200,774,0,0,0,42,38,80,0.05510632144063203,0.02127387648455089,0.039035910086493486
51,Alto de Pega,Portas Fronhas,671.05,544,188,733,0,0,0,42,36,78,0.05227081028076792,0.0211210064206699,0.03789397772995345
52,Portas Fronhas,São Brás,562.21,421,153,575,0,1,1,44,37,81,0.038611196227487765,0.01638161361881533,0.028328481498338262
53,São Brás,Póvoa de Varzim,624.94,398,148,547,0,0,0,44,38,82,0.03647967138222818,0.01581069609507639,0.026901365761352956
55,Fonte do Cuco,Cândido dos Reis,913.51,1188,601,1790,0,0,0,39,35,74,0.1228539920454935,0.06934829029475724,0.09754724121744257
56,Cândido dos Reis,Pias,916.73,1128,605,1733,0,0,0,38,35,73,0.11970686889970084,0.06977789761461545,0.09576832102329003
57,Pias,Araújo,1258.13,1088,609,1698,0,0,0,37,36,73,0.11866862688780318,0.06822629157551933,0.09379295467900566
58,Araújo,Custió,651.69,1042,605,1648,0,0,0,38,37,75,0.11067238586320229,0.06596919739441663,0.08861881288526803
59,Custió,Parque de Maia,1418.51,960,614,1575,0,0,0,37,37,74,0.10472267544876233,0.06693968933165734,0.08583118239020983
60,Parque de Maia,Forum,824.81,836,577,1413,0,0,0,38,37,75,0.0887903271923604,0.06289842969179232,0.07601699109208014
61,Forum,Zona Industrial,1119.4,336,190,527,0,0,0,39,37,76,0.03482110469022083,0.020752416868247966,0.027971875092681408
62,Zona Industrial,Mandim,1194.23,308,174,482,0,0,0,39,37,76,0.0318795290863521,0.0190187588498291,0.025618364629097484
63,Mandim,Castêlo da Maia,1468.1,291,161,452,0,0,0,39,37,76,0.030094868298376935,0.017602019529863976,0.024012823503179837
64,Castêlo da Maia,ISMAI,702.48,149,71,221,0,-1,-1,39,38,77,0.015481015398780123,0.007819287576020848,0.0117442998377649
65,Santo Ovídio,D. João II,463.71,493,1425,1918,76,76,152,0,0,0,0.030031676413255368,0.0868176305277015,0.058424653470478434
66,D. João II,João de Deus,716.25,664,1978,2643,76,77,153,0,0,0,0.04050739530620895,0.11893701570292405,0.07997851145357537
67,João de Deus,C.M.Gaia,405.01,1892,3142,5034,76,78,154,0,0,0,0.11527331093662938,0.18650304709129412,0.15135070976821283
68,C.M.Gaia,General Torres,488.39,2021,3624,5646,76,77,153,0,0,0,0.1231703987851016,0.2179009887682544,0.1708452708681262
69,General Torres,Jardim do Morro,419.98,2144,4183,6327,76,76,152,0,0,0,0.13062900988684814,0.25483891637530676,0.19273396313107746
70,Jardim do Morro,São Bento,795.7,2274,4405,6680,74,75,149,0,0,0,0.14229840702170826,0.2719553729491845,0.20756198047513588
71,São Bento,Aliados,443.38,3751,4645,8397,76,79,155,0,0,0,0.22852514757454598,0.27225360437953466,0.25081255459128216
72,Aliados,Trindade,450.27,5033,4507,9540,74,76,150,0,0,0,0.3149195798872013,0.27456059621365014,0.29447102815926873
73,Trindade,Faria Guimaraes,555.34,4503,3381,7885,75,76,151,0,0,0,0.2779959353166803,0.2059914784441278,0.24175528152652145
74,Faria Guimaraes,Marques,621.04,4141,3305,7447,76,74,150,0,0,0,0.25231359346290566,0.20681569196215227,0.2298679620558673
75,Marques,Combatentes,702.75,3222,2742,5965,76,75,151,0,0,0,0.1963289666259419,0.1692994304748975,0.18290370032575426
76,Combatentes,Salgueiros,471.25,2680,2374,5055,76,76,152,0,0,0,0.16329235562576705,0.14465300392366695,0.15397267977471701
77,Salgueiros,Polo Universitario,775.36,2199,2240,4440,76,76,152,0,0,0,0.133985153231377,0.1364962256089624,0.1352406894201697
78,Polo Universitario,I.P.O.,827.64,1604,1875,3479,75,76,151,0,0,0,0.09904739566473705,0.11422367615033545,0.10668578849192564
79,I.P.O.,Hospital São João,351.77,1005,1264,2269,76,76,152,0,0,0,0.06122128122317967,0.0769980506822612,0.06910966595272043
80,Verdes (E) ,Botica,683.54,375,1270,1646,39,38,77,0,0,0,0.044568265097541956,0.15483645133756352,0.09898633103417596
81,Botica,Aeroporto,649.66,341,1191,1533,39,38,77,0,0,0,0.04050977958365979,0.14522417153996095,0.09218701197767855
82,Sra da Hora,Fonte do Cuco,687.03,2956,2665,5622,38,38,76,79,79,79,0.11123613232235746,0.08859643836593153,0.10036235582954042
