,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,393,1808,2202,163,163,326,0,0,0,0.011190638491251983,0.05135408482113406,0.03127236165619302
1,Venda Nova,Carreira,583.47,632,3340,3972,166,164,330,0,0,0,0.017631271501346583,0.09428768178961257,0.05572718449309089
2,Carreira,Baguim,786.02,888,4722,5610,166,163,329,0,0,0,0.024765797633511145,0.13414375134628337,0.07895609081035575
3,Baguim,Campainha,751.7,1090,5501,6591,168,167,335,0,0,0,0.03005480602333973,0.1525038533880623,0.09109656993351486
4,Campainha,Rio Tinto,859.99,1558,7131,8690,167,168,335,0,0,0,0.0432038638872779,0.19653205788265252,0.12009680893570458
5,Rio Tinto,Levada,452.83,1880,8244,10124,165,167,332,0,0,0,0.05275599391676519,0.2285498884618601,0.1411824408716774
6,Levada,Nau Vitória,1111.62,2509,10030,12540,167,168,335,0,0,0,0.06957763431322452,0.2764081380210043,0.17330158841145435
7,Nau Vitória,Nasoni,499.02,2790,10211,13002,167,168,335,0,0,0,0.07736474123619905,0.28140690972042964,0.1796903660282908
8,Nasoni,Contumil,650.0,2943,10355,13299,185,176,361,0,0,0,0.07367220548263578,0.2724079054440273,0.17056274064386823
9,Contumil,Estádio do Dragão,619.19,3845,11962,15808,166,169,335,0,0,0,0.10725183612951966,0.32771735805802293,0.2184717561471825
10,Estádio do Dragão,Campanhã,1166.02,8895,19403,28299,241,238,479,153,146,299,0.09884403862547794,0.22146065448133598,0.15932945331124307
11,Campanhã,Heroismo,950.92,15125,39625,54751,332,341,673,290,261,551,0.10530939315377157,0.28634306494538414,0.19414181272291134
12,Heroismo,24 de Agosto,571.9,17417,41464,58881,338,352,690,284,257,541,0.1214278726062964,0.2966636534185347,0.20790973262636972
13,24 de Agosto,Bolhão,680.44,26389,46708,73097,365,348,713,257,255,512,0.18509258121012329,0.33746630213282836,0.26014931741385644
14,Bolhão,Trindade,451.8,39479,51382,90861,366,369,735,251,251,502,0.27939346078991734,0.3619712825053649,0.32077682759645004
15,Trindade,Lapa,857.4300000000001,51933,65971,117905,370,378,748,251,250,501,0.3652985084250072,0.45925828534935387,0.41252166610557284
16,Lapa,Carolina Michaelis,460.97,52247,63727,115974,367,380,747,260,249,509,0.36345742645423246,0.4430672486336848,0.4032734104579148
17,Carolina Michaelis,Casa da Música,627.48,51386,57281,108667,369,401,770,246,251,497,0.3651870687649351,0.3847884242006998,0.37526365030342473
18,Casa da Música,Francos,871.87,52145,41111,93257,400,394,794,240,249,489,0.35735743745306503,0.2799457726963868,0.3185278631727049
19,Francos,Ramalde,965.03,49781,35781,85563,397,369,766,215,253,468,0.3579548578592671,0.25119018517156994,0.3039323582321817
20,Ramalde,Viso,621.15,47221,34348,81569,386,382,768,216,253,469,0.34482414089562263,0.23646589914582122,0.28904921260501615
21,Viso,Sete Bicas,743.81,45314,32198,77513,395,374,769,216,253,469,0.3262697055740574,0.2243344057860994,0.27446467431532545
22,Sete Bicas,Sra da Hora,674.5,42153,28108,70261,409,356,765,212,267,479,0.29913216380568625,0.19640691280730765,0.24737315031115056
23,Sra da Hora,Vasco da Gama,824.48,10740,13666,24407,148,167,315,0,0,0,0.3359776298312705,0.37886994729276147,0.35871736639021967
24,Vasco da Gama,Estádio do Mar,661.6,9621,13855,23476,148,183,331,0,0,0,0.30095838362108135,0.3505334719335716,0.3283669671896183
25,Estádio do Mar,Pedro Hispano,786.97,9225,13415,22641,147,184,331,0,0,0,0.2905626204998306,0.3375585475999523,0.31668724462799497
26,Pedro Hispano,Parque de Real,656.68,8278,12675,20953,149,183,332,0,0,0,0.2572123874532544,0.3206683037408447,0.29218959432261893
27,Parque de Real,C. Matosinhos,723.67,7459,12004,19464,151,184,335,0,0,0,0.22870858090012913,0.3020545949901057,0.2689941528182058
28,C. Matosinhos,Matosinhos Sul,616.61,5224,8649,13874,166,191,357,0,0,0,0.14570417221396914,0.20965845498872165,0.17992060921670788
29,Matosinhos Sul,Brito Capelo,535.72,2782,4115,6897,150,183,333,0,0,0,0.08587396152533609,0.10410582705702422,0.09589327501572326
30,Brito Capelo,Mercado,487.53,1549,2196,3746,148,187,335,0,0,0,0.04846471001382562,0.054387736784461634,0.051770996599225426
31,Mercado,Sr. de Matosinhos,708.96,385,486,871,145,185,330,0,0,0,0.012294846714904273,0.012162162162162163,0.012220462950488242
