,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,373,689,1062,94,75,169,0,0,0,0.018370764381402692,0.04255424011183369,0.029103076096091002
1,Venda Nova,Carreira,583.47,679,1303,1982,94,75,169,0,0,0,0.03347653321009894,0.08044863228252562,0.054322139307329716
2,Carreira,Baguim,786.02,1001,1733,2735,93,75,168,0,0,0,0.04985657552514533,0.10703049171502577,0.07538064525277052
3,Baguim,Campainha,751.7,1237,1920,3158,90,76,166,0,0,0,0.06367428787436308,0.11701247612590301,0.08809418129073077
4,Campainha,Rio Tinto,859.99,1748,2485,4233,94,73,167,0,0,0,0.08612550409029755,0.15760072178961812,0.1173691621265275
5,Rio Tinto,Levada,452.83,2036,2944,4981,94,72,166,0,0,0,0.10030428252131422,0.18935903190174794,0.1389304388790927
6,Levada,Nau Vitória,1111.62,2625,3780,6405,94,75,169,0,0,0,0.12929950482759542,0.23336296351839084,0.17548151312232713
7,Nau Vitória,Nasoni,499.02,2782,3863,6645,94,75,169,0,0,0,0.13702266817480635,0.23845937834557404,0.18203895967070916
8,Nasoni,Contumil,650.0,2907,3954,6861,94,75,169,0,0,0,0.14319239073545983,0.24407884364836926,0.1879644852234374
9,Contumil,Estádio do Dragão,619.19,3483,4686,8169,95,75,170,0,0,0,0.16973954993740736,0.28930473019461805,0.2224888941685297
10,Estádio do Dragão,Campanhã,1166.02,7146,8937,16083,276,223,499,106,93,199,0.08318606794668985,0.12547341309102011,0.10235552732786879
11,Campanhã,Heroismo,950.92,13004,16656,29660,278,221,499,168,167,335,0.12785475303110844,0.18682903288333338,0.1554014616685967
12,Heroismo,24 de Agosto,571.9,14373,17915,32288,261,215,476,167,166,333,0.14697533257239287,0.20449847940060742,0.1741570361717792
13,24 de Agosto,Bolhão,680.44,19299,21787,41087,261,221,482,183,169,352,0.18965536004765446,0.24303797903421442,0.21465768506493235
14,Bolhão,Trindade,451.8,25559,28236,53796,255,223,478,169,169,338,0.26352334109537234,0.31346464992753525,0.28757137126344257
15,Trindade,Lapa,857.4300000000001,29441,36041,65483,262,228,490,170,184,354,0.298139085546605,0.37986386525869625,0.3381843626654863
16,Lapa,Carolina Michaelis,460.97,29123,35499,64623,241,228,469,170,176,346,0.3091193510766561,0.38214059899854913,0.34537240725131174
17,Carolina Michaelis,Casa da Música,627.48,27549,33123,60672,227,226,453,170,173,343,0.30209918271810093,0.36113659911624496,0.3317031006241856
18,Casa da Música,Francos,871.87,25376,25581,50957,227,224,451,165,171,336,0.28211463177143675,0.2817543823528875,0.28193366994028923
19,Francos,Ramalde,965.03,23883,22498,46382,226,229,455,172,161,333,0.26110239061510543,0.25168750365516207,0.2564490844009154
20,Ramalde,Viso,621.15,22793,21494,44287,236,226,462,172,168,340,0.24343463841313157,0.23755604624326615,0.24054566311804254
21,Viso,Sete Bicas,743.81,21762,20065,41828,220,206,426,170,172,342,0.24267298848154079,0.23023648317025314,0.23654363230794473
22,Sete Bicas,Sra da Hora,674.5,18609,17973,36582,206,209,415,185,171,356,0.20590648954737206,0.20528512787083247,0.20560073970752454
23,Sra da Hora,Vasco da Gama,824.48,6218,7538,13756,111,113,224,0,0,0,0.2593440735148449,0.3088689627206534,0.2843276113731322
24,Vasco da Gama,Estádio do Mar,661.6,6084,7412,13497,111,113,224,0,0,0,0.2537682205220007,0.3037092450514907,0.27896168378910946
25,Estádio do Mar,Pedro Hispano,786.97,5979,7331,13311,112,115,227,0,0,0,0.24718286377234794,0.29515415262340244,0.2714854990933667
26,Pedro Hispano,Parque de Real,656.68,5413,6585,11999,123,130,253,0,0,0,0.2037655875247251,0.23453914205056675,0.2195780858976872
27,Parque de Real,C. Matosinhos,723.67,5060,6283,11343,112,113,225,0,0,0,0.20916446753058862,0.2574189789231579,0.2333989554744123
28,C. Matosinhos,Matosinhos Sul,616.61,3670,4680,8351,112,113,225,0,0,0,0.15173448161356778,0.19175427696881853,0.17183331216976042
29,Matosinhos Sul,Brito Capelo,535.72,1933,2493,4427,111,119,230,0,0,0,0.0806432624685531,0.09702419469822603,0.08911861436129694
30,Brito Capelo,Mercado,487.53,969,1262,2232,112,130,242,0,0,0,0.04009342599767128,0.044962774157658,0.04270919153816001
31,Mercado,Sr. de Matosinhos,708.96,221,224,446,120,112,232,0,0,0,0.008540668396363285,0.009300595238095236,0.008907529630302849
33,Fonte do Cuco,Custoias,689.2,6771,6413,13184,94,78,172,92,121,213,0.1570359128803224,0.1368726112002127,0.14653564988215378
34,Custoias,Esposade,1779.24,6613,6302,12915,94,75,169,87,97,184,0.15791755874638572,0.1565576293882367,0.15725103838696175
35,Esposade,Crestins,2035.56,6532,6219,12752,94,75,169,76,95,171,0.16685748647638224,0.15643339790899544,0.16160528451167094
36,Crestins,Verdes,591.8199999999999,6481,6169,12651,90,83,173,76,95,171,0.16929382046997185,0.14869740454255903,0.15858252754983918
37,Verdes,Pedras Rubras,960.78,4930,3415,8345,0,0,0,76,95,171,0.2615676066560208,0.1449759906572538,0.19679448665670582
38,Pedras Rubras,Lidador,1147.58,4359,2912,7271,0,0,0,76,95,171,0.2312724396342748,0.1236386862083754,0.17147590995321957
39,Lidador,Vilar do Pinheiro,1987.51,4169,2809,6979,0,0,0,76,104,180,0.221243134886103,0.10893411520420372,0.15635347906989452
40,Vilar do Pinheiro,Modivas Sul,2037.38,4015,2738,6754,0,0,0,76,112,188,0.21303052483088566,0.09860668056661237,0.14486312824791434
41,Modivas Sul,Modivas Centro,1051.08,3940,2712,6653,0,0,0,76,113,189,0.20909361426296472,0.09678540398296201,0.14194637742888902
42,Modivas Centro,Modivas Norte,852.51,3911,2690,6602,0,0,0,76,97,173,0.20754602645291517,0.11185085416159538,0.15389035181558558
43,Modivas Norte,Mindelo,1834.12,3456,2484,5941,0,0,0,73,95,168,0.19092663168436777,0.10546153164050596,0.14259815249289828
44,Mindelo,Espaço Natureza,776.86,3338,2463,5801,0,0,0,69,95,164,0.19507918829700974,0.10457384268499047,0.1426523112656571
45,Espaço Natureza,Varziela,1539.0,3358,2434,5793,0,0,0,68,95,163,0.19913386721706677,0.10334685383840836,0.14330708027858488
46,Varziela,Árvore,858.71,3067,2288,5356,0,0,0,73,95,168,0.16942739457144326,0.09715354752022563,0.12855825486986186
47,Árvore,Azurara,664.57,3034,2268,5302,0,0,0,76,95,171,0.160977415838435,0.0962780206358639,0.12503330739256216
48,Azurara,Santa Clara,1218.09,2963,2258,5222,0,0,0,76,104,180,0.15723535615317588,0.0875762649405671,0.11698788123033525
49,Santa Clara,Vila do Conde,670.57,2891,2222,5114,0,0,0,82,126,208,0.14217101677772473,0.07113508895836215,0.09913963742561085
50,Vila do Conde,Alto de Pega,730.41,2229,1694,3923,0,0,0,99,113,212,0.09081835570988148,0.06044998077547965,0.07463143888163899
51,Alto de Pega,Portas Fronhas,671.05,2165,1613,3778,0,0,0,96,113,209,0.09096150546680618,0.057568958076130515,0.07290716166227819
52,Portas Fronhas,São Brás,562.21,1752,1363,3115,0,0,0,95,113,208,0.07437236427261125,0.04865755263724026,0.06040229833608758
53,São Brás,Póvoa de Varzim,624.94,1645,1305,2950,0,0,0,95,113,208,0.06986147680553866,0.04656722809020839,0.057206428224614046
55,Fonte do Cuco,Cândido dos Reis,913.51,4725,4551,9276,0,0,0,77,76,153,0.2474483384027443,0.24146967346431034,0.24447854405424113
56,Cândido dos Reis,Pias,916.73,4507,4327,8834,0,0,0,77,83,160,0.2360374326307374,0.21023880355709965,0.22265439379878782
57,Pias,Araújo,1258.13,4333,4203,8537,0,0,0,77,92,169,0.22694458185038094,0.1842513492898946,0.2037032954860925
58,Araújo,Custió,651.69,4188,4030,8219,0,0,0,77,76,153,0.2193501143707591,0.2138374211295564,0.2166117830875473
59,Custió,Parque de Maia,1418.51,3953,3909,7863,0,0,0,77,76,153,0.20704588537030194,0.20742172283517424,0.2072325758757287
60,Parque de Maia,Forum,824.81,3525,3473,6999,0,0,0,76,76,152,0.18707382824568508,0.18429941048459958,0.18568661936514233
61,Forum,Zona Industrial,1119.4,1407,1424,2831,0,0,0,44,38,82,0.12899201271662672,0.15114766465731472,0.13925926605499434
62,Zona Industrial,Mandim,1194.23,1339,1223,2563,0,25,25,39,38,77,0.13854255735674317,0.08256757629180451,0.10466873635304254
63,Mandim,Castêlo da Maia,1468.1,1288,1171,2460,0,33,33,39,38,77,0.13326189067510816,0.07077540551186152,0.09382182423131398
64,Castêlo da Maia,ISMAI,702.48,779,681,1460,0,37,37,39,38,77,0.08062004383956632,0.03910197519522279,0.053926353515072564
65,Santo Ovídio,D. João II,463.71,5543,6349,11893,380,380,760,0,0,0,0.0675438596491228,0.07735519667275444,0.07244952816093861
66,D. João II,João de Deus,716.25,7364,9247,16611,376,380,756,0,0,0,0.09067641384502091,0.11266546570607183,0.10172911187041687
67,João de Deus,C.M.Gaia,405.01,12363,15022,27386,380,376,756,0,0,0,0.1506278396736682,0.18497045590476305,0.16770829430712278
68,C.M.Gaia,General Torres,488.39,14362,16783,31146,380,380,760,0,0,0,0.1749854392817307,0.20447633260767858,0.18973088594470464
69,General Torres,Jardim do Morro,419.98,15272,18670,33942,380,378,758,0,0,0,0.18606565383833457,0.22867115228302223,0.2073121952790891
70,Jardim do Morro,São Bento,795.7,15725,19565,35290,378,376,754,0,0,0,0.19260334728714248,0.24090119739837176,0.21668821683863082
71,São Bento,Aliados,443.38,19714,25566,45280,380,378,758,0,0,0,0.24018718131938924,0.31312483676661496,0.2765597852231509
72,Aliados,Trindade,450.27,22082,27484,49566,380,378,758,0,0,0,0.2690352166274763,0.3366188161616195,0.3027378559729989
73,Trindade,Faria Guimaraes,555.34,19941,26730,46671,376,378,754,0,0,0,0.24553317857736476,0.3273829529816706,0.28656661985697696
74,Faria Guimaraes,Marques,621.04,18860,25768,44628,378,376,754,0,0,0,0.23100047392538137,0.31727847615668575,0.2740250479823713
75,Marques,Combatentes,702.75,15123,21531,36654,380,378,758,0,0,0,0.18425531568501569,0.2637065599844084,0.22387612088972605
76,Combatentes,Salgueiros,471.25,13079,19390,32469,380,378,758,0,0,0,0.15934802604431358,0.23749104219810754,0.19831644307087573
77,Salgueiros,Polo Universitario,775.36,11862,17900,29763,378,372,750,0,0,0,0.1452856951575614,0.22277990809437176,0.18372282477421933
78,Polo Universitario,I.P.O.,827.64,9364,14384,23748,380,380,760,0,0,0,0.11408807252179376,0.17524989836683633,0.14466898544431506
79,I.P.O.,Hospital São João,351.77,4649,6413,11062,380,380,760,0,0,0,0.05664242782934727,0.07813109161793375,0.0673867597236405
80,Verdes (E) ,Botica,683.54,1667,2903,4571,84,109,193,0,0,0,0.09192264865822808,0.12332706727911022,0.10965882290525479
81,Botica,Aeroporto,649.66,1545,2757,4302,86,75,161,0,0,0,0.08319400870271532,0.1701851851851852,0.12371784867902116
82,Sra da Hora,Fonte do Cuco,687.03,12025,11175,23201,94,78,172,180,171,180,0.19414576193549704,0.20276744340082636,0.1980883265122651
