,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,129,79,208,38,40,78,0,0,0,0.015716374269005847,0.009237958889973157,0.012394109972066006
1,Venda Nova,Carreira,583.47,165,166,331,38,40,78,0,0,0,0.02014548260828674,0.01925771865728028,0.019690219043668043
2,Carreira,Baguim,786.02,218,253,471,38,39,77,0,0,0,0.026602282987061087,0.030050569099451207,0.028348817511518423
3,Baguim,Campainha,751.7,224,286,510,38,39,77,0,0,0,0.02733304026876508,0.034007030800315675,0.030713373135394604
4,Campainha,Rio Tinto,859.99,251,357,609,38,38,76,0,0,0,0.030624878955869225,0.043594362302948844,0.037109620629409035
5,Rio Tinto,Levada,452.83,267,447,715,38,38,76,0,0,0,0.03260039940880643,0.05453303823111221,0.04356671881995932
6,Levada,Nau Vitória,1111.62,474,487,962,38,38,76,0,0,0,0.05783099311067482,0.05942611273769216,0.058628552924183494
7,Nau Vitória,Nasoni,499.02,486,505,991,38,38,76,0,0,0,0.05927051950043378,0.061529070789572274,0.06039979514500303
8,Nasoni,Contumil,650.0,501,520,1021,38,38,76,0,0,0,0.06108606009099319,0.06336521163999519,0.06222563586549419
9,Contumil,Estádio do Dragão,619.19,523,614,1137,38,38,76,0,0,0,0.06382921001978803,0.07480970559721384,0.06931945780850093
10,Estádio do Dragão,Campanhã,1166.02,988,1001,1989,39,57,96,37,57,94,0.05613940434781138,0.03786944999614934,0.0451694680807219
11,Campanhã,Heroismo,950.92,2066,1801,3868,57,57,114,63,114,177,0.07397572999477166,0.04438964185594578,0.05645206097804501
12,Heroismo,24 de Agosto,571.9,2192,1987,4179,57,57,114,75,114,189,0.07093002834281306,0.04896991711343146,0.05846458756104594
13,24 de Agosto,Bolhão,680.44,2744,2620,5364,48,57,105,75,114,189,0.0947322546844008,0.06456439091143694,0.07712912920473142
14,Bolhão,Trindade,451.8,3150,3044,6194,40,57,97,75,114,189,0.11565165534858177,0.07500953692747685,0.09133253919497653
15,Trindade,Lapa,857.4300000000001,4467,4302,8769,139,173,312,75,114,189,0.09187352859451416,0.06554026269396764,0.07674614312129535
16,Lapa,Carolina Michaelis,460.97,4312,4331,8644,154,173,327,75,114,189,0.08315056289881663,0.06598893712537196,0.07356374784767872
17,Carolina Michaelis,Casa da Música,627.48,4078,4241,8320,155,164,319,75,114,189,0.0783189794108151,0.0665961348064282,0.07186947079140324
18,Casa da Música,Francos,871.87,3674,3751,7425,155,156,311,75,114,189,0.07055278369350977,0.060539163933847014,0.06511188171130244
19,Francos,Ramalde,965.03,3421,3480,6902,171,154,325,75,114,189,0.06161745588627318,0.05655487132580423,0.05895643357937642
20,Ramalde,Viso,621.15,3120,3475,6596,171,154,325,77,114,191,0.05569726049984155,0.056483234047008155,0.056108645129999794
21,Viso,Sete Bicas,743.81,2913,3400,6313,171,154,325,77,114,191,0.051988755073695124,0.055264340123558034,0.053703221609047974
22,Sete Bicas,Sra da Hora,674.5,3011,1856,4868,171,152,323,77,102,179,0.05375254106392893,0.03193265953154239,0.04264229164456519
