,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,388,437,825,163,162,325,0,0,0,0.011020222676664396,0.012499364609147261,0.011757518039932779
4,Venda Nova,Carreira,583.47,821,737,1559,163,162,325,0,0,0,0.023320181625753528,0.021088919289843057,0.02220798316908431
5,Carreira,Baguim,786.02,1203,1006,2210,163,162,325,0,0,0,0.03418501112186653,0.02877273479879656,0.03148719953929011
6,Baguim,Campainha,751.7,1532,1136,2668,163,170,333,0,0,0,0.04351526490505318,0.030960962584069895,0.037106161618064716
7,Campainha,Rio Tinto,859.99,2242,1466,3708,162,165,327,0,0,0,0.06407674026557116,0.04114575946376338,0.05250606187933788
8,Rio Tinto,Levada,452.83,2557,1689,4246,162,163,325,0,0,0,0.07308495521552265,0.04797733897187673,0.0604925199917864
9,Levada,Nau Vitória,1111.62,3270,2186,5457,162,162,324,0,0,0,0.09347727380306922,0.062495786895549306,0.07798653034930926
10,Nau Vitória,Nasoni,499.02,3420,2242,5662,160,162,322,0,0,0,0.09896247161914035,0.06407221555241419,0.0814089887532719
11,Nasoni,Contumil,650.0,3530,2280,5811,160,162,322,0,0,0,0.10214562766238611,0.06518301166498464,0.08354952893077419
12,Contumil,Estádio do Dragão,619.19,4337,2952,7289,160,162,322,0,0,0,0.125499599854851,0.0843625986984158,0.1048033446146569
13,Estádio do Dragão,Campanhã,1166.02,7949,6205,14155,238,244,482,166,165,331,0.08587466780586007,0.06628400974884079,0.07602420717250684
14,Campanhã,Heroismo,950.92,18268,12681,30950,280,322,602,282,245,527,0.14008081200642422,0.09731552981226035,0.11870670008409183
15,Heroismo,24 de Agosto,571.9,20025,13985,34011,289,330,619,280,243,523,0.15186411393024504,0.10632075402045799,0.12912009804624366
16,24 de Agosto,Bolhão,680.44,26460,17924,44385,281,327,608,280,243,523,0.20333211986178856,0.13693974101595105,0.1700392790552792
17,Bolhão,Trindade,451.8,30563,25461,56025,281,317,598,280,244,524,0.23486107380060048,0.1974021048578276,0.21621485718237488
18,Trindade,Lapa,857.4300000000001,32864,37597,70461,315,317,632,252,240,492,0.2517637797028135,0.29374781705990577,0.2725492300579354
19,Lapa,Carolina Michaelis,460.97,32590,37153,69743,323,317,640,239,246,485,0.2525638975302195,0.28694050208385036,0.2697814542283633
20,Carolina Michaelis,Casa da Música,627.48,30536,34874,65411,323,317,640,239,244,483,0.23664246104232062,0.270382140428459,0.25350863940534757
21,Casa da Música,Francos,871.87,25181,28998,54179,323,313,636,247,270,517,0.19219251657486985,0.21548958305252586,0.20399648522515004
22,Francos,Ramalde,965.03,22746,26389,49136,325,292,617,243,272,515,0.17435274718801577,0.20217516846766725,0.1882673691104898
23,Ramalde,Viso,621.15,22053,24788,46842,320,290,610,243,272,515,0.1704530477789751,0.19053969660997597,0.18052393056885443
24,Viso,Sete Bicas,743.81,20784,23080,43864,321,282,603,243,272,515,0.16037457245390496,0.17979681028560254,0.17003931314259252
25,Sete Bicas,Sra da Hora,674.5,17742,21977,39720,321,288,609,241,272,513,0.13742833908853372,0.16949564904356781,0.1534966925093954
26,Sra da Hora,Vasco da Gama,824.48,7941,6971,14913,159,158,317,0,0,0,0.2312451483721084,0.20428443094018267,0.21780731444704765
27,Vasco da Gama,Estádio do Mar,661.6,8051,6616,14667,159,158,317,0,0,0,0.23443678472219595,0.19386768682037586,0.21421622488469572
28,Estádio do Mar,Pedro Hispano,786.97,7859,6665,14524,159,158,317,0,0,0,0.2288410859810395,0.19530963039335772,0.21212824691840945
29,Pedro Hispano,Parque de Real,656.68,7291,5947,13239,159,158,317,0,0,0,0.21232007776753115,0.17426992056220728,0.1933550151856978
30,Parque de Real,C. Matosinhos,723.67,7125,5585,12710,155,158,313,0,0,0,0.2128216386939856,0.1636547778557274,0.18800258434112685
31,C. Matosinhos,Matosinhos Sul,616.61,5602,3974,9577,149,163,312,0,0,0,0.17407757730604348,0.11288708659739499,0.14210946837812777
32,Matosinhos Sul,Brito Capelo,535.72,2860,2605,5465,159,159,318,0,0,0,0.08327616474303196,0.07587647324706735,0.07957631899504965
33,Brito Capelo,Mercado,487.53,1585,1471,3057,157,159,316,0,0,0,0.04675857077197477,0.0428564044407635,0.04479513897873873
34,Mercado,Sr. de Matosinhos,708.96,606,446,1052,157,159,316,0,0,0,0.017899155602753663,0.012986256696948521,0.015427159001415
35,Sra da Hora,Fonte do Cuco,687.03,6843,10096,16940,79,81,160,168,164,332,0.11652272150605454,0.17358192283578547,0.14491564874862733
36,Fonte do Cuco,Custoias,689.2,6386,9495,15881,81,83,164,170,164,334,0.10704733938042561,0.1620467157875861,0.13430146143308766
37,Custoias,Esposade,1779.24,6224,9291,15516,81,83,164,166,164,330,0.10611048764769221,0.1585531317984835,0.13231749872727647
38,Esposade,Crestins,2035.56,6155,9227,15383,80,83,163,168,164,332,0.10442652328162559,0.15746960988819078,0.13087044959981045
39,Crestins,Verdes,591.8199999999999,6087,9119,15207,85,83,168,168,164,332,0.1014114322024799,0.15563000088069637,0.1281952881215476
40,Verdes,Pedras Rubras,960.78,3500,5717,9217,0,0,0,168,164,332,0.08402742929365581,0.1405651845771376,0.1119557180481468
41,Pedras Rubras,Lidador,1147.58,3092,5082,8175,0,0,0,168,164,332,0.07421563377746912,0.12497453019496034,0.09928930550177201
42,Lidador,Vilar do Pinheiro,1987.51,2999,4928,7927,0,0,0,168,164,332,0.0719897955446336,0.12116709883184516,0.09628219837325618
43,Vilar do Pinheiro,Modivas Sul,2037.38,2889,4803,7693,0,0,0,168,164,332,0.06934642548286614,0.11811499446174731,0.093436923412193
44,Modivas Sul,Modivas Centro,1051.08,2892,4747,7640,0,0,0,168,164,332,0.06941961810872703,0.11673391724741676,0.09279174177964605
45,Modivas Centro,Modivas Norte,852.51,2869,4680,7549,0,0,0,168,164,332,0.06887314736653266,0.1150678901758168,0.09169223718798628
46,Modivas Norte,Mindelo,1834.12,2443,4397,6841,0,0,0,168,164,332,0.05865260765115709,0.10812872506681949,0.08309261745889394
47,Mindelo,Espaço Natureza,776.86,2420,4124,6545,0,0,0,168,164,332,0.05809955584884195,0.1014129110123246,0.07949530960429724
48,Espaço Natureza,Varziela,1539.0,2393,4130,6523,0,0,0,174,164,338,0.055457599192648026,0.10154929245819051,0.07782161604338461
49,Varziela,Árvore,858.71,2339,3901,6240,0,0,0,164,162,326,0.057518871803519986,0.09709805448387523,0.0771870546078683
50,Árvore,Azurara,664.57,2333,3885,6218,0,0,0,164,162,326,0.05736797042756448,0.09670026306135653,0.07691346554006237
51,Azurara,Santa Clara,1218.09,2307,3811,6119,0,0,0,162,162,324,0.05743818781134817,0.09486695005503817,0.07615256893319317
52,Santa Clara,Vila do Conde,670.57,2176,3682,5858,0,0,0,160,162,322,0.05483876003320661,0.09165481874854159,0.07336112497694657
53,Vila do Conde,Alto de Pega,730.41,1607,2835,4442,0,0,0,160,163,323,0.04050611377361515,0.07013612632278472,0.05545872072567286
54,Alto de Pega,Portas Fronhas,671.05,1533,2756,4290,0,0,0,164,163,327,0.03770609800569578,0.06818989160204886,0.05290138349867912
55,Portas Fronhas,São Brás,562.21,1283,2164,3447,0,0,0,162,165,327,0.03195174347962418,0.052889646214233574,0.04251674027231699
56,São Brás,Póvoa de Varzim,624.94,1237,2108,3345,0,0,0,162,164,326,0.030794773872117934,0.051829268292682924,0.041376544071420565
57,Sra da Hora,Fonte do Cuco,685.98,4085,5115,9200,97,51,148,70,108,178,0.10664008893683179,0.13532437701207445,0.12088575439358201
58,Fonte do Cuco,Cândido dos Reis,913.51,4025,4938,8963,99,51,150,63,108,171,0.10876372220838645,0.1306439628594726,0.11981966671446945
59,Cândido dos Reis,Pias,916.73,3892,4670,8562,99,51,150,63,108,171,0.10516789013476367,0.12354732902372953,0.11445490208539608
60,Pias,Araújo,1258.13,3802,4471,8273,99,51,150,63,108,171,0.10273663843075495,0.11829972615629782,0.11060056629977326
61,Araújo,Custió,651.69,3765,4262,8027,99,88,187,63,69,132,0.10174163819692508,0.11800330337290058,0.10977373734029335
62,Custió,Parque de Maia,1418.51,3664,3913,7577,99,90,189,63,69,132,0.09902653489082341,0.10705776066875432,0.10301725491033036
63,Parque de Maia,Forum,824.81,3421,3315,6737,99,90,189,63,69,132,0.09246064364512827,0.09070500766909882,0.09158826726943729
