,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,2127,587,2715,161,121,282,0,0,0,0.0611916264090177,0.022474424431909598,0.04457892626990394
4,Venda Nova,Carreira,583.47,3834,926,4761,161,121,282,0,0,0,0.1102743593505063,0.035451175403100534,0.07816937616739957
5,Carreira,Baguim,786.02,6134,1112,7246,161,86,247,0,0,0,0.1763957443253371,0.05987261282673233,0.13582493740679455
6,Baguim,Campainha,751.7,7552,1175,8728,161,107,268,0,0,0,0.21717207814366302,0.05087085279246664,0.1507756933952376
7,Campainha,Rio Tinto,859.99,9533,1459,10993,121,119,240,0,0,0,0.3647785697646144,0.05678117990726705,0.21206319729367967
8,Rio Tinto,Levada,452.83,10302,1715,12018,121,119,240,0,0,0,0.39418981891839777,0.06674806122973899,0.23183328073110443
9,Levada,Nau Vitória,1111.62,12639,2097,14736,121,121,242,0,0,0,0.48359090739238186,0.08023832440189387,0.28191461589713784
10,Nau Vitória,Nasoni,499.02,12975,2168,15144,121,121,242,0,0,0,0.4964566703335159,0.08297859386996982,0.2897176321017429
11,Nasoni,Contumil,650.0,13148,2226,15374,121,121,242,0,0,0,0.5030821126814535,0.08517383300176784,0.29412797284161063
12,Contumil,Estádio do Dragão,619.19,14694,2750,17444,121,121,242,0,0,0,0.5622149167563889,0.10525081596612965,0.3337328663612592
13,Estádio do Dragão,Campanhã,1166.02,20858,6250,27108,241,206,447,167,167,334,0.2231506660622772,0.07275183925941212,0.15112047380272373
14,Campanhã,Heroismo,950.92,39216,13334,52551,258,263,521,272,195,467,0.31835850450147246,0.1267919387571317,0.23013211460254085
15,Heroismo,24 de Agosto,571.9,42023,15156,57180,261,283,544,272,193,465,0.3393611719001795,0.13906244946218677,0.24559524417811607
16,24 de Agosto,Bolhão,680.44,49427,20341,69768,254,293,547,272,191,463,0.4040822463825421,0.18382540464694075,0.2994674316415615
17,Bolhão,Trindade,451.8,49546,28336,77883,276,298,574,272,191,463,0.38990682423859657,0.2536050911834498,0.32613253508308304
18,Trindade,Lapa,857.4300000000001,49396,52892,102289,280,276,556,254,221,475,0.4000608227932458,0.4622527753832766,0.42997411256340456
19,Lapa,Carolina Michaelis,460.97,47447,54022,101470,272,265,537,248,231,479,0.3945556805772526,0.4717003228075122,0.4321869569220937
20,Carolina Michaelis,Casa da Música,627.48,42344,55490,97835,272,263,535,239,231,470,0.35877826248356137,0.48635270008267445,0.42148605600548283
21,Casa da Música,Francos,871.87,35084,56799,91884,296,265,561,207,239,446,0.3043656231859532,0.48750118052500674,0.39642327193085275
22,Francos,Ramalde,965.03,31065,56809,87875,306,265,571,207,229,436,0.2645433895228699,0.4981918290733975,0.3796515655624517
23,Ramalde,Viso,621.15,30331,54944,85276,286,258,544,207,229,436,0.2681585097298547,0.4883104720238977,0.37794567997754
24,Viso,Sete Bicas,743.81,28491,53210,81701,270,274,544,207,229,436,0.2598233455807908,0.45880813520021585,0.36210254339361186
25,Sete Bicas,Sra da Hora,674.5,26026,52507,78534,270,264,534,207,229,436,0.23735056494883458,0.4613345172852986,0.3514273061921536
26,Sra da Hora,Vasco da Gama,824.48,9665,10732,20398,148,158,306,0,0,0,0.3023551048506377,0.3144917701234093,0.3086217490110884
27,Vasco da Gama,Estádio do Mar,661.6,9968,9082,19050,158,158,316,0,0,0,0.2920878984847915,0.2661176430594478,0.2791027707721196
28,Estádio do Mar,Pedro Hispano,786.97,9837,8750,18588,156,158,314,0,0,0,0.2919567891269788,0.25640121661814,0.27406576856520637
29,Pedro Hispano,Parque de Real,656.68,8979,8022,17002,154,158,312,0,0,0,0.26994489132955585,0.23508274792033917,0.2522903443466833
30,Parque de Real,C. Matosinhos,723.67,8206,6934,15141,154,120,274,0,0,0,0.2467155141979594,0.2675342555991957,0.25583321116200447
31,C. Matosinhos,Matosinhos Sul,616.61,5337,4579,9917,127,148,275,0,0,0,0.1945885214141152,0.14326652967099857,0.16696795858509242
32,Matosinhos Sul,Brito Capelo,535.72,2368,2405,4773,117,157,274,0,0,0,0.09371048724094411,0.070925862959052,0.08065506383854608
33,Brito Capelo,Mercado,487.53,1187,1621,2808,119,157,276,0,0,0,0.04619683162778835,0.04780050904794955,0.04710906842114092
34,Mercado,Sr. de Matosinhos,708.96,299,519,818,154,157,311,0,0,0,0.009000781632986966,0.015304317055909412,0.01218295224841727
35,Sra da Hora,Fonte do Cuco,687.03,9762,26712,36474,78,81,159,126,131,257,0.20297885163729296,0.5344131030401597,0.37188596442400673
36,Fonte do Cuco,Custoias,689.2,9191,25403,34594,78,81,159,124,125,249,0.19309972938559122,0.5238233773930137,0.3600033885781483
37,Custoias,Esposade,1779.24,9129,24883,34013,78,83,161,108,165,273,0.20923825282863615,0.422851826853816,0.3319034714491844
38,Esposade,Crestins,2035.56,9070,24421,33491,71,83,154,86,167,253,0.24738515846137346,0.41152195382595524,0.34884059950915847
39,Crestins,Verdes,591.8199999999999,8760,23932,32693,40,83,123,126,167,293,0.21962453786369787,0.40329192977756756,0.32946367952905464
40,Verdes,Pedras Rubras,960.78,6497,21609,28106,0,0,0,126,167,293,0.20794051153014526,0.5217565943723493,0.3868049683036882
41,Pedras Rubras,Lidador,1147.58,5689,18903,24593,0,0,0,126,167,293,0.18208490585246395,0.4564341359413144,0.3384546035481569
42,Lidador,Vilar do Pinheiro,1987.51,5534,17870,23404,0,0,0,126,167,293,0.1771210974695828,0.4314786392094214,0.32209621511652153
43,Vilar do Pinheiro,Modivas Sul,2037.38,5696,17152,22848,0,0,0,126,157,283,0.18230248750335162,0.44052739169513294,0.3255579997228204
44,Modivas Sul,Modivas Centro,1051.08,5771,16926,22697,0,0,0,126,130,256,0.184705618267089,0.5250086623378979,0.3575157578342966
45,Modivas Centro,Modivas Norte,852.51,5939,16549,22488,0,0,0,126,126,252,0.19008260801955265,0.5296105830586567,0.35984659553910464
46,Modivas Norte,Mindelo,1834.12,5686,15680,21366,0,0,0,122,166,288,0.1879366128860156,0.38088223631730833,0.2991483263915524
47,Mindelo,Espaço Natureza,776.86,5568,14586,20154,0,0,0,120,168,288,0.18711004571464582,0.35009031341655644,0.28218186854076033
48,Espaço Natureza,Varziela,1539.0,5414,14689,20104,0,0,0,118,168,286,0.18502391602154877,0.3525698447204152,0.28344250350899475
49,Varziela,Árvore,858.71,4948,13438,18387,0,0,0,84,168,252,0.23756632198158414,0.3225510190552317,0.2942227866973492
50,Árvore,Azurara,664.57,5014,13342,18357,0,0,0,84,168,252,0.24073254254435097,0.32024572354123604,0.29374132987560764
51,Azurara,Santa Clara,1218.09,4974,13087,18062,0,0,0,86,154,240,0.2332436029925963,0.3426781030578542,0.30346407386780344
52,Santa Clara,Vila do Conde,670.57,4655,12672,17328,0,0,0,84,148,232,0.22349006750512376,0.3452571971095592,0.30116909845967743
53,Vila do Conde,Alto de Pega,730.41,2693,9478,12171,0,0,0,84,170,254,0.1292835008665943,0.22481289823849893,0.1932204991076328
54,Alto de Pega,Portas Fronhas,671.05,2218,9205,11423,0,0,0,82,168,250,0.10907768882403775,0.22093903837144188,0.18424851571989334
55,Portas Fronhas,São Brás,562.21,1876,6747,8623,0,0,0,84,168,252,0.09006539572354193,0.16194845732162816,0.13798743678893277
56,São Brás,Póvoa de Varzim,624.94,1806,6372,8179,0,0,0,84,168,252,0.08672601132120239,0.15296178955453146,0.13088319681008845
57,Sra da Hora,Fonte do Cuco,685.98,10510,17512,28022,45,61,106,80,62,142,0.3555579016941263,0.6133421979197405,0.4822143104536551
58,Fonte do Cuco,Cândido dos Reis,913.51,10358,17355,27713,37,61,98,80,62,142,0.37216576241664145,0.6078409492928052,0.49150809243381344
59,Cândido dos Reis,Pias,916.73,10353,16642,26995,37,61,98,80,62,142,0.37198540609472847,0.5828753224189472,0.47877685208807935
60,Pias,Araújo,1258.13,10390,15861,26251,37,61,98,80,62,142,0.37331129766069876,0.5555265843198809,0.4655823473324668
61,Araújo,Custió,651.69,10176,15061,25237,37,63,100,80,62,142,0.3656513439008445,0.5196321967628901,0.4442028265704011
62,Custió,Parque de Maia,1418.51,10142,13939,24082,39,97,136,80,62,142,0.35884181278142624,0.38372309059451726,0.3728356055172754
63,Parque de Maia,Forum,824.81,9599,10885,20484,39,99,138,118,62,180,0.25470007577920517,0.2961179719928884,0.27515088526790865
64,Forum,Zona Industrial,1119.4,6826,6721,13547,39,98,137,114,62,176,0.18601783592872442,0.18391596015012307,0.18496907912297336
65,Zona Industrial,Mandim,1194.23,5609,6647,12256,39,98,137,104,62,166,0.1639480900585513,0.1818927208469696,0.1732155941220329
66,Mandim,Castêlo da Maia,1468.1,4329,6600,10930,39,83,122,76,40,116,0.1587668286161587,0.23700695068773306,0.19829569145086845
67,Castêlo da Maia,ISMAI,702.48,3366,3295,6661,39,81,120,76,49,125,0.12345547770867799,0.11113734484619539,0.11703931461825487
