,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,217,1519,1737,158,162,320,0,0,0,0.006387716830754803,0.0434378242606917,0.025144333717160357
4,Venda Nova,Carreira,583.47,421,2732,3153,158,162,320,0,0,0,0.01235275172858722,0.07808007008992308,0.0456272066490135
5,Carreira,Baguim,786.02,614,4223,4838,158,162,320,0,0,0,0.018011359309308302,0.12071183604749708,0.07000347565801637
6,Baguim,Campainha,751.7,733,4961,5694,158,171,329,0,0,0,0.021486887464245038,0.1343260578221518,0.08013581795422088
7,Campainha,Rio Tinto,859.99,1006,6209,7216,164,181,345,0,0,0,0.02842166158955602,0.15882266225604727,0.096834940200092
8,Rio Tinto,Levada,452.83,1107,7179,8287,162,169,331,0,0,0,0.03165184826858827,0.19668805125007266,0.11591504556124947
9,Levada,Nau Vitória,1111.62,1674,8819,10493,162,159,321,0,0,0,0.04784153494124446,0.25679777685502664,0.15134322486115526
10,Nau Vitória,Nasoni,499.02,1796,8987,10784,162,159,321,0,0,0,0.05135347070797059,0.26168146397287895,0.15553462625040185
11,Nasoni,Contumil,650.0,1867,9152,11020,162,159,321,0,0,0,0.05336840104094845,0.2664961040558392,0.15893632870252986
12,Contumil,Estádio do Dragão,619.19,2214,10253,12467,162,159,321,0,0,0,0.06327241442279266,0.29855407454363736,0.17981379747330453
13,Estádio do Dragão,Campanhã,1166.02,6055,15737,21793,255,241,496,164,164,328,0.06324510223087289,0.16971627188859187,0.11562656774456648
14,Campanhã,Heroismo,950.92,13727,28943,42670,317,282,599,243,277,520,0.10663084437412247,0.22331262910537328,0.16516865735003036
15,Heroismo,24 de Agosto,571.9,15073,30489,45563,308,290,598,243,277,520,0.1188831296420437,0.23215164894486298,0.17651436008258123
16,24 de Agosto,Bolhão,680.44,21388,35172,56560,316,310,626,243,277,520,0.16641834000004432,0.2592760278006303,0.21410133352056204
17,Bolhão,Trindade,451.8,33203,37308,70512,316,297,613,243,277,520,0.2583555551271961,0.28083512432797153,0.2697814596341924
18,Trindade,Lapa,857.4300000000001,46204,49753,95958,288,288,576,243,260,503,0.3772652446123518,0.3927253258842222,0.3851260841378403
19,Lapa,Carolina Michaelis,460.97,45926,48982,94909,286,288,574,278,258,536,0.35133592221253196,0.38815755030837784,0.36942225096584425
20,Carolina Michaelis,Casa da Música,627.48,44556,45891,90447,286,286,572,281,258,539,0.33892663936240686,0.3649117120973121,0.351631063316399
21,Casa da Música,Francos,871.87,45084,31483,76567,286,307,593,275,228,503,0.346865510559528,0.25626551188341784,0.30284120415309135
22,Francos,Ramalde,965.03,42590,28085,70675,294,325,619,277,223,500,0.32216875877672263,0.22377932539080603,0.27425228310049693
23,Ramalde,Viso,621.15,39779,27171,66951,301,325,626,277,223,500,0.297498282190127,0.21650297062751916,0.25828297301803294
24,Viso,Sete Bicas,743.81,38241,25198,63440,289,329,618,277,223,500,0.2916548845748036,0.19940894308080095,0.2463831238142473
25,Sete Bicas,Sra da Hora,674.5,35512,20761,56274,297,325,622,277,223,500,0.26731517061837085,0.16542798295721955,0.21781971635354946
26,Sra da Hora,Vasco da Gama,824.48,10188,9184,19373,164,164,328,0,0,0,0.28761622895893274,0.25927948609740453,0.2734478575281686
27,Vasco da Gama,Estádio do Mar,661.6,9061,9427,18488,164,164,328,0,0,0,0.2557924963049977,0.26613240012864187,0.26096244821681974
28,Estádio do Mar,Pedro Hispano,786.97,8679,9416,18096,162,164,326,0,0,0,0.24803970714219276,0.26583295414602104,0.25699091115638856
29,Pedro Hispano,Parque de Real,656.68,7929,9127,17057,162,164,326,0,0,0,0.22660243905999536,0.2576766780429558,0.24223487830295704
30,Parque de Real,C. Matosinhos,723.67,7144,8992,16137,162,164,326,0,0,0,0.2041854165645831,0.2538659555888076,0.22917808036818071
31,C. Matosinhos,Matosinhos Sul,616.61,4970,6608,11578,160,177,337,0,0,0,0.14381777161331963,0.17284006262617999,0.15906093336191393
32,Matosinhos Sul,Brito Capelo,535.72,2674,3282,5957,167,165,332,0,0,0,0.07414649416842944,0.0920986643611734,0.08306850646301606
33,Brito Capelo,Mercado,487.53,1764,1789,3554,167,165,332,0,0,0,0.048911683928639246,0.0502217035365942,0.049562747890424086
34,Mercado,Sr. de Matosinhos,708.96,892,647,1540,167,165,332,0,0,0,0.024735435252046883,0.018181818181818177,0.02147836652738503
35,Sra da Hora,Fonte do Cuco,687.03,12754,8947,21701,79,61,140,163,146,309,0.2218586492591413,0.1811833463409956,0.20306318216476943
36,Fonte do Cuco,Custoias,689.2,11698,8369,20068,79,61,140,159,146,305,0.20707171076143474,0.1694825768402917,0.1895395820349356
37,Custoias,Esposade,1779.24,11394,8283,19677,78,63,141,163,127,290,0.19895148123569695,0.18365238396846592,0.19221112721579786
38,Esposade,Crestins,2035.56,11165,8156,19322,78,63,141,163,128,291,0.19495316369957602,0.17985483700474691,0.18828085203501524
39,Crestins,Verdes,591.8199999999999,11064,8059,19123,81,63,144,163,128,291,0.19102311082244755,0.17770559973288938,0.18517471277715314
40,Verdes,Pedras Rubras,960.78,9370,4215,13585,0,0,0,163,128,291,0.23179846604434334,0.13278145619715961,0.18824459229712848
41,Pedras Rubras,Lidador,1147.58,8083,3811,11895,0,0,0,165,128,293,0.1975401947381695,0.1200804090185119,0.1637011074613225
42,Lidador,Vilar do Pinheiro,1987.51,7697,3755,11452,0,0,0,165,128,293,0.18811897676242673,0.11829087469606081,0.15761386732729077
43,Vilar do Pinheiro,Modivas Sul,2037.38,7397,3751,11148,0,0,0,164,128,292,0.18187134234051686,0.11817310524073803,0.1539488274474631
44,Modivas Sul,Modivas Centro,1051.08,7292,3719,11012,0,0,0,164,128,292,0.1793062293900843,0.11717692254391479,0.1520714647451881
45,Modivas Centro,Modivas Norte,852.51,7206,3689,10895,0,0,0,166,128,294,0.1750437866713148,0.11623084531078062,0.14943815233747676
46,Modivas Norte,Mindelo,1834.12,6774,3179,9953,0,0,0,166,114,280,0.16456672017687235,0.11244694689590601,0.14334652676962178
47,Mindelo,Espaço Natureza,776.86,6294,3126,9420,0,0,0,171,110,281,0.14843475405481374,0.11459142350188864,0.13518647519067936
48,Espaço Natureza,Varziela,1539.0,6409,2841,9251,0,0,0,179,110,289,0.14439497906101945,0.10416330301446629,0.12908188437201998
49,Varziela,Árvore,858.71,5972,2638,8611,0,0,0,163,108,271,0.14775004486732282,0.09851845399473538,0.12813007507308133
50,Árvore,Azurara,664.57,5901,2650,8551,0,0,0,163,108,271,0.145983286085034,0.09894425132959365,0.12723710249245998
51,Azurara,Santa Clara,1218.09,5819,2660,8480,0,0,0,163,108,271,0.1439616701797269,0.09934772687457143,0.12618194369649152
52,Santa Clara,Vila do Conde,670.57,5623,2595,8218,0,0,0,157,112,269,0.14442199971688005,0.0934537729692139,0.12320102798550973
53,Vila do Conde,Alto de Pega,730.41,4111,1993,6105,0,0,0,167,88,255,0.09927193456412393,0.09136617086032511,0.09654367101144043
54,Alto de Pega,Portas Fronhas,671.05,3962,1952,5915,0,0,0,163,88,251,0.09803217487471713,0.08946497772562109,0.09502853603359979
55,Portas Fronhas,São Brás,562.21,2891,1651,4542,0,0,0,163,88,251,0.07152373821522884,0.07567518012145914,0.07297922382378767
56,São Brás,Póvoa de Varzim,624.94,2719,1587,4306,0,0,0,163,87,250,0.06727520269880542,0.0735539488320356,0.06946020635316953
57,Sra da Hora,Fonte do Cuco,685.98,10101,4543,14645,75,80,155,90,75,165,0.26224878865270446,0.126639043194091,0.1968498952783086
58,Fonte do Cuco,Cândido dos Reis,913.51,9802,4484,14287,81,80,161,74,75,149,0.27345817638551323,0.12499643301744032,0.19919418809577344
59,Cândido dos Reis,Pias,916.73,9213,4282,13495,81,80,161,74,75,149,0.2570106478184364,0.11935494367979732,0.1881520895916021
60,Pias,Araújo,1258.13,8718,4194,12913,81,80,161,74,66,140,0.24319826010025053,0.12466928818824952,0.185809880238172
61,Araújo,Custió,651.69,8332,4069,12401,81,80,161,74,57,131,0.23243360046099765,0.129526507382951,0.18437030901029722
62,Custió,Parque de Maia,1418.51,7736,3992,11729,81,80,161,74,58,132,0.21581819176574268,0.12608526159426992,0.17373228850484812
63,Parque de Maia,Forum,824.81,6207,3528,9736,81,80,161,78,58,136,0.16850659510919244,0.11143311975087286,0.14212602574469063
64,Forum,Zona Industrial,1119.4,3082,1577,4659,83,80,163,76,58,134,0.08381347284591517,0.04981505711644936,0.06808398956628621
65,Zona Industrial,Mandim,1194.23,2971,1300,4271,87,80,167,72,58,130,0.0810688118015505,0.04108057900551182,0.06253345339814013
66,Mandim,Castêlo da Maia,1468.1,2913,1091,4005,87,80,167,70,58,128,0.08058613342019966,0.03448631561153038,0.059061646114936826
67,Castêlo da Maia,ISMAI,702.48,1520,771,2291,85,76,161,70,57,127,0.042572836460233764,0.025235663786331505,0.03458024080093479
68,Santo Ovídio,D. João II,463.71,3551,12244,15795,298,376,674,0,0,0,0.05516716380810342,0.15076120142782048,0.10849558835560136
69,D. João II,João de Deus,716.25,5145,18202,23348,298,370,668,0,0,0,0.07994510722742817,0.22775576374583056,0.16181627925109418
70,João de Deus,C.M.Gaia,405.01,10836,27162,37999,302,368,670,0,0,0,0.16612626385374635,0.34172003520584765,0.26257179796952734
71,C.M.Gaia,General Torres,488.39,12592,30804,43396,340,368,708,0,0,0,0.17146308210415523,0.3875316265744663,0.2837698961791192
72,General Torres,Jardim do Morro,419.98,13389,35046,48435,336,374,710,0,0,0,0.18448290363779254,0.43383373985749984,0.31583109060422987
73,Jardim do Morro,São Bento,795.7,14939,36529,51469,332,366,698,0,0,0,0.20833071957034963,0.46207163609424257,0.34138111419462586
74,São Bento,Aliados,443.38,22915,38944,61859,310,344,654,0,0,0,0.3422228480766508,0.5241234978735726,0.4379014773276311
75,Aliados,Trindade,450.27,28665,38486,67152,338,340,678,0,0,0,0.39263545758415735,0.5240586016311821,0.4585408690531668
76,Trindade,Faria Guimaraes,555.34,27121,27575,54697,338,340,678,0,0,0,0.3714875788462178,0.3754897911944602,0.3734945879884043
77,Faria Guimaraes,Marques,621.04,25761,26176,51938,336,374,710,0,0,0,0.3549588713032013,0.32403543810462465,0.33866962620986657
78,Marques,Combatentes,702.75,20697,20814,41511,336,344,680,0,0,0,0.2851807648299115,0.2801232609785713,0.2826222628815865
79,Combatentes,Salgueiros,471.25,17154,18289,35443,370,338,708,0,0,0,0.21463983352196428,0.25050874678691115,0.2317636932444954
80,Salgueiros,Polo Universitario,775.36,14598,17292,31890,372,340,712,0,0,0,0.1816828084523695,0.23546180877594128,0.20736379175295155
81,Polo Universitario,I.P.O.,827.64,11428,12061,23490,342,318,660,0,0,0,0.154713183763036,0.17559979171415674,0.16477673123039419
82,I.P.O.,Hospital São João,351.77,6821,5572,12393,364,306,670,0,0,0,0.08676244504443292,0.08430162188332123,0.08563854670517893
83,Verdes (E) ,Botica,683.54,1738,3957,5695,83,63,146,0,0,0,0.09695276313996506,0.29078836208636144,0.1805941517264238
84,Botica,Aeroporto,649.66,1486,3756,5242,83,63,146,0,0,0,0.08289909336973884,0.2760141093474427,0.16622954546970695
