,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,140,183,323,42,43,85,0,0,0,0.015432098765432098,0.019735271499067775,0.01760899791303603
4,Venda Nova,Carreira,583.47,184,331,515,42,42,84,0,0,0,0.020349942074617537,0.03649555974026921,0.028422750907443374
5,Carreira,Baguim,786.02,259,470,730,42,42,84,0,0,0,0.028617137841813307,0.0519111576303892,0.040264147736101256
6,Baguim,Campainha,751.7,280,538,819,42,42,84,0,0,0,0.030870842482022917,0.05941196312505092,0.045141402803536915
7,Campainha,Rio Tinto,859.99,297,685,983,42,42,84,0,0,0,0.03283496590317316,0.075570471045168,0.05420271847417058
8,Rio Tinto,Levada,452.83,321,817,1138,42,42,84,0,0,0,0.03544414069787026,0.09008963330557974,0.062766887001725
9,Levada,Nau Vitória,1111.62,597,995,1593,42,42,84,0,0,0,0.0658944088169888,0.10978757852530029,0.08784099367114455
10,Nau Vitória,Nasoni,499.02,629,1026,1656,42,42,84,0,0,0,0.06941751279756718,0.11316723720830231,0.09129237500293474
11,Nasoni,Contumil,650.0,661,1051,1712,42,42,84,0,0,0,0.07294211808616359,0.1158643327055813,0.09440322539587245
12,Contumil,Estádio do Dragão,619.19,748,1242,1990,42,42,84,0,0,0,0.08245783383212132,0.13696506810831313,0.10971145097021723
13,Estádio do Dragão,Campanhã,1166.02,4343,2447,6791,114,171,285,42,63,105,0.12396855529863539,0.046559087794353866,0.07752287479606647
14,Campanhã,Heroismo,950.92,5649,4057,9707,135,163,298,88,126,214,0.11081804151953882,0.061053115391114465,0.08265746649577715
15,Heroismo,24 de Agosto,571.9,5757,4309,10067,130,161,291,104,126,230,0.10687094768820846,0.06527532070036059,0.0839651820559466
16,24 de Agosto,Bolhão,680.44,6435,5317,11753,130,161,291,102,126,228,0.1205722021437606,0.08053738231598814,0.09843435503899636
17,Bolhão,Trindade,451.8,7255,6124,13379,118,160,278,84,126,210,0.15664010466889022,0.0930639025173892,0.11932718808083034
18,Trindade,Lapa,857.4300000000001,10496,8703,19200,227,279,506,84,126,210,0.15024154801375797,0.09510953205938123,0.11897766091767847
19,Lapa,Carolina Michaelis,460.97,10324,8784,19108,245,277,522,84,126,210,0.13998915212710342,0.09644557795652009,0.11592860116942087
20,Carolina Michaelis,Casa da Música,627.48,9826,8749,18576,245,268,513,84,126,210,0.1332368589513987,0.09816332487623806,0.11404382733873529
21,Casa da Música,Francos,871.87,9007,7702,16710,247,262,509,84,126,210,0.12142531276736081,0.08768817311057575,0.1031349956078536
