,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,183,704,887,72,118,190,0,0,0,0.011766975308641977,0.027628460916557844,0.021617792686189727
1,Venda Nova,Carreira,583.47,261,1270,1532,72,120,192,0,0,0,0.016822671051881805,0.049030027099051215,0.036952268581362684
2,Carreira,Baguim,786.02,346,1814,2160,72,138,210,0,0,0,0.022252268227850484,0.06087280781499801,0.04763147995654742
3,Baguim,Campainha,751.7,426,2058,2484,72,133,205,0,0,0,0.027419512655527972,0.07164274552943244,0.05611068325176843
4,Campainha,Rio Tinto,859.99,566,2697,3263,106,119,225,0,0,0,0.024729946756188708,0.10495202443719534,0.06715851228525445
5,Rio Tinto,Levada,452.83,649,3138,3788,108,116,224,0,0,0,0.027859748520392216,0.12526650402262676,0.07830253261976368
6,Levada,Nau Vitória,1111.62,1031,3797,4828,108,116,224,0,0,0,0.0442217814261353,0.15155390705549313,0.09980448934133847
7,Nau Vitória,Nasoni,499.02,1081,3930,5011,108,116,224,0,0,0,0.04635370418332897,0.15685379492156606,0.10357696545848746
8,Nasoni,Contumil,650.0,1137,3972,5110,108,116,224,0,0,0,0.04875484801543544,0.15856045222945805,0.10561846448341143
9,Contumil,Estádio do Dragão,619.19,1399,4509,5908,108,116,224,0,0,0,0.05997630881789055,0.1799843996577741,0.12212335585997311
10,Estádio do Dragão,Campanhã,1166.02,3454,7633,11087,194,231,425,108,88,196,0.05029341584804757,0.10643129703708218,0.07896848307268976
11,Campanhã,Heroismo,950.92,8460,14020,22480,218,295,513,183,131,314,0.09149386318078848,0.14572672508875695,0.11914721901310685
12,Heroismo,24 de Agosto,571.9,9200,14995,24196,253,289,542,164,131,295,0.09652649539207517,0.15799372997399522,0.1271941967705982
13,24 de Agosto,Bolhão,680.44,12684,18165,30850,255,267,522,164,131,295,0.13247227568283074,0.20148503641612764,0.16594074736682127
14,Bolhão,Trindade,451.8,18153,20213,38366,257,257,514,164,131,295,0.1887321362153062,0.22969481221717397,0.20830340998590713
15,Trindade,Lapa,857.4300000000001,27107,26721,53829,286,257,543,166,134,300,0.2633192922215148,0.3011118816213864,0.2808157737628852
16,Lapa,Carolina Michaelis,460.97,26708,26551,53259,271,257,528,166,131,297,0.2678768364217879,0.3017183740343261,0.28374253619325446
17,Carolina Michaelis,Casa da Música,627.48,25661,24677,50339,271,257,528,161,132,293,0.26061925086141713,0.279638078266895,0.2696083542981465
18,Casa da Música,Francos,871.87,24844,18008,42853,271,247,518,184,133,317,0.23850313258193573,0.20858811863787458,0.2249457130848414
19,Francos,Ramalde,965.03,23554,16449,40004,257,241,498,186,133,319,0.23174886897512492,0.1934273721463306,0.21429193684355932
20,Ramalde,Viso,621.15,22143,16080,38223,260,257,517,188,133,321,0.21543868495043292,0.18170538624202223,0.19983191998546262
21,Viso,Sete Bicas,743.81,21427,15190,36617,277,229,506,188,133,321,0.20127819077268716,0.18423803257789448,0.1938409371261563
22,Sete Bicas,Sra da Hora,674.5,19401,12190,31591,273,221,494,188,153,341,0.1837379176675491,0.14227953596843668,0.16516669896340028
23,Sra da Hora,Vasco da Gama,824.48,6289,5016,11305,152,151,303,0,0,0,0.19155803629496274,0.15379491657384922,0.17273879181348373
24,Vasco da Gama,Estádio do Mar,661.6,5865,5139,11004,152,151,303,0,0,0,0.178650409875364,0.15756265048854987,0.16814132846477348
25,Estádio do Mar,Pedro Hispano,786.97,5724,5064,10788,154,153,307,0,0,0,0.17208091581920723,0.15323180322615762,0.1626870584031271
26,Pedro Hispano,Parque de Real,656.68,5377,4664,10041,153,188,341,0,0,0,0.16270592624441133,0.11486093783713437,0.13632804407265747
27,Parque de Real,C. Matosinhos,723.67,5098,4496,9594,147,190,337,0,0,0,0.16056530522286902,0.10956291096171202,0.13181024614387843
28,C. Matosinhos,Matosinhos Sul,616.61,3327,3247,6574,153,150,303,0,0,0,0.10067980333265387,0.10023629473086329,0.10046024461889615
29,Matosinhos Sul,Brito Capelo,535.72,1875,1322,3198,164,150,314,0,0,0,0.05294749313802416,0.04082841671172978,0.04715812541845678
30,Brito Capelo,Mercado,487.53,1400,891,2292,166,152,318,0,0,0,0.03906785556858867,0.02716220074077617,0.0333771023175588
31,Mercado,Sr. de Matosinhos,708.96,844,373,1217,164,152,316,0,0,0,0.02383763894168643,0.011360867446393762,0.017836153918634263
33,Fonte do Cuco,Custoias,689.2,6152,5224,11377,65,46,111,126,88,214,0.13585577214128167,0.16449729097305035,0.14766210894557216
34,Custoias,Esposade,1779.24,5958,5145,11104,66,44,110,114,91,205,0.14011756446431883,0.16043284847801823,0.14885150265315755
35,Esposade,Crestins,2035.56,5838,5100,10939,70,44,114,146,88,234,0.11375392725847236,0.1628190878532083,0.13235043992678305
36,Crestins,Verdes,591.8199999999999,5764,5076,10841,100,44,144,146,88,234,0.09972025759754799,0.16204724405839438,0.12162588306700362
37,Verdes,Pedras Rubras,960.78,4719,2362,7082,0,0,0,146,88,234,0.1303441140836181,0.10825720926747844,0.12203792765703567
38,Pedras Rubras,Lidador,1147.58,4156,1986,6143,0,0,0,146,88,234,0.114786528710329,0.09103934888381786,0.10585596535676925
39,Lidador,Vilar do Pinheiro,1987.51,4015,1928,5944,0,0,0,146,95,241,0.11089875116896747,0.08187431901174337,0.09945758496591232
40,Vilar do Pinheiro,Modivas Sul,2037.38,3867,1945,5813,0,0,0,147,108,255,0.1060846832741633,0.07265381168230063,0.09192572589408028
41,Modivas Sul,Modivas Centro,1051.08,3802,1954,5757,0,0,0,147,108,255,0.10430429112172493,0.07298847120454333,0.09104112033327154
42,Modivas Centro,Modivas Norte,852.51,3779,1937,5716,0,0,0,147,108,255,0.10366270155291497,0.07233300171823896,0.09039365221116984
43,Modivas Norte,Mindelo,1834.12,3468,1591,5059,0,0,0,147,88,235,0.09513746026886638,0.07292386351524933,0.08681917722921403
44,Mindelo,Espaço Natureza,776.86,3257,1585,4842,0,0,0,148,88,236,0.0887434961421638,0.07263424749691914,0.08273665766427597
45,Espaço Natureza,Varziela,1539.0,3248,1567,4816,0,0,0,148,88,236,0.08849530588959321,0.07184532902987999,0.08228683994190354
46,Varziela,Árvore,858.71,2954,1535,4490,0,0,0,164,88,252,0.07265273022757748,0.07034248683325349,0.07184597856606752
47,Árvore,Azurara,664.57,2945,1537,4483,0,0,0,166,88,254,0.07156027793646969,0.07044518194296286,0.07117394546627834
48,Azurara,Santa Clara,1218.09,2869,1537,4407,0,0,0,166,99,265,0.06969998001437282,0.06263009332125812,0.067058777061096
49,Santa Clara,Vila do Conde,670.57,2778,1512,4291,0,0,0,158,88,246,0.0709163593277126,0.06930787188981428,0.07034096544748882
50,Vila do Conde,Alto de Pega,730.41,2004,1037,3042,0,0,0,160,87,247,0.05052342359555078,0.048098833381461,0.04966941813552726
51,Alto de Pega,Portas Fronhas,671.05,1947,1006,2954,0,0,0,164,87,251,0.04788198869371095,0.046654682135774984,0.047456587615860635
52,Portas Fronhas,São Brás,562.21,1459,791,2250,0,0,0,164,87,251,0.03587369404667607,0.03667247848305783,0.03615056355251358
53,São Brás,Póvoa de Varzim,624.94,1382,782,2165,0,0,0,164,87,251,0.03400174818842365,0.03629032258064516,0.03479499907337692
55,Fonte do Cuco,Cândido dos Reis,913.51,4700,2344,7045,42,4,46,97,65,162,0.14188641885860676,0.13805760241427548,0.14058875325973777
56,Cândido dos Reis,Pias,916.73,4443,2294,6738,42,4,46,96,65,161,0.1351516373459295,0.13510896984732546,0.13513710452071911
57,Pias,Araújo,1258.13,4255,2245,6501,42,4,46,87,64,151,0.13886561131079825,0.1341873331773689,0.1372132463175289
58,Araújo,Custió,651.69,4113,2186,6299,42,6,48,76,45,121,0.14732824596088392,0.175540136810358,0.15603161708286353
59,Custió,Parque de Maia,1418.51,3750,2057,5807,42,6,48,76,43,119,0.13432195637896005,0.17200999167455178,0.14562458682367613
60,Parque de Maia,Forum,824.81,3156,1838,4994,42,6,48,76,43,119,0.11304967704384972,0.15371178609850045,0.12524423131400073
61,Forum,Zona Industrial,1119.4,1332,853,2185,42,6,48,78,43,121,0.04690220724600441,0.07133308298158322,0.05413901311576671
62,Zona Industrial,Mandim,1194.23,1247,698,1946,40,6,46,93,43,136,0.039349154159288635,0.05841836437091568,0.04457239880318428
63,Mandim,Castêlo da Maia,1468.1,1186,603,1790,40,6,46,114,43,157,0.032149830419419496,0.05048541379786436,0.03663693095154834
64,Castêlo da Maia,ISMAI,702.48,628,389,1017,42,6,48,114,43,157,0.01681943482855018,0.03252508361204014,0.020629258766781153
65,Santo Ovídio,D. João II,463.71,2342,5791,8133,169,264,433,0,0,0,0.06415735261889108,0.10156853575386679,0.08696694233628967
66,D. João II,João de Deus,716.25,3384,8774,12159,167,264,431,0,0,0,0.0938326882543787,0.1538798406650547,0.13061331061265818
67,João de Deus,C.M.Gaia,405.01,6396,13513,19910,169,262,431,0,0,0,0.17523612540258243,0.23879647081859373,0.21387373676916005
68,C.M.Gaia,General Torres,488.39,7341,15451,22792,169,238,407,0,0,0,0.2011067771690483,0.3005647384593029,0.2592664695205977
69,General Torres,Jardim do Morro,419.98,8153,17113,25266,171,230,401,0,0,0,0.22073976359031622,0.3444735535657811,0.291709269062528
70,Jardim do Morro,São Bento,795.7,9185,17912,27098,173,235,408,0,0,0,0.2458062551390716,0.3528935798792334,0.3074864544379393
71,São Bento,Aliados,443.38,14801,19919,34720,207,244,451,0,0,0,0.33103448869410673,0.37795237345112787,0.35641800062473455
72,Aliados,Trindade,450.27,17989,20540,38530,208,247,455,0,0,0,0.4004161350522587,0.3850026990253164,0.3920488412090615
73,Trindade,Faria Guimaraes,555.34,16543,15727,32270,192,249,441,0,0,0,0.39890649919258797,0.2924145222735519,0.33877837617027506
74,Faria Guimaraes,Marques,621.04,15602,15252,30855,190,215,405,0,0,0,0.38018285636658977,0.32843505926259836,0.3527118035829894
75,Marques,Combatentes,702.75,12494,12457,24952,190,209,399,0,0,0,0.3044430697007047,0.2759547297325607,0.2895206059078674
76,Combatentes,Salgueiros,471.25,10743,11361,22105,188,211,399,0,0,0,0.26456537946212483,0.24929583341523953,0.256490506740589
77,Salgueiros,Polo Universitario,775.36,9390,10798,20188,192,211,403,0,0,0,0.22642784605911384,0.2369283771860961,0.23192564275338995
78,Polo Universitario,I.P.O.,827.64,7347,7962,15310,220,205,425,0,0,0,0.15462131837432613,0.17982880279112576,0.1667802226224295
79,I.P.O.,Hospital São João,351.77,4480,4306,8787,220,203,423,0,0,0,0.09428213792112307,0.09822568874293008,0.09617466940298317
80,Verdes (E) ,Botica,683.54,1098,2797,3896,100,44,144,0,0,0,0.05086777288118307,0.2943478803478257,0.12526447238487945
