,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,327,1205,1533,159,160,319,0,0,0,0.009550430934078731,0.034892577002153057,0.022261225200197514
1,Venda Nova,Carreira,583.47,604,2159,2764,159,160,319,0,0,0,0.017605703331445708,0.06249774532556066,0.04012208803068831
2,Carreira,Baguim,786.02,811,2934,3745,159,160,319,0,0,0,0.023622975996382373,0.08490523713873054,0.05436016026840653
3,Baguim,Campainha,751.7,917,3344,4262,157,156,313,0,0,0,0.027066863426014078,0.09924535918657676,0.06304081019485681
4,Campainha,Rio Tinto,859.99,1408,4113,5522,159,154,313,0,0,0,0.04101827055516181,0.12365957288980271,0.08167884742268482
5,Rio Tinto,Levada,452.83,1606,4748,6354,159,161,320,0,0,0,0.04676732815786166,0.13654656072276372,0.09193750454207801
6,Levada,Nau Vitória,1111.62,2299,5890,8189,159,159,318,0,0,0,0.06696383425112373,0.17150320370109523,0.11923351897610948
7,Nau Vitória,Nasoni,499.02,2534,6064,8598,159,159,318,0,0,0,0.07379461126804303,0.17656742265876946,0.12518101696340622
8,Nasoni,Contumil,650.0,2710,6141,8852,159,159,318,0,0,0,0.07891981047311111,0.17882767428161295,0.12887374237736204
9,Contumil,Estádio do Dragão,619.19,3355,7431,10786,159,159,318,0,0,0,0.09769518834521135,0.21638545018995808,0.15704031926758472
10,Estádio do Dragão,Campanhã,1166.02,8271,12500,20771,243,241,484,167,166,333,0.08808635466595881,0.1340865055961681,0.11100285070245698
11,Campanhã,Heroismo,950.92,14353,26748,41102,321,326,647,244,232,476,0.11054296574308067,0.20905135415298964,0.15943491808530205
12,Heroismo,24 de Agosto,571.9,16478,28649,45127,328,326,654,244,232,476,0.12544351842835133,0.22390502052645067,0.17402725584295617
13,24 de Agosto,Bolhão,680.44,23702,33703,57405,326,338,664,244,232,476,0.18103193512579793,0.2581735413704848,0.2195460928390766
14,Bolhão,Trindade,451.8,33686,40564,74251,326,334,660,244,232,476,0.25729265276622904,0.3128052648716463,0.2849160393768876
15,Trindade,Lapa,857.4300000000001,43588,54238,97827,293,330,623,259,241,500,0.34181755464374974,0.4138855594025667,0.3783432186378768
16,Lapa,Carolina Michaelis,460.97,43517,53237,96755,285,330,615,281,232,513,0.3315654192127373,0.4132853003990117,0.37204325626396745
17,Carolina Michaelis,Casa da Música,627.48,42339,48627,90967,285,330,615,281,230,511,0.3225930531277841,0.37895467925606463,0.3504559786994299
18,Casa da Música,Francos,871.87,41202,36255,77457,287,337,624,279,229,508,0.31408273335084486,0.2797826576173813,0.29703792335174556
19,Francos,Ramalde,965.03,38667,31802,70469,285,336,621,281,229,510,0.29461343744307184,0.24582922245605904,0.2703972867675958
20,Ramalde,Viso,621.15,36848,30807,67655,281,332,613,281,229,510,0.2826126098280608,0.23973575292120541,0.2613298635441135
21,Viso,Sete Bicas,743.81,35457,28899,64357,283,329,612,281,229,510,0.27105165016730104,0.22603360151381516,0.24880019802466447
22,Sete Bicas,Sra da Hora,674.5,32249,25078,57327,283,330,613,281,229,510,0.24652371142053792,0.19581731621537188,0.22143923687279518
23,Sra da Hora,Vasco da Gama,824.48,10056,11020,21077,164,161,325,0,0,0,0.28389583077094077,0.3168956404664614,0.30024342880472177
24,Vasco da Gama,Estádio do Mar,661.6,9269,11082,20352,164,161,325,0,0,0,0.2616689175205987,0.3186918611365319,0.28991720651187636
25,Estádio do Mar,Pedro Hispano,786.97,9087,10819,19907,164,161,325,0,0,0,0.25654128895280576,0.3111167137894549,0.28357711479496117
26,Pedro Hispano,Parque de Real,656.68,8378,10326,18704,164,161,325,0,0,0,0.2365162282924341,0.2969350151971113,0.26644676580521265
27,Parque de Real,C. Matosinhos,723.67,7927,9894,17822,164,161,325,0,0,0,0.223792460390344,0.2845180903000166,0.2538750032071357
28,C. Matosinhos,Matosinhos Sul,616.61,5706,7236,12943,171,171,342,0,0,0,0.15451002260969846,0.1959323933568086,0.17522120798325352
