,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,236,178,414,75,0,75,0,0,0,0.014567901234567908,,0.025574221919411506
4,Venda Nova,Carreira,583.47,433,270,704,76,0,76,0,0,0,0.026435040365770927,,0.04289360181477762
5,Carreira,Baguim,786.02,788,355,1143,76,37,113,0,0,0,0.04802597962101158,0.04442312385057443,0.046846283483788796
6,Baguim,Campainha,751.7,963,364,1328,76,39,115,0,0,0,0.05869731816427981,0.04332245024669417,0.053483232522663814
7,Campainha,Rio Tinto,859.99,1268,434,1702,76,41,117,0,0,0,0.07726121963890968,0.04906668831091589,0.06738108472909989
8,Rio Tinto,Levada,452.83,1432,516,1948,76,41,117,0,0,0,0.08724780063554408,0.058306321676675814,0.07710591484653896
9,Levada,Nau Vitória,1111.62,1805,676,2482,76,41,117,0,0,0,0.10998834203271307,0.07638249751792298,0.09821193498052166
10,Nau Vitória,Nasoni,499.02,1961,681,2643,76,41,117,0,0,0,0.11948592295524856,0.07699302463975119,0.10459524918657
11,Nasoni,Contumil,650.0,2003,686,2690,76,41,117,0,0,0,0.12203553164666973,0.07756383871131524,0.10645143412231474
12,Contumil,Estádio do Dragão,619.19,2359,876,3236,76,41,117,0,0,0,0.1437215014631772,0.09902698645360412,0.12805932098973705
13,Estádio do Dragão,Campanhã,1166.02,4024,2267,6291,238,128,366,84,42,126,0.05571033007786686,0.05956360522230906,0.057040028593768805
14,Campanhã,Heroismo,950.92,7921,5539,13461,274,132,406,126,122,248,0.08759959586980316,0.09425630298979223,0.09022158892628787
15,Heroismo,24 de Agosto,571.9,8578,6022,14601,246,132,378,126,124,250,0.10165983881868786,0.1016223600769758,0.10164437643738897
16,24 de Agosto,Bolhão,680.44,11522,7271,18794,243,132,375,128,126,254,0.13679939340197142,0.12167219840711355,0.13052125869384384
17,Bolhão,Trindade,451.8,12223,9068,21292,233,132,365,146,126,272,0.14125817378547958,0.151751113074941,0.14554440206197528
18,Trindade,Lapa,857.4300000000001,12317,15287,27605,223,157,380,146,126,272,0.14598809234642113,0.23461208992802784,0.18460581438270332
19,Lapa,Carolina Michaelis,460.97,12090,15242,27332,223,168,391,146,126,272,0.14328864571329933,0.22569010477103976,0.17992212390411744
20,Carolina Michaelis,Casa da Música,627.48,11536,15239,26775,221,170,391,146,126,272,0.13743190879233588,0.22421348263359547,0.1762594537581235
21,Casa da Música,Francos,871.87,9896,15248,25144,195,170,365,146,150,296,0.1263423032131263,0.20628594342438855,0.1651568287531433
22,Francos,Ramalde,965.03,9170,14744,23915,185,170,355,146,168,314,0.1203998305980466,0.1881094290123902,0.15474004723781776
23,Ramalde,Viso,621.15,8847,14468,23315,188,179,367,146,168,314,0.1151794956258482,0.18011269328791582,0.14837168814862073
24,Viso,Sete Bicas,743.81,8675,13846,22521,188,186,374,146,168,314,0.11294327959912649,0.16918470692652238,0.14195446362288908
25,Sete Bicas,Sra da Hora,674.5,8144,13831,21976,188,202,390,146,168,314,0.10602785609323144,0.16215933635086885,0.13556170145974003
26,Sra da Hora,Vasco da Gama,824.48,3014,5986,9000,134,124,258,0,0,0,0.10415298233957258,0.22350108859213236,0.16151408767026024
27,Vasco da Gama,Estádio do Mar,661.6,3079,5530,8609,126,124,250,0,0,0,0.1131463398080275,0.20648863166698195,0.15944411657006888
28,Estádio do Mar,Pedro Hispano,786.97,3014,5533,8548,126,124,250,0,0,0,0.11075768825711704,0.20660476094484978,0.15829783631023248
29,Pedro Hispano,Parque de Real,656.68,2787,5265,8053,126,124,250,0,0,0,0.10242070100813883,0.19660349407281144,0.14913536636821645
30,Parque de Real,C. Matosinhos,723.67,2651,4581,7232,126,162,288,0,0,0,0.09741704046978804,0.13091728652813328,0.11626092887760722
31,C. Matosinhos,Matosinhos Sul,616.61,1711,2336,4048,132,163,295,0,0,0,0.06004251282118686,0.06636822527785083,0.06353773699215712
32,Matosinhos Sul,Brito Capelo,535.72,684,687,1372,136,163,299,0,0,0,0.023291600275575065,0.01954077705710228,0.02124683711634074
33,Brito Capelo,Mercado,487.53,383,412,795,134,163,297,0,0,0,0.013239859162241548,0.011720374209695213,0.01240593307717403
34,Mercado,Sr. de Matosinhos,708.96,117,118,235,99,139,238,0,0,0,0.005517787653297334,0.003930189181987743,0.0045905767813980355
35,Sra da Hora,Fonte do Cuco,687.03,4191,5931,10123,42,78,120,84,78,162,0.14017549844105903,0.16388132871011682,0.15315603295294686
36,Fonte do Cuco,Custoias,689.2,3845,5436,9281,42,78,120,84,84,168,0.12857942954333745,0.14427295118761288,0.1373290136987041
37,Custoias,Esposade,1779.24,3790,5281,9071,42,78,120,84,84,168,0.12673920861550164,0.14017507832975062,0.1342300876820396
38,Esposade,Crestins,2035.56,3770,5103,8874,42,78,120,82,84,166,0.1282238031055653,0.13543663025599856,0.1322748901409267
39,Crestins,Verdes,591.8199999999999,3718,5023,8742,42,78,120,42,84,126,0.19080174670595582,0.13333090048192875,0.1529221377337801
40,Verdes,Pedras Rubras,960.78,2322,4689,7012,0,0,0,42,84,126,0.2230221650223377,0.22509437224602183,0.22440363650479378
41,Pedras Rubras,Lidador,1147.58,2164,4438,6603,0,0,0,42,84,126,0.20780034489254526,0.21307481985724283,0.211316661535677
42,Lidador,Vilar do Pinheiro,1987.51,2059,4311,6370,0,0,0,42,84,126,0.19770846548503834,0.2069561003089978,0.20387355536767798
43,Vilar do Pinheiro,Modivas Sul,2037.38,1959,4269,6229,0,0,0,42,94,136,0.1881710927257893,0.18313394002768454,0.18468953130209925
44,Modivas Sul,Modivas Centro,1051.08,1928,4144,6072,0,0,0,42,121,163,0.18510888626278776,0.1381256706896407,0.15023177531585039
45,Modivas Centro,Modivas Norte,852.51,1863,4103,5966,0,0,0,42,125,167,0.1788846863467585,0.13237290739762703,0.1440704805465104
46,Modivas Norte,Mindelo,1834.12,1795,4126,5921,0,0,0,42,125,167,0.17240230872170656,0.13309893113084798,0.1429836129201657
47,Mindelo,Espaço Natureza,776.86,1639,3799,5439,0,0,0,42,125,167,0.157423103160382,0.12255765117469233,0.13132620796151248
48,Espaço Natureza,Varziela,1539.0,1535,3862,5398,0,0,0,42,125,167,0.1474495070740568,0.12460883721123318,0.13035319729649422
49,Varziela,Árvore,858.71,1303,3480,4783,0,0,0,42,83,125,0.12513671751112437,0.1690779281080455,0.15431368134748
50,Árvore,Azurara,664.57,1283,3478,4762,0,0,0,42,83,125,0.12323843212643906,0.16899065409864233,0.15361790751598203
51,Azurara,Santa Clara,1218.09,1289,3411,4700,0,0,0,40,97,137,0.1299876372643691,0.14180688149186443,0.1383560072648585
52,Santa Clara,Vila do Conde,670.57,1228,3288,4517,0,0,0,40,125,165,0.12385296920417008,0.10608604328305235,0.11039317683968697
53,Vila do Conde,Alto de Pega,730.41,891,2382,3273,0,0,0,40,125,165,0.08983837232507129,0.07685502603852759,0.08000250392617456
54,Alto de Pega,Portas Fronhas,671.05,831,2263,3095,0,0,0,30,125,155,0.1117877975897894,0.07302009827383266,0.0805235239478888
55,Portas Fronhas,São Brás,562.21,623,1687,2311,0,0,0,0,125,125,,0.05444453948564627,0.07457052259137402
56,São Brás,Póvoa de Varzim,624.94,603,1483,2086,0,0,0,0,125,125,,0.04783870967741938,0.06730522206522939
57,Sra da Hora,Fonte do Cuco,685.98,2611,3540,6152,19,0,19,62,84,146,0.13407058283248258,0.16996508321565962,0.15261975508844466
58,Fonte do Cuco,Cândido dos Reis,913.51,2527,3519,6047,19,0,19,62,84,146,0.1297583959408359,0.16896193143392169,0.15001757562410548
59,Cândido dos Reis,Pias,916.73,2493,3345,5839,19,0,19,62,84,146,0.12802484961129332,0.16058007525951115,0.1448483875330951
60,Pias,Araújo,1258.13,2527,3198,5725,19,0,19,62,84,146,0.12972480175607903,0.15354315581967545,0.14203339353651268
61,Araújo,Custió,651.69,2539,3072,5611,19,0,19,62,84,146,0.1303701562178864,0.14747107741733595,0.13920738558946147
62,Custió,Parque de Maia,1418.51,2477,2861,5339,17,0,17,62,84,146,0.13007924150166042,0.1373601725751966,0.1338825603613371
63,Parque de Maia,Forum,824.81,2327,2558,4886,17,0,17,24,84,108,0.24182036492699718,0.12282836178799277,0.16042945970662223
64,Forum,Zona Industrial,1119.4,1463,1521,2985,17,0,17,24,84,108,0.15209773173048552,0.07305606470528715,0.09803298233893927
65,Zona Industrial,Mandim,1194.23,1217,1453,2671,17,0,17,24,84,108,0.12653946679816325,0.06979512687409048,0.08772615942692988
66,Mandim,Castêlo da Maia,1468.1,928,1404,2333,17,15,32,24,106,130,0.09649989389647003,0.04758129206708422,0.059606032157143704
67,Castêlo da Maia,ISMAI,702.48,687,589,1276,17,17,34,24,106,130,0.07143301178206928,0.019659546061415227,0.032247153026238755
68,Santo Ovídio,D. João II,463.71,5525,1160,6686,252,177,429,0,0,0,0.101521164021164,0.030359318783968886,0.07216068241980378
69,D. João II,João de Deus,716.25,6961,1780,8741,252,189,441,0,0,0,0.12790076700367115,0.04360329029139527,0.09177327698412434
70,João de Deus,C.M.Gaia,405.01,9243,2825,12069,250,219,469,0,0,0,0.17117999053639235,0.059736185343305374,0.11914119877245621
71,C.M.Gaia,General Torres,488.39,10166,3258,13425,248,219,467,0,0,0,0.18978316970180995,0.0688883869229509,0.13308947071129576
72,General Torres,Jardim do Morro,419.98,11572,3616,15188,210,217,427,0,0,0,0.2551200445545915,0.07715344029932836,0.16467799976912992
73,Jardim do Morro,São Bento,795.7,11881,3860,15742,212,209,421,0,0,0,0.2594719360452206,0.08552042961237656,0.17311596254292988
74,São Bento,Aliados,443.38,11918,5949,17868,212,223,435,0,0,0,0.2602758341148747,0.12352562418025631,0.190171703504714
75,Aliados,Trindade,450.27,11552,6674,18226,186,247,433,0,0,0,0.28753583584126935,0.12510096242681715,0.19487668172263262
76,Trindade,Faria Guimaraes,555.34,6587,4292,10880,210,210,420,0,0,0,0.14521633900315378,0.0946426375313444,0.11992948826724908
77,Faria Guimaraes,Marques,621.04,6237,3984,10222,210,210,420,0,0,0,0.13751464306972794,0.08785208262869829,0.11268336284921311
78,Marques,Combatentes,702.75,4915,3040,7955,210,210,420,0,0,0,0.10836131337271866,0.06703543085045982,0.08769837211158925
79,Combatentes,Salgueiros,471.25,4212,2644,6856,210,210,420,0,0,0,0.09285819209495115,0.05829610001306424,0.0755771460540077
80,Salgueiros,Polo Universitario,775.36,3763,2272,6035,210,210,420,0,0,0,0.08296106071395035,0.050094715556707387,0.06652788813532887
81,Polo Universitario,I.P.O.,827.64,3080,2137,5217,218,250,468,0,0,0,0.06542245584106779,0.03957741131866842,0.051616342314145046
