,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,115,321,437,44,49,93,0,0,0,0.0122053872053872,0.03034890353879975,0.02176487430578736
1,Venda Nova,Carreira,583.47,198,593,791,44,48,92,0,0,0,0.02090462719828409,0.057199275316932266,0.03984096534714401
2,Carreira,Baguim,786.02,271,778,1049,44,48,92,0,0,0,0.028526949029797397,0.07508199399479495,0.05281653770718742
3,Baguim,Campainha,751.7,293,853,1147,44,48,92,0,0,0,0.030884978022015848,0.08235106562355718,0.05773684981412437
4,Campainha,Rio Tinto,859.99,380,1121,1502,46,46,92,0,0,0,0.03832870032573775,0.11284662027854546,0.0755876603021416
5,Rio Tinto,Levada,452.83,435,1306,1742,46,46,92,0,0,0,0.04384217295525969,0.1315063952642936,0.08767428410977665
6,Levada,Nau Vitória,1111.62,692,1635,2327,46,46,92,0,0,0,0.06966181361790784,0.16460564836515332,0.11713373099153057
7,Nau Vitória,Nasoni,499.02,681,1692,2374,46,46,92,0,0,0,0.06863690925938778,0.17032183853009206,0.11947937389473991
8,Nasoni,Contumil,650.0,715,1738,2453,46,46,92,0,0,0,0.07199428060611222,0.17493309918266825,0.12346368989439023
9,Contumil,Estádio do Dragão,619.19,786,2019,2805,46,46,92,0,0,0,0.0791401589418676,0.2032401985637323,0.14119017875279996
10,Estádio do Dragão,Campanhã,1166.02,2246,3208,5455,88,94,182,44,44,88,0.07509984606877229,0.10279690698421531,0.08924194652572842
11,Campanhã,Heroismo,950.92,5285,5698,10983,91,94,185,82,86,168,0.1321632940576556,0.13686978896247604,0.13456382326325056
12,Heroismo,24 de Agosto,571.9,5479,6188,11667,93,92,185,85,86,171,0.13309592850824192,0.150211037978472,0.14165680785669618
13,24 de Agosto,Bolhão,680.44,7141,7486,14627,93,90,183,85,86,171,0.17346912714419838,0.18363121750324501,0.17852536737752212
14,Bolhão,Trindade,451.8,9051,8593,17644,93,83,176,85,86,171,0.2198581404675533,0.21890890755959383,0.2193948075441118
15,Trindade,Lapa,857.4300000000001,13246,12110,25357,158,152,310,85,84,169,0.23994699642445025,0.22567739842897008,0.23291338165821607
16,Lapa,Carolina Michaelis,460.97,12995,12089,25084,153,150,303,87,84,171,0.23790219155735517,0.22711155725647408,0.23257650689350243
17,Carolina Michaelis,Casa da Música,627.48,12462,11588,24051,153,150,303,87,84,171,0.22814525169671274,0.21770424931461813,0.22299212680052094
18,Casa da Música,Francos,871.87,11478,9441,20919,153,151,304,87,84,171,0.21014094992634094,0.17663930805038563,0.1935724052988143
19,Francos,Ramalde,965.03,10696,8744,19441,150,153,303,89,84,173,0.19637016976552077,0.16230199099101217,0.17942914908874025
20,Ramalde,Viso,621.15,10145,8701,18846,150,150,300,94,84,178,0.18211200807876393,0.16345454458455144,0.17299563547702435
21,Viso,Sete Bicas,743.81,9590,8418,18008,152,150,302,109,83,192,0.1602086434003921,0.15888092937543113,0.15958525973476637
22,Sete Bicas,Sra da Hora,674.5,9179,6624,15804,152,150,302,109,85,194,0.1533449539633381,0.12387607959888784,0.1394404208516533
23,Sra da Hora,Vasco da Gama,824.48,3963,3144,7107,106,106,212,0,0,0,0.17309558551700577,0.13733452782735522,0.1552150566721805
24,Vasco da Gama,Estádio do Mar,661.6,3774,3186,6961,106,107,213,0,0,0,0.16486597057832217,0.13786626492692655,0.15130273816189338
25,Estádio do Mar,Pedro Hispano,786.97,3747,3182,6930,106,107,213,0,0,0,0.1636868383018278,0.1377148845478151,0.15063989439722988
26,Pedro Hispano,Parque de Real,656.68,3582,3133,6715,104,106,210,0,0,0,0.15947017731201832,0.1368571022068768,0.14805595844942307
27,Parque de Real,C. Matosinhos,723.67,3364,3037,6402,105,108,213,0,0,0,0.14835458718285977,0.13022904391715637,0.13916417087912283
28,C. Matosinhos,Matosinhos Sul,616.61,1996,2227,4224,107,106,213,0,0,0,0.08639628099520959,0.097285107036457,0.09181513339132331
29,Matosinhos Sul,Brito Capelo,535.72,1015,1208,2224,107,106,213,0,0,0,0.043930912375816304,0.05279694039194234,0.048343114111541
30,Brito Capelo,Mercado,487.53,745,922,1667,107,106,213,0,0,0,0.03224947724902139,0.04029635313277537,0.036254025810889566
31,Mercado,Sr. de Matosinhos,708.96,438,646,1085,107,106,213,0,0,0,0.018967215966321883,0.028258211041229903,0.023590903656182213
33,Fonte do Cuco,Custoias,689.2,2733,2872,5605,42,42,84,40,40,80,0.1439371329438031,0.15123188833548748,0.14758451063964528
34,Custoias,Esposade,1779.24,2626,2856,5482,42,42,84,41,42,83,0.13650435347630976,0.14658130825522792,0.14157509543901264
35,Esposade,Crestins,2035.56,2554,2839,5394,42,42,84,43,42,85,0.12942774196467485,0.14571672471731842,0.13752073849444027
36,Crestins,Verdes,591.8199999999999,2534,2820,5355,44,42,86,43,42,85,0.12566323963913545,0.14474154999451547,0.135038822456506
37,Verdes,Pedras Rubras,960.78,1864,1187,3052,0,0,0,43,42,85,0.17488122804592118,0.11405252466259448,0.1448246922565127
38,Pedras Rubras,Lidador,1147.58,1632,1058,2690,0,0,0,43,42,85,0.1530417433547265,0.10159655855731041,0.1276217696901209
39,Lidador,Vilar do Pinheiro,1987.51,1524,1033,2557,0,0,0,43,42,85,0.14292629466587772,0.09918791445074693,0.1213143891478131
40,Vilar do Pinheiro,Modivas Sul,2037.38,1451,1031,2483,0,0,0,43,42,85,0.1360884124864397,0.09906758760534835,0.11779576960401811
41,Modivas Sul,Modivas Centro,1051.08,1426,1026,2453,0,0,0,43,42,85,0.13378353512963223,0.09855229002639726,0.11637515519626908
42,Modivas Centro,Modivas Norte,852.51,1396,997,2394,0,0,0,43,42,85,0.13094666135866032,0.09580409371884101,0.11358209852486725
43,Modivas Norte,Mindelo,1834.12,1342,855,2197,0,0,0,43,42,85,0.12590384083862405,0.08209058160658063,0.10425493627690847
44,Mindelo,Espaço Natureza,776.86,1283,822,2106,0,0,0,43,42,85,0.12035258225030737,0.07899635187687429,0.09991773900696398
