,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,364,574,938,162,160,322,0,0,0,0.010402377686328304,0.016613485864034983,0.013488642619350255
4,Venda Nova,Carreira,583.47,617,1082,1699,162,160,322,0,0,0,0.017646537046634356,0.03132125637814327,0.02444142863993071
5,Carreira,Baguim,786.02,872,1461,2333,162,160,322,0,0,0,0.024940195774450002,0.04228064259924719,0.03355656686751693
6,Baguim,Campainha,751.7,1050,1690,2740,162,162,324,0,0,0,0.03001185049391881,0.04829713517052201,0.03915449283222041
7,Campainha,Rio Tinto,859.99,1518,2174,3693,163,161,324,0,0,0,0.04312766850836996,0.06253517956381638,0.052771524310613396
8,Rio Tinto,Levada,452.83,1708,2559,4268,163,161,324,0,0,0,0.04853199769191309,0.07359355214052807,0.06098542443952732
9,Levada,Nau Vitória,1111.62,2283,3264,5548,163,161,324,0,0,0,0.06485688103816183,0.09387566405936128,0.07927670840363438
10,Nau Vitória,Nasoni,499.02,2462,3377,5839,163,161,324,0,0,0,0.06992892500162134,0.09710854569690794,0.08343484763106931
11,Nasoni,Contumil,650.0,2510,3457,5967,163,161,324,0,0,0,0.07130996081224372,0.09940814559502849,0.08527233041109665
12,Contumil,Estádio do Dragão,619.19,3127,4310,7438,163,161,324,0,0,0,0.08883723602114917,0.12394356691523394,0.10628204859506166
13,Estádio do Dragão,Campanhã,1166.02,6560,7966,14526,258,246,504,168,169,337,0.06736046688086156,0.0838132676431784,0.07548666625134946
14,Campanhã,Heroismo,950.92,12981,16251,29232,320,292,612,245,275,520,0.09994652040157098,0.12380010471989066,0.11193688509582743
15,Heroismo,24 de Agosto,571.9,14696,17721,32417,313,299,612,245,277,522,0.11448517554995023,0.13296465135279537,0.1238983739501031
16,24 de Agosto,Bolhão,680.44,21614,21568,43182,317,292,609,245,277,522,0.1672540328331379,0.1636818572621524,0.1654505905701585
17,Bolhão,Trindade,451.8,27432,27944,55376,313,292,605,249,277,526,0.21206210187518743,0.21207149805928754,0.2120668432908399
18,Trindade,Lapa,857.4300000000001,33093,39483,72576,287,290,577,273,276,549,0.25516087698699985,0.30119461948860177,0.27830060656032485
19,Lapa,Carolina Michaelis,460.97,32762,39048,71810,281,288,569,283,278,561,0.250322341733331,0.29773615180871754,0.27405385551411765
20,Carolina Michaelis,Casa da Música,627.48,31315,36637,67952,283,289,572,281,272,553,0.23938632066032875,0.2820837080129637,0.26065836422586186
21,Casa da Música,Francos,871.87,28870,29348,58218,283,315,598,287,246,533,0.21821081557794933,0.2274204661102097,0.22275827257803785
22,Francos,Ramalde,965.03,26786,26756,53543,285,326,611,281,241,522,0.20409131719485019,0.20553156843548107,0.20480851198167924
23,Ramalde,Viso,621.15,25335,25440,50776,276,327,603,281,239,520,0.19593767255535516,0.1958439367101103,0.19589069614551946
24,Viso,Sete Bicas,743.81,23781,24061,47843,280,339,619,281,237,518,0.18270146796366907,0.18228568974544382,0.18249212614923813
25,Sete Bicas,Sra da Hora,674.5,21081,22659,43741,282,340,622,281,237,518,0.16142193410939443,0.17138121760491917,0.16643219462109957
26,Sra da Hora,Vasco da Gama,824.48,7847,7362,15209,161,166,327,0,0,0,0.22566576546996522,0.20532482897478008,0.21533978547546756
27,Vasco da Gama,Estádio do Mar,661.6,7490,7472,14963,161,166,327,0,0,0,0.21539967339040672,0.2084148351415468,0.21185385336193352
28,Estádio do Mar,Pedro Hispano,786.97,7347,7416,14763,161,166,327,0,0,0,0.21127216020253708,0.20683477047304555,0.2090195403398594
29,Pedro Hispano,Parque de Real,656.68,6752,7031,13784,161,166,327,0,0,0,0.19417919948275172,0.1961021619926857,0.1951553822859598
30,Parque de Real,C. Matosinhos,723.67,6408,6704,13113,161,166,327,0,0,0,0.184276064267826,0.18699574741924385,0.18565669852817882
