,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,603,683,1287,160,163,323,0,0,0,0.017476851851851848,0.019415840890440066,0.01845535096420442
1,Venda Nova,Carreira,583.47,1073,1318,2392,160,163,323,0,0,0,0.031075419882329907,0.037437771791934776,0.034286142363028335
2,Carreira,Baguim,786.02,1531,1684,3216,160,163,323,0,0,0,0.04432279478407687,0.04784359570296914,0.046099545712186586
3,Baguim,Campainha,751.7,1855,1840,3695,160,161,321,0,0,0,0.05367805242714863,0.05293188478526841,0.053303806351314625
4,Campainha,Rio Tinto,859.99,2752,2141,4894,161,156,317,0,0,0,0.07915899870702199,0.06355007192630144,0.07147763410830779
5,Rio Tinto,Levada,452.83,3100,2505,5606,161,160,321,0,0,0,0.08914614786880508,0.07250801693638365,0.08085299849438941
6,Levada,Nau Vitória,1111.62,3787,3250,7038,161,160,321,0,0,0,0.10890497948041777,0.09406439497543267,0.10150780340316663
7,Nau Vitória,Nasoni,499.02,4090,3356,7447,161,160,321,0,0,0,0.11763811818288163,0.09712005276823593,0.10741104507900838
8,Nasoni,Contumil,650.0,4211,3425,7636,161,160,321,0,0,0,0.12109055482499997,0.09911128980222265,0.11013515792891158
9,Contumil,Estádio do Dragão,619.19,5150,4142,9293,161,162,323,0,0,0,0.14810658007026883,0.11839028496186148,0.133202432059241
10,Estádio do Dragão,Campanhã,1166.02,9212,8684,17897,245,241,486,166,171,337,0.09791569488939024,0.09193401134971374,0.09491888894783565
11,Campanhã,Heroismo,950.92,17775,16287,34063,290,326,616,272,235,507,0.13663094366424555,0.12656125747523064,0.1316233378117406
12,Heroismo,24 de Agosto,571.9,19460,17931,37391,290,328,618,272,235,507,0.1495838531005573,0.1388636375247497,0.14424376114582746
13,24 de Agosto,Bolhão,680.44,26112,23082,49194,286,327,613,272,235,507,0.20205594575183755,0.17905263190073614,0.19056854648951427
14,Bolhão,Trindade,451.8,33031,31681,64713,286,325,611,272,235,507,0.25560168666200145,0.24658923466041727,0.251108609765452
15,Trindade,Lapa,857.4300000000001,35696,45121,80817,318,327,645,259,238,497,0.2685563379175115,0.3480060183138367,0.3077873710715924
16,Lapa,Carolina Michaelis,460.97,34818,44804,79622,316,325,641,243,238,481,0.2709213377776652,0.3467164749682641,0.3089224195034006
17,Carolina Michaelis,Casa da Música,627.48,32621,42412,75034,316,327,643,243,236,479,0.2538268571116905,0.32837527285399437,0.2911936429595482
18,Casa da Música,Francos,871.87,28328,34768,63096,316,329,645,240,230,470,0.22170372687339332,0.2714074619017589,0.24658745077551047
19,Francos,Ramalde,965.03,26201,31739,57941,314,327,641,242,234,476,0.20495237182566847,0.24668851576384304,0.2258874809220619
20,Ramalde,Viso,621.15,25254,29977,55232,318,327,645,244,234,478,0.19547015427618647,0.23298954218475212,0.2141908540476462
21,Viso,Sete Bicas,743.81,24409,27801,52211,316,325,641,244,234,478,0.18956245269223193,0.21680854776381936,0.20315708795767862
22,Sete Bicas,Sra da Hora,674.5,20927,25772,46699,314,330,644,244,233,477,0.16306690515582237,0.19968609576759913,0.1814282851757072
23,Sra da Hora,Vasco da Gama,824.48,8563,8836,17399,163,163,326,0,0,0,0.24322521952638032,0.2509791838740918,0.24710220170023606
24,Vasco da Gama,Estádio do Mar,661.6,8757,8328,17086,163,163,326,0,0,0,0.24874711060210417,0.23655742576164404,0.24265226818187408
25,Estádio do Mar,Pedro Hispano,786.97,8883,8269,17153,163,163,326,0,0,0,0.25232513709633797,0.23488812384682323,0.24360663047158063
26,Pedro Hispano,Parque de Real,656.68,8356,7508,15865,161,163,324,0,0,0,0.24030821398704255,0.213252238073186,0.22669671993161472
27,Parque de Real,C. Matosinhos,723.67,8129,7043,15172,161,163,324,0,0,0,0.2337534352021441,0.2000432593058209,0.21679430350121606
28,C. Matosinhos,Matosinhos Sul,616.61,6015,5201,11216,174,165,339,0,0,0,0.16005066673698035,0.1459359458233866,0.15318066983213383
29,Matosinhos Sul,Brito Capelo,535.72,3322,2818,6141,166,162,328,0,0,0,0.0926580571138588,0.08055827938641155,0.08668194738261961
30,Brito Capelo,Mercado,487.53,1938,1695,3634,168,164,332,0,0,0,0.05343093755864953,0.04785735875486124,0.05067772393268182
31,Mercado,Sr. de Matosinhos,708.96,1039,577,1616,166,162,328,0,0,0,0.02898864398241013,0.016489483310470964,0.02281527804078164
33,Fonte do Cuco,Custoias,689.2,7442,9869,17311,82,82,164,166,167,333,0.12639617899179295,0.16692188412654407,0.14670161500636453
34,Custoias,Esposade,1779.24,7248,9712,16960,82,81,163,164,169,333,0.12414499934577267,0.16348317255298306,0.14398507502063984
35,Esposade,Crestins,2035.56,7151,9576,16728,84,81,165,164,163,327,0.121592500539606,0.165346952075585,0.14330180900455172
36,Crestins,Verdes,591.8199999999999,7095,9445,16541,79,81,160,164,167,331,0.12289355382362087,0.1603377591378301,0.14180440547534826
37,Verdes,Pedras Rubras,960.78,4726,5527,10254,0,0,0,164,167,331,0.11620973547064029,0.13346835218861114,0.12491725508363463
38,Pedras Rubras,Lidador,1147.58,4134,4776,8911,0,0,0,167,167,334,0.09982500665669901,0.11533364918595722,0.10757932792132811
39,Lidador,Vilar do Pinheiro,1987.51,3923,4594,8518,0,0,0,167,167,334,0.0947435265008972,0.11092850895895974,0.10283601772992847
40,Vilar do Pinheiro,Modivas Sul,2037.38,3821,4390,8211,0,0,0,169,167,336,0.09117783816634202,0.10600615909926867,0.09854786672526687
41,Modivas Sul,Modivas Centro,1051.08,3800,4362,8162,0,0,0,171,167,338,0.08961203711564857,0.10532963169836282,0.09737783088876477
42,Modivas Centro,Modivas Norte,852.51,3774,4304,8078,0,0,0,170,165,335,0.08952367517358285,0.1051876059044459,0.09723874553356017
43,Modivas Norte,Mindelo,1834.12,3270,4051,7322,0,0,0,170,165,335,0.07758054782111985,0.09901716204057959,0.08813888019786868
44,Mindelo,Espaço Natureza,776.86,3150,3874,7025,0,0,0,174,165,339,0.07300929211492901,0.09469429802679966,0.0835639410100873
45,Espaço Natureza,Varziela,1539.0,3139,3856,6995,0,0,0,178,165,343,0.07111527661971791,0.09424334268702275,0.08224102268708029
46,Varziela,Árvore,858.71,3043,3666,6709,0,0,0,164,165,329,0.07482283260406751,0.08960465660252286,0.08223620938140834
47,Árvore,Azurara,664.57,3068,3683,6752,0,0,0,166,165,331,0.07454337273104424,0.09001454989168611,0.08225559095311648
