,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,64,282,347,42,41,83,0,0,0,0.007164902998236329,0.031882577165976984,0.019374838430493757
1,Venda Nova,Carreira,583.47,92,489,582,42,42,84,0,0,0,0.010177442108838062,0.053996793848499,0.032087117978668526
2,Carreira,Baguim,786.02,145,645,791,42,42,84,0,0,0,0.016063645952695,0.07115774343607506,0.04361069469438503
3,Baguim,Campainha,751.7,171,721,892,42,42,84,0,0,0,0.018887468316863727,0.07954037404832126,0.04921392118259249
4,Campainha,Rio Tinto,859.99,228,922,1150,42,42,84,0,0,0,0.025141288793789334,0.10169497483021472,0.06341813181200204
5,Rio Tinto,Levada,452.83,300,1076,1377,42,42,84,0,0,0,0.033092905948737004,0.11869700095900967,0.07589495345387334
6,Levada,Nau Vitória,1111.62,558,1297,1855,42,42,84,0,0,0,0.06152259886903156,0.14303788115979,0.10228024001441077
7,Nau Vitória,Nasoni,499.02,585,1347,1933,42,42,84,0,0,0,0.06457562763862536,0.1485054355552839,0.10654053159695463
8,Nasoni,Contumil,650.0,640,1365,2005,42,42,84,0,0,0,0.07059705438424435,0.15050173362462738,0.11054939400443588
9,Contumil,Estádio do Dragão,619.19,706,1616,2322,42,42,84,0,0,0,0.07783534382733089,0.178196912991674,0.12801612840950247
10,Estádio do Dragão,Campanhã,1166.02,1779,2647,4427,86,85,171,42,42,84,0.061395589676561745,0.09200423065502544,0.07664268586816042
11,Campanhã,Heroismo,950.92,3679,4387,8067,91,89,180,83,84,167,0.09144825373218243,0.10953685978784099,0.1004718315463383
12,Heroismo,24 de Agosto,571.9,3843,4799,8643,91,89,180,84,84,168,0.09493148550119862,0.11983112907837852,0.10731453232191175
13,24 de Agosto,Bolhão,680.44,4762,6150,10913,91,89,180,84,84,168,0.11763581529094007,0.15355362059574518,0.13549839486594595
14,Bolhão,Trindade,451.8,6185,7272,13457,91,90,181,84,84,168,0.1527696322267,0.18057849709938545,0.16663687598787866
15,Trindade,Lapa,857.4300000000001,11000,10427,21427,149,147,296,84,84,168,0.20749425323661436,0.19829936848782834,0.2029156185810257
16,Lapa,Carolina Michaelis,460.97,10760,10548,21308,150,149,299,84,84,168,0.2021425053337129,0.19896470710257122,0.20055683641738312
17,Carolina Michaelis,Casa da Música,627.48,10325,10295,20620,150,151,301,84,84,168,0.19397377627816173,0.19262182705363826,0.19329643298839486
18,Casa da Música,Francos,871.87,9732,8250,17983,150,149,299,84,84,168,0.18284033709819067,0.15562664960142492,0.1692611557834503
19,Francos,Ramalde,965.03,9049,7842,16892,150,150,300,84,84,168,0.16999882513681455,0.14733386378251848,0.1586663444596665
20,Ramalde,Viso,621.15,8515,7903,16418,150,149,299,84,84,168,0.15997067251754038,0.14907110414425095,0.15453196763012308
21,Viso,Sete Bicas,743.81,8109,7933,16042,150,150,300,84,84,168,0.15233726482853205,0.1490335846960188,0.15068542476227542
22,Sete Bicas,Sra da Hora,674.5,7861,6392,14253,150,150,300,84,83,167,0.14768781453368185,0.12064223512629108,0.13419659871571477
23,Sra da Hora,Vasco da Gama,824.48,3457,3200,6658,109,108,217,0,0,0,0.14686142971282054,0.13718805419180638,0.14204703083600242
24,Vasco da Gama,Estádio do Mar,661.6,3277,3316,6593,109,107,216,0,0,0,0.1392060699508985,0.14348820678351643,0.14132731365964907
25,Estádio do Mar,Pedro Hispano,786.97,3237,3320,6557,104,108,212,0,0,0,0.14411609791374688,0.14232231519145286,0.14320228407408767
26,Pedro Hispano,Parque de Real,656.68,3097,3345,6443,113,108,221,0,0,0,0.12690742672805475,0.1434127865998705,0.13497339444821813
27,Parque de Real,C. Matosinhos,723.67,2873,3357,6231,108,108,216,0,0,0,0.1231920009161131,0.14392045444403728,0.1335562276800752
28,C. Matosinhos,Matosinhos Sul,616.61,1558,2247,3805,108,108,216,0,0,0,0.06679236083179362,0.09635128602229051,0.08157182342704206
29,Matosinhos Sul,Brito Capelo,535.72,706,1528,2235,108,108,216,0,0,0,0.030286445466521927,0.06554301544624114,0.04791473045638153
30,Brito Capelo,Mercado,487.53,480,1238,1718,108,108,216,0,0,0,0.020601666888543528,0.05308581786612568,0.0368437423773346
31,Mercado,Sr. de Matosinhos,708.96,265,959,1224,108,108,216,0,0,0,0.011377560824655056,0.04110939643347051,0.02624347862906278
33,Fonte do Cuco,Custoias,689.2,2420,3180,5600,42,42,84,41,44,85,0.1257839430220771,0.15916023201095977,0.14278862788730837
34,Custoias,Esposade,1779.24,2343,3126,5470,42,41,83,42,42,84,0.12024613863135239,0.16224902920232384,0.1411305479988385
35,Esposade,Crestins,2035.56,2262,3119,5382,42,41,83,42,42,84,0.11611028144974833,0.16186772651382075,0.1388615064568382
36,Crestins,Verdes,591.8199999999999,2230,3080,5310,42,41,83,42,42,84,0.11443337359068832,0.1598203681877836,0.1370004055792131
37,Verdes,Pedras Rubras,960.78,1735,1239,2975,0,0,0,42,42,84,0.16664635250160567,0.11903396317377551,0.14284015783769058
38,Pedras Rubras,Lidador,1147.58,1482,1191,2674,0,0,0,42,42,84,0.14228889510293288,0.1144348914338259,0.1283618932683794
39,Lidador,Vilar do Pinheiro,1987.51,1417,1162,2580,0,0,0,42,42,84,0.13607046105340875,0.11163026964675545,0.1238503653500821
40,Vilar do Pinheiro,Modivas Sul,2037.38,1367,1157,2525,0,0,0,42,42,84,0.13128077670177923,0.11114193974718509,0.12121135822448216
41,Modivas Sul,Modivas Centro,1051.08,1326,1132,2459,0,0,0,42,42,84,0.12736066428735626,0.10874633952207145,0.11805350190471384
42,Modivas Centro,Modivas Norte,852.51,1294,1101,2395,0,0,0,42,42,84,0.12424923404184775,0.10577510038763796,0.11501216721474286
43,Modivas Norte,Mindelo,1834.12,1373,663,2037,0,0,0,42,42,84,0.1318421855765356,0.06374371612176813,0.09779295084915186
44,Mindelo,Espaço Natureza,776.86,1298,635,1933,0,0,0,42,42,84,0.12464712359670613,0.06102112898822546,0.09283412629246579
45,Espaço Natureza,Varziela,1539.0,1287,636,1924,0,0,0,42,42,84,0.12360934305120017,0.06112671006273483,0.09236802655696749
46,Varziela,Árvore,858.71,1248,583,1832,0,0,0,42,42,84,0.11986542866432968,0.05606306655375446,0.08796424760904206
47,Árvore,Azurara,664.57,1239,579,1818,0,0,0,42,42,84,0.11901412846748144,0.05560602889998328,0.08731007868373236
48,Azurara,Santa Clara,1218.09,1183,569,1753,0,0,0,42,42,84,0.11365566696715214,0.054670151018966814,0.08416290899305948
49,Santa Clara,Vila do Conde,670.57,1135,553,1689,0,0,0,43,42,85,0.10649520829979958,0.05312752305498631,0.08012529323765656
50,Vila do Conde,Alto de Pega,730.41,802,432,1234,0,0,0,42,42,84,0.07705274219574568,0.041496187917982465,0.05927446505686407
51,Alto de Pega,Portas Fronhas,671.05,758,412,1170,0,0,0,42,42,84,0.07281004567219224,0.03959139374224765,0.05620071970721994
52,Portas Fronhas,São Brás,562.21,595,267,863,0,0,0,42,42,84,0.057198909805728004,0.025729646697388628,0.04146427825155831
53,São Brás,Póvoa de Varzim,624.94,535,256,792,0,0,0,42,42,84,0.051421822500327626,0.024673579109062975,0.03804770080469529
55,Fonte do Cuco,Cândido dos Reis,913.51,1828,844,2672,0,0,0,42,42,84,0.17554051113235777,0.08103742955972247,0.12828897034604012
56,Cândido dos Reis,Pias,916.73,1724,803,2528,0,0,0,42,42,84,0.16560152627839214,0.07710249544569503,0.1213520108620436
57,Pias,Araújo,1258.13,1627,795,2423,0,0,0,42,42,84,0.15627386161227158,0.07636047882817515,0.11631717022022335
58,Araújo,Custió,651.69,1556,771,2328,0,0,0,43,42,85,0.14597238118550315,0.07407563262589187,0.11044692895604818
59,Custió,Parque de Maia,1418.51,1411,758,2170,0,0,0,44,42,86,0.12932528927337425,0.07285998098346394,0.10174920848062735
60,Parque de Maia,Forum,824.81,1192,648,1841,0,0,0,45,42,87,0.10687852210603951,0.06226608994908875,0.08534148589233914
61,Forum,Zona Industrial,1119.4,509,340,850,0,0,0,42,42,84,0.04892525154546297,0.03268617317450526,0.04080571235998412
62,Zona Industrial,Mandim,1194.23,487,326,814,0,0,0,42,42,84,0.046826698362161,0.03138961573367548,0.03910815704791824
63,Mandim,Castêlo da Maia,1468.1,454,323,778,0,0,0,42,42,84,0.043672035984844135,0.031105237803248226,0.03738863689404619
64,Castêlo da Maia,ISMAI,702.48,262,223,485,0,0,0,42,42,84,0.025156499879993674,0.021409370199692784,0.02328293503984323
65,Santo Ovídio,D. João II,463.71,776,2188,2965,94,98,192,0,0,0,0.03826832151300236,0.10340144397795357,0.07151335277115455
66,D. João II,João de Deus,716.25,1039,3259,4299,94,98,192,0,0,0,0.05119906359733522,0.15398413021982882,0.10366227468589967
67,João de Deus,C.M.Gaia,405.01,2633,5033,7666,95,98,193,0,0,0,0.12831665588621047,0.23780491241452936,0.18391172914929468
68,C.M.Gaia,General Torres,488.39,2878,5791,8669,95,98,193,0,0,0,0.14025851626666858,0.27358362505511513,0.20795727616961038
69,General Torres,Jardim do Morro,419.98,3158,6570,9729,95,98,193,0,0,0,0.1539405341935029,0.3103994809605297,0.23338600975396215
70,Jardim do Morro,São Bento,795.7,3578,6870,10449,95,99,194,0,0,0,0.17437326656892319,0.321312457179698,0.24935769889091652
71,São Bento,Aliados,443.38,6817,6943,13761,93,98,191,0,0,0,0.3393992942393773,0.3280127225723162,0.333556969509681
72,Aliados,Trindade,450.27,8903,6588,15492,95,96,191,0,0,0,0.4339133130652905,0.3177512371562455,0.3755281859068176
73,Trindade,Faria Guimaraes,555.34,7144,4227,11371,97,98,195,0,0,0,0.34098734238434186,0.1997113505347391,0.2699871003265928
74,Faria Guimaraes,Marques,621.04,6721,4100,10822,95,98,193,0,0,0,0.3275679011815805,0.19372377861005335,0.2596056006012196
75,Marques,Combatentes,702.75,5372,3386,8759,95,98,193,0,0,0,0.2618168973841654,0.1599901107384972,0.21011210416512144
76,Combatentes,Salgueiros,471.25,4555,2996,7551,95,96,191,0,0,0,0.2219798163165381,0.1444989220052584,0.18303653959463834
77,Salgueiros,Polo Universitario,775.36,3912,2873,6785,95,96,191,0,0,0,0.19066291920290465,0.13855873859322573,0.16447443051950583
78,Polo Universitario,I.P.O.,827.64,2942,2371,5314,96,96,192,0,0,0,0.14191158505572415,0.11438663127758728,0.1281491081666557
79,I.P.O.,Hospital São João,351.77,1942,1525,3468,96,98,194,0,0,0,0.09367145110372556,0.07208994708994708,0.08276945423078591
80,Verdes (E) ,Botica,683.54,561,1922,2484,42,41,83,0,0,0,0.06188104019203689,0.21711038824365844,0.13856059766331982
81,Botica,Aeroporto,649.66,507,1804,2312,42,41,83,0,0,0,0.05596341474400606,0.20381662149954824,0.12899933615337025
82,Sra da Hora,Fonte do Cuco,687.03,4481,4189,8670,42,42,84,85,90,85,0.15667944552999508,0.12132135088866187,0.13920351984205448
