,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,544,765,1310,89,88,177,0,0,0,0.028349979192624223,0.04024941057331598,0.03426608067003029
4,Venda Nova,Carreira,583.47,1007,1349,2357,102,88,190,0,0,0,0.04574172035541657,0.0710107699474486,0.057445280166462984
5,Carreira,Baguim,786.02,1354,1629,2983,110,87,197,0,0,0,0.05699582138127704,0.08670321671166291,0.07011533099418857
6,Baguim,Campainha,751.7,1736,1813,3549,89,87,176,0,0,0,0.0903301980219785,0.09649356406876797,0.0933768619201074
7,Campainha,Rio Tinto,859.99,2268,2306,4574,89,94,183,0,0,0,0.11798274343789747,0.11359576178854354,0.11572932116992332
8,Rio Tinto,Levada,452.83,2658,2608,5267,89,90,179,0,0,0,0.13827987035613024,0.13419360083784793,0.1362253214363235
9,Levada,Nau Vitória,1111.62,3478,3338,6816,88,88,176,0,0,0,0.18300197819884229,0.17563029853388765,0.17931613836636495
10,Nau Vitória,Nasoni,499.02,3644,3481,7126,88,87,175,0,0,0,0.19174159991713696,0.1852734330360183,0.18852599695338082
11,Nasoni,Contumil,650.0,3719,3568,7287,91,87,178,0,0,0,0.18921235729582206,0.18990589594641796,0.1895513340520122
12,Contumil,Estádio do Dragão,619.19,4364,4491,8856,92,87,179,0,0,0,0.21965049911702053,0.23900891839649588,0.22905933977240797
13,Estádio do Dragão,Campanhã,1166.02,8524,7831,16356,253,256,509,109,111,220,0.10436771594132074,0.09455833891836588,0.09942891905766313
14,Campanhã,Heroismo,950.92,16163,15113,31276,260,275,535,198,199,397,0.1535476826288099,0.13897579098959412,0.14614299157978555
15,Heroismo,24 de Agosto,571.9,17612,16405,34018,255,261,516,198,198,396,0.16904815604705353,0.15553606921971208,0.1622503513760181
16,24 de Agosto,Bolhão,680.44,23919,19985,43904,251,257,508,209,200,409,0.2255534255510252,0.19013416985590784,0.20792229842171486
17,Bolhão,Trindade,451.8,29979,26513,56492,252,257,509,215,218,433,0.27822299314526433,0.24196095365036663,0.25993980257758365
18,Trindade,Lapa,857.4300000000001,34701,36692,71393,252,258,510,198,203,401,0.33516128553983976,0.34592254100283526,0.34060701227484447
19,Lapa,Carolina Michaelis,460.97,33242,36500,69743,222,274,496,197,200,397,0.3433834509516466,0.3355347676046104,0.33923051129823606
20,Carolina Michaelis,Casa da Música,627.48,31650,34346,65997,235,263,498,195,198,393,0.3193180724185563,0.32429365145279065,0.32188827378553236
21,Casa da Música,Francos,871.87,28449,27646,56096,260,287,547,179,198,377,0.28293307581468247,0.248856644234129,0.2650460405350051
22,Francos,Ramalde,965.03,26187,25788,51975,255,260,515,179,214,393,0.26326008152144237,0.2360889904592442,0.24903921072401622
23,Ramalde,Viso,621.15,25004,24833,49838,250,260,510,199,209,408,0.24193320446122416,0.22996024280968153,0.23581529207822113
24,Viso,Sete Bicas,743.81,23651,23573,47224,250,260,510,203,199,402,0.22666645495843737,0.22341581109222192,0.2250320869364979
25,Sete Bicas,Sra da Hora,674.5,20701,22457,43159,250,271,521,206,199,405,0.19699654824981758,0.2081522302965847,0.20264772126772385
26,Sra da Hora,Vasco da Gama,824.48,8947,8377,17324,133,134,267,0,0,0,0.31144478423045835,0.2894255009051178,0.3003939079548193
27,Vasco da Gama,Estádio do Mar,661.6,8738,8267,17005,152,134,286,0,0,0,0.2661502226238779,0.2856371517225112,0.2752804621316292
28,Estádio do Mar,Pedro Hispano,786.97,8470,8201,16672,145,134,279,0,0,0,0.2704377872976631,0.28337174472317644,0.2766497955235369
29,Pedro Hispano,Parque de Real,656.68,7769,7396,15165,134,134,268,0,0,0,0.2684200454570955,0.2555308418074724,0.261975443632284
30,Parque de Real,C. Matosinhos,723.67,7510,7091,14601,135,136,271,0,0,0,0.2575531076406068,0.24140102635258692,0.24944726610861157
31,C. Matosinhos,Matosinhos Sul,616.61,5971,5203,11174,150,134,284,0,0,0,0.18430213059438297,0.17977383797552662,0.18216554182351413
32,Matosinhos Sul,Brito Capelo,535.72,2817,3207,6024,136,134,270,0,0,0,0.09589633327564853,0.11081698545627573,0.10330139769121906
33,Brito Capelo,Mercado,487.53,1590,1753,3344,133,134,267,0,0,0,0.055381441525301944,0.06059533562819277,0.05799815242338198
34,Mercado,Sr. de Matosinhos,708.96,457,369,827,131,118,249,0,0,0,0.016155978361428455,0.014516635279343885,0.015379100916906448
35,Sra da Hora,Fonte do Cuco,687.03,8320,10691,19011,120,124,244,110,110,220,0.1564031024007465,0.197752995691971,0.17724458352112948
36,Fonte do Cuco,Custoias,689.2,7934,10407,18342,120,124,244,102,110,212,0.15492604642449076,0.19250652959342368,0.17422459545607502
37,Custoias,Esposade,1779.24,7686,10289,17975,120,124,244,70,83,153,0.1775927465274849,0.21722655491335,0.19830334395513538
38,Esposade,Crestins,2035.56,7593,10240,17834,118,124,242,104,88,192,0.1480813412434444,0.21067910069884688,0.1785429771917886
39,Crestins,Verdes,591.8199999999999,7460,10142,17603,106,124,230,110,88,198,0.14869143398075135,0.20866432318248515,0.1782019032704934
40,Verdes,Pedras Rubras,960.78,4993,5199,10192,0,0,0,110,88,198,0.18303374138693637,0.23823513946093455,0.20756769608649112
41,Pedras Rubras,Lidador,1147.58,4401,4606,9007,0,0,0,110,88,198,0.1613491303767942,0.2110529657104714,0.1834397238584285
42,Lidador,Vilar do Pinheiro,1987.51,4218,4451,8669,0,0,0,110,88,198,0.1546329147834076,0.20396983073483746,0.1765604329840431
43,Vilar do Pinheiro,Modivas Sul,2037.38,4127,4402,8530,0,0,0,110,88,198,0.15130676546970256,0.20174329712833824,0.17372300176242955
44,Modivas Sul,Modivas Centro,1051.08,4099,4357,8457,0,0,0,108,88,196,0.15307275204827547,0.19968773751287655,0.1740019291956474
