,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,276,1098,1375,87,128,215,0,0,0,0.01474031502763671,0.03974800762764117,0.029628615738337038
1,Venda Nova,Carreira,583.47,420,2007,2427,88,128,216,0,0,0,0.02210594232042353,0.07259623561047296,0.05202611612193431
2,Carreira,Baguim,786.02,575,2530,3105,88,128,216,0,0,0,0.030276493485062436,0.09150865048999626,0.06656221615465285
3,Baguim,Campainha,751.7,680,2899,3580,72,124,196,0,0,0,0.04373228066406493,0.10826967636045666,0.08456206161484338
4,Campainha,Rio Tinto,859.99,874,3702,4576,74,122,196,0,0,0,0.05469269470184565,0.1404840535497952,0.10809343847454894
5,Rio Tinto,Levada,452.83,980,4425,5406,88,122,210,0,0,0,0.0515948995216175,0.16794497260438437,0.11918875150303444
6,Levada,Nau Vitória,1111.62,1575,5285,6860,89,122,211,0,0,0,0.0819368402513008,0.20056231775209443,0.15052597890104877
7,Nau Vitória,Nasoni,499.02,1685,5378,7063,89,116,205,0,0,0,0.08769158919939292,0.21464295436689051,0.15952748363563546
8,Nasoni,Contumil,650.0,1750,5463,7213,97,107,204,0,0,0,0.08352471789983985,0.23637446958781702,0.16369591118716123
9,Contumil,Estádio do Dragão,619.19,2048,6243,8292,109,102,211,0,0,0,0.0870000190299723,0.2833917063331019,0.18193818066466055
10,Estádio do Dragão,Campanhã,1166.02,4362,9471,13833,216,236,452,88,88,176,0.06369787256462608,0.13009972256565916,0.09791400138735547
11,Campanhã,Heroismo,950.92,9170,16209,25379,242,303,545,150,132,282,0.10249176994945192,0.1650937699857107,0.1352459306027752
12,Heroismo,24 de Agosto,571.9,10007,17177,27185,244,300,544,188,139,327,0.10075355928795582,0.17303842277170842,0.1368857998104084
13,24 de Agosto,Bolhão,680.44,14228,20271,34500,244,268,512,175,161,336,0.1480577749184562,0.20724326957510864,0.1779117783494335
14,Bolhão,Trindade,451.8,20186,22802,42988,227,260,487,175,169,344,0.2183917058116699,0.23250419142476733,0.2256568534676125
15,Trindade,Lapa,857.4300000000001,29773,31335,61108,221,258,479,175,169,344,0.32668897943589265,0.3209288417306603,0.3237096820382421
16,Lapa,Carolina Michaelis,460.97,27838,31403,59241,221,256,477,189,169,358,0.29424725449320893,0.3230574661259501,0.3088476165714271
17,Carolina Michaelis,Casa da Música,627.48,26885,29206,56092,221,237,458,217,169,386,0.26474389492967293,0.3137016712869542,0.2881604082144847
18,Casa da Música,Francos,871.87,26477,21836,48313,227,236,463,205,169,374,0.2651101069826241,0.2350819461257125,0.25064001046012563
19,Francos,Ramalde,965.03,25077,20431,45508,232,225,457,230,169,399,0.2340324229516467,0.22573517744730504,0.2302330447892652
20,Ramalde,Viso,621.15,23699,20035,43735,249,237,486,230,169,399,0.21385134171446546,0.21519196474846447,0.2144634075757373
21,Viso,Sete Bicas,743.81,23025,18501,41527,244,253,497,230,170,400,0.20981474051226556,0.19111635497031362,0.20105107176277254
22,Sete Bicas,Sra da Hora,674.5,21133,15018,36151,273,255,528,229,171,400,0.1825667478856745,0.1540504013098288,0.1695302758203513
23,Sra da Hora,Vasco da Gama,824.48,6838,6507,13346,122,107,229,0,0,0,0.259519066330958,0.2815604541626953,0.2698178807326868
24,Vasco da Gama,Estádio do Mar,661.6,6184,6565,12749,127,97,224,0,0,0,0.22544414092335918,0.31333703300198823,0.2635049022252655
25,Estádio do Mar,Pedro Hispano,786.97,5972,6500,12473,138,104,242,0,0,0,0.20037825457441663,0.28938196735409843,0.23862778403345344
26,Pedro Hispano,Parque de Real,656.68,5516,5983,11500,138,104,242,0,0,0,0.18506826196242931,0.2663596283668042,0.22000339463207802
27,Parque de Real,C. Matosinhos,723.67,5121,5798,10919,137,108,245,0,0,0,0.17307752777373395,0.24854378945305128,0.20634428802420854
28,C. Matosinhos,Matosinhos Sul,616.61,3521,4276,7798,137,107,244,0,0,0,0.11901758964043768,0.18504009000330798,0.1479700795536636
29,Matosinhos Sul,Brito Capelo,535.72,1783,1505,3289,139,102,241,0,0,0,0.0594131498356201,0.06832754530668755,0.06318604750387272
30,Brito Capelo,Mercado,487.53,1137,957,2095,154,104,258,0,0,0,0.03420134520041262,0.04261916171401031,0.037594573562483004
31,Mercado,Sr. de Matosinhos,708.96,517,263,781,156,104,260,0,0,0,0.015356526408403974,0.01175213675213598,0.013914770545896776
33,Fonte do Cuco,Custoias,689.2,7297,6829,14127,118,108,226,96,87,183,0.14804446066573437,0.15209016375462897,0.1499729983674724
34,Custoias,Esposade,1779.24,7059,6752,13812,118,108,226,88,88,176,0.14922053252980805,0.1495474033195504,0.14938015000145588
35,Esposade,Crestins,2035.56,6950,6698,13649,118,74,192,108,88,196,0.13297094491989803,0.17717831587776064,0.15152547734857108
36,Crestins,Verdes,591.8199999999999,6827,6624,13452,118,70,188,128,88,216,0.11930009586615141,0.17930907181022313,0.14284082394207082
37,Verdes,Pedras Rubras,960.78,5679,2694,8374,0,0,0,128,88,216,0.1789154770600597,0.12347153787999303,0.15632720554225477
38,Pedras Rubras,Lidador,1147.58,5085,2396,7481,0,0,0,130,88,218,0.15773049529468794,0.1097959463677647,0.13838076912235195
39,Lidador,Vilar do Pinheiro,1987.51,4927,2320,7248,0,0,0,130,104,234,0.15282933485124664,0.08998189281468956,0.12489713839055461
40,Vilar do Pinheiro,Modivas Sul,2037.38,4757,2335,7092,0,0,0,130,109,239,0.1475526284440594,0.08639825889673013,0.11966214191410587
41,Modivas Sul,Modivas Centro,1051.08,4716,2362,7078,0,0,0,130,95,225,0.14629522293125868,0.10026732018570189,0.12686121954980137
42,Modivas Centro,Modivas Norte,852.51,4631,2351,6983,0,0,0,128,91,219,0.14591545614850523,0.10421155141949634,0.1285864363752641
43,Modivas Norte,Mindelo,1834.12,4221,1973,6195,0,0,0,127,88,215,0.13403614920188386,0.0904421857037655,0.11619303856079356
44,Mindelo,Espaço Natureza,776.86,3952,1949,5901,0,0,0,145,88,233,0.10990733281676464,0.08932571820247034,0.10213401914269642
45,Espaço Natureza,Varziela,1539.0,3947,1925,5873,0,0,0,157,88,245,0.10138203677875851,0.08824267057295847,0.09666259095789972
46,Varziela,Árvore,858.71,3664,1877,5541,0,0,0,146,88,234,0.10120215530002707,0.08601291628291433,0.09548996284914707
47,Árvore,Azurara,664.57,3637,1894,5532,0,0,0,147,89,236,0.09978606818435004,0.08585250912069949,0.09453146328322759
48,Azurara,Santa Clara,1218.09,3564,1863,5427,0,0,0,147,80,227,0.09776344607904204,0.09394514613348826,0.09641778971056493
49,Santa Clara,Vila do Conde,670.57,3451,1834,5286,0,0,0,140,88,228,0.09941878908126446,0.08406422308634401,0.09349246536392675
50,Vila do Conde,Alto de Pega,730.41,2552,1263,3815,0,0,0,133,88,221,0.07737148120517635,0.05789453838580696,0.06961595646262203
51,Alto de Pega,Portas Fronhas,671.05,2484,1223,3707,0,0,0,147,88,235,0.06814305643773265,0.056047617103832624,0.06361370043184669
52,Portas Fronhas,São Brás,562.21,1890,1080,2970,0,0,0,167,88,255,0.045637485144113484,0.04950855410913912,0.04697338345361253
53,São Brás,Póvoa de Varzim,624.94,1797,1035,2832,0,0,0,166,87,253,0.04365944091280018,0.047969966629595795,0.04514171655454413
55,Fonte do Cuco,Cândido dos Reis,913.51,5225,2850,8076,45,40,85,122,83,205,0.13071769176220704,0.09754258243782374,0.11670744039088078
56,Cândido dos Reis,Pias,916.73,4958,2735,7694,45,40,85,122,83,205,0.1240477720491538,0.09361518327132877,0.11119572039535093
57,Pias,Araújo,1258.13,4730,2693,7424,45,40,85,122,83,205,0.11833002391117885,0.09217995593259934,0.10728653277525388
58,Araújo,Custió,651.69,4543,2639,7182,45,40,85,124,83,207,0.11225116467426846,0.09031522413399357,0.10305327776039974
59,Custió,Parque de Maia,1418.51,4198,2562,6760,43,7,50,122,81,203,0.1061666202514791,0.11863265104154283,0.11057042545011472
60,Parque de Maia,Forum,824.81,3599,2314,5914,42,3,45,140,81,221,0.08219945787138794,0.11161114477122666,0.09165087027460911
61,Forum,Zona Industrial,1119.4,1550,990,2541,40,1,41,46,43,89,0.07733427208831138,0.0910742175483764,0.08216777592320233
62,Zona Industrial,Mandim,1194.23,1480,854,2335,40,1,41,46,43,89,0.07386283138225543,0.07851327625445625,0.07549878715726659
63,Mandim,Castêlo da Maia,1468.1,1432,775,2208,38,1,39,46,41,87,0.07303253368761878,0.0746864243017714,0.07360500035886414
64,Castêlo da Maia,ISMAI,702.48,713,537,1250,38,1,39,62,41,103,0.03026152673141742,0.051714175655172716,0.03681959039204728
65,Santo Ovídio,D. João II,463.71,2912,6139,9052,214,328,542,0,0,0,0.06301921079921037,0.08665033573697245,0.07731996537409222
66,D. João II,João de Deus,716.25,4134,9172,13307,214,310,524,0,0,0,0.08945113374777365,0.13698597946372404,0.11757289361789697
67,João de Deus,C.M.Gaia,405.01,7994,13911,21905,218,311,529,0,0,0,0.16977078375275886,0.2070902405435527,0.19171095589252612
68,C.M.Gaia,General Torres,488.39,9008,16062,25070,218,310,528,0,0,0,0.19130515863281325,0.23988260513879656,0.2198260079071595
69,General Torres,Jardim do Morro,419.98,9989,18317,28306,225,304,529,0,0,0,0.20554024308362068,0.2789567091946525,0.24773042398674672
70,Jardim do Morro,São Bento,795.7,11711,19589,31301,228,276,504,0,0,0,0.2378132286838887,0.3285961450769062,0.28752768289911257
71,São Bento,Aliados,443.38,16657,22309,38967,228,303,531,0,0,0,0.33824052582032593,0.34087314862299806,0.3397427569111163
72,Aliados,Trindade,450.27,20071,23189,43260,227,308,535,0,0,0,0.4093644373506655,0.34856008265537897,0.3743593135260893
73,Trindade,Faria Guimaraes,555.34,17632,17957,35590,246,292,538,0,0,0,0.33184243352103854,0.28471648804140853,0.30626478281462227
74,Faria Guimaraes,Marques,621.04,16627,17291,33918,250,272,522,0,0,0,0.3079085696883766,0.294309247367956,0.3008223327704563
75,Marques,Combatentes,702.75,13194,14148,27343,252,280,532,0,0,0,0.24241245197848826,0.23393964292131,0.23795307879049973
76,Combatentes,Salgueiros,471.25,11217,12639,23857,248,282,530,0,0,0,0.20941485163622037,0.20750711114862927,0.20839978971640774
77,Salgueiros,Polo Universitario,775.36,9741,11990,21731,241,268,509,0,0,0,0.18713877886511743,0.20712541803593149,0.19766219595309026
78,Polo Universitario,I.P.O.,827.64,7622,9051,16674,245,252,497,0,0,0,0.14404191792583476,0.16629919104177365,0.1553272958437756
79,I.P.O.,Hospital São João,351.77,4572,4659,9232,245,250,495,0,0,0,0.08639729273182606,0.0862962962959444,0.08634628443087572
80,Verdes (E) ,Botica,683.54,1223,4070,5294,118,70,188,0,0,0,0.04801920245450143,0.2692442114492834,0.13039021644192025
81,Botica,Aeroporto,649.66,1060,3905,4965,116,70,186,0,0,0,0.04233696066012545,0.25826719576730867,0.12360102763594709
82,Sra da Hora,Fonte do Cuco,687.03,13135,9791,22926,146,148,294,228,170,228,0.14942274732047148,0.12630373126204225,0.13916658903951082
