,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,1433,658,2092,175,174,349,0,0,0,0.03793650793645987,0.017519830496571024,0.027757419470727324
1,Venda Nova,Carreira,583.47,2676,1128,3804,175,175,350,0,0,0,0.07081007728705017,0.02984437615053742,0.0503272267187938
2,Carreira,Baguim,786.02,3768,1405,5173,175,188,363,0,0,0,0.09969227394282967,0.03460497727697663,0.065983150600735
3,Baguim,Campainha,751.7,4950,1522,6473,153,196,349,0,0,0,0.14978837418830077,0.03597382131268948,0.0858695995074417
4,Campainha,Rio Tinto,859.99,6609,1863,8473,175,196,371,0,0,0,0.17486279374936117,0.04402527820768349,0.10574108742545599
5,Rio Tinto,Levada,452.83,7606,2253,9860,175,196,371,0,0,0,0.20124150009314304,0.05322712248887703,0.12304522513239874
6,Levada,Nau Vitória,1111.62,9700,3079,12780,175,196,371,0,0,0,0.25663289707097026,0.07274553204496216,0.15948485517043767
7,Nau Vitória,Nasoni,499.02,10086,3233,13319,175,197,372,0,0,0,0.26683438794203995,0.07598803258283833,0.16576790405558103
8,Nasoni,Contumil,650.0,10348,3284,13633,198,178,376,0,0,0,0.2419639330071334,0.08543208474741926,0.1678610899480134
9,Contumil,Estádio do Dragão,619.19,12131,4058,16189,217,173,390,0,0,0,0.2588184074442207,0.10859687358125435,0.19218167575628947
10,Estádio do Dragão,Campanhã,1166.02,19150,8878,28028,314,289,603,152,158,310,0.1814868732916253,0.08737943675236302,0.13532185257071183
11,Campanhã,Heroismo,950.92,42695,17477,60173,410,463,873,292,251,543,0.26522836828112284,0.10771810846014905,0.1861613677443198
12,Heroismo,24 de Agosto,571.9,44476,19753,64229,399,465,864,292,251,543,0.28042913881750553,0.12142028161247924,0.1999131128191137
13,24 de Agosto,Bolhão,680.44,53660,26952,80612,402,471,873,302,250,552,0.3317941340135744,0.16460876402731076,0.24768571114631147
14,Bolhão,Trindade,451.8,54232,40171,94404,401,477,878,302,249,551,0.3357809695218204,0.24378283070910609,0.28932063502150684
15,Trindade,Lapa,857.4300000000001,57620,60714,118334,402,489,891,302,270,572,0.35627746733242527,0.351795015046038,0.35396346261409667
16,Lapa,Carolina Michaelis,460.97,54676,60809,115486,403,491,894,311,270,581,0.3330365099175118,0.3514694661586176,0.34249461199885173
17,Carolina Michaelis,Casa da Música,627.48,49520,58555,108076,403,491,894,303,292,595,0.30531813285873227,0.3280960681453464,0.3172513681476756
18,Casa da Música,Francos,871.87,36963,54779,91743,403,477,880,315,292,607,0.22379453385570214,0.3122284230773986,0.269345973001744
19,Francos,Ramalde,965.03,32939,51565,84505,411,475,886,302,294,596,0.20125154186155206,0.2938028009790571,0.2491425290255443
20,Ramalde,Viso,621.15,31931,47922,79854,408,458,866,302,294,596,0.1958720415160143,0.27887862565793003,0.2384679951537502
21,Viso,Sete Bicas,743.81,29297,44935,74233,416,455,871,302,300,602,0.17783048753690636,0.26022532926257275,0.2199958460956325
22,Sete Bicas,Sra da Hora,674.5,24230,43183,67413,418,451,869,302,289,591,0.14668512041971116,0.25538871772164373,0.2016716997939608
23,Sra da Hora,Vasco da Gama,824.48,13077,11477,24555,200,218,418,0,0,0,0.3027249181147826,0.24374755825476108,0.2719663907236709
24,Vasco da Gama,Estádio do Mar,661.6,13888,9832,23721,231,201,432,0,0,0,0.27835708710276946,0.2264750624216405,0.25421753395252195
25,Estádio do Mar,Pedro Hispano,786.97,13271,9543,22815,221,198,419,0,0,0,0.27801823212542764,0.2231483764699413,0.2520892788562479
26,Pedro Hispano,Parque de Real,656.68,12466,8282,20749,220,197,417,0,0,0,0.2623433607444763,0.19465073321503076,0.23036387004111714
27,Parque de Real,C. Matosinhos,723.67,12258,7772,20031,221,197,418,0,0,0,0.25680814409944674,0.18265551068430738,0.221860611126283
28,C. Matosinhos,Matosinhos Sul,616.61,9020,5639,14659,237,197,434,0,0,0,0.17620046821786178,0.1325256034691126,0.15637570242177057
29,Matosinhos Sul,Brito Capelo,535.72,3904,3628,7533,222,180,402,0,0,0,0.08143473780462368,0.09331425909041184,0.08675392644005121
30,Brito Capelo,Mercado,487.53,1865,2264,4130,228,186,414,0,0,0,0.037882179613653345,0.056373845300316076,0.046190029414907616
31,Mercado,Sr. de Matosinhos,708.96,431,467,899,228,180,408,0,0,0,0.008767294340146052,0.012037037037021045,0.01020982788288502
33,Fonte do Cuco,Custoias,689.2,8535,17653,26189,122,120,242,151,134,285,0.13378963411883224,0.298445017489469,0.21300506157946653
34,Custoias,Esposade,1779.24,8345,17317,25663,122,120,242,151,175,326,0.130808007240737,0.2498249060228292,0.19278405459331083
35,Esposade,Crestins,2035.56,8272,17149,25422,122,123,245,157,175,332,0.12671093852397355,0.24510260600081912,0.18795501043220633
36,Crestins,Verdes,591.8199999999999,8257,16814,25071,122,124,246,152,175,327,0.1289275858678706,0.23957569703190962,0.18678060924483672
37,Verdes,Pedras Rubras,960.78,5391,11551,16942,0,0,0,152,175,327,0.14301731142180724,0.2661631840877362,0.2089210659066316
38,Pedras Rubras,Lidador,1147.58,5080,9792,14873,0,0,0,152,175,327,0.1347872746223388,0.2256316655967357,0.1834043034312668
39,Lidador,Vilar do Pinheiro,1987.51,4971,9290,14262,0,0,0,152,175,327,0.131895129636258,0.2140656746590149,0.17587019195730527
40,Vilar do Pinheiro,Modivas Sul,2037.38,4998,8726,13724,0,0,0,152,175,327,0.13259711353405232,0.20106027775557161,0.16923642160367275
41,Modivas Sul,Modivas Centro,1051.08,5015,8633,13649,0,0,0,152,175,327,0.13304783983588547,0.19893662982985116,0.16830942469504143
42,Modivas Centro,Modivas Norte,852.51,5154,8450,13605,0,0,0,152,159,311,0.13673882747882157,0.21431657584071453,0.17640076313650963
43,Modivas Norte,Mindelo,1834.12,4376,8043,12420,0,0,0,152,153,305,0.11609879644840698,0.2119911659209547,0.16420218179037355
44,Mindelo,Espaço Natureza,776.86,4329,7459,11789,0,0,0,150,153,303,0.11639376606523322,0.19660540106683527,0.15689667086802236
45,Espaço Natureza,Varziela,1539.0,4156,7542,11699,0,0,0,152,153,305,0.11027405119624359,0.1987863692537596,0.1546753123857516
46,Varziela,Árvore,858.71,4138,7093,11232,0,0,0,143,153,296,0.11670228707344803,0.18695423670914035,0.15301495022973494
47,Árvore,Azurara,664.57,4143,7037,11181,0,0,0,140,153,293,0.11932962722314765,0.18548385676345153,0.1538743272902688
48,Azurara,Santa Clara,1218.09,4170,6953,11124,0,0,0,143,109,252,0.1176083412506141,0.25723708469155326,0.17800331361197272
49,Santa Clara,Vila do Conde,670.57,3886,6814,10700,0,0,0,165,109,274,0.09497027573699965,0.2520999852255195,0.1574780798765933
50,Vila do Conde,Alto de Pega,730.41,2456,5157,7613,0,0,0,171,131,302,0.05791825195924181,0.15874972186388875,0.10165640612317807
51,Alto de Pega,Portas Fronhas,671.05,2259,5068,7328,0,0,0,158,131,289,0.057660470059604216,0.15602227826520434,0.1022466184157759
52,Portas Fronhas,São Brás,562.21,1961,4026,5987,0,0,0,172,131,303,0.04597418289880265,0.12393772559615815,0.07968119310789035
53,São Brás,Póvoa de Varzim,624.94,1892,3868,5761,0,0,0,174,131,305,0.04384576687300386,0.11909012558471506,0.07616383569672244
55,Fonte do Cuco,Cândido dos Reis,913.51,5758,11678,17437,41,126,167,195,109,304,0.10064368054709272,0.2152857688227557,0.156438412521346
56,Cândido dos Reis,Pias,916.73,5643,10933,16576,41,126,167,195,109,304,0.09864338253060871,0.20153750866241169,0.1487205424602546
57,Pias,Araújo,1258.13,5580,10401,15982,41,126,167,195,109,304,0.09753581374438534,0.19174758818823465,0.1433873921915067
58,Araújo,Custió,651.69,5595,9751,15347,43,126,169,195,109,304,0.09706604050302324,0.17976531174754554,0.13715925265066786
59,Custió,Parque de Maia,1418.51,5662,8984,14646,55,83,138,189,149,338,0.09637745148815174,0.16371261972791146,0.12889781576052234
60,Parque de Maia,Forum,824.81,5259,7315,12575,73,83,156,163,151,314,0.09360453825907435,0.1321130770625156,0.11271798337576877
61,Forum,Zona Industrial,1119.4,2396,3120,5516,34,43,77,76,65,141,0.09150727129136278,0.12280357116548939,0.10691766639217302
62,Zona Industrial,Mandim,1194.23,2191,2992,5183,36,43,79,76,65,141,0.08230287567187687,0.11778191738384981,0.09962781977969146
63,Mandim,Castêlo da Maia,1468.1,2072,2935,5008,62,43,105,74,22,96,0.06529311202532583,0.1990971738264192,0.10773002235047038
64,Castêlo da Maia,ISMAI,702.48,1584,1763,3347,74,43,117,54,22,76,0.05394312434043933,0.11957406402633478,0.07587563963347746
65,Santo Ovídio,D. João II,463.71,19372,5641,25014,482,486,968,0,0,0,0.18607845397154302,0.05373665819997182,0.11963412262341946
66,D. João II,João de Deus,716.25,26231,8329,34560,484,484,968,0,0,0,0.25091005199582783,0.07967485887094075,0.16529245543338428
67,João de Deus,C.M.Gaia,405.01,37208,15050,52258,444,482,926,0,0,0,0.387975696730815,0.14456133279076933,0.2612740515697977
68,C.M.Gaia,General Torres,488.39,43832,17673,61506,482,484,966,0,0,0,0.42101419650436844,0.16905501553821403,0.2947737787118025
69,General Torres,Jardim do Morro,419.98,52975,18267,71242,484,482,966,0,0,0,0.5067255866861329,0.17546240022588036,0.3414369160092781
70,Jardim do Morro,São Bento,795.7,54053,20157,74211,482,482,964,0,0,0,0.5191871436884179,0.19361515097518353,0.3564011473318007
71,São Bento,Aliados,443.38,57381,31246,88627,482,486,968,0,0,0,0.5511503958789784,0.2976531237047776,0.4238780050973032
72,Aliados,Trindade,450.27,54934,36535,91470,482,482,964,0,0,0,0.5276456154418424,0.3509284571492503,0.4392870362955464
73,Trindade,Faria Guimaraes,555.34,42348,30065,72413,482,476,958,0,0,0,0.4067573458358889,0.29241961065827393,0.34994652960985057
74,Faria Guimaraes,Marques,621.04,40541,28731,69273,482,462,944,0,0,0,0.3894000419918174,0.28791772120099823,0.3397339061810563
75,Marques,Combatentes,702.75,34592,22330,56922,482,478,960,0,0,0,0.33225832842300107,0.21627867265789108,0.27451012482329
76,Combatentes,Salgueiros,471.25,32362,17533,49895,482,478,960,0,0,0,0.3108468354586147,0.1698153215005735,0.24062489413367333
77,Salgueiros,Polo Universitario,775.36,31014,14281,45295,486,480,966,0,0,0,0.29544104535448734,0.1377425461631021,0.21708154265069343
78,Polo Universitario,I.P.O.,827.64,20325,12900,33226,480,478,958,0,0,0,0.1960449706741583,0.12494661646343688,0.16057000896985263
79,I.P.O.,Hospital São João,351.77,6617,9764,16382,484,476,960,0,0,0,0.06329904034893717,0.09497549019558191,0.07900528006456518
80,Verdes (E) ,Botica,683.54,3017,5487,8504,122,124,246,0,0,0,0.11448948786360016,0.20488470474743467,0.16005455653675255
81,Botica,Aeroporto,649.66,2799,5066,7866,120,122,242,0,0,0,0.10799470173360502,0.19228142076495175,0.15048635347668066
82,Sra da Hora,Fonte do Cuco,687.03,14859,29886,44747,197,247,444,322,277,322,0.12059500405677005,0.24227735136013498,0.1812826263234818
