,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,3192,914,4107,219,220,439,0,0,0,0.06749957720260584,0.019247910018402085,0.043318787269747465
1,Venda Nova,Carreira,583.47,5795,1509,7304,219,225,444,0,0,0,0.1225073048271185,0.031056256311322916,0.07616386807924912
2,Carreira,Baguim,786.02,8800,1846,10646,263,234,497,0,0,0,0.15491137412503855,0.03652636915374637,0.09917276011441004
3,Baguim,Campainha,751.7,11584,1875,13459,263,208,471,0,0,0,0.20392878628868852,0.04173514076468362,0.13230186852012585
4,Campainha,Rio Tinto,859.99,15754,2390,18145,241,200,441,0,0,0,0.3026452275123752,0.05534323619029146,0.19049012940712182
5,Rio Tinto,Levada,452.83,17589,2848,20438,241,198,439,0,0,0,0.33790464343165855,0.06659951724104494,0.21553923344135903
6,Levada,Nau Vitória,1111.62,21948,3529,25478,241,198,439,0,0,0,0.42163529360252744,0.08252823438668963,0.26868951290836823
7,Nau Vitória,Nasoni,499.02,22676,3695,26371,241,198,439,0,0,0,0.4356119134878831,0.08640852849249407,0.2781124368840402
8,Nasoni,Contumil,650.0,23165,3750,26916,249,222,471,0,0,0,0.4307133698048482,0.07821647511410958,0.2645683366385128
9,Contumil,Estádio do Dragão,619.19,26320,4766,31087,241,208,449,0,0,0,0.5056196760690347,0.1061020973737808,0.3205424903928369
10,Estádio do Dragão,Campanhã,1166.02,39360,11187,50548,365,277,642,174,255,429,0.3226478575718672,0.09090253375127852,0.20626454344475145
11,Campanhã,Heroismo,950.92,88560,22926,111486,484,461,945,315,313,628,0.4848249769456148,0.12938290423540647,0.3098023703935593
12,Heroismo,24 de Agosto,571.9,90491,26628,117120,487,477,964,315,313,628,0.4936468112594941,0.14740083374669766,0.3217871606485839
13,24 de Agosto,Bolhão,680.44,100067,37993,138060,469,491,960,305,286,591,0.5655321806804516,0.21466997533298862,0.39008125125069365
14,Bolhão,Trindade,451.8,97481,54459,151941,465,501,966,305,277,582,0.5536194107592796,0.3078354321950139,0.4304377658048291
15,Trindade,Lapa,857.4300000000001,99333,86457,185790,490,481,971,305,293,598,0.5473505136340062,0.4896789619434616,0.5189109840661296
16,Lapa,Carolina Michaelis,460.97,94608,87664,182273,489,481,970,291,299,590,0.5321313470717216,0.4923655653825923,0.5122341519891394
17,Carolina Michaelis,Casa da Música,627.48,81547,90071,171618,489,445,934,284,309,593,0.4631894292597537,0.5213924700072258,0.49201529247162756
18,Casa da Música,Francos,871.87,60465,92706,153171,497,452,949,262,315,577,0.35087237044857456,0.5274839940612033,0.44004683055305266
19,Francos,Ramalde,965.03,52017,90425,142442,490,441,931,246,315,561,0.3117644477375554,0.5215557398125843,0.41867276418436755
20,Ramalde,Viso,621.15,49291,84508,133799,466,451,917,270,315,585,0.2940748139583736,0.48142979198403013,0.38991439356948365
21,Viso,Sete Bicas,743.81,43636,81647,125284,450,422,872,289,315,604,0.25840277011902646,0.4823441113107131,0.3705058939544314
22,Sete Bicas,Sra da Hora,674.5,37943,78133,116076,428,399,827,289,341,630,0.23119260668124134,0.45758314953397483,0.34662966314815985
23,Sra da Hora,Vasco da Gama,824.48,21250,16611,37861,217,175,392,0,0,0,0.4533658684281733,0.43944746344095686,0.4471522947731659
24,Vasco da Gama,Estádio do Mar,661.6,22601,13342,35943,187,176,363,0,0,0,0.5595484481123238,0.35097556691366355,0.4584222026826704
25,Estádio do Mar,Pedro Hispano,786.97,21914,12551,34466,194,174,368,0,0,0,0.522977082240246,0.3339681996371026,0.4336087518789771
26,Pedro Hispano,Parque de Real,656.68,20449,10897,31346,197,175,372,0,0,0,0.48057278157970784,0.2882846599681306,0.3901146598538314
27,Parque de Real,C. Matosinhos,723.67,19303,9766,29069,196,175,371,0,0,0,0.4559592757149034,0.2583637877712428,0.36275385687355405
28,C. Matosinhos,Matosinhos Sul,616.61,12916,6698,19614,180,173,353,0,0,0,0.33220690808273606,0.17925635909681154,0.25724814044940764
29,Matosinhos Sul,Brito Capelo,535.72,5253,4118,9371,190,173,363,0,0,0,0.12801566372375078,0.11020125191523322,0.11952559969379613
30,Brito Capelo,Mercado,487.53,2356,2700,5057,200,177,377,0,0,0,0.054546097922056024,0.07064633431391348,0.06210509484873711
31,Mercado,Sr. de Matosinhos,708.96,482,655,1138,191,173,364,0,0,0,0.011690089526399172,0.017555127381648383,0.014477593781778604
33,Fonte do Cuco,Custoias,689.2,11695,30230,41926,78,78,156,175,248,423,0.194120290713371,0.38583252224797837,0.30249717935117443
34,Custoias,Esposade,1779.24,11392,29473,40866,78,78,156,175,238,413,0.18909144535260153,0.3884657336557299,0.3002207871255589
35,Esposade,Crestins,2035.56,11270,29012,40282,78,110,188,167,238,405,0.19344076585862086,0.3504556587861176,0.2855960668633135
36,Crestins,Verdes,591.8199999999999,11057,28206,39264,78,115,193,175,216,391,0.1835404095226918,0.35973600281215856,0.28317651671344096
37,Verdes,Pedras Rubras,960.78,8104,23377,31482,0,0,0,175,194,369,0.18674799384811638,0.48590115696293273,0.34402635060766756
38,Pedras Rubras,Lidador,1147.58,7381,20207,27588,0,0,0,175,194,369,0.17007179037434286,0.4200095843590648,0.30147540021996905
39,Lidador,Vilar do Pinheiro,1987.51,7147,19502,26650,0,0,0,175,194,369,0.1646916496070139,0.40535924751375485,0.2912214978289861
40,Vilar do Pinheiro,Modivas Sul,2037.38,7176,18383,25560,0,0,0,175,194,369,0.1653668135348488,0.38210632408208384,0.27931658330764986
41,Modivas Sul,Modivas Centro,1051.08,7256,18127,25384,0,0,0,175,192,367,0.1672113086701716,0.38070741960070886,0.2789040969499077
42,Modivas Centro,Modivas Norte,852.51,7339,17732,25071,0,0,0,175,189,364,0.16910318576515904,0.37831720911291083,0.27773354404187633
43,Modivas Norte,Mindelo,1834.12,6923,16529,23453,0,0,0,175,195,370,0.15953800204059962,0.3418078314009043,0.2555991283250845
44,Mindelo,Espaço Natureza,776.86,6738,15252,21991,0,0,0,175,195,370,0.15526680723200764,0.31540234025054326,0.2396625611201548
45,Espaço Natureza,Varziela,1539.0,6396,15376,21772,0,0,0,173,195,368,0.14908732258174082,0.3179509933438136,0.23856671333881743
46,Varziela,Árvore,858.71,6167,13948,20115,0,0,0,172,195,367,0.14459642025963215,0.2884221073445188,0.2210160632611387
47,Árvore,Azurara,664.57,6243,13782,20026,0,0,0,166,195,361,0.1516683395476888,0.2849957777122083,0.2236873158415428
48,Azurara,Santa Clara,1218.09,6120,13633,19754,0,0,0,160,196,356,0.15425769406342923,0.28048323376271,0.22375265412258383
49,Santa Clara,Vila do Conde,670.57,5642,13622,19265,0,0,0,163,196,359,0.13958743095371376,0.28025979828556113,0.21638905768642153
50,Vila do Conde,Alto de Pega,730.41,3165,10039,13204,0,0,0,171,196,367,0.07463495176715393,0.20654195771254802,0.1450812001739584
51,Alto de Pega,Portas Fronhas,671.05,2768,9787,12555,0,0,0,165,196,361,0.067646527856188,0.20136393922425716,0.14024656283718953
52,Portas Fronhas,São Brás,562.21,2429,6791,9221,0,0,0,155,196,351,0.06320194586712322,0.1397258577880146,0.10593324711069788
53,São Brás,Póvoa de Varzim,624.94,2376,6397,8773,0,0,0,153,196,349,0.0626427757250331,0.13160385121798163,0.10137163187580074
55,Fonte do Cuco,Cândido dos Reis,913.51,11373,24495,35869,136,133,269,97,108,205,0.21286203507355536,0.4412679833814527,0.3292454155485517
56,Cândido dos Reis,Pias,916.73,11141,23100,34241,136,131,267,97,108,205,0.20852037643559926,0.4193944059742731,0.3155586906035268
57,Pias,Araújo,1258.13,11311,21928,33240,136,131,267,97,108,205,0.211706546658699,0.3981209771180125,0.3063293241367566
58,Araújo,Custió,651.69,11229,20647,31877,134,131,265,97,108,205,0.21188008040196937,0.3748727553309839,0.29494481518259597
59,Custió,Parque de Maia,1418.51,11293,18735,30028,126,130,256,101,108,209,0.21608729583863773,0.3414817968595626,0.28030621063226796
60,Parque de Maia,Forum,824.81,10439,13832,24272,127,130,257,107,108,215,0.19343421481025977,0.25213102457466025,0.22302424137334845
61,Forum,Zona Industrial,1119.4,4816,6592,11409,50,54,104,75,76,151,0.16384345057463529,0.21607224994355045,0.190442548023299
62,Zona Industrial,Mandim,1194.23,3756,6530,10286,54,54,108,75,68,143,0.12411620413862606,0.22891970068918158,0.17497064266077614
63,Mandim,Castêlo da Maia,1468.1,2881,6431,9313,60,54,114,75,75,150,0.09129622158034463,0.21251976156351007,0.1506374032258305
64,Castêlo da Maia,ISMAI,702.48,2122,3143,5265,54,54,108,75,75,150,0.07013104820985773,0.10385276235821263,0.08699190528403518
65,Santo Ovídio,D. João II,463.71,35212,6577,41790,460,472,932,0,0,0,0.35439814814613546,0.06451944776888179,0.20759262606666792
66,D. João II,João de Deus,716.25,48716,10227,58943,480,438,918,0,0,0,0.4698696500761012,0.10810619833114382,0.29726355872066407
67,João de Deus,C.M.Gaia,405.01,65195,17371,82566,480,440,920,0,0,0,0.6288117886142272,0.18277636481575021,0.41549049897147733
68,C.M.Gaia,General Torres,488.39,74034,21463,95497,472,472,944,0,0,0,0.7261675137539081,0.2105235126377266,0.46834551319581735
69,General Torres,Jardim do Morro,419.98,86308,22672,108981,480,468,948,0,0,0,0.832449404708727,0.2242870271950122,0.5322173449234754
70,Jardim do Morro,São Bento,795.7,86972,24787,111760,478,438,916,0,0,0,0.842367408536694,0.2620049513836012,0.5648578493303025
71,São Bento,Aliados,443.38,90960,36761,127722,472,470,942,0,0,0,0.8921900220343426,0.3621151568676295,0.627715301622076
72,Aliados,Trindade,450.27,86694,44006,130701,482,480,962,0,0,0,0.8327088889856846,0.4244446436088354,0.6290011574047203
73,Trindade,Faria Guimaraes,555.34,64654,37704,102358,480,440,920,0,0,0,0.6235964472246321,0.3967173688525013,0.5150890619162218
74,Faria Guimaraes,Marques,621.04,61777,36766,98544,442,470,912,0,0,0,0.6470795935965966,0.3621555142299038,0.5002437193615685
75,Marques,Combatentes,702.75,49113,30885,79998,482,482,964,0,0,0,0.47173431307902136,0.2966543911261665,0.38419435210259395
76,Combatentes,Salgueiros,471.25,44301,24185,68486,482,466,948,0,0,0,0.42551705096646686,0.24027439101842962,0.334458950190322
77,Salgueiros,Polo Universitario,775.36,41214,19658,60872,470,440,910,0,0,0,0.4059756978265903,0.2068417738424479,0.30969116315293904
78,Polo Universitario,I.P.O.,827.64,29887,16952,46839,448,480,928,0,0,0,0.3088547926311419,0.16350348782984733,0.23367308325116196
79,I.P.O.,Hospital São João,351.77,10036,13998,24035,478,454,932,0,0,0,0.09720631331426045,0.14275371186091865,0.11939356539600168
