,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,138,510,648,44,45,89,0,0,0,0.014520202020202839,0.05248939058169254,0.03371810634904595
4,Venda Nova,Carreira,583.47,239,852,1091,44,44,88,0,0,0,0.025170952326271454,0.08967896945598929,0.05742496089113037
5,Carreira,Baguim,786.02,318,1119,1437,44,44,88,0,0,0,0.033514177485116176,0.11775252743795646,0.07563335246153631
6,Baguim,Campainha,751.7,380,1259,1639,44,44,88,0,0,0,0.04004153072059533,0.1325031761374352,0.08627235342901526
7,Campainha,Rio Tinto,859.99,502,1600,2103,44,44,88,0,0,0,0.05285397492354391,0.1684437260520076,0.11064885048777577
8,Rio Tinto,Levada,452.83,573,1834,2407,44,44,88,0,0,0,0.060360607582309954,0.1929950023746202,0.12667780497846506
9,Levada,Nau Vitória,1111.62,940,2270,3210,44,44,88,0,0,0,0.09891269671547473,0.23893073550584804,0.1689217161106614
10,Nau Vitória,Nasoni,499.02,975,2338,3314,44,44,88,0,0,0,0.10268429269716693,0.2460434474476473,0.1743638700724071
11,Nasoni,Contumil,650.0,993,2355,3349,44,44,88,0,0,0,0.10455435031289526,0.24785406464044188,0.17620420747666857
12,Contumil,Estádio do Dragão,619.19,1095,2712,3808,44,44,88,0,0,0,0.11527947454741787,0.28544568227659034,0.2003625784120041
13,Estádio do Dragão,Campanhã,1166.02,3222,4042,7264,80,80,160,44,46,90,0.11431776575745078,0.14089988833499956,0.12772472659614134
14,Campanhã,Heroismo,950.92,7015,6876,13892,81,82,163,82,87,169,0.18542815877201965,0.17503888596399067,0.180135449357058
15,Heroismo,24 de Agosto,571.9,7287,7561,14848,81,82,163,87,87,174,0.18650458713720042,0.19246141593231064,0.18949121155912857
16,24 de Agosto,Bolhão,680.44,9198,9082,18280,81,81,162,87,86,173,0.23543385551734983,0.23393070888485518,0.23468467500923682
17,Bolhão,Trindade,451.8,11325,10326,21651,82,75,157,87,86,173,0.2882624800228877,0.2751659520749035,0.2818642491747317
18,Trindade,Lapa,857.4300000000001,16317,14089,30406,150,149,299,87,86,173,0.3023059048579055,0.26329198269671567,0.2828831506649761
19,Lapa,Carolina Michaelis,460.97,15506,14042,29549,148,151,299,87,86,173,0.28961124523861814,0.2603199045987706,0.27491107331732517
