,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,175,542,718,43,98,141,0,0,0,0.018949181739842735,0.0256301502556116,0.02359269177207925
1,Venda Nova,Carreira,583.47,262,1026,1288,43,93,136,0,0,0,0.028249077543475627,0.05109774888247395,0.043873536620878895
2,Carreira,Baguim,786.02,360,1294,1655,43,84,127,0,0,0,0.03884996240099473,0.07136260732222813,0.06035438896307036
3,Baguim,Campainha,751.7,456,1478,1935,63,83,146,0,0,0,0.03352415570510431,0.0824940830075933,0.06136322396610832
4,Campainha,Rio Tinto,859.99,600,1880,2480,63,83,146,0,0,0,0.044108814662517794,0.10486573283988718,0.0786487065030771
5,Rio Tinto,Levada,452.83,681,2255,2937,63,83,146,0,0,0,0.05009017480588853,0.1258027553202872,0.09313225824900559
6,Levada,Nau Vitória,1111.62,1101,2732,3834,63,83,146,0,0,0,0.08096070568128753,0.15243097801114686,0.12159106597839935
7,Nau Vitória,Nasoni,499.02,1148,2779,3927,63,81,144,0,0,0,0.08437084511742109,0.15887952954678072,0.12628198010893588
8,Nasoni,Contumil,650.0,1170,2804,3974,65,73,138,0,0,0,0.08335525165012347,0.17785737857901368,0.13334550719946395
9,Contumil,Estádio do Dragão,619.19,1325,3243,4568,65,66,131,0,0,0,0.09439456476190096,0.22752009050582173,0.16146544032754043
10,Estádio do Dragão,Campanhã,1166.02,3112,4908,8020,112,142,254,51,87,138,0.08448222018583566,0.0939468290786447,0.09003298892496424
11,Campanhã,Heroismo,950.92,7061,8432,15494,128,143,271,95,169,264,0.13790576803727944,0.11583637222033753,0.12494973281799222
12,Heroismo,24 de Agosto,571.9,7542,9228,16771,131,144,275,79,163,242,0.15751227255831754,0.12902459360693994,0.1404486738777878
13,24 de Agosto,Bolhão,680.44,10076,11103,21179,132,147,279,94,140,234,0.19444114588660386,0.16703436936952717,0.1790409358317996
14,Bolhão,Trindade,451.8,13411,12589,26001,159,152,311,94,128,222,0.23261328492331998,0.19496199928292213,0.2127218536981553
15,Trindade,Lapa,857.4300000000001,19492,17989,37482,175,180,355,94,111,205,0.31896464158863447,0.27089712530676846,0.2939327436804933
16,Lapa,Carolina Michaelis,460.97,18319,17830,36150,166,182,348,94,110,204,0.3096209773069607,0.2677606829904089,0.2874552591205118
17,Carolina Michaelis,Casa da Música,627.48,17637,16594,34231,166,185,351,96,110,206,0.29561476345551574,0.24679197563657154,0.269746041800203
18,Casa da Música,Francos,871.87,16676,12869,29545,163,179,342,114,110,224,0.2626998384655322,0.19516085872240385,0.22828743829106027
19,Francos,Ramalde,965.03,15584,12037,27621,141,180,321,116,110,226,0.26313822211704835,0.18193870522307526,0.22029256367813063
20,Ramalde,Viso,621.15,14698,11787,26485,144,167,311,114,110,224,0.24755102022215328,0.18606005415934324,0.21580948054081614
21,Viso,Sete Bicas,743.81,14184,11322,25506,160,147,307,114,109,223,0.22574922902214228,0.19261111611735415,0.20973167517236047
22,Sete Bicas,Sra da Hora,674.5,13259,9040,22299,163,145,308,117,111,228,0.2064536634477778,0.15362371248829534,0.18119254025108297
23,Sra da Hora,Vasco da Gama,824.48,4984,4031,9016,101,97,198,0,0,0,0.22846108286003192,0.19243735060197031,0.2108130928144159
24,Vasco da Gama,Estádio do Mar,661.6,4616,4036,8652,101,99,200,0,0,0,0.21159305124624997,0.1887428544647053,0.20028220383938536
25,Estádio do Mar,Pedro Hispano,786.97,4537,4000,8537,102,101,203,0,0,0,0.20592845552354494,0.1833831753384665,0.194711345677767
26,Pedro Hispano,Parque de Real,656.68,4268,3889,8157,100,101,201,0,0,0,0.19759529574933532,0.17828427023902194,0.1878917456172873
27,Parque de Real,C. Matosinhos,723.67,4072,3740,7812,91,97,188,0,0,0,0.20717165891553244,0.1785410313069277,0.19239947339407149
28,C. Matosinhos,Matosinhos Sul,616.61,2532,2979,5512,89,97,186,0,0,0,0.13176179227430598,0.14221057907265336,0.13721089076591722
29,Matosinhos Sul,Brito Capelo,535.72,1176,1215,2391,100,102,202,0,0,0,0.054445206312125904,0.055172115365895134,0.054812259398682645
30,Brito Capelo,Mercado,487.53,780,825,1605,103,102,205,0,0,0,0.03507011102372821,0.03745974483943679,0.03625909955642223
31,Mercado,Sr. de Matosinhos,708.96,382,286,669,101,101,202,0,0,0,0.017552902853741975,0.013155482214846713,0.015354192534294344
33,Fonte do Cuco,Custoias,689.2,4231,4482,8714,58,44,102,67,65,132,0.14519628994252706,0.17493150644259095,0.1591083405486773
