,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,833,2974,3808,184,182,366,0,0,0,0.0209842995167932,0.0756696858308718,0.04817757905002354
4,Venda Nova,Carreira,583.47,1218,5547,6765,184,182,366,0,0,0,0.030649248532157666,0.14110345938088475,0.08557456649518588
5,Carreira,Baguim,786.02,1527,7223,8751,184,182,366,0,0,0,0.038423518604674516,0.18376050487581774,0.11069491614934136
6,Baguim,Campainha,751.7,1852,8377,10230,186,180,366,0,0,0,0.04611509498877236,0.21548001946305867,0.1294093201400607
7,Campainha,Rio Tinto,859.99,2594,10408,13002,186,181,367,0,0,0,0.06457286500114463,0.26623461189590764,0.1640300208266272
8,Rio Tinto,Levada,452.83,3005,11904,14910,185,184,369,0,0,0,0.0752193468788519,0.29953532940811595,0.18707338694764478
9,Levada,Nau Vitória,1111.62,4197,14761,18958,185,183,368,0,0,0,0.10504394803989106,0.37343852742448147,0.2385119046360325
10,Nau Vitória,Nasoni,499.02,4561,15022,19583,195,183,378,0,0,0,0.108291162207862,0.3800441153566327,0.23985409984337797
11,Nasoni,Contumil,650.0,4687,15213,19900,191,191,382,0,0,0,0.11361369302484227,0.36875244933291185,0.24118307117887705
12,Contumil,Estádio do Dragão,619.19,5857,17351,23208,185,185,370,0,0,0,0.14657509615131487,0.43421651124129224,0.2903958036963036
13,Estádio do Dragão,Campanhã,1166.02,12185,25169,37355,304,305,609,170,166,336,0.11301411424907376,0.23512804549628064,0.17385057554766548
14,Campanhã,Heroismo,950.92,21985,53823,75808,395,421,816,324,299,623,0.1327060847546281,0.3260275013723496,0.22919612595243438
15,Heroismo,24 de Agosto,571.9,25185,55964,81150,429,433,862,320,293,613,0.14640461664742627,0.3367489220105601,0.23993567607959368
16,24 de Agosto,Bolhão,680.44,38371,62287,100658,430,429,859,288,293,581,0.2335367183788853,0.3767493347229795,0.30536547115451507
17,Bolhão,Trindade,451.8,54208,69593,123802,438,447,885,286,291,577,0.3274711031080096,0.41248103468047764,0.37038095560102935
