,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
46,Modivas Norte,Mindelo,1834.12,1797,1019,2817,0,0,0,44,43,87,0.16473414050436508,0.09563810238213886,0.1305832251106211
47,Mindelo,Espaço Natureza,776.86,1655,979,2634,0,0,0,44,43,87,0.15167929496134672,0.09180638950105888,0.12208693938902054
48,Espaço Natureza,Varziela,1539.0,1653,982,2635,0,0,0,43,43,86,0.1550537456017927,0.09212283353890159,0.12358828957034713
49,Varziela,Árvore,858.71,1555,920,2476,0,0,0,43,43,86,0.1458908596571224,0.08632924192727495,0.11611005079219867
50,Árvore,Azurara,664.57,1539,913,2452,0,0,0,44,44,88,0.1411074962400013,0.08368635161422931,0.1123969239271153
51,Azurara,Santa Clara,1218.09,1503,897,2400,0,0,0,47,43,90,0.1289551731048581,0.08413223526591665,0.10753976947069717
52,Santa Clara,Vila do Conde,670.57,1459,788,2247,0,0,0,43,43,86,0.13682193412980193,0.07395402498922558,0.10538797955951375
53,Vila do Conde,Alto de Pega,730.41,1129,584,1714,0,0,0,44,44,88,0.10352489119768149,0.0535515304564711,0.07853821082707628
54,Alto de Pega,Portas Fronhas,671.05,1097,554,1652,0,0,0,44,44,88,0.10055578800955912,0.05083755057311285,0.07569666929133599
55,Portas Fronhas,São Brás,562.21,894,398,1293,0,0,0,44,44,88,0.0819969491523359,0.036555066797012564,0.05927600797467423
56,São Brás,Póvoa de Varzim,624.94,839,374,1213,0,0,0,44,44,88,0.07689060783933205,0.03427419354839545,0.05558240069386375
57,Sra da Hora,Fonte do Cuco,685.98,2403,1158,3561,1,1,2,43,43,86,0.22089354366158234,0.10648464881409278,0.16368909623783756
58,Fonte do Cuco,Cândido dos Reis,913.51,2258,1156,3414,1,1,2,43,43,86,0.2075466193967246,0.10629690393736484,0.15692176166704475
59,Cândido dos Reis,Pias,916.73,2137,1114,3251,1,1,2,43,43,86,0.1964362882206388,0.10240184059142934,0.14941906440603406
60,Pias,Araújo,1258.13,2052,1109,3162,1,1,2,43,43,86,0.1886707559754459,0.10199726235961439,0.14533400916753014
61,Araújo,Custió,651.69,1911,1062,2974,1,1,2,43,43,86,0.17569329260238775,0.09767800635221921,0.1366856494773035
62,Custió,Parque de Maia,1418.51,1775,1029,2805,1,1,2,43,43,86,0.16322799913138908,0.09464899959438364,0.12893849936288634
63,Parque de Maia,Forum,824.81,1608,921,2530,2,1,3,40,43,83,0.15539857527233364,0.08470765881674847,0.1191741418210918
64,Forum,Zona Industrial,1119.4,606,349,956,2,1,3,42,43,85,0.05591905807958517,0.03213092952226644,0.04400747676958758
65,Zona Industrial,Mandim,1194.23,582,297,880,2,1,3,42,43,85,0.05373504641869117,0.027373765339430138,0.040534994037323344
66,Mandim,Castêlo da Maia,1468.1,555,289,845,2,1,3,42,43,85,0.05122423930522615,0.02665008610360677,0.03891906686258905
67,Castêlo da Maia,ISMAI,702.48,290,206,497,2,1,3,42,43,85,0.026785406493423158,0.019025735294109784,0.022899856850173456
68,Santo Ovídio,D. João II,463.71,951,2491,3443,114,118,232,0,0,0,0.038661468485779435,0.0977555049817587,0.06871791808287234
69,D. João II,João de Deus,716.25,1300,3596,4897,114,118,232,0,0,0,0.05283430542620321,0.14110980503887496,0.09773305091885522
70,João de Deus,C.M.Gaia,405.01,3437,5579,9016,115,116,231,0,0,0,0.13836845725082397,0.22266679424783334,0.18070008968222262
71,C.M.Gaia,General Torres,488.39,3766,6562,10328,110,118,228,0,0,0,0.15850575888311852,0.2574801601424876,0.2097293525173534
72,General Torres,Jardim do Morro,419.98,4135,7464,11599,115,113,228,0,0,0,0.16648028747299706,0.3058203159244508,0.23553916122305965
73,Jardim do Morro,São Bento,795.7,4911,7887,12798,115,118,233,0,0,0,0.1977133036834723,0.3094596647315862,0.25430588138165877
74,São Bento,Aliados,443.38,9031,8119,17150,117,116,233,0,0,0,0.357353501695033,0.3240676016656251,0.3407819806503492
75,Aliados,Trindade,450.27,11731,7888,19619,115,116,231,0,0,0,0.47227887428961624,0.3148259482036364,0.39321160404730604
76,Trindade,Faria Guimaraes,555.34,8837,4651,13489,114,119,233,0,0,0,0.3589042064616785,0.18096627217004485,0.26802603401230335
77,Faria Guimaraes,Marques,621.04,8228,4480,12709,110,119,229,0,0,0,0.3463313422484289,0.1743268357568859,0.25694908778339126
78,Marques,Combatentes,702.75,6298,3703,10001,111,118,229,0,0,0,0.2626814196970437,0.1453140691657567,0.20220392029664255
79,Combatentes,Salgueiros,471.25,5262,3262,8524,110,116,226,0,0,0,0.22146464689899453,0.1302125557038981,0.17462729035637864
80,Salgueiros,Polo Universitario,775.36,4476,3021,7498,117,114,231,0,0,0,0.17715078952303617,0.1226995314452097,0.1502787400820309
81,Polo Universitario,I.P.O.,827.64,3460,2432,5893,116,113,229,0,0,0,0.138106293281732,0.0996789780070035,0.11914434294966073
82,I.P.O.,Hospital São João,351.77,2161,1607,3769,116,118,234,0,0,0,0.08626926448930104,0.06308851224071359,0.07457982532120994
83,Verdes (E) ,Botica,683.54,642,2791,3433,44,44,88,0,0,0,0.06757990476422003,0.2936717073921569,0.18062580607818848
84,Botica,Aeroporto,649.66,557,2656,3214,44,43,87,0,0,0,0.05868808904199946,0.2860680447887193,0.17107128556049314
