,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,569,819,1389,86,87,173,0,0,0,0.03068475452186825,0.0435860481629268,0.037172688318238736
4,Venda Nova,Carreira,583.47,961,1482,2443,85,87,172,0,0,0,0.05235950187424051,0.0788674905076294,0.06576761240391978
5,Carreira,Baguim,786.02,1274,1944,3218,85,87,172,0,0,0,0.06939879791703056,0.10348124238032794,0.08663817389555889
6,Baguim,Campainha,751.7,1598,2205,3803,98,87,185,0,0,0,0.07551221318268571,0.11734736906874037,0.09518604324801953
7,Campainha,Rio Tinto,859.99,2161,2907,5068,88,92,180,0,0,0,0.11369515034086959,0.14630246555722543,0.1303611114514515
8,Rio Tinto,Levada,452.83,2459,3403,5862,88,88,176,0,0,0,0.12936747804561247,0.17905938402370025,0.15421343103465637
9,Levada,Nau Vitória,1111.62,3206,4503,7710,88,86,174,0,0,0,0.16871743465805036,0.24244793923797772,0.20515894841594548
10,Nau Vitória,Nasoni,499.02,3491,4653,8144,88,86,174,0,0,0,0.18367562345843438,0.25049145042812665,0.21669953793770758
11,Nasoni,Contumil,650.0,3609,4739,8348,88,87,175,0,0,0,0.1898677973687704,0.25220350072108555,0.2208575470353499
12,Contumil,Estádio do Dragão,619.19,4316,5806,10123,104,87,191,0,0,0,0.19217054332961403,0.30900901253353424,0.24539016019213264
13,Estádio do Dragão,Campanhã,1166.02,8511,10045,18556,259,255,514,87,110,197,0.10979919465575598,0.12196712269317153,0.1160673367195635
14,Campanhã,Heroismo,950.92,15542,19805,35347,258,242,500,175,198,373,0.1567926593856847,0.19536351348509146,0.1762943097526672
15,Heroismo,24 de Agosto,571.9,17543,21255,38798,278,253,531,154,198,352,0.17857547942542432,0.2048663546001522,0.19207963246677429
16,24 de Agosto,Bolhão,680.44,24555,25161,49716,282,254,536,153,196,349,0.24839392729527984,0.2431709525590226,0.24572286030549093
17,Bolhão,Trindade,451.8,31115,32192,63307,265,255,520,158,178,336,0.32269308699939403,0.3244425902196509,0.32358035754408027
18,Trindade,Lapa,857.4300000000001,38715,43973,82689,258,254,512,175,193,368,0.3905597460742513,0.4280599499863275,0.4096442466463412
19,Lapa,Carolina Michaelis,460.97,36663,43644,80307,265,239,504,176,196,372,0.3634032201880415,0.4354370513460847,0.3993026581585715
20,Carolina Michaelis,Casa da Música,627.48,35299,41249,76549,261,255,516,178,195,373,0.35117087103213135,0.3987799369734163,0.3753162023763484
21,Casa da Música,Francos,871.87,33106,33780,66887,261,240,501,179,197,376,0.3285447139450713,0.3354694252608997,0.33200583221264596
22,Francos,Ramalde,965.03,31102,31270,62372,256,248,504,175,180,355,0.31513460698857165,0.3184084246773362,0.31676745897521585
23,Ramalde,Viso,621.15,29763,29863,59626,260,251,511,174,191,365,0.2996961873434701,0.2939760105392564,0.2968037532458313
24,Viso,Sete Bicas,743.81,28135,28183,56319,259,253,512,175,196,371,0.2832090655650767,0.27295168608621206,0.2779813460415345
25,Sete Bicas,Sra da Hora,674.5,24813,26578,51391,259,255,514,184,198,382,0.2442834639527936,0.25510928737902705,0.2497649841114187
26,Sra da Hora,Vasco da Gama,824.48,9693,9535,19229,135,134,269,0,0,0,0.33243024855722,0.3294524364211715,0.3309468774559914
27,Vasco da Gama,Estádio do Mar,661.6,9216,9659,18876,135,134,269,0,0,0,0.31607427657578857,0.33374722458332734,0.32487790123381904
28,Estádio do Mar,Pedro Hispano,786.97,9030,9564,18594,143,134,277,0,0,0,0.2923483642238157,0.3304389447155026,0.3107748544255704
29,Pedro Hispano,Parque de Real,656.68,8163,8969,17132,142,134,276,0,0,0,0.26614550710099627,0.30989055217828076,0.2873840434790982
30,Parque de Real,C. Matosinhos,723.67,7801,8216,16017,135,135,270,0,0,0,0.26755275688320734,0.2817594454031241,0.2746561011431657
