,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,777,1321,2098,114,113,227,0,0,0,0.03155458089668617,0.05415278156417234,0.04280390545803391
4,Venda Nova,Carreira,583.47,1418,2387,3805,115,115,230,0,0,0,0.05710756296212859,0.09609585938785213,0.07660171117499036
5,Carreira,Baguim,786.02,2041,3078,5120,114,115,229,0,0,0,0.08291739861633377,0.12393553647478292,0.10351602679852438
6,Baguim,Campainha,751.7,2583,3394,5977,106,115,221,0,0,0,0.11281957307956902,0.13665638749295908,0.12522334528563173
7,Campainha,Rio Tinto,859.99,3607,4096,7704,115,106,221,0,0,0,0.14524490423894787,0.17893054099778946,0.16140181598753253
8,Rio Tinto,Levada,452.83,4179,4767,8946,115,112,227,0,0,0,0.16825425888022863,0.19705937040322957,0.18246647249510137
9,Levada,Nau Vitória,1111.62,5352,6195,11548,114,114,228,0,0,0,0.21735917274772804,0.25161837820650346,0.23448877547711572
10,Nau Vitória,Nasoni,499.02,5918,6337,12255,110,114,224,0,0,0,0.24907637683773654,0.2573598431118133,0.25329206949507915
11,Nasoni,Contumil,650.0,6120,6453,12573,110,114,224,0,0,0,0.25757672205227333,0.262071111644688,0.25986404532698437
12,Contumil,Estádio do Dragão,619.19,7098,7636,14735,104,118,222,0,0,0,0.31599116795724325,0.29961486375462865,0.3072866459036013
13,Estádio do Dragão,Campanhã,1166.02,12615,13576,26192,327,320,647,133,134,267,0.12175523653432313,0.13264362689781192,0.12716602136732538
14,Campanhã,Heroismo,950.92,24350,26179,50529,326,320,646,247,246,493,0.18493047117410424,0.20118147114972584,0.19300804995495865
15,Heroismo,24 de Agosto,571.9,26831,28497,55328,310,320,630,268,251,519,0.20109685674509462,0.21692733436882453,0.20895063701215008
16,24 de Agosto,Bolhão,680.44,36669,35900,72569,306,318,624,267,250,517,0.2771433164234817,0.27470346941951873,0.27593092583316264
