,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,348,2431,2779,223,227,450,0,0,0,0.007224713502740409,0.04958554736949972,0.02859340080886122
1,Venda Nova,Carreira,583.47,559,4383,4943,224,226,450,0,0,0,0.011566598278182322,0.08979827102914861,0.05085628281533428
2,Carreira,Baguim,786.02,827,6128,6955,225,228,453,0,0,0,0.017023489002969114,0.12444191655763258,0.07108839293776661
3,Baguim,Campainha,751.7,1037,7040,8078,235,229,464,0,0,0,0.02044457613115269,0.1423338783891676,0.08060114987487126
4,Campainha,Rio Tinto,859.99,1432,8754,10187,265,231,496,0,0,0,0.02502432635594708,0.17546161678625544,0.09508685476199795
5,Rio Tinto,Levada,452.83,1672,10019,11691,239,231,470,0,0,0,0.03239045209474478,0.2008068496160885,0.1151653198126818
6,Levada,Nau Vitória,1111.62,2689,12267,14956,240,231,471,0,0,0,0.05188285607593157,0.24585804944564943,0.14701718658209895
7,Nau Vitória,Nasoni,499.02,2799,12486,15286,249,230,479,0,0,0,0.05205379044083437,0.25134746255835116,0.1477480380129197
8,Nasoni,Contumil,650.0,2931,12731,15662,273,241,514,0,0,0,0.04970690757003818,0.24457679925379477,0.14107586456572951
9,Contumil,Estádio do Dragão,619.19,3454,14095,17549,275,233,508,0,0,0,0.058158730720584154,0.2800636637328085,0.15993796180689965
10,Estádio do Dragão,Campanhã,1166.02,12281,22543,34825,429,405,834,206,206,412,0.08543716487028102,0.16268718219331987,0.1233529356283529
11,Campanhã,Heroismo,950.92,21203,36874,58078,499,496,995,385,387,772,0.10431568271543018,0.18154870218197308,0.14291774841293312
12,Heroismo,24 de Agosto,571.9,22873,38807,61680,498,495,993,343,388,731,0.1187437524200389,0.19103207237776207,0.15584791858850722
13,24 de Agosto,Bolhão,680.44,30553,44867,75421,534,495,1029,343,387,730,0.1524555426377059,0.22113639855996506,0.18700781819957163
14,Bolhão,Trindade,451.8,44437,47883,92320,525,493,1018,341,387,728,0.2244657123397428,0.23650257457348808,0.2305517176422486
15,Trindade,Lapa,857.4300000000001,57828,63133,120962,539,489,1028,341,374,715,0.28771584023749824,0.31825193912958494,0.3028838786226883
16,Lapa,Carolina Michaelis,460.97,57594,62402,119996,543,492,1035,343,368,711,0.2846262752795607,0.31590268187929094,0.3000761418774189
17,Carolina Michaelis,Casa da Música,627.48,55388,59154,114542,550,534,1084,337,340,677,0.27368922990515937,0.2962699135314427,0.2849034116173229
18,Casa da Música,Francos,871.87,56149,40929,97078,561,527,1088,327,325,652,0.27759227392169417,0.21050944267241264,0.24471373212362735
19,Francos,Ramalde,965.03,52770,36857,89628,572,519,1091,305,324,629,0.2649236625477594,0.1915113487129603,0.22884881913890734
