,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,705,1055,1760,116,117,233,0,0,0,0.028136973180076633,0.04176022352797043,0.03497783279683017
1,Venda Nova,Carreira,583.47,1343,1920,3264,116,115,231,0,0,0,0.053621265126538614,0.0773337886804691,0.06542620109494557
2,Carreira,Baguim,786.02,1889,2450,4339,117,115,232,0,0,0,0.07474888304365472,0.09863134185533419,0.0865871708166855
3,Baguim,Campainha,751.7,2300,2700,5001,123,117,240,0,0,0,0.08659967460894999,0.10686333828835609,0.09647821065266046
4,Campainha,Rio Tinto,859.99,3379,3295,6675,115,127,242,0,0,0,0.13606573666855917,0.1201423353493291,0.12770924093491362
5,Rio Tinto,Levada,452.83,3950,3740,7690,115,120,235,0,0,0,0.15904288611938208,0.14429399916824442,0.15151153959114158
6,Levada,Nau Vitória,1111.62,5066,5008,10075,116,116,232,0,0,0,0.202215635624552,0.19990636305173676,0.20106099933814436
7,Nau Vitória,Nasoni,499.02,5393,5156,10549,115,116,231,0,0,0,0.2171095813377927,0.20578143682067981,0.21142098928590916
8,Nasoni,Contumil,650.0,5609,5196,10805,115,116,231,0,0,0,0.22581599435992286,0.2073953457865686,0.21656579853953714
9,Contumil,Estádio do Dragão,619.19,6759,6083,12842,118,113,231,0,0,0,0.2651925413510943,0.2492496647813949,0.25739364502046214
10,Estádio do Dragão,Campanhã,1166.02,12059,12014,24073,311,330,641,137,116,253,0.11921887273723501,0.120085277291035,0.1196496979996534
11,Campanhã,Heroismo,950.92,22939,21824,44763,312,319,631,251,228,479,0.17694705600230215,0.17397184765032508,0.17548389843574153
12,Heroismo,24 de Agosto,571.9,24968,23947,48916,329,320,649,252,224,476,0.18694627627569532,0.19208554859817686,0.18942746899769886
13,24 de Agosto,Bolhão,680.44,33181,30119,63300,332,328,660,231,227,458,0.25721759916253323,0.23689064823070616,0.24712776746912551
14,Bolhão,Trindade,451.8,42206,41058,83265,330,329,659,250,227,477,0.3166777155879893,0.3223841509642337,0.31946612722671885
15,Trindade,Lapa,857.4300000000001,47154,57562,104717,334,331,665,252,213,465,0.350229665266115,0.46301765256958816,0.4043762615804793
16,Lapa,Carolina Michaelis,460.97,46092,57085,103178,341,327,668,259,227,486,0.33427775818767863,0.4497470457529735,0.3896229251416683
17,Carolina Michaelis,Casa da Música,627.48,43449,54275,97725,328,318,646,269,227,496,0.31585754365575847,0.43426354683809787,0.3722246893598748
18,Casa da Música,Francos,871.87,38366,45121,83487,330,336,666,265,216,481,0.28005063932422514,0.3576945683794248,0.3172710045491176
19,Francos,Ramalde,965.03,35309,41253,76563,332,330,662,250,227,477,0.26407285009775827,0.32336768794202075,0.2930240389499812
20,Ramalde,Viso,621.15,34150,39291,73442,329,303,632,250,228,478,0.256649916687957,0.3220846308251008,0.2879470108438225
21,Viso,Sete Bicas,743.81,33011,36903,69914,330,305,635,244,228,472,0.25047852619041744,0.30143995449325195,0.275020261952707
22,Sete Bicas,Sra da Hora,674.5,27273,34778,62052,330,311,641,238,229,467,0.20930663656553217,0.2805456079753291,0.2440385488788412
23,Sra da Hora,Vasco da Gama,824.48,9949,11440,21390,184,183,367,0,0,0,0.2503375441391222,0.28943138007197927,0.269831200748694
24,Vasco da Gama,Estádio do Mar,661.6,10135,10689,20825,185,183,368,0,0,0,0.2536516927614219,0.2704330429432604,0.2619967663572818
25,Estádio do Mar,Pedro Hispano,786.97,10137,10604,20741,180,183,363,0,0,0,0.26074257471792217,0.26826766084887327,0.26453621318063303
26,Pedro Hispano,Parque de Real,656.68,9398,9618,19017,182,185,367,0,0,0,0.23908169200754514,0.2407043364236935,0.2398996462772657
27,Parque de Real,C. Matosinhos,723.67,9071,9148,18219,186,185,371,0,0,0,0.2257822783879501,0.22893154087749876,0.22735266534365495
28,C. Matosinhos,Matosinhos Sul,616.61,6704,6956,13661,185,185,370,0,0,0,0.1677908815102987,0.1740904010195641,0.17094064126493141
29,Matosinhos Sul,Brito Capelo,535.72,3313,3573,6887,185,183,368,0,0,0,0.08292139637863362,0.09041393606295788,0.08664730605861008
30,Brito Capelo,Mercado,487.53,1670,2046,3716,183,185,368,0,0,0,0.04225013642405586,0.0512134120041298,0.0467561309412126
31,Mercado,Sr. de Matosinhos,708.96,413,481,894,184,206,390,0,0,0,0.01039769488995533,0.010809960445882776,0.010615455670778545
33,Fonte do Cuco,Custoias,689.2,10849,14071,24920,141,142,283,136,118,254,0.1690329014996905,0.234778104853442,0.20078044023809247
34,Custoias,Esposade,1779.24,10614,13804,24418,139,146,285,136,134,270,0.16649189597181094,0.21313992341290583,0.19000029498600976
35,Esposade,Crestins,2035.56,10425,13647,24073,139,146,285,137,139,276,0.1628984242090016,0.20675815389661062,0.18516700027524136
36,Crestins,Verdes,591.8199999999999,10335,13460,23796,139,146,285,136,138,274,0.16212789933957658,0.2046872314401391,0.18373749288251465
37,Verdes,Pedras Rubras,960.78,7318,7810,15128,0,0,0,137,138,275,0.21538946127947564,0.2282059398146572,0.2218210032353122
38,Pedras Rubras,Lidador,1147.58,6743,6944,13687,0,0,0,137,138,275,0.19846806464983854,0.20291831928309462,0.20070128333852705
39,Lidador,Vilar do Pinheiro,1987.51,6457,6615,13073,0,0,0,137,138,275,0.19007249984429464,0.1933139698137735,0.19169912841079675
40,Vilar do Pinheiro,Modivas Sul,2037.38,6329,6394,12724,0,0,0,137,138,275,0.1862862443691891,0.18685419297249053,0.18657125130466404
41,Modivas Sul,Modivas Centro,1051.08,6287,6355,12643,0,0,0,137,143,280,0.18505967536087176,0.17922224468792652,0.18207841612433187
42,Modivas Centro,Modivas Norte,852.51,6270,6308,12579,0,0,0,136,145,281,0.18591168162819635,0.17543591577118647,0.1805060373247571
43,Modivas Norte,Mindelo,1834.12,5277,5871,11148,0,0,0,136,138,274,0.15646311603427548,0.17156232160091606,0.16406782540725504
44,Mindelo,Espaço Natureza,776.86,5180,5675,10855,0,0,0,134,138,272,0.15588733193670765,0.16583515986340744,0.16093439169363621
45,Espaço Natureza,Varziela,1539.0,5130,5617,10747,0,0,0,134,138,272,0.15437160490373156,0.16413533160036523,0.15932526036011188
46,Varziela,Árvore,858.71,4894,5329,10223,0,0,0,135,138,273,0.14618416423284697,0.15571532958990414,0.15100211595179894
47,Árvore,Azurara,664.57,4907,5292,10199,0,0,0,137,138,275,0.14442724885411057,0.154646570050367,0.14955549003623198
48,Azurara,Santa Clara,1218.09,4877,5256,10134,0,0,0,135,138,273,0.1456936377662136,0.153589675691878,0.1496850415528132
49,Santa Clara,Vila do Conde,670.57,4693,5103,9796,0,0,0,136,138,274,0.1391674240595872,0.14910936471092012,0.14417467884018553
50,Vila do Conde,Alto de Pega,730.41,3445,3818,7263,0,0,0,126,137,263,0.11025205703703161,0.11238704551823007,0.11136419932571674
51,Alto de Pega,Portas Fronhas,671.05,3328,3620,6948,0,0,0,134,138,272,0.10015307398598576,0.10579234407713589,0.10301417425281928
52,Portas Fronhas,São Brás,562.21,2766,2895,5661,0,0,0,134,138,272,0.08325126022232265,0.08459797819096958,0.08393452154465088
53,São Brás,Póvoa de Varzim,624.94,2683,2758,5441,0,0,0,134,138,272,0.08073571136216662,0.08058672276764846,0.08066012156053608
55,Fonte do Cuco,Cândido dos Reis,913.51,6898,9281,16179,0,0,0,114,112,226,0.24398912612822082,0.3341510179429846,0.28867112561164354
56,Cândido dos Reis,Pias,916.73,6528,9051,15579,0,0,0,113,114,227,0.2329515490913027,0.3201582936569304,0.2767470067145695
57,Pias,Araújo,1258.13,6426,8752,15179,0,0,0,114,111,225,0.22732601794593643,0.31796321793435967,0.27204036994022524
58,Araújo,Custió,651.69,6275,8366,14641,0,0,0,113,114,227,0.22393421258836615,0.295926029780382,0.260088693468938
59,Custió,Parque de Maia,1418.51,6114,7907,14022,0,0,0,114,114,228,0.21628722137892656,0.2796978975644067,0.24799255947166665
60,Parque de Maia,Forum,824.81,5550,7095,12645,0,0,0,113,114,227,0.19805282328091942,0.25096822121832796,0.22462707598957393
61,Forum,Zona Industrial,1119.4,2615,4032,6648,0,0,0,61,62,123,0.17288786641427184,0.262264872149506,0.21793969044341424
62,Zona Industrial,Mandim,1194.23,2516,3948,6464,0,0,0,62,62,124,0.16363946465635262,0.256787235680211,0.2102133501682818
63,Mandim,Castêlo da Maia,1468.1,2455,3885,6340,0,0,0,62,62,124,0.1596709048189661,0.2526907990675191,0.2061808519432426
64,Castêlo da Maia,ISMAI,702.48,1693,2972,4666,0,0,0,62,55,117,0.11013354180744467,0.21796187683284451,0.1608220753663933
65,Santo Ovídio,D. João II,463.71,10256,7917,18173,452,456,908,0,0,0,0.1050475254015077,0.08038573377963083,0.09266230846364883
66,D. João II,João de Deus,716.25,13742,11573,25316,456,468,924,0,0,0,0.13952324022295015,0.11448955837671182,0.12684384292420606
67,João de Deus,C.M.Gaia,405.01,22786,19303,42090,469,480,949,0,0,0,0.2249334682694408,0.18618814273089457,0.2053362540876682
68,C.M.Gaia,General Torres,488.39,26244,21645,47889,484,460,944,0,0,0,0.2510350634338116,0.21784843450870692,0.2348636128982733
69,General Torres,Jardim do Morro,419.98,29003,23206,52209,452,457,909,0,0,0,0.29707333268171227,0.23508878537510985,0.2659105844758627
70,Jardim do Morro,São Bento,795.7,30235,24686,54921,452,490,942,0,0,0,0.30968861900248107,0.23324147311759932,0.2699231184891137
71,São Bento,Aliados,443.38,35316,34477,69793,491,466,957,0,0,0,0.33299416105395446,0.3425273589232441,0.3376362406851864
72,Aliados,Trindade,450.27,37926,38742,76669,460,456,916,0,0,0,0.38170613831556327,0.39334431652636914,0.38749981655151033
73,Trindade,Faria Guimaraes,555.34,32372,34106,66479,452,452,904,0,0,0,0.33157817815067375,0.3493423549667922,0.34046026655873296
