,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,537,1255,1792,137,115,252,0,0,0,0.018146796431467965,0.05052831361531987,0.03292407609870197
1,Venda Nova,Carreira,583.47,1072,2213,3285,137,115,252,0,0,0,0.03624477244503798,0.08909129685851769,0.0603612419194434
2,Carreira,Baguim,786.02,1517,2894,4412,137,115,252,0,0,0,0.05129485948384246,0.11653097035285903,0.08106530690422702
3,Baguim,Campainha,751.7,1871,3228,5099,129,114,243,0,0,0,0.06717459719725331,0.1310975135446925,0.09716312585407665
4,Campainha,Rio Tinto,859.99,2561,4013,6575,137,112,249,0,0,0,0.08656253238519383,0.16591997959992408,0.12225744840145804
5,Rio Tinto,Levada,452.83,3016,4688,7704,137,114,251,0,0,0,0.10193657562298532,0.19038455190872874,0.14210816644599228
6,Levada,Nau Vitória,1111.62,4162,6090,10252,137,115,252,0,0,0,0.1406596551908358,0.24519108253560987,0.18836248909817316
7,Nau Vitória,Nasoni,499.02,4454,6244,10699,137,115,252,0,0,0,0.15053879113288832,0.25139544013895926,0.19656464286184924
8,Nasoni,Contumil,650.0,4633,6327,10961,137,115,252,0,0,0,0.15657518831176523,0.254736890325315,0.20137120311953594
9,Contumil,Estádio do Dragão,619.19,5515,7469,12985,142,115,257,0,0,0,0.17982231283279113,0.30071131659705747,0.2339166141280854
10,Estádio do Dragão,Campanhã,1166.02,10571,14562,25134,392,348,740,151,136,287,0.08656432475888086,0.13373284659125675,0.10879855681838498
11,Campanhã,Heroismo,950.92,20517,26202,46720,392,350,742,249,246,495,0.14012390145078474,0.19180802070633432,0.16506971734178685
12,Heroismo,24 de Agosto,571.9,22382,28182,50565,372,341,713,249,250,499,0.15751045440658545,0.20775273862310642,0.1820484271444756
13,24 de Agosto,Bolhão,680.44,29821,34244,64066,370,340,710,271,248,519,0.2026916194858727,0.2537684005139204,0.22712688827912006
14,Bolhão,Trindade,451.8,39159,44466,83626,370,351,721,249,249,498,0.27641266132191916,0.32323151288431184,0.299478037957556
15,Trindade,Lapa,857.4300000000001,46900,58978,105878,381,352,733,250,262,512,0.32502680999279754,0.4182630487405972,0.3711076765539034
16,Lapa,Carolina Michaelis,460.97,46424,58089,104513,358,353,711,252,249,501,0.3320195205143463,0.4209361485047463,0.37618595200577687
17,Carolina Michaelis,Casa da Música,627.48,44286,55248,99535,354,345,699,250,251,501,0.31984269314684255,0.40395825220601195,0.36164130951922835
18,Casa da Música,Francos,871.87,41426,43834,85260,352,347,699,254,245,499,0.297979155135281,0.32299304024249637,0.3103353238778936
19,Francos,Ramalde,965.03,39497,39059,78556,355,355,710,249,242,491,0.28532258145010286,0.2857378549155359,0.28552890803856656
20,Ramalde,Viso,621.15,38018,37490,75509,369,358,727,249,248,497,0.26876591044279385,0.2700427360585535,0.26939834655810074
21,Viso,Sete Bicas,743.81,36466,35371,71837,353,338,691,256,250,506,0.2609691065173437,0.26199221625072866,0.26147185816573215
22,Sete Bicas,Sra da Hora,674.5,31066,31643,62709,329,332,661,271,250,521,0.2246744759997286,0.23665135329303866,0.23056251432787686
23,Sra da Hora,Vasco da Gama,824.48,10183,12334,22518,185,183,368,0,0,0,0.2548429818710417,0.3120504120846384,0.28329124200443356
24,Vasco da Gama,Estádio do Mar,661.6,9960,12016,21976,185,183,368,0,0,0,0.24926472930181287,0.30398779785211083,0.276477559586336
25,Estádio do Mar,Pedro Hispano,786.97,9722,11706,21428,193,183,376,0,0,0,0.23321429043852668,0.296157057844961,0.26384866925601996
26,Pedro Hispano,Parque de Real,656.68,8806,10831,19638,197,204,401,0,0,0,0.2069653592149485,0.24580652244040824,0.22672495347428462
27,Parque de Real,C. Matosinhos,723.67,8413,10326,18739,184,184,368,0,0,0,0.21169956341851462,0.25981735414001517,0.2357584587792649
28,C. Matosinhos,Matosinhos Sul,616.61,6315,8163,14478,187,185,372,0,0,0,0.1563648688604832,0.2042798381119744,0.18019354980544522
29,Matosinhos Sul,Brito Capelo,535.72,3143,4354,7497,190,195,385,0,0,0,0.0765963551539089,0.10337516094450556,0.09015964639849683
30,Brito Capelo,Mercado,487.53,1660,2541,4201,188,208,396,0,0,0,0.0408858917196933,0.05657142805306285,0.04912475928873589
31,Mercado,Sr. de Matosinhos,708.96,517,484,1001,192,186,378,0,0,0,0.012477983607380217,0.012046993229788933,0.012265908977136886
33,Fonte do Cuco,Custoias,689.2,12099,12899,24998,148,128,276,138,173,311,0.18279277770576755,0.18283071166112239,0.18281234943409344
34,Custoias,Esposade,1779.24,11767,12648,24416,148,124,272,141,145,286,0.17580524827746896,0.20158668502982294,0.1882792648381545
35,Esposade,Crestins,2035.56,11618,12484,24103,148,124,272,117,137,254,0.19052363349570964,0.205479727512689,0.19798792144806596
36,Crestins,Verdes,591.8199999999999,11514,12414,23929,148,138,286,116,137,253,0.18958471652674463,0.1946377336450121,0.19217306895102645
37,Verdes,Pedras Rubras,960.78,8571,6716,15287,0,0,0,116,137,253,0.2979552622003802,0.1976761974658354,0.24365395046665436
38,Pedras Rubras,Lidador,1147.58,7859,6072,13931,0,0,0,116,137,253,0.2731967856807548,0.1787329510468784,0.2220444325390905
39,Lidador,Vilar do Pinheiro,1987.51,7602,5858,13460,0,0,0,116,154,270,0.2642600314502971,0.15339041545336599,0.20102328751130674
40,Vilar do Pinheiro,Modivas Sul,2037.38,7411,5738,13149,0,0,0,116,159,275,0.2576339234321161,0.14552187643852904,0.1928127762612785
41,Modivas Sul,Modivas Centro,1051.08,7354,5732,13086,0,0,0,116,154,270,0.2556329488900473,0.15010406943371063,0.19544240282976638
42,Modivas Centro,Modivas Norte,852.51,7326,5689,13015,0,0,0,117,139,256,0.2525028114052555,0.1650419009283358,0.20501427016974047
43,Modivas Norte,Mindelo,1834.12,6347,5262,11609,0,0,0,117,137,254,0.21874933615522854,0.15488535364299305,0.18430301487894407
44,Mindelo,Espaço Natureza,776.86,6147,5268,11416,0,0,0,118,137,255,0.21008353529168045,0.15506991953721896,0.18052720055300897
45,Espaço Natureza,Varziela,1539.0,6136,5156,11293,0,0,0,115,137,252,0.21516243404755378,0.1517830843335968,0.1807062002744899
46,Varziela,Árvore,858.71,5763,4953,10716,0,0,0,113,137,250,0.2056492507320419,0.14580446556153767,0.1728543084586056
47,Árvore,Azurara,664.57,5715,4926,10642,0,0,0,114,137,251,0.20217774233887864,0.14498619864484838,0.17096164080070275
48,Azurara,Santa Clara,1218.09,5665,4885,10550,0,0,0,116,137,253,0.19692405240342767,0.14379651628864099,0.16815538660214
49,Santa Clara,Vila do Conde,670.57,5542,4744,10287,0,0,0,120,181,301,0.18625073412634652,0.10570741561775142,0.13781770871087903
50,Vila do Conde,Alto de Pega,730.41,4233,3400,7633,0,0,0,140,160,300,0.12193553176807709,0.08569370417944133,0.10260655705413803
51,Alto de Pega,Portas Fronhas,671.05,4089,3211,7300,0,0,0,137,159,296,0.1203583153461251,0.08144366136715753,0.09945483567499049
52,Portas Fronhas,São Brás,562.21,3254,2704,5958,0,0,0,137,159,296,0.09577604523807955,0.06857429179819562,0.08116429254570945
53,São Brás,Póvoa de Varzim,624.94,3109,2607,5717,0,0,0,138,159,297,0.09086331662373225,0.06613917630350982,0.07762716069472428
55,Fonte do Cuco,Cândido dos Reis,913.51,7748,7448,15197,0,0,0,114,114,228,0.27408570620464384,0.2634524766015555,0.2687690914030997
56,Cândido dos Reis,Pias,916.73,7401,7122,14524,0,0,0,115,134,249,0.25953641251499504,0.2143367916039868,0.23521211853075766
57,Pias,Araújo,1258.13,7124,6806,13930,0,0,0,115,127,242,0.24980197187053274,0.21609996598594905,0.23211538200548265
58,Araújo,Custió,651.69,6953,6496,13449,0,0,0,115,114,229,0.24380161389620886,0.22979305125789576,0.23682791895835867
59,Custió,Parque de Maia,1418.51,6665,6229,12894,0,0,0,114,114,228,0.23576687625827736,0.22032577699251715,0.22804632662539728
60,Parque de Maia,Forum,824.81,5937,5545,11482,0,0,0,115,114,229,0.20817023777545918,0.19614688385961354,0.20218481268198144
61,Forum,Zona Industrial,1119.4,2693,2599,5293,0,0,0,64,62,126,0.16969714887179776,0.16906738373370686,0.16938726443876892
62,Zona Industrial,Mandim,1194.23,2595,2429,5025,0,36,36,62,62,124,0.16878876571436074,0.10495749796227753,0.13043168745968284
63,Mandim,Castêlo da Maia,1468.1,2528,2308,4836,0,42,42,62,62,124,0.1644247017808442,0.0944116895169952,0.1214436319780474
64,Castêlo da Maia,ISMAI,702.48,1538,1598,3136,0,42,42,62,62,124,0.10003571977430618,0.06536321989528798,0.07875023170072651
65,Santo Ovídio,D. João II,463.71,8627,9720,18347,500,460,960,0,0,0,0.07987962962962965,0.09782822206765722,0.08847999683951785
