,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,513,956,1470,110,110,220,0,0,0,0.02163299663299663,0.040241543796653,0.030937270214824814
4,Venda Nova,Carreira,583.47,954,1746,2700,110,110,220,0,0,0,0.04016656967092052,0.07349602220961846,0.056831295940269484
5,Carreira,Baguim,786.02,1355,2257,3613,111,110,221,0,0,0,0.05654140097457862,0.09501314276403791,0.07569023172951311
6,Baguim,Campainha,751.7,1667,2544,4212,119,110,229,0,0,0,0.06488459897333808,0.10710046555613963,0.08516296283407244
7,Campainha,Rio Tinto,859.99,2241,3352,5594,110,116,226,0,0,0,0.0943561387585566,0.13380267786398742,0.11460303493656532
8,Rio Tinto,Levada,452.83,2578,3883,6461,110,110,220,0,0,0,0.10852813472401743,0.16343590005116468,0.13598201738759105
9,Levada,Nau Vitória,1111.62,3408,4986,8394,111,110,221,0,0,0,0.14215110646784587,0.20987159416407958,0.1758581365428943
10,Nau Vitória,Nasoni,499.02,3680,5172,8852,110,110,220,0,0,0,0.15489008018892722,0.21767787200949926,0.1862839760992132
11,Nasoni,Contumil,650.0,3829,5241,9071,111,110,221,0,0,0,0.15972136579830498,0.22061391448737336,0.19002987419557882
12,Contumil,Estádio do Dragão,619.19,4597,6314,10912,125,111,236,0,0,0,0.17029129899538464,0.26335701832902786,0.21406373478366597
13,Estádio do Dragão,Campanhã,1166.02,9386,11109,20495,321,299,620,110,134,244,0.09714830686940798,0.11357260855048197,0.1054111416560477
14,Campanhã,Heroismo,950.92,17520,22511,40032,321,299,620,222,247,469,0.14084697632200902,0.1788928829032695,0.1599800084049793
15,Heroismo,24 de Agosto,571.9,19836,24356,44193,333,300,633,205,245,450,0.16157993937650683,0.19398058175681393,0.17796240392851612
16,24 de Agosto,Bolhão,680.44,28608,29411,58019,338,301,639,205,246,451,0.2309968207624149,0.23337714358045236,0.23219734664294714
17,Bolhão,Trindade,451.8,36683,37820,74504,327,301,628,214,233,447,0.2965410809861658,0.30798662330510534,0.3022428651225927
18,Trindade,Lapa,857.4300000000001,44394,53397,97791,320,295,615,229,243,472,0.35258472221731973,0.4306774358391724,0.3913298282041774
19,Lapa,Carolina Michaelis,460.97,44051,52702,96754,331,284,615,229,247,476,0.3433817076072123,0.42987220663247666,0.38564652370243174
20,Carolina Michaelis,Casa da Música,627.48,42305,49857,92163,314,284,598,225,252,477,0.34221377129683145,0.4025957323905795,0.3724311041688846
21,Casa da Música,Francos,871.87,39873,40345,80219,318,276,594,233,250,483,0.3152785344000138,0.3317464808967415,0.32335133832904717
22,Francos,Ramalde,965.03,37085,37129,74215,321,323,644,229,234,463,0.29403411117304695,0.29052625476924043,0.292268634154339
23,Ramalde,Viso,621.15,35301,35775,71077,324,324,648,230,242,472,0.2779126413715631,0.27519937244842585,0.2765402988665525
24,Viso,Sete Bicas,743.81,33635,33999,67634,324,325,649,229,247,476,0.26531345005197565,0.25863856325396617,0.26191552137187746
25,Sete Bicas,Sra da Hora,674.5,29570,32162,61733,324,326,650,234,247,481,0.23099340580434305,0.24426295764399159,0.23772158896964218
26,Sra da Hora,Vasco da Gama,824.48,10373,10371,20744,175,174,349,0,0,0,0.2744315974921735,0.27595297683276077,0.27519010753590467
27,Vasco da Gama,Estádio do Mar,661.6,9777,10605,20383,173,170,343,0,0,0,0.2616575595164717,0.2888203911110006,0.2751201874204656
28,Estádio do Mar,Pedro Hispano,786.97,9637,10179,19817,186,169,355,0,0,0,0.23988899099201932,0.2788695408522854,0.258445928812822
29,Pedro Hispano,Parque de Real,656.68,8734,9452,18187,175,173,348,0,0,0,0.23108028886358215,0.252951186529236,0.24195289028932385
30,Parque de Real,C. Matosinhos,723.67,8386,8853,17239,173,169,342,0,0,0,0.2244211604962811,0.2425333711097655,0.23337134644271057
31,C. Matosinhos,Matosinhos Sul,616.61,6516,6541,13057,173,175,348,0,0,0,0.17439257691550042,0.17304259398681437,0.17371370618986806
32,Matosinhos Sul,Brito Capelo,535.72,2919,3421,6341,193,175,368,0,0,0,0.0700424566769578,0.09051932947184928,0.07978009998974586
33,Brito Capelo,Mercado,487.53,1580,1734,3314,193,175,368,0,0,0,0.037905118372339036,0.04588982637979435,0.04170219419110175
34,Mercado,Sr. de Matosinhos,708.96,384,337,722,183,169,352,0,0,0,0.009734413728218936,0.009259259259259257,0.009506285588292272
35,Sra da Hora,Fonte do Cuco,687.03,11119,17379,28499,148,149,297,112,132,244,0.1861190794246877,0.26770830337329143,0.2286074675619475
36,Fonte do Cuco,Custoias,689.2,10591,17123,27714,148,149,297,115,132,247,0.17510382779673583,0.2637573397250827,0.22099712004594066
37,Custoias,Esposade,1779.24,10289,16968,27257,147,148,295,142,138,280,0.1536425463396007,0.256350028664846,0.20469701968048865
38,Esposade,Crestins,2035.56,10139,16869,27008,147,147,294,134,135,269,0.15602621458457805,0.2586118945467339,0.20741674320849024
39,Crestins,Verdes,591.8199999999999,10047,16787,26835,147,145,292,136,135,271,0.15343973376716713,0.2590717791774991,0.2059800818066936
40,Verdes,Pedras Rubras,960.78,7565,8660,16225,0,0,0,135,135,270,0.2259755368395408,0.2586689803366305,0.24232225858808565
41,Pedras Rubras,Lidador,1147.58,6916,7914,14830,0,0,0,138,138,276,0.20208308251839907,0.2312668349923467,0.2166749587553729
42,Lidador,Vilar do Pinheiro,1987.51,6670,7640,14310,0,0,0,138,138,276,0.19490774594269664,0.22324767187727151,0.2090777089099841
43,Vilar do Pinheiro,Modivas Sul,2037.38,6489,7483,13973,0,0,0,138,138,276,0.18962927662424447,0.21866705051956134,0.20414816357190294
44,Modivas Sul,Modivas Centro,1051.08,6477,7431,13909,0,0,0,138,138,276,0.1892624133440017,0.21715003708867656,0.20320622521633913
45,Modivas Centro,Modivas Norte,852.51,6453,7447,13901,0,0,0,138,138,276,0.18857083942183592,0.2176245499214789,0.20309769467165742
46,Modivas Norte,Mindelo,1834.12,5621,7101,12723,0,0,0,138,117,255,0.16425245060135363,0.24475336589536084,0.2011881646774275
47,Mindelo,Espaço Natureza,776.86,5401,6871,12272,0,0,0,153,136,289,0.14235118828130364,0.2037258982888343,0.17123340475543572
48,Espaço Natureza,Varziela,1539.0,5356,6852,12209,0,0,0,150,137,287,0.14398166238594218,0.20169997187815447,0.17153360803205048
49,Varziela,Árvore,858.71,5075,6438,11513,0,0,0,139,135,274,0.14724191663003747,0.192297024439325,0.16944060113461346
50,Árvore,Azurara,664.57,5063,6439,11502,0,0,0,140,137,277,0.1458356291368095,0.18952276657141062,0.1674426249077133
51,Azurara,Santa Clara,1218.09,5053,6381,11434,0,0,0,140,137,277,0.14554518935486954,0.18781941192342974,0.1664533788562874
52,Santa Clara,Vila do Conde,670.57,5137,6213,11350,0,0,0,141,133,274,0.14690980272130436,0.18836770075036094,0.16703352694708729
53,Vila do Conde,Alto de Pega,730.41,3915,4315,8230,0,0,0,137,137,274,0.11523312052771259,0.12701360531246325,0.12112336292008792
54,Alto de Pega,Portas Fronhas,671.05,3748,3971,7719,0,0,0,137,137,274,0.11032540357944672,0.11687916416770815,0.11360228387357742
55,Portas Fronhas,São Brás,562.21,2892,3160,6052,0,0,0,135,137,272,0.08639166085780485,0.09301204182272953,0.08972619097616764
56,São Brás,Póvoa de Varzim,624.94,2732,3067,5800,0,0,0,137,137,274,0.08042370773139833,0.09029903461266772,0.08536137117203303
57,Sra da Hora,Fonte do Cuco,685.98,8184,7326,15510,0,0,0,115,115,230,0.2869651513759225,0.2568936625160053,0.2719294069459639
58,Fonte do Cuco,Cândido dos Reis,913.51,7860,7356,15216,0,0,0,114,115,229,0.27801575740442575,0.2579497427093195,0.267938937797713
59,Cândido dos Reis,Pias,916.73,7448,7237,14685,0,0,0,114,115,229,0.2634625042357667,0.25375458462290323,0.2585873480983025
60,Pias,Araújo,1258.13,7149,7100,14249,0,0,0,114,115,229,0.2528908626553704,0.24894913290955353,0.25091139138563706
61,Araújo,Custió,651.69,6948,6875,13824,0,0,0,114,115,229,0.24578837877191642,0.24109331230481995,0.2434305943015405
62,Custió,Parque de Maia,1418.51,6609,6661,13270,0,0,0,114,115,229,0.233765128785552,0.23356384950931658,0.23366404967303203
63,Parque de Maia,Forum,824.81,5992,5971,11963,0,0,0,110,115,225,0.219665519647996,0.20936940971605417,0.21440306346055907
64,Forum,Zona Industrial,1119.4,3599,3290,6889,0,0,0,77,85,162,0.18847011048744353,0.15611222698554095,0.17149220865002548
65,Zona Industrial,Mandim,1194.23,3490,3146,6636,0,0,0,84,85,169,0.16753226267096866,0.1492511933571519,0.15833764201017325
66,Mandim,Castêlo da Maia,1468.1,3431,3021,6452,0,0,0,85,85,170,0.16277184336146558,0.14332714778374228,0.15304949557260394
67,Castêlo da Maia,ISMAI,702.48,2644,2160,4804,0,0,0,84,85,169,0.12695280398255626,0.10246679316888048,0.11463735475674301
68,Santo Ovídio,D. João II,463.71,7920,8730,16650,448,471,919,0,0,0,0.0818452380952381,0.0858124343860902,0.08387848015507632
69,D. João II,João de Deus,716.25,10738,13263,24001,488,444,932,0,0,0,0.10187371834646818,0.1382998878850709,0.1192269579120686
70,João de Deus,C.M.Gaia,405.01,17855,21253,39109,446,442,888,0,0,0,0.18534566409861922,0.2226174324371195,0.20389760284368355
71,C.M.Gaia,General Torres,488.39,20799,23890,44690,448,462,910,0,0,0,0.21494408173999316,0.23940498139090674,0.22736269233199546
72,General Torres,Jardim do Morro,419.98,22710,27064,49774,448,468,916,0,0,0,0.23468838394078032,0.26773009831522654,0.251569958533838
73,Jardim do Morro,São Bento,795.7,23676,28957,52634,476,446,922,0,0,0,0.230282516190202,0.3005870765290403,0.26429101284000883
74,São Bento,Aliados,443.38,29407,37668,67076,459,454,913,0,0,0,0.2966181654759526,0.38411899877984007,0.34012898510351547
75,Aliados,Trindade,450.27,32328,40280,72608,455,479,934,0,0,0,0.328945995577469,0.389314613505707,0.3599059184764262
76,Trindade,Faria Guimaraes,555.34,29709,39611,69320,488,456,944,0,0,0,0.2818485899427008,0.402160840772013,0.3399655246653347
77,Faria Guimaraes,Marques,621.04,28395,37882,66278,462,452,914,0,0,0,0.2845485835271187,0.38801444189511,0.3357155069213551
78,Marques,Combatentes,702.75,23694,31060,54755,454,452,906,0,0,0,0.24162784157085573,0.31813663071424736,0.27979778935541755
79,Combatentes,Salgueiros,471.25,21097,28619,49716,454,464,918,0,0,0,0.2151426599779487,0.2855505485175902,0.25073008947946684
80,Salgueiros,Polo Universitario,775.36,19063,27021,46085,467,464,931,0,0,0,0.18898795594420542,0.2696147508996701,0.22917144988548963
81,Polo Universitario,I.P.O.,827.64,15216,20313,35529,480,450,930,0,0,0,0.14676799024794887,0.2089821672775749,0.17687162429454212
82,I.P.O.,Hospital São João,351.77,6622,8712,15335,453,454,907,0,0,0,0.06768167329453957,0.08885013868494043,0.07827757548554506
83,Verdes (E) ,Botica,683.54,2709,8441,11151,155,148,303,0,0,0,0.08093995823756649,0.26406302011903393,0.17038620628527995
84,Botica,Aeroporto,649.66,2487,8160,10647,148,146,294,0,0,0,0.07780144133006647,0.258751902587519,0.16766119419941364
