,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,516,871,1387,112,110,222,0,0,0,0.02132936507936508,0.0366638014046703,0.028927509204516318
4,Venda Nova,Carreira,583.47,948,1574,2523,120,110,230,0,0,0,0.03660238127723569,0.06626949252462835,0.05079099969990175
5,Carreira,Baguim,786.02,1322,1978,3300,130,110,240,0,0,0,0.04708437587148989,0.08325904306199207,0.06366443166713673
6,Baguim,Campainha,751.7,1655,2191,3847,110,110,220,0,0,0,0.06969434208417041,0.0922509475292978,0.0809726448067341
7,Campainha,Rio Tinto,859.99,2269,2677,4946,110,120,230,0,0,0,0.09550358217769886,0.10329425281940992,0.09956827990380898
8,Rio Tinto,Levada,452.83,2745,3059,5805,110,113,223,0,0,0,0.11554498081891396,0.12536744667395008,0.12052228414456007
9,Levada,Nau Vitória,1111.62,3502,3913,7416,109,111,220,0,0,0,0.1487749859968235,0.16321578841916223,0.1560610272190035
10,Nau Vitória,Nasoni,499.02,3755,4028,7784,110,110,220,0,0,0,0.15808021820059956,0.16953909497823172,0.16380965658941563
11,Nasoni,Contumil,650.0,3876,4134,8011,116,110,226,0,0,0,0.15470832160481332,0.17401827338942968,0.1641069707035204
12,Contumil,Estádio do Dragão,619.19,4563,5098,9661,115,109,224,0,0,0,0.1837059153382888,0.2165588168153295,0.1996923718605988
13,Estádio do Dragão,Campanhã,1166.02,9045,9465,18511,321,323,644,137,137,274,0.08755706761865518,0.09124378702103278,0.08940427329093835
14,Campanhã,Heroismo,950.92,17867,17950,35818,323,329,652,251,251,502,0.13534469828747342,0.13464981549490257,0.1349955598066376
15,Heroismo,24 de Agosto,571.9,19887,19402,39289,330,325,655,251,250,501,0.14893714561159285,0.14676335671810672,0.1478556830193223
16,24 de Agosto,Bolhão,680.44,26899,23668,50568,320,322,642,257,251,508,0.20247307697602046,0.17957967977194395,0.1910720516771522
