,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,1310,670,1981,196,194,390,0,0,0,0.030966553287981854,0.01600712020013251,0.023525194264795258
1,Venda Nova,Carreira,583.47,2490,1246,3737,196,195,391,0,0,0,0.05883071553798825,0.02959226042308559,0.044248877309328354
2,Carreira,Baguim,786.02,3607,1562,5169,196,203,399,0,0,0,0.08521548970461149,0.03562477925172124,0.05998512824612347
3,Baguim,Campainha,751.7,4796,1668,6465,174,209,383,0,0,0,0.12763251789944055,0.03696046692681187,0.07815351358278416
4,Campainha,Rio Tinto,859.99,6520,1983,8504,196,215,411,0,0,0,0.15402902844401314,0.042717544149771906,0.09580039310760957
5,Rio Tinto,Levada,452.83,7680,2314,9995,196,216,412,0,0,0,0.18141536095640984,0.04961002836640997,0.1123135361034002
6,Levada,Nau Vitória,1111.62,9859,3141,13001,196,218,414,0,0,0,0.2328978680095101,0.06672516259873776,0.14539629849369276
7,Nau Vitória,Nasoni,499.02,10246,3295,13542,196,219,415,0,0,0,0.24203537212068182,0.0696622472183043,0.15107220500352356
8,Nasoni,Contumil,650.0,10531,3360,13892,220,215,435,0,0,0,0.221631809026694,0.07237194523648534,0.14785969244072877
9,Contumil,Estádio do Dragão,619.19,12433,4208,16641,237,205,442,0,0,0,0.24287901949039814,0.0950383624365093,0.17431038895635467
10,Estádio do Dragão,Campanhã,1166.02,19508,9667,29175,384,365,749,179,178,357,0.1532045185633755,0.07860451534746953,0.11655300531830924
11,Campanhã,Heroismo,950.92,43122,19524,62647,447,530,977,359,308,667,0.2323624696426674,0.1022977873022796,0.16641799515956276
12,Heroismo,24 de Agosto,571.9,45456,21776,67233,448,524,972,354,304,658,0.24629708974293804,0.1154792120401558,0.1801841654856167
13,24 de Agosto,Bolhão,680.44,55891,30051,85942,450,540,990,354,307,661,0.30213018275504416,0.1558868677900017,0.22750183602980267
14,Bolhão,Trindade,451.8,56787,44969,101756,457,549,1006,354,307,661,0.30448424342224784,0.23094276454429005,0.26692103447654675
15,Trindade,Lapa,857.4300000000001,59408,68283,127691,447,560,1007,356,322,678,0.32140370797215134,0.34002832707568703,0.33110178478126523
16,Lapa,Carolina Michaelis,460.97,58086,67944,126031,450,558,1008,366,332,698,0.3090224742264405,0.33492875726760557,0.3224693061206122
17,Carolina Michaelis,Casa da Música,627.48,53079,64764,117844,449,567,1016,354,338,692,0.2872666754527473,0.31393907546477884,0.3013367429412969
18,Casa da Música,Francos,871.87,40041,59630,99671,451,535,986,363,337,700,0.21362194028210885,0.2994461848488921,0.2578323847123139
19,Francos,Ramalde,965.03,35177,55718,90896,474,541,1015,341,339,680,0.18816551385448937,0.2773082370983322,0.23434286018824946
20,Ramalde,Viso,621.15,34346,51981,86327,470,530,1000,341,339,680,0.18456878705766902,0.2618028182427738,0.2244371610173844
21,Viso,Sete Bicas,743.81,32025,48547,80573,473,531,1004,341,344,685,0.17150140002055947,0.24272788970690248,0.20833679436200003
22,Sete Bicas,Sra da Hora,674.5,26199,46642,72842,487,528,1015,341,319,660,0.13806821500946678,0.24147338215277583,0.19022987302002142
23,Sra da Hora,Vasco da Gama,824.48,12694,11939,24633,244,262,506,0,0,0,0.2408675212984146,0.2109705184497433,0.2253872550012765
24,Vasco da Gama,Estádio do Mar,661.6,13603,10288,23892,270,244,514,0,0,0,0.23325761634369432,0.19521394214458562,0.21519797333866997
25,Estádio do Mar,Pedro Hispano,786.97,12729,10067,22796,264,241,505,0,0,0,0.22322740892403056,0.1933925773282657,0.20898940018228931
26,Pedro Hispano,Parque de Real,656.68,12048,8939,20988,261,240,501,0,0,0,0.21372219086497987,0.17245359026183923,0.19395280135449336
27,Parque de Real,C. Matosinhos,723.67,11959,8246,20205,259,240,499,0,0,0,0.21377222499882598,0.1590665489363716,0.18746087779443912
28,C. Matosinhos,Matosinhos Sul,616.61,9006,5864,14871,266,238,504,0,0,0,0.15675899390336034,0.11408432360476237,0.13660706626235575
29,Matosinhos Sul,Brito Capelo,535.72,4167,3845,8012,256,218,474,0,0,0,0.07536648806279092,0.08166303044617776,0.07826236620536124
30,Brito Capelo,Mercado,487.53,1814,2400,4214,263,218,481,0,0,0,0.03193309993271556,0.050971175942814605,0.040561583446648175
31,Mercado,Sr. de Matosinhos,708.96,334,588,922,267,217,484,0,0,0,0.005803265713121201,0.012544802867383513,0.008825814395920626
33,Fonte do Cuco,Custoias,689.2,9062,19609,28672,143,145,288,174,161,335,0.12240165669662696,0.2752348154369756,0.19734973839595765
34,Custoias,Esposade,1779.24,8879,19286,28166,143,145,288,178,193,371,0.1183445720034396,0.24356557665042014,0.18264075418924722
35,Esposade,Crestins,2035.56,8778,19074,27852,144,144,288,188,195,383,0.11293468801193833,0.240035838031412,0.1771871040709455
36,Crestins,Verdes,591.8199999999999,8721,18807,27528,146,145,291,175,195,370,0.11638804730643607,0.23603536416079823,0.1780472430362155
37,Verdes,Pedras Rubras,960.78,5377,12175,17552,0,0,0,174,195,369,0.12461933096362733,0.2517611640277483,0.19180810453409775
38,Pedras Rubras,Lidador,1147.58,4979,10537,15516,0,0,0,174,195,369,0.1153968097829911,0.21789268155429117,0.16956129486538546
39,Lidador,Vilar do Pinheiro,1987.51,4841,10006,14847,0,0,0,174,195,369,0.11218677740444116,0.20691079993985567,0.1622441876873838
40,Vilar do Pinheiro,Modivas Sul,2037.38,4853,9521,14375,0,0,0,174,195,369,0.1124838780860853,0.1968819541136895,0.15708448736896558
41,Modivas Sul,Modivas Centro,1051.08,4824,9414,14238,0,0,0,174,193,367,0.11179953398318718,0.19668750625609355,0.15644089269891176
42,Modivas Centro,Modivas Norte,852.51,4909,9318,14227,0,0,0,174,184,358,0.11377548446443686,0.2041989979910284,0.16025013946134425
43,Modivas Norte,Mindelo,1834.12,4177,8916,13094,0,0,0,174,175,349,0.09680532016056691,0.20545641450786517,0.1512865279278368
44,Mindelo,Espaço Natureza,776.86,4315,8288,12603,0,0,0,173,175,348,0.1005807421388425,0.19097881906060493,0.14603954518857937
45,Espaço Natureza,Varziela,1539.0,4162,8376,12539,0,0,0,172,174,346,0.09758153442524437,0.19412685061259632,0.14613322522466413
46,Varziela,Árvore,858.71,4067,7793,11861,0,0,0,166,176,342,0.09880202576561224,0.17856469291841962,0.13984948020682303
47,Árvore,Azurara,664.57,4078,7711,11790,0,0,0,171,175,346,0.09617764331340271,0.17768103548274566,0.1374004572718854
48,Azurara,Santa Clara,1218.09,4030,7602,11632,0,0,0,176,133,309,0.0923474045053091,0.23047972967429847,0.15180241825118476
49,Santa Clara,Vila do Conde,670.57,3866,7330,11197,0,0,0,196,131,327,0.07954978627455517,0.2256484145465385,0.13807859454253624
50,Vila do Conde,Alto de Pega,730.41,2457,5597,8055,0,0,0,195,153,348,0.050825195440220086,0.14751031315944146,0.09333330754091224
51,Alto de Pega,Portas Fronhas,671.05,2260,5385,7646,0,0,0,201,153,354,0.04535553342068437,0.14192922725588017,0.08709501126470967
52,Portas Fronhas,São Brás,562.21,1864,4177,6042,0,0,0,193,153,346,0.0389564785426687,0.11010025845841566,0.07041601127997878
53,São Brás,Póvoa de Varzim,624.94,1784,4045,5829,0,0,0,195,152,347,0.03690258780550384,0.10730581494057727,0.06774204176668874
55,Fonte do Cuco,Cândido dos Reis,913.51,7032,11786,18818,58,142,200,208,122,330,0.10968625364861355,0.1934472663253717,0.15050032099002045
56,Cândido dos Reis,Pias,916.73,6910,11078,17989,58,142,200,209,122,331,0.10737819855236487,0.1818273237567151,0.14358307292541456
57,Pias,Araújo,1258.13,6793,10571,17365,58,142,200,208,122,330,0.10596293087020078,0.17351214896164266,0.13887750828443118
58,Araújo,Custió,651.69,6772,10050,16822,64,142,206,204,122,326,0.1051323124278319,0.16495315103221153,0.13421040196133682
59,Custió,Parque de Maia,1418.51,6831,9312,16143,74,102,176,196,166,362,0.1057600939170314,0.14735208355458995,0.12632956418976915
60,Parque de Maia,Forum,824.81,6366,7598,13965,102,100,202,166,166,332,0.10073646408083595,0.12106116877813815,0.11086396522747846
61,Forum,Zona Industrial,1119.4,3565,3305,6870,48,44,92,84,82,166,0.11428433113002523,0.1107640533184688,0.11256340894953958
62,Zona Industrial,Mandim,1194.23,3269,3185,6455,52,44,96,84,82,166,0.101976664676555,0.10674333384705885,0.10427437416298295
63,Mandim,Castêlo da Maia,1468.1,3164,3108,6272,74,44,118,83,40,123,0.08652775031424813,0.16001877401749293,0.11202227889711402
64,Castêlo da Maia,ISMAI,702.48,2638,1691,4330,88,44,132,62,45,107,0.07674929022316357,0.08188153310104526,0.07867583917732261
65,Santo Ovídio,D. João II,463.71,20666,5925,26591,454,478,932,0,0,0,0.2107399249469734,0.05739282445887422,0.13209194851638176
66,D. João II,João de Deus,716.25,27952,8749,36702,434,482,916,0,0,0,0.2981794487106243,0.08404188101822442,0.1855000735711737
67,João de Deus,C.M.Gaia,405.01,38959,15692,54652,478,484,962,0,0,0,0.3773429749254229,0.1501073310877997,0.2630165179426686
68,C.M.Gaia,General Torres,488.39,46103,18539,64642,478,481,959,0,0,0,0.4465278025649729,0.17844533844715063,0.3120672548687555
69,General Torres,Jardim do Morro,419.98,55019,19117,74136,436,486,922,0,0,0,0.58421692037159,0.18211246956199842,0.3722616458667511
