,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,263,1351,1615,198,213,411,0,0,0,0.006172839506172836,0.029382212519215366,0.018201054717311663
1,Venda Nova,Carreira,583.47,450,2443,2894,198,222,420,0,0,0,0.010545131255084635,0.05096158715655257,0.03190811508871769
2,Carreira,Baguim,786.02,621,3600,4221,202,208,410,0,0,0,0.01424452360870904,0.08013027321237098,0.04766948926129851
3,Baguim,Campainha,751.7,706,4164,4871,210,197,407,0,0,0,0.01557313033639055,0.09787326106295002,0.05540882014752622
4,Campainha,Rio Tinto,859.99,866,5303,6169,217,197,414,0,0,0,0.018479830492616995,0.12462845636924803,0.06899016696048249
5,Rio Tinto,Levada,452.83,964,6110,7075,197,197,394,0,0,0,0.02266696104621374,0.14360345979653974,0.08313521042137675
6,Levada,Nau Vitória,1111.62,1715,7476,9192,196,183,379,0,0,0,0.040529112612307565,0.18915308342390666,0.11229213809653615
7,Nau Vitória,Nasoni,499.02,1796,7658,9454,197,199,396,0,0,0,0.04222371937549207,0.17816246895305266,0.11053637383492276
8,Nasoni,Contumil,650.0,1867,7753,9621,235,201,436,0,0,0,0.03679978627374521,0.1785771824681806,0.10216046662943677
9,Contumil,Estádio do Dragão,619.19,2277,8659,10937,234,199,433,0,0,0,0.04506894696307078,0.20145237244137082,0.11694031340690846
10,Estádio do Dragão,Campanhã,1166.02,5650,13331,18981,279,326,605,132,174,306,0.06075372032465262,0.11738692437027855,0.09188980973372685
11,Campanhã,Heroismo,950.92,12284,22951,35236,369,362,731,194,277,471,0.09611157251806256,0.15625420454111869,0.12827066351274288
12,Heroismo,24 de Agosto,571.9,13354,24179,37533,369,351,720,195,277,472,0.10427794203051546,0.16731806208986308,0.1377000108480799
13,24 de Agosto,Bolhão,680.44,17708,27696,45404,366,354,720,215,277,492,0.13377088283543956,0.19079941435031525,0.16359858675384784
14,Bolhão,Trindade,451.8,27996,29155,57152,348,357,705,215,279,494,0.21789518196546218,0.19927953021421538,0.20798388791827588
15,Trindade,Lapa,857.4300000000001,37058,39935,76993,368,356,724,206,262,468,0.28380525813149826,0.2814862212927106,0.28259766477646364
16,Lapa,Carolina Michaelis,460.97,36848,39598,76446,372,353,725,203,266,469,0.28194164875439526,0.27843566414425736,0.2801146601745037
17,Carolina Michaelis,Casa da Música,627.48,35434,38000,73435,371,337,708,237,276,513,0.2550875160641711,0.26904829361339805,0.2621259102967763
18,Casa da Música,Francos,871.87,34860,28472,63332,370,338,708,236,277,513,0.2517924574438242,0.20093090594315108,0.22606611854975464
19,Francos,Ramalde,965.03,32805,26322,59127,363,325,688,236,277,513,0.2395685530114748,0.1895101137102293,0.2143614813693673
20,Ramalde,Viso,621.15,30841,25585,56427,367,314,681,236,278,514,0.22381211291144354,0.18707520539456368,0.20551269940634234
21,Viso,Sete Bicas,743.81,29680,24131,53811,371,316,687,236,287,523,0.21404280027152117,0.17307098971494086,0.19350032037420117
22,Sete Bicas,Sra da Hora,674.5,27274,20010,47284,363,315,678,237,276,513,0.19881620982128023,0.14660634915577248,0.17277766929644092
23,Sra da Hora,Vasco da Gama,824.48,8380,11150,19531,192,172,364,0,0,0,0.20208749087331745,0.300134399948568,0.24841734900777648
24,Vasco da Gama,Estádio do Mar,661.6,7512,11408,18920,198,166,364,0,0,0,0.17564690071873967,0.3181776948841533,0.24064720794802172
25,Estádio do Mar,Pedro Hispano,786.97,7188,11524,18712,208,172,380,0,0,0,0.1599952825644069,0.31019791808685815,0.2279817386429901
26,Pedro Hispano,Parque de Real,656.68,6677,11243,17920,196,173,369,0,0,0,0.157715269621074,0.3008882921746632,0.2248397490296673
27,Parque de Real,C. Matosinhos,723.67,6309,11173,17483,192,175,367,0,0,0,0.15214942379912508,0.2955873052049035,0.2205462337337606
28,C. Matosinhos,Matosinhos Sul,616.61,4910,9387,14298,184,210,394,0,0,0,0.12356006223648086,0.20695269235926178,0.1680079107790798
29,Matosinhos Sul,Brito Capelo,535.72,2092,3323,5415,185,173,358,0,0,0,0.0523684522714773,0.08892903391457335,0.07003599591464942
30,Brito Capelo,Mercado,487.53,1141,1621,2763,196,173,369,0,0,0,0.026958413744222406,0.04340363177954298,0.034668502416608474
31,Mercado,Sr. de Matosinhos,708.96,256,289,545,195,174,369,0,0,0,0.006099712446811844,0.0076894423158790975,0.006849341165559004
33,Fonte do Cuco,Custoias,689.2,9245,8219,17465,129,130,259,157,123,280,0.1384042116404766,0.14030860104172457,0.1392940121627339
34,Custoias,Esposade,1779.24,8989,8149,17139,129,130,259,153,130,283,0.1366082044057721,0.13510783779799346,0.13589066259284233
35,Esposade,Crestins,2035.56,8835,8097,16932,129,92,221,142,130,272,0.14006111249477277,0.1553941415377199,0.1469976602540448
36,Crestins,Verdes,591.8199999999999,8738,7984,16722,129,108,237,176,130,306,0.12219011109594091,0.1436899560255002,0.13159130233803842
37,Verdes,Pedras Rubras,960.78,7155,4548,11703,0,0,0,176,130,306,0.16392976648230928,0.1410838625290515,0.15422399029301678
38,Pedras Rubras,Lidador,1147.58,6204,4275,10480,0,0,0,176,130,306,0.1421513694628896,0.13262057970780905,0.1381023411355678
39,Lidador,Vilar do Pinheiro,1987.51,5939,4240,10179,0,0,0,176,130,306,0.13607323460110637,0.13152162797507985,0.134139545511618
40,Vilar do Pinheiro,Modivas Sul,2037.38,5799,4196,9995,0,0,0,176,130,306,0.13286047454442643,0.13016755726407267,0.13171642471943956
41,Modivas Sul,Modivas Centro,1051.08,5756,4178,9934,0,0,0,176,141,317,0.13188224886562205,0.11948959304662056,0.12637005810701255
42,Modivas Centro,Modivas Norte,852.51,5707,4188,9896,0,0,0,176,127,303,0.13077286320721182,0.1329802701595224,0.13169807998260274
43,Modivas Norte,Mindelo,1834.12,5403,3357,8761,0,0,0,178,109,287,0.12241467941120789,0.124209791683308,0.12309644678981037
44,Mindelo,Espaço Natureza,776.86,5093,3312,8405,0,0,0,176,109,285,0.11669118348658787,0.12252521418377331,0.11892244434972195
45,Espaço Natureza,Varziela,1539.0,5200,3045,8245,0,0,0,175,109,284,0.11982326755469537,0.11266405650618663,0.11707554218748605
46,Varziela,Árvore,858.71,4983,2850,7834,0,0,0,175,109,284,0.11482477100344064,0.10545939738585987,0.11123031422767903
47,Árvore,Azurara,664.57,4918,2844,7763,0,0,0,175,109,284,0.11333531547342006,0.10524235383494723,0.11022921399949914
48,Azurara,Santa Clara,1218.09,4860,2820,7680,0,0,0,175,109,284,0.11199599362006947,0.10432306198489175,0.10905110084459632
49,Santa Clara,Vila do Conde,670.57,4690,2681,7372,0,0,0,175,109,284,0.10807555809203562,0.09921138345890704,0.10467346289833486
50,Vila do Conde,Alto de Pega,730.41,3703,2176,5879,0,0,0,171,66,237,0.08732053538177345,0.13296761582385588,0.10003238056817615
51,Alto de Pega,Portas Fronhas,671.05,3507,2136,5644,0,0,0,167,87,254,0.08470021537389306,0.09902371097850632,0.08960629457704798
52,Portas Fronhas,São Brás,562.21,2731,1866,4597,0,0,0,173,88,261,0.0636597669151695,0.08551572631796102,0.07102882602415668
53,São Brás,Póvoa de Varzim,624.94,2555,1825,4380,0,0,0,175,88,263,0.05887581864316775,0.08362353372434017,0.06715642292888324
55,Fonte do Cuco,Cândido dos Reis,913.51,8508,3485,11993,49,8,57,83,123,206,0.27297936763333913,0.10814005869641004,0.18917651896370033
56,Cândido dos Reis,Pias,916.73,8065,3384,11450,49,8,57,83,123,206,0.25877860757290283,0.1050034502624239,0.18060067586262904
57,Pias,Araújo,1258.13,7700,3298,10999,49,8,57,83,123,206,0.24707794730969476,0.1023239066976198,0.17348627164710173
58,Araújo,Custió,651.69,7377,3233,10610,49,8,57,83,123,206,0.2367120145263166,0.100304943304067,0.16736386437433634
59,Custió,Parque de Maia,1418.51,6925,3144,10070,49,26,75,82,105,187,0.2239837013016549,0.09934599058570379,0.16093187040124343
60,Parque de Maia,Forum,824.81,5666,2836,8503,49,26,75,82,105,187,0.18326180731297342,0.08960682909176541,0.1358835474278647
61,Forum,Zona Industrial,1119.4,2205,974,3179,26,3,29,40,63,103,0.14193964079734556,0.0598958650909552,0.0999685543318531
62,Zona Industrial,Mandim,1194.23,2138,755,2893,26,3,29,40,58,98,0.13761703030987116,0.050248916447866894,0.09465322870120692
63,Mandim,Castêlo da Maia,1468.1,2096,584,2681,25,3,28,41,41,82,0.13464676242299592,0.054071934438170016,0.10161548060508063
64,Castêlo da Maia,ISMAI,702.48,1110,337,1447,17,3,20,46,41,87,0.07361394011144788,0.03115754437869823,0.05588114831945606
65,Santo Ovídio,D. João II,463.71,2682,8577,11260,262,347,609,0,0,0,0.04740952784845912,0.11444426880820892,0.08560502064490112
66,D. João II,João de Deus,716.25,4052,12689,16742,262,345,607,0,0,0,0.07161744586301103,0.17028406892245557,0.1276964985080001
67,João de Deus,C.M.Gaia,405.01,9441,19314,28756,257,371,628,0,0,0,0.1700851387253419,0.24102070039955475,0.21199133837682752
68,C.M.Gaia,General Torres,488.39,10932,21948,32881,286,357,643,0,0,0,0.17697493228837036,0.28463613549525557,0.23674950389779184
69,General Torres,Jardim do Morro,419.98,11777,24249,36027,284,347,631,0,0,0,0.19199359286126552,0.3235357484517602,0.26433135512735373
70,Jardim do Morro,São Bento,795.7,13463,25702,39165,284,343,627,0,0,0,0.2194730065098736,0.3469134946926041,0.2891892544312078
71,São Bento,Aliados,443.38,21188,27503,48691,286,345,631,0,0,0,0.342984114620606,0.3690751611105475,0.35724942530052645
72,Aliados,Trindade,450.27,24543,27162,51705,311,361,672,0,0,0,0.3653574434139859,0.3483405657695688,0.3562159362270297
73,Trindade,Faria Guimaraes,555.34,18900,13575,32475,305,344,649,0,0,0,0.2868858022997429,0.1826958545636522,0.23166031382329422
74,Faria Guimaraes,Marques,621.04,17602,12643,30246,304,344,648,0,0,0,0.2680713138102228,0.17016265162608027,0.2160951104285175
75,Marques,Combatentes,702.75,13355,8118,21473,304,344,648,0,0,0,0.20338744228400463,0.1092540819108905,0.15341541146864773
76,Combatentes,Salgueiros,471.25,10609,6532,17142,316,344,660,0,0,0,0.15544350378847627,0.0879117416496757,0.1202451307949196
77,Salgueiros,Polo Universitario,775.36,8601,5690,14292,338,302,640,0,0,0,0.11782126255575386,0.0872416620790359,0.10339151358080258
78,Polo Universitario,I.P.O.,827.64,6721,4420,11142,340,344,684,0,0,0,0.09152360338053592,0.05949414691425852,0.07541522176591688
