,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,424,497,921,88,88,176,0,0,0,0.02230639730639731,0.02618837946845845,0.02424738838742788
1,Venda Nova,Carreira,583.47,906,927,1834,88,88,176,0,0,0,0.04768839574593628,0.048802713567235784,0.04824555465658604
2,Carreira,Baguim,786.02,1189,1206,2396,88,88,176,0,0,0,0.06259995337118865,0.06346879387307879,0.06303437362213371
3,Baguim,Campainha,751.7,1461,1346,2808,88,91,179,0,0,0,0.07688704310673723,0.06852210504107309,0.07263447682754486
4,Campainha,Rio Tinto,859.99,1936,1642,3578,102,109,211,0,0,0,0.0879020469164567,0.06974475967746105,0.078522216067876
5,Rio Tinto,Levada,452.83,2263,1897,4161,88,98,186,0,0,0,0.11909361035598662,0.08964907689912575,0.1035798239109739
6,Levada,Nau Vitória,1111.62,2884,2458,5342,88,88,176,0,0,0,0.15173429186039908,0.12933888453060424,0.14053658819550163
7,Nau Vitória,Nasoni,499.02,3030,2516,5547,88,88,176,0,0,0,0.15945418646651058,0.1323899459034721,0.14592206618499134
8,Nasoni,Contumil,650.0,3121,2585,5706,88,88,176,0,0,0,0.16422944013435872,0.13600937374918556,0.15011940694177214
9,Contumil,Estádio do Dragão,619.19,3752,3279,7031,88,88,176,0,0,0,0.1973947539333174,0.17253822042928002,0.1849664871812987
10,Estádio do Dragão,Campanhã,1166.02,7574,6650,14224,198,198,396,88,88,176,0.11726476827922223,0.10295986677081838,0.1101123175250203
11,Campanhã,Heroismo,950.92,14643,12398,27041,233,233,466,153,149,302,0.1658867909315174,0.14205017273055082,0.15403582918468248
12,Heroismo,24 de Agosto,571.9,15879,13280,29159,219,227,446,153,149,302,0.1862701996449452,0.15445072878211125,0.17029208000218032
13,24 de Agosto,Bolhão,680.44,21079,15909,36988,219,224,443,157,148,305,0.2444225822230848,0.1869737815468451,0.21589132316478796
14,Bolhão,Trindade,451.8,25960,22016,47976,204,224,428,175,138,313,0.2968112721189615,0.2665158291004088,0.28209605763993734
15,Trindade,Lapa,857.4300000000001,28144,32444,60589,204,224,428,175,147,322,0.3217794985059046,0.38242501161924575,0.35164047290310874
16,Lapa,Carolina Michaelis,460.97,27963,32129,60093,197,225,422,177,148,325,0.3234747748020801,0.37664544625258894,0.349883031808777
17,Carolina Michaelis,Casa da Música,627.48,27025,30449,57475,192,228,420,191,149,340,0.30420401813734727,0.3532429836419793,0.3283536915062874
18,Casa da Música,Francos,871.87,24417,24203,48621,176,226,402,196,149,345,0.2818833856434791,0.28219387729738804,0.28203786060851493
19,Francos,Ramalde,965.03,22859,22533,45392,179,225,404,184,146,330,0.27118506444103163,0.26569623377416735,0.268432339779312
