,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,552,605,1157,87,87,174,0,0,0,0.02937420178799489,0.03220339802766177,0.03078879990782833
1,Venda Nova,Carreira,583.47,1016,1069,2086,87,87,174,0,0,0,0.05411277638473163,0.05690659951934608,0.05550968795203886
2,Carreira,Baguim,786.02,1477,1335,2813,87,90,177,0,0,0,0.07863997856235536,0.06872275125217203,0.07359732060802485
3,Baguim,Campainha,751.7,1788,1412,3200,87,89,176,0,0,0,0.09515336525717732,0.07346723933718749,0.084187085672637
4,Campainha,Rio Tinto,859.99,2360,1827,4188,89,88,177,0,0,0,0.12277187658503058,0.09616576019092472,0.10954397690886496
5,Rio Tinto,Levada,452.83,2759,2059,4819,88,86,174,0,0,0,0.14517485574291164,0.11087049058423458,0.12821982468747356
6,Levada,Nau Vitória,1111.62,3486,2755,6242,88,87,175,0,0,0,0.18341896695798615,0.146644190709956,0.16513664962325114
7,Nau Vitória,Nasoni,499.02,3659,2811,6471,87,87,174,0,0,0,0.1947557163626885,0.14963215086544654,0.1721939336140675
8,Nasoni,Contumil,650.0,3798,2858,6657,87,87,174,0,0,0,0.20213387574767488,0.15211370282291997,0.17712378928529743
9,Contumil,Estádio do Dragão,619.19,4486,3401,7888,87,87,174,0,0,0,0.2387476327590361,0.18102679755602527,0.20988721515753067
10,Estádio do Dragão,Campanhã,1166.02,8730,6667,15398,197,204,401,88,88,176,0.13561661070249104,0.10119732423536415,0.11820721173772675
11,Campanhã,Heroismo,950.92,15476,12451,27927,227,224,451,149,149,298,0.1799943082503238,0.14590647044762295,0.1630148561914207
12,Heroismo,24 de Agosto,571.9,16723,13663,30387,223,225,448,149,146,295,0.19646810132056275,0.16111445871093297,0.17882373592794068
13,24 de Agosto,Bolhão,680.44,21441,16975,38416,223,225,448,149,150,299,0.2518951025992088,0.1978445712348301,0.22476231772287075
14,Bolhão,Trindade,451.8,25960,22750,48710,210,225,435,158,148,306,0.30706284053308414,0.2666994922526719,0.28679086169487417
15,Trindade,Lapa,857.4300000000001,27636,33097,60734,201,223,424,171,149,320,0.32201658336755207,0.3888353321274789,0.35528836766208693
16,Lapa,Carolina Michaelis,460.97,27339,32970,60309,201,224,425,171,149,320,0.3185580132251735,0.3863554425185374,0.3523600781128722
17,Carolina Michaelis,Casa da Música,627.48,25789,31611,57401,199,229,428,171,149,320,0.3020105018951537,0.365810005888573,0.3341003809292809
18,Casa da Música,Francos,871.87,23300,26584,49885,200,225,425,171,151,322,0.2721746746091485,0.30895285633088676,0.29061090160262465
19,Francos,Ramalde,965.03,21743,24895,46638,201,228,429,169,148,317,0.25481762429755894,0.2896402762296956,0.27229238246471804
20,Ramalde,Viso,621.15,20872,23969,44842,201,228,429,168,146,314,0.24532636911525027,0.2804950114724725,0.26294946043484724
21,Viso,Sete Bicas,743.81,20043,22613,42656,203,232,435,171,147,318,0.2323691495340959,0.26122372505229297,0.24682248294530784
22,Sete Bicas,Sra da Hora,674.5,17110,21856,38966,207,228,435,170,147,317,0.1969599149752251,0.2550191868353758,0.2257930773819465
23,Sra da Hora,Vasco da Gama,824.48,8443,6998,15441,132,131,263,0,0,0,0.2961485039518433,0.24732077951615805,0.2718274701074525
24,Vasco da Gama,Estádio do Mar,661.6,8490,6640,15131,132,132,264,0,0,0,0.2977987587207164,0.23289431933271798,0.26534653902671723
25,Estádio do Mar,Pedro Hispano,786.97,8578,6683,15262,132,132,264,0,0,0,0.3008831268818908,0.2344005884857615,0.26764185768382615
26,Pedro Hispano,Parque de Real,656.68,8026,6117,14143,130,133,263,0,0,0,0.2858433448356296,0.21292913721198692,0.24897038052405362
27,Parque de Real,C. Matosinhos,723.67,7916,5970,13886,129,132,261,0,0,0,0.2841209582651685,0.20938806338841448,0.24632501143094804
28,C. Matosinhos,Matosinhos Sul,616.61,6614,4673,11288,131,132,263,0,0,0,0.2337756380274734,0.16391015023317093,0.19871007000904023
29,Matosinhos Sul,Brito Capelo,535.72,2416,2115,4532,131,132,263,0,0,0,0.08541539030234929,0.07420934715609283,0.07979106446468445
30,Brito Capelo,Mercado,487.53,1192,1156,2348,132,133,265,0,0,0,0.04183218626966664,0.04024009112285664,0.041033134743154454
31,Mercado,Sr. de Matosinhos,708.96,224,234,459,130,132,262,0,0,0,0.007981881966510913,0.008242143658810324,0.008113006177898402
33,Fonte do Cuco,Custoias,689.2,6109,11479,17588,66,66,132,88,87,175,0.1693335166016897,0.3203605641089346,0.24458661992630312
34,Custoias,Esposade,1779.24,5941,11293,17234,66,66,132,88,88,176,0.16466554806943962,0.31301053178035193,0.23883803992489577
35,Esposade,Crestins,2035.56,5888,11174,17063,66,66,132,91,88,179,0.1599118514079663,0.309724210314356,0.23405359821668106
36,Crestins,Verdes,591.8199999999999,5862,11049,16911,67,66,133,88,88,176,0.16151545260869557,0.3062381720348114,0.23366085601444142
37,Verdes,Pedras Rubras,960.78,4059,5676,9736,0,0,0,88,88,176,0.18601129673674724,0.26012528845726013,0.2230682925970037
38,Pedras Rubras,Lidador,1147.58,3826,5090,8917,0,0,0,88,88,176,0.17533480051386235,0.23325514808528638,0.20429497429957438
39,Lidador,Vilar do Pinheiro,1987.51,3734,4874,8608,0,0,0,88,88,176,0.17111104772017305,0.22334642840558952,0.1972287380628813
40,Vilar do Pinheiro,Modivas Sul,2037.38,3714,4690,8404,0,0,0,88,79,167,0.17019758705860988,0.2393871160857743,0.2029279630654721
41,Modivas Sul,Modivas Centro,1051.08,3699,4599,8298,0,0,0,88,86,174,0.1695161001297368,0.2156533023925381,0.1923195449262938
42,Modivas Centro,Modivas Norte,852.51,3653,4474,8127,0,0,0,88,87,175,0.1673915080287527,0.20736412041828775,0.18726360675955012
43,Modivas Norte,Mindelo,1834.12,2963,4236,7199,0,0,0,88,87,175,0.13576831252255783,0.19634459263215256,0.1658833774913278
44,Mindelo,Espaço Natureza,776.86,2928,4023,6951,0,0,0,89,88,177,0.1326798656977955,0.18434946069758476,0.1583687038897811
45,Espaço Natureza,Varziela,1539.0,2917,3963,6881,0,0,0,89,88,177,0.13218374208813602,0.18162033990022805,0.1567623895879332
46,Varziela,Árvore,858.71,2799,3722,6522,0,0,0,91,88,179,0.12406233197532557,0.1705762666453128,0.14692951773487237
47,Árvore,Azurara,664.57,2790,3713,6503,0,0,0,98,88,186,0.11479673829877764,0.17013847815608732,0.14097992704847254
48,Azurara,Santa Clara,1218.09,2754,3628,6383,0,0,0,90,96,186,0.12340467861493835,0.1524150894272695,0.1383777938729157
49,Santa Clara,Vila do Conde,670.57,2599,3460,6059,0,0,0,88,89,177,0.11911749062403536,0.1567718344422144,0.13805103073600108
50,Vila do Conde,Alto de Pega,730.41,2083,2815,4899,0,0,0,89,88,177,0.0944182068190221,0.1289887410612622,0.11160581706375164
51,Alto de Pega,Portas Fronhas,671.05,2027,2710,4737,0,0,0,90,88,178,0.09083481058892331,0.12418624174495622,0.10732315857617554
52,Portas Fronhas,São Brás,562.21,1726,2191,3917,0,0,0,89,88,177,0.07820193343423389,0.1004038246788496,0.08924016184963607
53,São Brás,Póvoa de Varzim,624.94,1685,2098,3783,0,0,0,88,88,176,0.07722622749743133,0.09613269794721407,0.0866794627223227
55,Fonte do Cuco,Cândido dos Reis,913.51,3707,5710,9417,1,29,30,86,59,145,0.17207614067203866,0.2732596893092141,0.22189544869094577
56,Cândido dos Reis,Pias,916.73,3507,5447,8954,1,29,30,87,71,158,0.16094204071895232,0.2281938631167889,0.1960996157075901
57,Pias,Araújo,1258.13,3361,5211,8573,1,25,26,87,63,150,0.15426352866717236,0.24788018152608152,0.20023224386022417
58,Araújo,Custió,651.69,3292,5029,8322,1,25,26,87,63,150,0.15108744387363285,0.23923320728597647,0.19436978061646523
59,Custió,Parque de Maia,1418.51,3218,4727,7946,1,25,26,87,63,150,0.14770926791547556,0.22488325982972682,0.1856041204473613
60,Parque de Maia,Forum,824.81,2848,4160,7009,1,25,26,87,63,150,0.13071029473212115,0.19791119029944315,0.1637080439008286
61,Forum,Zona Industrial,1119.4,1110,1842,2953,1,25,26,43,19,62,0.10207753248327614,0.1822095593992256,0.14067771618059324
62,Zona Industrial,Mandim,1194.23,1028,1768,2797,2,25,27,41,19,60,0.09706983978980843,0.17491886818955055,0.13507724492587414
63,Mandim,Castêlo da Maia,1468.1,934,1691,2625,3,25,28,41,19,60,0.08640567181530985,0.16726002728659334,0.12547291390846824
64,Castêlo da Maia,ISMAI,702.48,450,835,1286,3,19,22,41,28,69,0.04164762213236913,0.07566980448950032,0.05883921885216356
65,Santo Ovídio,D. João II,463.71,5970,4077,10048,350,350,700,0,0,0,0.07898148148148147,0.05393138452959747,0.06645643300553947
66,D. João II,João de Deus,716.25,8184,6055,14240,350,350,700,0,0,0,0.10826575883744065,0.08009893145453585,0.09418234514598825
67,João de Deus,C.M.Gaia,405.01,13070,10540,23611,348,352,700,0,0,0,0.17388721160213305,0.13863278276710533,0.15615927024509055
68,C.M.Gaia,General Torres,488.39,14953,11907,26860,352,356,708,0,0,0,0.1966686276642833,0.1548504632628768,0.17564141505566647
69,General Torres,Jardim do Morro,419.98,16161,12737,28899,350,350,700,0,0,0,0.21378227032260283,0.1684796742310635,0.19113097227683318
70,Jardim do Morro,São Bento,795.7,16761,14086,30847,350,350,700,0,0,0,0.22170863796424672,0.18633233734734944,0.20402048765579808
71,São Bento,Aliados,443.38,19717,18978,38695,346,350,696,0,0,0,0.2638286753980955,0.2510359115180278,0.25739553264231435
72,Aliados,Trindade,450.27,20756,20576,41333,348,334,682,0,0,0,0.27614028978404825,0.28521413020525027,0.2805840767351941
73,Trindade,Faria Guimaraes,555.34,14674,14076,28751,350,350,700,0,0,0,0.19411367713007915,0.18619358537316297,0.19015363125162107
74,Faria Guimaraes,Marques,621.04,13520,13141,26661,350,350,700,0,0,0,0.1788374846044865,0.17383227267297308,0.1763348786387298
75,Marques,Combatentes,702.75,10354,9924,20279,350,350,700,0,0,0,0.13696696628100602,0.13127981386438758,0.1341233900726968
76,Combatentes,Salgueiros,471.25,8734,8293,17028,350,350,700,0,0,0,0.11553380911427445,0.10970577701296715,0.11261979306362081
77,Salgueiros,Polo Universitario,775.36,7467,7157,14625,348,350,698,0,0,0,0.09935070544410216,0.09466946369932357,0.0970033779216487
78,Polo Universitario,I.P.O.,827.64,6129,6140,12269,350,350,700,0,0,0,0.08107813614752434,0.0812173788249164,0.08114775748622037
79,I.P.O.,Hospital São João,351.77,3249,3653,6902,350,350,700,0,0,0,0.042980735057528564,0.04832010582010583,0.0456504204388172
80,Verdes (E) ,Botica,683.54,2078,5730,7808,67,65,132,0,0,0,0.14360457355146086,0.40816050447890745,0.27387832741724893
81,Botica,Aeroporto,649.66,1924,5496,7420,68,66,134,0,0,0,0.13103152292309475,0.38552188552188577,0.25637752241205153
82,Sra da Hora,Fonte do Cuco,687.03,10266,17489,27757,71,95,166,169,147,169,0.18008027812224695,0.3004422257433147,0.24011081780221424
