,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,143,541,684,131,149,280,0,0,0,0.005053717839977385,0.01681755694206038,0.011313760790728692
4,Venda Nova,Carreira,583.47,230,1023,1254,131,142,273,0,0,0,0.00814413619980362,0.03337567814628806,0.021268234941198453
5,Carreira,Baguim,786.02,311,1438,1749,131,136,267,0,0,0,0.010992688988015387,0.04896444768295811,0.030334109147237144
6,Baguim,Campainha,751.7,416,1625,2042,131,131,262,0,0,0,0.014723652093972115,0.0574617906607543,0.036092721377363204
7,Campainha,Rio Tinto,859.99,590,2138,2728,132,132,264,0,0,0,0.02071708206848636,0.0749897620906629,0.047853422079574624
8,Rio Tinto,Levada,452.83,646,2482,3128,150,132,282,0,0,0,0.01994560333773895,0.08707438723632556,0.05136758729026886
9,Levada,Nau Vitória,1111.62,1128,2996,4125,131,134,265,0,0,0,0.039885735254954806,0.10353965092238372,0.07207299827169245
10,Nau Vitória,Nasoni,499.02,1178,3087,4265,131,107,238,0,0,0,0.041656418264097064,0.13357504167141904,0.08298117752705274
11,Nasoni,Contumil,650.0,1222,3155,4378,131,109,240,0,0,0,0.043217181564402976,0.13401120035359385,0.0844527984311605
12,Contumil,Estádio do Dragão,619.19,1534,3606,5141,133,109,242,0,0,0,0.053399138163994206,0.15320206077845233,0.09835169421761376
13,Estádio do Dragão,Campanhã,1166.02,3506,6254,9761,238,194,432,86,85,171,0.04820543726659546,0.0993090667996633,0.07192125661901769
14,Campanhã,Heroismo,950.92,7640,10701,18341,240,207,447,148,150,298,0.08629242769590785,0.1306435162340417,0.10760517916453094
15,Heroismo,24 de Agosto,571.9,8205,11511,19717,218,206,424,148,150,298,0.09793115140598026,0.1409088755158061,0.1191478447545997
16,24 de Agosto,Bolhão,680.44,10584,13745,24330,214,175,389,148,150,298,0.1276317768271171,0.18327875394747958,0.15405852372460954
17,Bolhão,Trindade,451.8,15114,15217,30332,222,162,384,148,149,297,0.17853863263564673,0.21152138875672635,0.19369132360866687
18,Trindade,Lapa,857.4300000000001,19755,21900,41656,219,157,376,157,146,303,0.22907443573109582,0.31233282940045415,0.26641185299954945
19,Lapa,Carolina Michaelis,460.97,19448,21924,41372,219,157,376,168,137,305,0.21859814851039885,0.32295444938510137,0.2637640366739489
20,Carolina Michaelis,Casa da Música,627.48,18604,21061,39665,219,172,391,169,129,298,0.208530944711312,0.30460072182261927,0.2504774505750669
21,Casa da Música,Francos,871.87,17690,16684,34375,219,176,395,171,129,300,0.19719343711067785,0.23832613474096193,0.21522259999385424
22,Francos,Ramalde,965.03,16564,15483,32047,229,181,410,170,129,299,0.18078617470886046,0.2178038009067828,0.19695897702926646
23,Ramalde,Viso,621.15,15580,15142,30723,261,181,442,170,128,298,0.1581205299462255,0.21375758381051732,0.1813902310594082
24,Viso,Sete Bicas,743.81,15063,14166,29229,265,178,443,170,130,300,0.15154449950786947,0.2004079411416184,0.17185198129498228
25,Sete Bicas,Sra da Hora,674.5,13728,11139,24868,293,179,472,170,129,299,0.1301951008780792,0.15765536882012487,0.14121263989884633
26,Sra da Hora,Vasco da Gama,824.48,4356,5283,9640,128,129,257,0,0,0,0.15755313669835655,0.18963470821474412,0.17365633796533705
27,Vasco da Gama,Estádio do Mar,661.6,3965,5367,9333,130,148,278,0,0,0,0.14121764471222248,0.16791614525296888,0.1554312349281594
28,Estádio do Mar,Pedro Hispano,786.97,3826,5379,9206,131,129,260,0,0,0,0.13523977130496465,0.1930704249183894,0.16393267252085617
29,Pedro Hispano,Parque de Real,656.68,3602,5154,8757,146,128,274,0,0,0,0.11424783250515992,0.18642366078495115,0.14796500775995292
30,Parque de Real,C. Matosinhos,723.67,3408,5087,8495,152,126,278,0,0,0,0.1038151142968263,0.18692631463345077,0.14148421948536832
31,C. Matosinhos,Matosinhos Sul,616.61,2603,4199,6802,171,90,261,0,0,0,0.07048647740051961,0.2159982914148851,0.12066296499168012
32,Matosinhos Sul,Brito Capelo,535.72,1090,1245,2336,183,88,271,0,0,0,0.027576722652476918,0.06555027721683288,0.03990761859957405
33,Brito Capelo,Mercado,487.53,579,798,1377,156,89,245,0,0,0,0.017204466846160713,0.04151297472866314,0.02603490440347792
34,Mercado,Sr. de Matosinhos,708.96,107,110,218,151,87,238,0,0,0,0.003290601868304743,0.0059067688378033195,0.0042469318109365755
35,Sra da Hora,Fonte do Cuco,687.03,4957,4671,9628,111,66,177,87,88,175,0.10882288018637346,0.12947291331169497,0.11794985484290031
36,Fonte do Cuco,Custoias,689.2,4741,4650,9391,109,66,175,88,75,163,0.10451622680896039,0.1415288352659686,0.12006243083155527
37,Custoias,Esposade,1779.24,4620,4573,9194,109,66,175,91,66,157,0.10020764955765338,0.14934853769687714,0.11981892142972891
38,Esposade,Crestins,2035.56,4518,4540,9059,107,60,167,88,85,173,0.10055434284876588,0.1333980760268323,0.11471055077752121
39,Crestins,Verdes,591.8199999999999,4491,4511,9002,88,44,132,88,88,176,0.1099990130036365,0.14399487385672013,0.12475819161790208
40,Verdes,Pedras Rubras,960.78,3573,2158,5731,0,0,0,88,88,176,0.16373256048696927,0.09888205059440634,0.1313073055406878
41,Pedras Rubras,Lidador,1147.58,3297,1914,5212,0,0,0,88,88,176,0.15110764322110098,0.08771465008422677,0.11941114665266386
42,Lidador,Vilar do Pinheiro,1987.51,3198,1865,5064,0,0,0,88,88,176,0.14656989274607427,0.08547551027577753,0.1160227015109259
43,Vilar do Pinheiro,Modivas Sul,2037.38,3081,1885,4967,0,0,0,88,88,176,0.14121449441774894,0.08641017716011651,0.11381233578893274
44,Modivas Sul,Modivas Centro,1051.08,3071,1899,4970,0,0,0,88,89,177,0.14071700564995437,0.0860649447496081,0.1132365908469554
45,Modivas Centro,Modivas Norte,852.51,3048,1917,4965,0,0,0,88,89,177,0.1396790895762535,0.08687888152734881,0.1131298324217195
46,Modivas Norte,Mindelo,1834.12,2816,1505,4321,0,0,0,91,87,178,0.12480871151437078,0.06976059840555293,0.09790317308478004
47,Mindelo,Espaço Natureza,776.86,2651,1476,4127,0,0,0,118,88,206,0.09059261675332202,0.06766893926524996,0.08079997782637861
48,Espaço Natureza,Varziela,1539.0,2649,1439,4088,0,0,0,123,88,211,0.08684618011450938,0.06594673966722726,0.07812982580474243
49,Varziela,Árvore,858.71,2424,1393,3818,0,0,0,109,88,197,0.08970355704986493,0.06385501274523381,0.07815699918789773
50,Árvore,Azurara,664.57,2408,1382,3791,0,0,0,109,88,197,0.08911479637848556,0.06336063013851072,0.07761039724590796
51,Azurara,Santa Clara,1218.09,2366,1369,3735,0,0,0,109,88,197,0.08754137250789387,0.06273580662690453,0.07646071363719813
52,Santa Clara,Vila do Conde,670.57,2290,1292,3583,0,0,0,104,109,213,0.08880216547497445,0.04782976316681008,0.0678350675801861
53,Vila do Conde,Alto de Pega,730.41,1798,974,2773,0,0,0,96,110,206,0.07554927442182786,0.03573707098944528,0.054290330841429396
54,Alto de Pega,Portas Fronhas,671.05,1743,959,2702,0,0,0,118,89,207,0.059564055186447175,0.04347766603870344,0.052647684973166055
55,Portas Fronhas,São Brás,562.21,1412,842,2255,0,0,0,132,88,220,0.04314735466308269,0.03861011678005259,0.04133245950987065
56,São Brás,Póvoa de Varzim,624.94,1363,820,2184,0,0,0,132,88,220,0.04165354024905886,0.03761913489736069,0.04003977810837959
57,Sra da Hora,Fonte do Cuco,685.98,3583,1694,5278,6,25,31,63,41,104,0.21180692308264965,0.1088619783913591,0.16247649649578647
58,Fonte do Cuco,Cândido dos Reis,913.51,3488,1645,5133,8,25,33,79,41,120,0.16360616737056943,0.10567324616797331,0.13915648950020465
59,Cândido dos Reis,Pias,916.73,3288,1634,4922,8,25,33,79,41,120,0.15424159953832522,0.1049729333194493,0.13344853415946326
60,Pias,Araújo,1258.13,3158,1609,4768,8,25,33,79,41,120,0.1481447132109736,0.10341118769986599,0.129265632611404
61,Araújo,Custió,651.69,3050,1569,4619,8,25,33,79,41,120,0.14306977713909205,0.1008041323788249,0.12523222678049742
62,Custió,Parque de Maia,1418.51,2836,1558,4395,8,4,12,81,40,121,0.13001418367446993,0.1445448963818385,0.13482090777987676
