,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,314,1901,2216,193,213,406,0,0,0,0.007556131260794469,0.04132361612857131,0.02527158514462813
1,Venda Nova,Carreira,583.47,563,3545,4108,192,211,403,0,0,0,0.013582374681533138,0.07779182682041513,0.04720072307186589
2,Carreira,Baguim,786.02,761,5135,5896,189,220,409,0,0,0,0.018643388025696903,0.10806909859264549,0.06674523723041254
3,Baguim,Campainha,751.7,903,6038,6941,180,230,410,0,0,0,0.023232352914920495,0.12154167874207243,0.07838148691551791
4,Campainha,Rio Tinto,859.99,1242,7506,8749,193,230,423,0,0,0,0.02981396601895467,0.15109479162336892,0.09575862296698133
5,Rio Tinto,Levada,452.83,1464,8728,10193,193,230,423,0,0,0,0.03513018183569526,0.1756988611646777,0.11156232426043748
6,Levada,Nau Vitória,1111.62,2228,10465,12694,193,246,439,0,0,0,0.05345629611153799,0.1969640102461956,0.13387291952184727
7,Nau Vitória,Nasoni,499.02,2376,10693,13070,195,268,463,0,0,0,0.05642863210804191,0.18472523176718522,0.13069102672715727
8,Nasoni,Contumil,650.0,2463,10834,13298,190,260,450,0,0,0,0.06003049590534368,0.19292546152017,0.13681425381613221
9,Contumil,Estádio do Dragão,619.19,3021,12268,15290,197,238,435,0,0,0,0.0710101196651742,0.23865218016782447,0.16273152288271617
10,Estádio do Dragão,Campanhã,1166.02,7743,19044,26788,324,360,684,175,175,350,0.0682974424778712,0.15718285676253152,0.11421358953228081
11,Campanhã,Heroismo,950.92,16155,37133,53288,335,392,727,297,279,576,0.11064176019806958,0.24133687312944652,0.1776994928113595
12,Heroismo,24 de Agosto,571.9,17528,38813,56341,335,394,729,299,279,578,0.11963773799776738,0.2515519981833543,0.1873016388567715
13,24 de Agosto,Bolhão,680.44,24657,43351,68008,336,412,748,298,278,576,0.16833331395944906,0.2744855222748799,0.22340681591895803
14,Bolhão,Trindade,451.8,37553,47040,84594,338,397,735,298,278,576,0.2556170502971115,0.30408578395470703,0.28047686575921926
15,Trindade,Lapa,857.4300000000001,50658,65969,116627,336,390,726,298,285,583,0.345836631934362,0.4258289611328507,0.386952795303406
16,Lapa,Carolina Michaelis,460.97,50476,65686,116162,333,393,726,312,279,591,0.33807622339951376,0.4263143720543334,0.3828898389650499
17,Carolina Michaelis,Casa da Música,627.48,49322,62098,111421,331,409,740,294,263,557,0.3415518476418493,0.40436978803441676,0.37392635253555145
18,Casa da Música,Francos,871.87,50277,48510,98787,343,415,758,293,257,550,0.3425988001506505,0.31628358256863787,0.3291507952598746
19,Francos,Ramalde,965.03,48095,44202,92298,357,422,779,275,257,532,0.33098054257650267,0.2853860820732896,0.3074561095371233
20,Ramalde,Viso,621.15,45585,42733,88319,357,415,772,275,257,532,0.3137073390347582,0.2786198251902721,0.2956899345075864
21,Viso,Sete Bicas,743.81,44387,39328,83716,359,417,776,275,262,537,0.30455825161709893,0.25365455610338594,0.27831913560999044
22,Sete Bicas,Sra da Hora,674.5,41327,33545,74872,358,418,776,275,262,537,0.28398394925235976,0.21605142854076084,0.24891827298515287
23,Sra da Hora,Vasco da Gama,824.48,11348,18568,29917,195,230,425,0,0,0,0.2694288606512673,0.3737688452630178,0.3258952052646852
24,Vasco da Gama,Estádio do Mar,661.6,10150,18947,29097,196,225,421,0,0,0,0.23976393202222737,0.3898605188288005,0.31998182283334126
25,Estádio do Mar,Pedro Hispano,786.97,9628,19255,28883,197,214,411,0,0,0,0.2262706667594714,0.41657345951651714,0.32535776566459984
26,Pedro Hispano,Parque de Real,656.68,8886,18881,27768,194,214,408,0,0,0,0.21206722058396055,0.4084844690743666,0.31508999307647745
27,Parque de Real,C. Matosinhos,723.67,8352,18791,27144,194,212,406,0,0,0,0.1993267800364133,0.4103707753459144,0.30952709285812324
28,C. Matosinhos,Matosinhos Sul,616.61,6449,15857,22306,192,212,404,0,0,0,0.15550640350992437,0.3462901639174782,0.25562065402081896
29,Matosinhos Sul,Brito Capelo,535.72,2980,5407,8387,199,212,411,0,0,0,0.06933061984495048,0.11809074040754834,0.0944818255852686
30,Brito Capelo,Mercado,487.53,1567,2510,4078,189,210,399,0,0,0,0.03838678996055772,0.055356797313795295,0.047318372778051176
31,Mercado,Sr. de Matosinhos,708.96,377,439,816,189,210,399,0,0,0,0.009239757117359592,0.009678130511463845,0.009470479956361832
33,Fonte do Cuco,Custoias,689.2,15255,11705,26960,127,129,256,172,190,362,0.21766820965150213,0.15610063616686415,0.18584550830201985
34,Custoias,Esposade,1779.24,14833,11592,26426,127,129,256,172,176,348,0.21164587639982857,0.1621067675474642,0.18662722701952997
35,Esposade,Crestins,2035.56,14609,11498,26107,127,129,256,174,176,350,0.20698365177404632,0.16078624546364276,0.18373409569879032
36,Crestins,Verdes,591.8199999999999,14455,11327,25782,127,129,256,173,176,349,0.205516413065966,0.15839747912827112,0.18176162481549765
37,Verdes,Pedras Rubras,960.78,12318,6858,19177,0,0,0,173,176,349,0.28712016061168094,0.15714145113725614,0.22157215812601114
38,Pedras Rubras,Lidador,1147.58,11016,6179,17196,0,0,0,173,176,349,0.25676776175733856,0.1415794598541723,0.19867853214428052
39,Lidador,Vilar do Pinheiro,1987.51,10635,6082,16718,0,0,0,173,176,349,0.24789920549743072,0.1393618790279395,0.19316404945550963
40,Vilar do Pinheiro,Modivas Sul,2037.38,10318,5871,16190,0,0,0,173,176,349,0.2405083863743774,0.13452311906255499,0.18706022864692542
41,Modivas Sul,Modivas Centro,1051.08,10194,5834,16028,0,0,0,173,174,347,0.2376154568035776,0.13520162317998535,0.18626096962632963
42,Modivas Centro,Modivas Norte,852.51,9963,5811,15775,0,0,0,173,168,341,0.2322390561658611,0.1394844066503029,0.18654175083268285
43,Modivas Norte,Mindelo,1834.12,9331,4881,14212,0,0,0,167,174,341,0.22530682586892717,0.11311466805268867,0.16805921454920428
44,Mindelo,Espaço Natureza,776.86,8735,4631,13366,0,0,0,143,174,317,0.2463221879488654,0.10732328061643205,0.1700262577411575
45,Espaço Natureza,Varziela,1539.0,8749,4478,13228,0,0,0,144,174,318,0.2449941383228853,0.10379112778185084,0.16773211368722493
46,Varziela,Árvore,858.71,8112,4127,12239,0,0,0,168,174,342,0.19470197180182353,0.09564612935016617,0.1443051396772961
47,Árvore,Azurara,664.57,8086,4131,12218,0,0,0,176,174,350,0.18527610671243083,0.0957467531964599,0.14076722810734815
48,Azurara,Santa Clara,1218.09,8022,4088,12110,0,0,0,178,174,352,0.18172902231549523,0.09474916859319994,0.13873329916867883
49,Santa Clara,Vila do Conde,670.57,7719,3859,11579,0,0,0,178,174,352,0.1748749139057667,0.08944593276322658,0.13264581527280653
50,Vila do Conde,Alto de Pega,730.41,6008,2932,8940,0,0,0,196,176,372,0.12361350633878394,0.06717700833054413,0.09691236749617586
51,Alto de Pega,Portas Fronhas,671.05,5834,2832,8667,0,0,0,194,176,370,0.1212643279750443,0.06489980482310524,0.09445309534060842
52,Portas Fronhas,São Brás,562.21,4384,2465,6850,0,0,0,176,176,352,0.10045412578252765,0.0564875883528932,0.07847085706771043
53,São Brás,Póvoa de Varzim,624.94,4182,2415,6597,0,0,0,174,174,348,0.09691605591587774,0.05596496106785319,0.07644050849186546
55,Fonte do Cuco,Cândido dos Reis,913.51,12909,8144,21053,29,49,78,102,83,185,0.4090476840600289,0.26129381567751075,0.3356324218207366
56,Cândido dos Reis,Pias,916.73,12271,7915,20186,29,49,78,103,83,186,0.3857912807653465,0.25395528022273856,0.3205431788707834
57,Pias,Araújo,1258.13,11807,7895,19702,29,49,78,103,83,186,0.371199890089436,0.25331683035005953,0.3128573595070413
58,Araújo,Custió,651.69,11389,7785,19174,29,49,78,103,83,186,0.35806174546966696,0.24979671496616562,0.3044793574054341
59,Custió,Parque de Maia,1418.51,10610,7762,18372,30,49,79,106,83,189,0.32379525457535013,0.2490546366667483,0.2873601385378235
60,Parque de Maia,Forum,824.81,8342,7126,15468,28,49,77,104,83,187,0.262028517113675,0.22863209334112256,0.24550839687270695
61,Forum,Zona Industrial,1119.4,3461,3412,6874,2,23,25,64,43,107,0.21231724694271709,0.2183141388928469,0.21525259936520047
62,Zona Industrial,Mandim,1194.23,3341,2144,5486,5,23,28,64,48,112,0.19711279350906294,0.12711969731017106,0.162199018702189
63,Mandim,Castêlo da Maia,1468.1,3303,1366,4669,21,23,44,64,43,107,0.16185061313267216,0.08740586250530397,0.1295609255131655
64,Castêlo da Maia,ISMAI,702.48,1667,776,2444,23,23,46,59,43,102,0.08510162019070168,0.04970573183213919,0.06939690496530859
65,Santo Ovídio,D. João II,463.71,4429,12221,16650,346,344,690,0,0,0,0.059261935345750374,0.16447812921379262,0.11171754504228158
66,D. João II,João de Deus,716.25,6792,18162,24954,346,344,690,0,0,0,0.09088818229931726,0.24442972058439405,0.16743642747332654
67,João de Deus,C.M.Gaia,405.01,13232,28323,41555,350,346,696,0,0,0,0.17503141785161377,0.3789790260886187,0.2764191656246076
68,C.M.Gaia,General Torres,488.39,15627,31913,47541,344,350,694,0,0,0,0.21031935382689182,0.42213546394741164,0.31714304048709635
69,General Torres,Jardim do Morro,419.98,17107,35596,52704,346,344,690,0,0,0,0.22890047174332645,0.4790722694633724,0.3536238027805667
70,Jardim do Morro,São Bento,795.7,19105,37298,56403,346,346,692,0,0,0,0.25563524462489384,0.4990685447830553,0.37735189470397457
71,São Bento,Aliados,443.38,27400,39814,67214,348,346,694,0,0,0,0.3645199600186486,0.5327291065561333,0.4483821569955502
72,Aliados,Trindade,450.27,32046,39391,71437,360,330,690,0,0,0,0.41211562248984906,0.5526255997816243,0.4793160464120025
73,Trindade,Faria Guimaraes,555.34,25461,20149,45610,346,348,694,0,0,0,0.3406890208431683,0.2680550522486731,0.3042673766488105
74,Faria Guimaraes,Marques,621.04,23846,18673,42519,346,348,694,0,0,0,0.319071389430142,0.24842252941649637,0.28364515991321304
75,Marques,Combatentes,702.75,18560,13426,31986,346,348,694,0,0,0,0.2483433187152523,0.1786162788705071,0.21337932755391034
