,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,1492,493,1985,190,190,380,0,0,0,0.03635477582846004,0.012025561654546138,0.024190168741503093
1,Venda Nova,Carreira,583.47,2673,849,3522,188,202,390,0,0,0,0.06583371265380873,0.01947041901419178,0.04181990415328918
2,Carreira,Baguim,786.02,4532,999,5531,232,222,454,0,0,0,0.09045249942873865,0.02083476849070152,0.05641034905815662
3,Baguim,Campainha,751.7,5760,1084,6845,220,200,420,0,0,0,0.12122692606508251,0.02511346055402068,0.07545860915505306
4,Campainha,Rio Tinto,859.99,7969,1321,9290,194,200,394,0,0,0,0.19017639528094818,0.0305861819391799,0.10916613470137036
5,Rio Tinto,Levada,452.83,8964,1638,10602,194,198,392,0,0,0,0.2139280384900675,0.038308148881816294,0.12522207384100184
6,Levada,Nau Vitória,1111.62,11003,2094,13098,194,198,392,0,0,0,0.26259603922501756,0.04897196694053061,0.15469408434662876
7,Nau Vitória,Nasoni,499.02,11456,2119,13575,193,196,389,0,0,0,0.27480479871662844,0.050054433314036126,0.16156296936210893
8,Nasoni,Contumil,650.0,11650,2137,13788,201,197,398,0,0,0,0.2683422702050352,0.05024100057845823,0.16038762167127726
9,Contumil,Estádio do Dragão,619.19,13457,2618,16076,193,197,390,0,0,0,0.3228201216764402,0.06153388202348423,0.1908370724158445
10,Estádio do Dragão,Campanhã,1166.02,20321,6129,26451,324,285,609,176,175,351,0.1788400303684491,0.05839758654708492,0.1210079097808229
11,Campanhã,Heroismo,950.92,43094,13689,56783,365,313,678,283,279,562,0.28917747814367384,0.10006870382587185,0.1986669530419493
12,Heroismo,24 de Agosto,571.9,44404,15626,60031,341,314,655,282,269,551,0.30924134215442634,0.11615300289971499,0.21584070356366292
13,24 de Agosto,Bolhão,680.44,51044,21015,72059,369,345,714,261,241,502,0.35341474910238374,0.15649287384547642,0.2585372922119576
14,Bolhão,Trindade,451.8,50320,30344,80665,361,351,712,261,240,501,0.35262418377597865,0.22421767412675986,0.2901223013493973
15,Trindade,Lapa,857.4300000000001,52228,48333,100562,375,317,692,261,274,535,0.3583988949659236,0.35429075746410166,0.3564125594072582
16,Lapa,Carolina Michaelis,460.97,51354,48682,100036,371,315,686,246,283,529,0.3638449597631236,0.35219660888196286,0.3580816595562368
17,Carolina Michaelis,Casa da Música,627.48,46279,48172,94451,372,316,688,238,274,512,0.33204519614650546,0.35366845578374995,0.34273253992796515
18,Casa da Música,Francos,871.87,35337,49035,84373,381,334,715,236,276,512,0.25093710821635995,0.34878016813584184,0.2998183071538752
19,Francos,Ramalde,965.03,30946,47571,78518,389,317,706,220,275,495,0.2233077381992815,0.3480720857761998,0.2852565891308964
20,Ramalde,Viso,621.15,29299,44765,74065,372,320,692,258,275,533,0.2029945636891742,0.32599665220527224,0.26296362806213475
21,Viso,Sete Bicas,743.81,26303,43125,69429,366,315,681,262,277,539,0.18262370855773827,0.315393725598111,0.24728364505346573
22,Sete Bicas,Sra da Hora,674.5,22377,40675,63053,331,303,634,266,294,560,0.162790362879378,0.2939810455697254,0.22859878729870506
23,Sra da Hora,Vasco da Gama,824.48,11960,8624,20584,202,201,403,0,0,0,0.27412054224983184,0.19864528215459826,0.2364765539641198
24,Vasco da Gama,Estádio do Mar,661.6,12522,6963,19485,214,236,450,0,0,0,0.27090452200463333,0.13660330745608135,0.20047099615250383
25,Estádio do Mar,Pedro Hispano,786.97,12789,6531,19320,200,197,397,0,0,0,0.2960497366610525,0.1534836886707682,0.2253053753157477
26,Pedro Hispano,Parque de Real,656.68,11915,5717,17633,198,197,395,0,0,0,0.2786095972635777,0.1343734798887164,0.2066741159399127
27,Parque de Real,C. Matosinhos,723.67,11666,5075,16741,198,197,395,0,0,0,0.2727888386792066,0.11926872671268374,0.19622311195159903
28,C. Matosinhos,Matosinhos Sul,616.61,8671,3524,12195,203,198,401,0,0,0,0.19775570960714706,0.08241637151976322,0.14080511374355104
29,Matosinhos Sul,Brito Capelo,535.72,3426,2157,5583,206,197,403,0,0,0,0.07699985622241494,0.05070961676079123,0.06414829995953684
30,Brito Capelo,Mercado,487.53,1405,1365,2770,197,197,394,0,0,0,0.03303540197962906,0.03208423503450255,0.0325598185070658
31,Mercado,Sr. de Matosinhos,708.96,212,358,570,197,197,394,0,0,0,0.004994427953835532,0.008413235570595977,0.006703831762215755
33,Fonte do Cuco,Custoias,689.2,7074,15883,22958,88,88,176,172,182,354,0.11473387882884348,0.24762545289393312,0.1824894836141601
34,Custoias,Esposade,1779.24,6980,15537,22517,88,88,176,174,170,344,0.11229435061138195,0.25401323598309383,0.18258382891652655
35,Esposade,Crestins,2035.56,6876,15297,22173,88,132,220,178,170,348,0.10888199090065423,0.21645156493987602,0.1656891176977899
36,Crestins,Verdes,591.8199999999999,6741,15029,21771,90,132,222,173,172,345,0.10813096155686447,0.2111877487024067,0.163064940731575
37,Verdes,Pedras Rubras,960.78,4802,12042,16845,0,0,0,171,172,343,0.11325468499659054,0.2823115403058727,0.19802955121582239
38,Pedras Rubras,Lidador,1147.58,4417,10214,14632,0,0,0,171,172,343,0.10417205664367894,0.23946403855376067,0.17201526623124178
39,Lidador,Vilar do Pinheiro,1987.51,4376,9874,14250,0,0,0,171,172,343,0.10318812519401034,0.23148133550279243,0.1675217466899594
40,Vilar do Pinheiro,Modivas Sul,2037.38,4328,9392,13721,0,0,0,171,172,343,0.10207654080066854,0.2201959834959637,0.16130844792483987
41,Modivas Sul,Modivas Centro,1051.08,4319,9260,13580,0,0,0,171,168,339,0.10186128704865607,0.22227340358911243,0.1615345483430415
42,Modivas Centro,Modivas Norte,852.51,4363,9008,13372,0,0,0,171,172,343,0.10290036185498859,0.21118945163898714,0.15720276256299953
43,Modivas Norte,Mindelo,1834.12,3746,8552,12298,0,0,0,171,170,341,0.0883406585396451,0.20285378352960792,0.14542931322672334
44,Mindelo,Espaço Natureza,776.86,3640,7854,11495,0,0,0,171,170,341,0.0858546645601415,0.18629506566934495,0.13592759179933384
45,Espaço Natureza,Varziela,1539.0,3316,7941,11257,0,0,0,171,170,341,0.07819927229085055,0.18836004151927507,0.13311813085047566
46,Varziela,Árvore,858.71,3069,7355,10424,0,0,0,171,170,341,0.07238097616373558,0.17445861358498133,0.12327012091919534
47,Árvore,Azurara,664.57,3088,7233,10321,0,0,0,171,170,341,0.07282115049191933,0.17156237348321537,0.12204698013567394
48,Azurara,Santa Clara,1218.09,3027,7142,10169,0,0,0,163,167,330,0.0748816092464797,0.1724632876413289,0.12426385255538824
49,Santa Clara,Vila do Conde,670.57,2808,6856,9664,0,0,0,163,169,332,0.06947539742424524,0.1635855113248024,0.11738084697001078
50,Vila do Conde,Alto de Pega,730.41,1904,5279,7183,0,0,0,169,169,338,0.045431169570763694,0.12596757410342196,0.08569937183709284
51,Alto de Pega,Portas Fronhas,671.05,1857,5109,6966,0,0,0,171,169,340,0.04379969594568132,0.1219043184688067,0.08262228772923481
52,Portas Fronhas,São Brás,562.21,1647,3872,5520,0,0,0,182,169,351,0.036511174298005954,0.09239747843580612,0.06341939480879862
53,São Brás,Póvoa de Varzim,624.94,1616,3701,5317,0,0,0,168,169,337,0.038801329111533174,0.08830406566138578,0.06362614358312098
55,Fonte do Cuco,Cândido dos Reis,913.51,6607,12938,19546,45,8,53,87,123,210,0.21112588853650488,0.4014293464315183,0.30767955077791137
56,Cândido dos Reis,Pias,916.73,6568,12400,18968,45,8,53,87,123,210,0.20987412015071,0.38473203425499897,0.2985912257956137
57,Pias,Araújo,1258.13,6667,11869,18536,45,8,53,87,123,210,0.2130395731428772,0.3682491281177743,0.29178775309425115
58,Araújo,Custió,651.69,6656,11328,17984,45,8,53,88,123,211,0.21101860831407818,0.3514621065915595,0.28199789262917757
59,Custió,Parque de Maia,1418.51,6797,10329,17127,41,8,49,89,124,213,0.219794302118419,0.3180295250737612,0.27011413623382263
60,Parque de Maia,Forum,824.81,6182,7482,13665,23,8,31,109,124,233,0.19320124313278544,0.23038013246705094,0.21192907076270082
61,Forum,Zona Industrial,1119.4,2578,3774,6352,22,7,29,44,59,103,0.16458673994297202,0.2337892539772394,0.19971014872595783
62,Zona Industrial,Mandim,1194.23,1738,3666,5404,22,7,29,44,59,103,0.11097149125400806,0.22712210750262601,0.16992318732787903
63,Mandim,Castêlo da Maia,1468.1,1165,3558,4723,24,26,50,46,40,86,0.0702523509333878,0.2290377310720264,0.14703552031317768
64,Castêlo da Maia,ISMAI,702.48,659,1683,2342,26,26,52,40,40,80,0.0424512521535068,0.10832904222451084,0.07539014718900881
65,Santo Ovídio,D. João II,463.71,16563,3879,20442,348,350,698,0,0,0,0.22034642401021712,0.05131824628575885,0.1355901744349157
66,D. João II,João de Deus,716.25,22741,5966,28707,350,350,700,0,0,0,0.30080822030181564,0.07891897884034824,0.18986359957108195
67,João de Deus,C.M.Gaia,405.01,30710,10135,40845,350,348,698,0,0,0,0.4062170380837141,0.13484208814513995,0.2709183524409866
68,C.M.Gaia,General Torres,488.39,35239,12762,48002,348,348,696,0,0,0,0.4688103748203514,0.16979259004560615,0.3193014824329788
69,General Torres,Jardim do Morro,419.98,39816,14109,53925,348,350,698,0,0,0,0.5296951859156892,0.18663650197196624,0.3576743558579485
70,Jardim do Morro,São Bento,795.7,40418,15237,55655,348,350,698,0,0,0,0.5377079923010181,0.20155367050975825,0.36914923495583046
71,São Bento,Aliados,443.38,39665,21503,61169,348,350,698,0,0,0,0.5276970548067986,0.28443688734407024,0.4057184608068632
72,Aliados,Trindade,450.27,37047,25610,62658,348,348,696,0,0,0,0.4928657684739426,0.34071113152664306,0.4167884500002928
73,Trindade,Faria Guimaraes,555.34,21998,21228,43226,350,352,702,0,0,0,0.29098585055303877,0.27919864622129054,0.28507545749780316
74,Faria Guimaraes,Marques,621.04,20349,20244,40593,350,352,702,0,0,0,0.2691711156000405,0.2662572736349125,0.2677100438454464
