,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,1314,351,1665,195,88,283,0,0,0,0.031196581196581204,0.018516646532820476,0.02725370398664854
4,Venda Nova,Carreira,583.47,2236,586,2822,194,68,262,0,0,0,0.05336191132703607,0.039908570674961216,0.04987020459290977
5,Carreira,Baguim,786.02,3769,703,4473,150,73,223,0,0,0,0.11635470125375269,0.04463396543514371,0.0928766128467641
6,Baguim,Campainha,751.7,4569,774,5344,150,100,250,0,0,0,0.141046923603159,0.03585379513599817,0.09896967221629467
7,Campainha,Rio Tinto,859.99,5794,927,6722,150,104,254,0,0,0,0.17885643913336235,0.04130461707703761,0.12253600805518214
8,Rio Tinto,Levada,452.83,6492,1082,7574,150,106,256,0,0,0,0.2003748990728401,0.04726843212495419,0.1369792526022311
9,Levada,Nau Vitória,1111.62,7846,1392,9239,150,106,256,0,0,0,0.24217306365074687,0.060834148184571654,0.1670874189655337
10,Nau Vitória,Nasoni,499.02,8159,1401,9561,150,108,258,0,0,0,0.25184487577705933,0.060093469853487354,0.17157684539044782
11,Nasoni,Contumil,650.0,8284,1417,9701,134,123,257,0,0,0,0.2862194930159509,0.05334548793416932,0.1747661754087169
12,Contumil,Estádio do Dragão,619.19,9058,1730,10789,128,129,257,0,0,0,0.32763411084953936,0.06211286000257205,0.1943569071170149
13,Estádio do Dragão,Campanhã,1166.02,12326,3881,16207,282,221,503,170,150,320,0.119588117167804,0.045695201676244454,0.08620566179254815
14,Campanhã,Heroismo,950.92,23081,8594,31676,286,249,535,279,190,469,0.1762350532609221,0.08517879471662615,0.1366099984369087
15,Heroismo,24 de Agosto,571.9,24702,9667,34369,276,249,525,293,200,493,0.18674624629528716,0.09350770185976609,0.1458432077407268
16,24 de Agosto,Bolhão,680.44,29382,12481,41863,246,250,496,293,228,521,0.23356529423863753,0.11290673514709512,0.17713026836019144
17,Bolhão,Trindade,451.8,29588,17251,46839,242,248,490,293,233,526,0.23682800570821577,0.15492394679969,0.1982302742636136
18,Trindade,Lapa,857.4300000000001,30604,27995,58599,202,252,454,293,235,528,0.2631589227919874,0.24837771959726013,0.2558839849099741
19,Lapa,Carolina Michaelis,460.97,30164,28414,58579,218,248,466,292,238,530,0.2524173500980708,0.2523680295791429,0.25239342424037775
20,Carolina Michaelis,Casa da Música,627.48,27966,28287,56254,222,248,470,272,254,526,0.24232799283855486,0.24268638204111517,0.24250807735646435
21,Casa da Música,Francos,871.87,22933,29457,52390,240,265,505,272,238,510,0.19223750608444445,0.2533653181170685,0.22240801015203235
22,Francos,Ramalde,965.03,20808,29023,49832,244,274,518,271,239,510,0.17353496575098878,0.24501248450770455,0.20905542555199194
23,Ramalde,Viso,621.15,20064,28157,48221,244,282,526,233,239,472,0.18160082065137495,0.23428324969814526,0.20904925415243727
24,Viso,Sete Bicas,743.81,18551,27344,45895,244,289,533,229,239,468,0.1694266860164228,0.22469296557855384,0.19851802636380983
25,Sete Bicas,Sra da Hora,674.5,16772,26800,43573,242,301,543,225,224,449,0.15519959826243507,0.22228356252981735,0.19057477060231326
