,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,598,457,1056,110,174,284,0,0,0,0.0252104377104377,0.012162359300984242,0.017216192487744385
4,Venda Nova,Carreira,583.47,1124,811,1935,110,164,274,0,0,0,0.047323486176362894,0.022909058429164735,0.03271047102840487
5,Carreira,Baguim,786.02,1625,1044,2669,110,132,242,0,0,0,0.06839947969126858,0.03663321416639044,0.05107242576860778
6,Baguim,Campainha,751.7,2053,1118,3172,110,132,242,0,0,0,0.08643310170886002,0.039238233216865565,0.06069044616777214
7,Campainha,Rio Tinto,859.99,2797,1415,4213,94,132,226,0,0,0,0.13779701371786357,0.049653247066851695,0.08631481372700707
8,Rio Tinto,Levada,452.83,3184,1608,4792,110,144,254,0,0,0,0.13402423585692824,0.05170402633684501,0.08735451077467633
9,Levada,Nau Vitória,1111.62,3880,2179,6060,110,154,264,0,0,0,0.16331234873689293,0.06553013135814764,0.10627272193262485
10,Nau Vitória,Nasoni,499.02,4026,2250,6276,111,154,265,0,0,0,0.1679383399688043,0.0676508413414166,0.10965805774760543
11,Nasoni,Contumil,650.0,4121,2292,6414,111,140,251,0,0,0,0.17190559074696785,0.07580740745045311,0.1183050104222186
12,Contumil,Estádio do Dragão,619.19,4861,2862,7723,125,134,259,0,0,0,0.18007142507573362,0.09888099882474534,0.1380655674786972
13,Estádio do Dragão,Campanhã,1166.02,8960,6431,15392,219,243,462,90,134,224,0.12870065005610115,0.07503065510407779,0.09908513888548984
14,Campanhã,Heroismo,950.92,18254,12152,30406,268,253,521,171,238,409,0.18200990560345243,0.10690412067223763,0.1421094308375947
15,Heroismo,24 de Agosto,571.9,19778,13122,32901,290,250,540,171,237,408,0.188282473391314,0.11635752493218186,0.151044115875948
16,24 de Agosto,Bolhão,680.44,25357,15979,41336,312,228,540,168,238,406,0.23251430464603434,0.14758410715055975,0.19020239663956476
17,Bolhão,Trindade,451.8,28270,23412,51683,313,209,522,150,252,402,0.2697358886223238,0.21750839644713224,0.24327403792126934
18,Trindade,Lapa,857.4300000000001,29605,35376,64982,307,185,492,148,255,403,0.28738454434666966,0.34279899063708474,0.3151164897688039
19,Lapa,Carolina Michaelis,460.97,29520,35105,64626,292,183,475,164,229,393,0.2845520189341513,0.3644682377724319,0.32302735781822434
20,Carolina Michaelis,Casa da Música,627.48,28312,33474,61787,294,196,490,152,213,365,0.2797704145239288,0.3517722267786207,0.31466393893906675
21,Casa da Música,Francos,871.87,24387,27733,52120,314,213,527,147,195,342,0.23386679775135166,0.29388436793330186,0.2623782253163424
