,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,200,139,340,43,0,43,0,0,0,0.021640826873385005,,0.03667521649415344
4,Venda Nova,Carreira,583.47,318,238,557,43,20,63,0,0,0,0.0343345315715064,0.05517715938277025,0.040951238813177464
5,Carreira,Baguim,786.02,564,273,837,44,21,65,0,0,0,0.05939410265071834,0.060281814584332856,0.059680901890809185
6,Baguim,Campainha,751.7,691,293,984,44,22,66,0,0,0,0.07275579913872073,0.06174845264181326,0.06908668363975157
7,Campainha,Rio Tinto,859.99,976,334,1310,44,22,66,0,0,0,0.10276388590260081,0.07031435884784759,0.09194737688434973
8,Rio Tinto,Levada,452.83,1203,390,1593,44,22,66,0,0,0,0.1266329693589521,0.0820924177859972,0.1117861188346338
9,Levada,Nau Vitória,1111.62,1537,467,2004,44,22,66,0,0,0,0.16174999354614547,0.09839487022225105,0.14063161910484734
10,Nau Vitória,Nasoni,499.02,1682,511,2193,44,22,66,0,0,0,0.1769845684686992,0.10755768864430873,0.15384227519390237
11,Nasoni,Contumil,650.0,1708,510,2219,44,22,66,0,0,0,0.17981667371806948,0.10739947984395998,0.1556776090933663
12,Contumil,Estádio do Dragão,619.19,2009,615,2624,44,22,66,0,0,0,0.2114231383722695,0.12949376320418604,0.18411334664957502
13,Estádio do Dragão,Campanhã,1166.02,3309,1758,5068,218,86,304,44,25,69,0.05706572886509693,0.07099105474514625,0.06123377122041854
14,Campanhã,Heroismo,950.92,6914,3925,10839,242,91,333,58,63,121,0.10373538650785477,0.11126057715674936,0.10633985132983131
15,Heroismo,24 de Agosto,571.9,7580,4243,11823,240,91,331,44,63,107,0.12080057575815771,0.12027689839593632,0.12061211344647202
16,24 de Agosto,Bolhão,680.44,9900,5067,14968,240,91,331,44,63,107,0.15777518955982384,0.14363835630551833,0.15268759084499706
17,Bolhão,Trindade,451.8,10425,6549,16975,241,93,334,48,63,111,0.16300766724048277,0.1834045258494194,0.17031576394409406
18,Trindade,Lapa,857.4300000000001,10822,10306,21128,242,127,369,64,63,127,0.15881608410147474,0.23937116817264634,0.19000654902744926
19,Lapa,Carolina Michaelis,460.97,10697,10312,21009,226,135,361,64,63,127,0.16537439974774387,0.23026387234581322,0.19192009308331773
20,Carolina Michaelis,Casa da Música,627.48,10249,10185,20435,221,135,356,64,65,129,0.1611401732413772,0.22494817340137843,0.18767410027874454
21,Casa da Música,Francos,871.87,8689,10262,18951,194,138,332,64,81,145,0.15039426808576456,0.20568335014396613,0.1760156370431168
22,Francos,Ramalde,965.03,8086,9756,17843,178,153,331,64,81,145,0.14887131300304934,0.18361166491716394,0.16605009631257506
23,Ramalde,Viso,621.15,7674,9387,17062,178,161,339,64,81,145,0.14127829409077564,0.17111155534752623,0.15626924556343064
24,Viso,Sete Bicas,743.81,7399,8783,16182,178,161,339,64,81,145,0.13622340636611097,0.16009291408780907,0.14821762412368758
25,Sete Bicas,Sra da Hora,674.5,6664,8677,15342,178,161,339,64,96,160,0.12269669294530415,0.14812593349972136,0.13589150117743035
26,Sra da Hora,Vasco da Gama,824.48,2199,2166,4366,132,66,198,0,0,0,0.07715406332581648,0.15197362558612343,0.10209391741258546
27,Vasco da Gama,Estádio do Mar,661.6,2234,1747,3981,110,66,176,0,0,0,0.09402450798766614,0.12258329184037205,0.10473405193243085
28,Estádio do Mar,Pedro Hispano,786.97,2215,1709,3924,110,66,176,0,0,0,0.09324495349462614,0.11991143381566821,0.10324488361501691
29,Pedro Hispano,Parque de Real,656.68,2098,1456,3554,110,106,216,0,0,0,0.08830771877129591,0.06362166973444566,0.07619326878098977
30,Parque de Real,C. Matosinhos,723.67,2013,1122,3136,110,110,220,0,0,0,0.08474932296790867,0.047251898477358986,0.06600061072263383
31,C. Matosinhos,Matosinhos Sul,616.61,1474,788,2262,110,110,220,0,0,0,0.062058613110790875,0.03318173869962384,0.047620175905207354
32,Matosinhos Sul,Brito Capelo,535.72,682,457,1140,110,110,220,0,0,0,0.028730383005027282,0.019260639927603625,0.023995511466315456
33,Brito Capelo,Mercado,487.53,462,281,743,109,110,219,0,0,0,0.019636332455322543,0.011850153318709056,0.015725466222320333
34,Mercado,Sr. de Matosinhos,708.96,107,58,165,88,88,176,0,0,0,0.005646005868882369,0.0030513468013468018,0.004348676335114585
35,Sra da Hora,Fonte do Cuco,687.03,2659,4067,6727,44,88,132,44,44,88,0.1302766125675269,0.13595792214164704,0.13365361476193396
36,Fonte do Cuco,Custoias,689.2,2617,3869,6487,44,88,132,44,44,88,0.12820493505835767,0.12933463792241384,0.12887643676076865
37,Custoias,Esposade,1779.24,2565,3724,6289,44,88,132,44,44,88,0.1256564687541127,0.12447534262664486,0.12495440077624721
38,Esposade,Crestins,2035.56,2575,3561,6136,44,88,132,42,44,86,0.12929297900495113,0.11903037219805002,0.12313212034398643
39,Crestins,Verdes,591.8199999999999,2465,3489,5954,44,88,132,22,44,66,0.16482708391634396,0.11661153157647837,0.13268338235643357
40,Verdes,Pedras Rubras,960.78,1303,3166,4469,0,0,0,22,44,66,0.23888499589874326,0.29016284678446497,0.27307022982255774
41,Pedras Rubras,Lidador,1147.58,1150,2875,4025,0,0,0,22,45,67,0.2107912742575116,0.25767953652636966,0.24228339070674465
42,Lidador,Vilar do Pinheiro,1987.51,1119,2735,3855,0,0,0,22,66,88,0.20520259522805817,0.16711967452060272,0.17664040469746659
43,Vilar do Pinheiro,Modivas Sul,2037.38,1063,2698,3761,0,0,0,22,66,88,0.19485211782534867,0.16483540726270934,0.17233958490336918
44,Modivas Sul,Modivas Centro,1051.08,1042,2610,3652,0,0,0,22,66,88,0.19109895408784544,0.15946090725489317,0.16737041896313126
45,Modivas Centro,Modivas Norte,852.51,1000,2578,3579,0,0,0,22,66,88,0.18336603892965614,0.15756310630145245,0.1640138394585034
46,Modivas Norte,Mindelo,1834.12,962,2561,3524,0,0,0,22,66,88,0.17643971676073733,0.15651694040937625,0.16149763449721652
47,Mindelo,Espaço Natureza,776.86,932,2385,3317,0,0,0,22,66,88,0.1709383293438444,0.1457250276126175,0.15202835304542422
