,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,749,677,1427,88,88,176,0,0,0,0.0394570707070707,0.03565996518878381,0.03755851794792726
1,Venda Nova,Carreira,583.47,1253,1189,2443,88,88,176,0,0,0,0.06596937699094442,0.06256227788029471,0.06426582743561957
2,Carreira,Baguim,786.02,1721,1489,3211,88,86,174,0,0,0,0.09056584706753787,0.0802084622863091,0.0854466798768156
3,Baguim,Campainha,751.7,2142,1603,3746,88,92,180,0,0,0,0.1127369501548816,0.08068084947674835,0.09635272091939127
4,Campainha,Rio Tinto,859.99,2891,2034,4925,89,90,179,0,0,0,0.15039507915209113,0.1046411534136753,0.12739031202104406
5,Rio Tinto,Levada,452.83,3366,2356,5723,107,89,196,0,0,0,0.14567782947709362,0.12256279157073867,0.13518171532573858
6,Levada,Nau Vitória,1111.62,4319,3121,7440,87,88,175,0,0,0,0.22983282243324066,0.16422352862208173,0.19684072040248643
7,Nau Vitória,Nasoni,499.02,4537,3220,7758,87,88,175,0,0,0,0.24144883303591336,0.16945459276871272,0.20524601507297818
8,Nasoni,Contumil,650.0,4671,3274,7946,87,88,175,0,0,0,0.248594446769674,0.17227059457983462,0.21021445252564047
9,Contumil,Estádio do Dragão,619.19,5665,3795,9460,87,88,175,0,0,0,0.30145873325810946,0.1996588759358048,0.25026794786175055
10,Estádio do Dragão,Campanhã,1166.02,10174,7813,17987,194,200,394,92,88,180,0.15720657165675123,0.12016247314023198,0.13864112383690486
11,Campanhã,Heroismo,950.92,17962,13865,31828,190,202,392,173,170,343,0.2139808385142756,0.1616214477735308,0.18751611181852468
12,Heroismo,24 de Agosto,571.9,19197,15176,34373,200,203,403,173,184,357,0.2229604632478062,0.1696027299076897,0.19576863495323707
13,24 de Agosto,Bolhão,680.44,24403,18638,43042,200,205,405,173,170,343,0.2834244696340082,0.21561841827895126,0.24945542359861364
14,Bolhão,Trindade,451.8,28908,26370,55278,213,206,419,167,170,337,0.3306704052682397,0.30431172000237916,0.31754920679398413
15,Trindade,Lapa,857.4300000000001,31576,38133,69709,222,207,429,151,169,320,0.3697449492025201,0.44021883158680875,0.4052326113174379
16,Lapa,Carolina Michaelis,460.97,31210,37898,69108,222,205,427,151,169,320,0.3654589604406649,0.4396987966010683,0.4027502092071429
17,Carolina Michaelis,Casa da Música,627.48,29803,36294,66097,224,211,435,151,169,320,0.3472331437041424,0.4148469266052122,0.38136304584151137
18,Casa da Música,Francos,871.87,26672,31209,57882,222,206,428,151,168,319,0.312326533234414,0.3622257174006008,0.3373866504398153
19,Francos,Ramalde,965.03,25083,29069,54152,221,203,424,150,170,320,0.29532378501605083,0.3379819160848011,0.31678660639007433
20,Ramalde,Viso,621.15,24491,27752,52243,221,203,424,150,171,321,0.28834854825799444,0.32174077976511584,0.30517340176095176
21,Viso,Sete Bicas,743.81,23642,26077,49720,223,197,420,151,170,321,0.27614858763615213,0.3078378685383074,0.29190913413340086
22,Sete Bicas,Sra da Hora,674.5,19484,25474,44958,234,200,434,152,171,323,0.22081020386571537,0.2975707970217271,0.25860943571710193
23,Sra da Hora,Vasco da Gama,824.48,10483,8684,19168,131,129,260,0,0,0,0.37050126984105974,0.31169228695501533,0.34132296679375307
24,Vasco da Gama,Estádio do Mar,661.6,10749,8163,18912,131,130,261,0,0,0,0.37989535442968897,0.2907145639883151,0.3354758036351349
25,Estádio do Mar,Pedro Hispano,786.97,10868,8204,19073,131,130,261,0,0,0,0.38411254188971644,0.2921865631538501,0.3383256559293233
26,Pedro Hispano,Parque de Real,656.68,10424,7556,17981,130,126,256,0,0,0,0.3712592514345608,0.2776646700039692,0.3251931683866915
27,Parque de Real,C. Matosinhos,723.67,10278,7273,17551,132,130,262,0,0,0,0.36049642047961117,0.2590177440823655,0.3101444054733442
28,C. Matosinhos,Matosinhos Sul,616.61,8639,5686,14325,131,130,261,0,0,0,0.3053323417584681,0.20250330101714237,0.25411481188730967
29,Matosinhos Sul,Brito Capelo,535.72,2813,2772,5585,130,131,261,0,0,0,0.1001875057324661,0.09798010749327095,0.09907957788060953
30,Brito Capelo,Mercado,487.53,1227,1581,2808,131,135,266,0,0,0,0.04339224004866083,0.05422039698349426,0.04888773322987329
31,Mercado,Sr. de Matosinhos,708.96,244,325,569,131,128,259,0,0,0,0.008641900068450633,0.011754918981481484,0.010180380457902174
33,Fonte do Cuco,Custoias,689.2,6896,11203,18099,66,66,132,88,90,178,0.19113631186228638,0.3063110792662072,0.24911682678969513
34,Custoias,Esposade,1779.24,6747,10994,17742,66,66,132,88,87,175,0.18702004780397594,0.3068432458310632,0.24672503211405758
35,Esposade,Crestins,2035.56,6633,10881,17514,66,66,132,89,87,176,0.18259043718035414,0.3036797250544408,0.2427189205936617
36,Crestins,Verdes,591.8199999999999,6567,10738,17306,66,66,132,88,88,176,0.18203142380039497,0.2976284744883689,0.23982994914438194
37,Verdes,Pedras Rubras,960.78,4639,6222,10862,0,0,0,88,88,176,0.2125729688925437,0.285139104107639,0.24885603650009136
38,Pedras Rubras,Lidador,1147.58,4189,5436,9626,0,0,0,88,88,176,0.19198859448408348,0.24909116299024806,0.22053987873716574
39,Lidador,Vilar do Pinheiro,1987.51,4029,5201,9230,0,0,0,88,88,176,0.184636262645186,0.23832527745557344,0.2114807700503797
40,Vilar do Pinheiro,Modivas Sul,2037.38,3980,4976,8957,0,0,0,88,96,184,0.18240327986840163,0.2090240361690163,0.1962923701122006
41,Modivas Sul,Modivas Centro,1051.08,3978,4942,8920,0,0,0,88,90,178,0.18228018973547153,0.22143890311289205,0.20207953919596508
42,Modivas Centro,Modivas Norte,852.51,4021,4877,8898,0,0,0,88,89,177,0.18428198894784714,0.22096090548744288,0.20272505997623141
43,Modivas Norte,Mindelo,1834.12,3271,4489,7760,0,0,0,88,89,177,0.14990562731017076,0.20339593573423817,0.17680188408837413
44,Mindelo,Espaço Natureza,776.86,3307,4271,7578,0,0,0,88,88,176,0.15153476559323228,0.19571949292914068,0.17362712926118648
45,Espaço Natureza,Varziela,1539.0,3277,4256,7534,0,0,0,88,88,176,0.15017604818662814,0.195048189473737,0.17261211883018257
46,Varziela,Árvore,858.71,3347,3953,7300,0,0,0,83,88,171,0.16264815290684864,0.1811318898169165,0.1721602514336672
47,Árvore,Azurara,664.57,3370,3936,7306,0,0,0,81,89,170,0.16777364340029113,0.17834562088765468,0.1733083845554403
48,Azurara,Santa Clara,1218.09,3340,3898,7239,0,0,0,86,93,179,0.15663926070326578,0.16902567484644274,0.16307466023016778
49,Santa Clara,Vila do Conde,670.57,3079,3676,6755,0,0,0,87,88,175,0.14273546185539598,0.168440570245444,0.1556614592172487
50,Vila do Conde,Alto de Pega,730.41,2445,2894,5339,0,0,0,87,88,175,0.11333110872843574,0.13261669839392579,0.12302900524593931
51,Alto de Pega,Portas Fronhas,671.05,2370,2771,5141,0,0,0,86,88,174,0.1111272069222018,0.1269933208159116,0.11915144843166425
52,Portas Fronhas,São Brás,562.21,2073,2301,4374,0,0,0,89,88,177,0.09395738588399268,0.10543535089682068,0.09966394476042693
53,São Brás,Póvoa de Varzim,624.94,1990,2237,4227,0,0,0,88,88,176,0.09120702870980518,0.10250183284457483,0.09685443077719001
55,Fonte do Cuco,Cândido dos Reis,913.51,4153,7435,11588,29,5,34,80,83,163,0.1590949934848677,0.34322838154731966,0.24260415692032572
56,Cândido dos Reis,Pias,916.73,3990,7096,11086,29,5,34,63,81,144,0.18231902871306402,0.33523768349029065,0.25749977203163366
57,Pias,Araújo,1258.13,3913,6767,10680,29,5,34,59,83,142,0.18726084534020934,0.31236949938544867,0.2509439722489515
58,Araújo,Custió,651.69,3857,6429,10286,29,5,34,59,83,142,0.1845922149024215,0.2967689195706728,0.24169268788017048
59,Custió,Parque de Maia,1418.51,3742,5993,9735,29,5,34,59,83,142,0.17908256712260823,0.27664030906072984,0.22874165831968218
60,Parque de Maia,Forum,824.81,3323,5133,8457,29,5,34,59,83,142,0.1590402206095285,0.23698194177137172,0.19871431476484266
61,Forum,Zona Industrial,1119.4,1321,1655,2976,25,1,26,18,43,61,0.13395275998868714,0.1521443177318167,0.14349403207918318
62,Zona Industrial,Mandim,1194.23,1213,1567,2780,23,1,24,24,43,67,0.11111586743542402,0.1440666126547415,0.12756101000359715
63,Mandim,Castêlo da Maia,1468.1,1159,1483,2643,23,1,24,21,43,64,0.11398433469140118,0.13634289321961532,0.12553738925005287
64,Castêlo da Maia,ISMAI,702.48,550,663,1213,23,23,46,21,34,55,0.05413326829260261,0.04947761194029855,0.05148711139063135
65,Santo Ovídio,D. João II,463.71,7460,4504,11964,352,348,700,0,0,0,0.09811658249158249,0.05992364808982686,0.07912923796042397
66,D. João II,João de Deus,716.25,9791,6534,16326,348,352,700,0,0,0,0.13026801509763683,0.08593783584136751,0.10797626781448426
67,João de Deus,C.M.Gaia,405.01,15320,11682,27002,350,348,698,0,0,0,0.20265319794546974,0.15541538166393612,0.17910196575926102
68,C.M.Gaia,General Torres,488.39,17693,13089,30782,348,350,698,0,0,0,0.23538087716872177,0.1731386926433534,0.20417061272190382
