,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,413,471,885,88,88,176,0,0,0,0.02178030303030303,0.02479484427407361,0.02328757365218832
1,Venda Nova,Carreira,583.47,709,918,1627,88,88,176,0,0,0,0.037318750124686384,0.04831824125851601,0.0428184956916012
2,Carreira,Baguim,786.02,1026,1154,2180,88,88,176,0,0,0,0.05400496817491669,0.06073303756257104,0.05736900286874387
3,Baguim,Campainha,751.7,1225,1283,2509,88,95,183,0,0,0,0.06447426846386431,0.06255780747824426,0.06347938434564623
4,Campainha,Rio Tinto,859.99,1629,1665,3294,91,86,177,0,0,0,0.08287998828486229,0.08964955020222305,0.08616915396222402
5,Rio Tinto,Levada,452.83,1928,1979,3908,88,88,176,0,0,0,0.10146442808600194,0.1041363995982153,0.10280041384210863
6,Levada,Nau Vitória,1111.62,2545,2614,5159,88,88,176,0,0,0,0.13391468958140762,0.13753246186411788,0.13572357572276272
7,Nau Vitória,Nasoni,499.02,2650,2699,5349,88,88,176,0,0,0,0.1394257344999065,0.1420257917465149,0.14072576312321067
8,Nasoni,Contumil,650.0,2728,2754,5482,88,88,176,0,0,0,0.14351942247248384,0.14490248309701478,0.1442109527847493
9,Contumil,Estádio do Dragão,619.19,3346,3356,6702,88,88,176,0,0,0,0.17606300436974978,0.17656603730294348,0.17631452083634666
10,Estádio do Dragão,Campanhã,1166.02,7065,6799,13864,198,204,402,88,88,176,0.10938337561327073,0.10319252673163122,0.10625720569363964
11,Campanhã,Heroismo,950.92,12713,12791,25504,199,207,406,169,173,342,0.1497503085749864,0.14599724970717887,0.14784419186564549
12,Heroismo,24 de Agosto,571.9,14137,13860,27998,205,202,407,169,177,346,0.1640258966845186,0.15835665308724908,0.16116947512349047
13,24 de Agosto,Bolhão,680.44,18970,16749,35719,205,201,406,169,191,360,0.22009733278057858,0.18449425462395871,0.20183389679281427
14,Bolhão,Trindade,451.8,23516,21795,45312,220,201,421,160,191,351,0.26968791807948894,0.2400811907200721,0.2545864643724293
15,Trindade,Lapa,857.4300000000001,26963,30917,57880,228,221,449,147,175,322,0.3146104359199618,0.33924037495081255,0.32730368475232785
16,Lapa,Carolina Michaelis,460.97,26772,30748,57521,229,223,452,147,174,321,0.31160013934345476,0.33671202530574956,0.3245386262881442
17,Carolina Michaelis,Casa da Música,627.48,25888,29251,55140,233,217,450,148,173,321,0.2974573073312169,0.3258325508887828,0.3118651161725818
18,Casa da Música,Francos,871.87,23888,23000,46889,228,210,438,148,173,321,0.2779269013105626,0.2605906229483981,0.26914372827617944
19,Francos,Ramalde,965.03,22264,21280,43545,227,201,428,159,191,350,0.25168269884168065,0.234410420363599,0.2429347823831753
20,Ramalde,Viso,621.15,21364,20229,41594,229,199,428,151,180,331,0.2458216337335729,0.23086841885763873,0.23831452631568284
21,Viso,Sete Bicas,743.81,20110,19183,39294,233,210,443,147,176,323,0.23173006662097298,0.21552676003981575,0.22352591676104963
22,Sete Bicas,Sra da Hora,674.5,17354,18167,35522,227,203,430,147,176,323,0.20301046951093646,0.20764108573782622,0.2053526537440907
23,Sra da Hora,Vasco da Gama,824.48,8152,6444,14597,132,132,264,0,0,0,0.2859348712291185,0.22603746951144943,0.255986170370284
24,Vasco da Gama,Estádio do Mar,661.6,7921,6543,14465,132,132,264,0,0,0,0.27784719915044986,0.22951589633050712,0.25368154774047846
25,Estádio do Mar,Pedro Hispano,786.97,7919,6730,14650,135,132,267,0,0,0,0.27160339167310815,0.23605604942176073,0.2540294247173858
26,Pedro Hispano,Parque de Real,656.68,7393,6334,13728,147,135,282,0,0,0,0.23285855687562562,0.21723465934742828,0.22537903146319072
27,Parque de Real,C. Matosinhos,723.67,7195,6314,13510,141,132,273,0,0,0,0.23627280121852312,0.22147988244391403,0.22912018115167915
28,C. Matosinhos,Matosinhos Sul,616.61,6004,4915,10919,132,132,264,0,0,0,0.21059330495629108,0.17240286950490102,0.19149808723059608
29,Matosinhos Sul,Brito Capelo,535.72,2213,2393,4607,133,132,265,0,0,0,0.07704492219925024,0.083963731776945,0.08049127263040386
30,Brito Capelo,Mercado,487.53,1183,1253,2437,135,132,267,0,0,0,0.04057982000979574,0.043974741894542015,0.042258208357310756
31,Mercado,Sr. de Matosinhos,708.96,264,230,494,141,135,276,0,0,0,0.00867667413909387,0.007887517146776405,0.008290673436329894
33,Fonte do Cuco,Custoias,689.2,5707,9455,15162,66,66,132,88,87,175,0.15819561644537794,0.26387268363176514,0.21085192792917237
34,Custoias,Esposade,1779.24,5555,9376,14931,66,66,132,91,88,179,0.15085859852639755,0.25987062988101006,0.20480836933834778
35,Esposade,Crestins,2035.56,5479,9335,14814,66,66,132,102,88,190,0.13853036078741537,0.2587464040785493,0.19587903386156538
36,Crestins,Verdes,591.8199999999999,5410,9288,14698,66,66,132,88,88,176,0.14994755912564212,0.2574425187066773,0.20369503891615967
37,Verdes,Pedras Rubras,960.78,3669,4117,7787,0,0,0,88,88,176,0.16815605016221621,0.18867584580195268,0.17841594798208446
