,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,266,358,624,40,42,82,0,0,0,0.03078703703703705,0.039467463551753505,0.03523310915433084
4,Venda Nova,Carreira,583.47,375,598,973,40,42,82,0,0,0,0.0434919451987701,0.06591735493032447,0.054978130671029656
5,Carreira,Baguim,786.02,471,806,1277,40,42,82,0,0,0,0.05459627225682209,0.0888529119921812,0.07214235602371334
6,Baguim,Campainha,751.7,525,860,1385,40,41,81,0,0,0,0.06076550753587026,0.0971195000004757,0.07916691112906561
7,Campainha,Rio Tinto,859.99,603,1088,1692,40,41,81,0,0,0,0.06987835166929617,0.12291111731730868,0.09672209724421607
8,Rio Tinto,Levada,452.83,681,1233,1915,40,41,81,0,0,0,0.07883163274089638,0.13933444671154602,0.10945651388653385
9,Levada,Nau Vitória,1111.62,989,1500,2490,40,41,81,0,0,0,0.11448631192844673,0.169477503071865,0.14232135929733744
10,Nau Vitória,Nasoni,499.02,1034,1546,2580,42,41,83,0,0,0,0.11397782141997448,0.17457883919238387,0.1439132639340562
11,Nasoni,Contumil,650.0,1063,1566,2629,42,41,83,0,0,0,0.11722540450491765,0.17688337938042348,0.14669500655185425
12,Contumil,Estádio do Dragão,619.19,1136,1767,2903,40,40,80,0,0,0,0.13152086416319414,0.20452892282002164,0.1680248934916079
13,Estádio do Dragão,Campanhã,1166.02,3317,2981,6298,63,56,119,43,40,83,0.13669450021164722,0.13540750157160447,0.13608236397635554
14,Campanhã,Heroismo,950.92,5251,4515,9766,66,64,130,79,76,155,0.15513560891649394,0.1382047183467453,0.14681982333779842
15,Heroismo,24 de Agosto,571.9,5427,4846,10274,65,63,128,81,76,157,0.15903895421809602,0.14933691429891682,0.15430974888923504
16,24 de Agosto,Bolhão,680.44,6086,5972,12059,64,62,126,83,76,159,0.1769018785153442,0.18525812400232272,0.18094409065224534
17,Bolhão,Trindade,451.8,6931,6935,13867,68,61,129,83,78,161,0.19652344375225406,0.21327088110358286,0.20455723332425685
18,Trindade,Lapa,857.4300000000001,9217,10020,19237,132,118,250,83,76,159,0.18773565764292263,0.2260075384627368,0.20589669570298003
19,Lapa,Carolina Michaelis,460.97,9034,9971,19005,130,121,251,83,76,159,0.1856437528786577,0.2216595470834384,0.20294401008124457
20,Carolina Michaelis,Casa da Música,627.48,8650,9830,18481,129,117,246,83,76,159,0.17855937927111193,0.22281137594774564,0.19965088058228944
21,Casa da Música,Francos,871.87,8122,7790,15912,130,122,252,85,76,161,0.1652237310916394,0.17235448392574887,0.16863947958784276
22,Francos,Ramalde,965.03,7637,7151,14788,133,122,255,85,76,161,0.15333750012957562,0.15820898071729894,0.1556551041478172
23,Ramalde,Viso,621.15,7178,6901,14079,135,123,258,85,76,161,0.14288204746127572,0.15196394230872298,0.14719399168214703
24,Viso,Sete Bicas,743.81,6684,6813,13498,137,122,259,85,76,161,0.13191550598111573,0.15075083035165593,0.1407956447239021
25,Sete Bicas,Sra da Hora,674.5,6384,5125,11510,135,123,258,87,76,163,0.1258328299575278,0.1128627267053714,0.11970659015700431
26,Sra da Hora,Vasco da Gama,824.48,1814,1521,3336,87,79,166,0,0,0,0.09655846297494201,0.08917204300611917,0.09304323901387572
27,Vasco da Gama,Estádio do Mar,661.6,1599,1544,3144,87,80,167,0,0,0,0.08511722031928155,0.08938071724256115,0.08715961405498436
28,Estádio do Mar,Pedro Hispano,786.97,1583,1491,3074,87,83,170,0,0,0,0.08426935475445257,0.08317497733378765,0.08373504107259852
