,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,592,452,1044,95,145,240,0,0,0,0.02884990253411306,0.014433118970309852,0.02013976246431529
1,Venda Nova,Carreira,583.47,1042,777,1819,85,144,229,0,0,0,0.05676785054485888,0.02499179061270985,0.03678639801110578
2,Carreira,Baguim,786.02,1407,1007,2414,78,123,201,0,0,0,0.08352216575401597,0.037911724120348475,0.05561129848565228
3,Baguim,Campainha,751.7,1774,1105,2880,95,114,209,0,0,0,0.08649310021113092,0.044892190571827695,0.06380169495332916
4,Campainha,Rio Tinto,859.99,2404,1398,3803,96,114,210,0,0,0,0.11594789197277178,0.0568047436326552,0.08384161144527992
5,Rio Tinto,Levada,452.83,2812,1629,4441,95,124,219,0,0,0,0.1370388018564535,0.060830090970748735,0.09388866418600879
6,Levada,Nau Vitória,1111.62,3474,2284,5758,96,129,225,0,0,0,0.16754591208643194,0.08198009108701225,0.11848817471343132
7,Nau Vitória,Nasoni,499.02,3636,2355,5991,96,129,225,0,0,0,0.17536648050333137,0.08453583435043124,0.12329024337566863
8,Nasoni,Contumil,650.0,3767,2398,6166,91,119,210,0,0,0,0.19166804568321835,0.09331860829352646,0.13593669782905962
9,Contumil,Estádio do Dragão,619.19,4358,2856,7215,81,113,194,0,0,0,0.24913304818915727,0.11704005985211689,0.17219228694129354
10,Estádio do Dragão,Campanhã,1166.02,7614,5673,13287,169,219,388,93,107,200,0.12782222939291424,0.07683644188028176,0.09960210353889662
11,Campanhã,Heroismo,950.92,16360,10146,26507,202,212,414,171,227,398,0.19015412276766092,0.0993940365011992,0.1409029975403128
12,Heroismo,24 de Agosto,571.9,17584,11133,28717,198,210,408,175,231,406,0.20407097318840253,0.10846017572640872,0.1520930839317784
13,24 de Agosto,Bolhão,680.44,22745,14244,36990,220,206,426,169,234,403,0.2543378269051143,0.13892996915419462,0.1926971890665735
14,Bolhão,Trindade,451.8,24754,20283,45038,231,185,416,165,238,403,0.27257938306962304,0.20491742509878685,0.23729249556812015
15,Trindade,Lapa,857.4300000000001,25917,30091,56008,238,173,411,167,233,400,0.27921001581493576,0.31624635041517857,0.2979575224640947
16,Lapa,Carolina Michaelis,460.97,25647,29740,55388,228,171,399,181,226,407,0.27244695914404776,0.3198501732416048,0.29600264779115787
17,Carolina Michaelis,Casa da Música,627.48,23987,28048,52035,221,183,404,208,204,412,0.24152093938254157,0.3112298513390009,0.2746827169665582
18,Casa da Música,Francos,871.87,19866,24459,44325,212,187,399,210,196,406,0.20298056289637312,0.27482052546524166,0.23719519466908007
19,Francos,Ramalde,965.03,18159,22360,40520,210,188,398,232,193,425,0.17648589498763356,0.2527428991545488,0.21174053355131883
20,Ramalde,Viso,621.15,17757,20777,38535,231,188,419,210,198,408,0.1741387264347863,0.23159904891017416,0.20103076166866632
21,Viso,Sete Bicas,743.81,16737,19159,35896,236,188,424,205,196,401,0.16438479725556376,0.2147551626853447,0.18790882737713155
22,Sete Bicas,Sra da Hora,674.5,12998,19062,32061,250,192,442,187,185,372,0.12950302590480958,0.21822521199516798,0.17078648068707428
23,Sra da Hora,Vasco da Gama,824.48,5530,5745,11275,129,114,243,0,0,0,0.19848022326791803,0.23332468600434747,0.21482700825537876
24,Vasco da Gama,Estádio do Mar,661.6,5769,5461,11230,117,114,231,0,0,0,0.22829734528104678,0.22178264136301934,0.22508229659422802
25,Estádio do Mar,Pedro Hispano,786.97,5536,5506,11042,129,114,243,0,0,0,0.19869762858044024,0.22361926933658927,0.21038926251542373
26,Pedro Hispano,Parque de Real,656.68,5243,4935,10179,128,114,242,0,0,0,0.18966755221222328,0.20043084067218242,0.19473786165203874
27,Parque de Real,C. Matosinhos,723.67,5172,4635,9807,125,127,252,0,0,0,0.1915575109067635,0.16896953627360048,0.1801738887702091
28,C. Matosinhos,Matosinhos Sul,616.61,3849,3272,7122,135,133,268,0,0,0,0.1320142063254287,0.11392200922578023,0.1230356159737375
29,Matosinhos Sul,Brito Capelo,535.72,2099,2135,4235,143,114,257,0,0,0,0.06795848855202036,0.08674165519761613,0.07629032122749864
30,Brito Capelo,Mercado,487.53,900,1129,2029,148,115,263,0,0,0,0.02816726323637489,0.045469306417201906,0.035732795425709896
31,Mercado,Sr. de Matosinhos,708.96,176,222,398,145,130,275,0,0,0,0.005620739784607804,0.007905982905982906,0.006701036532894215
33,Fonte do Cuco,Custoias,689.2,5028,7894,12922,91,74,165,112,96,208,0.10600757119418198,0.1983875183410908,0.14815173858927733
34,Custoias,Esposade,1779.24,4912,7780,12692,91,74,165,110,99,209,0.10465635776277402,0.19193720445678553,0.14510377409701183
35,Esposade,Crestins,2035.56,4844,7698,12543,91,56,147,98,97,195,0.11020752258248936,0.2129590999412475,0.15657604446028325
36,Crestins,Verdes,591.8199999999999,4810,7616,12426,91,55,146,114,97,211,0.10037540846966685,0.21193303982575176,0.1481782206466709
37,Verdes,Pedras Rubras,960.78,3497,4946,8444,0,0,0,114,97,211,0.1237220673044847,0.20562584407831733,0.16137451444695755
38,Pedras Rubras,Lidador,1147.58,3208,4290,7498,0,0,0,114,95,209,0.1134699421247344,0.18209512011460532,0.144663204847403
39,Lidador,Vilar do Pinheiro,1987.51,3130,4058,7188,0,0,0,114,95,209,0.11071442355131855,0.17225644848962543,0.13868807125054894
40,Vilar do Pinheiro,Modivas Sul,2037.38,3057,3913,6971,0,0,0,114,95,209,0.10814680541971874,0.16612712427791299,0.13450149580980705
41,Modivas Sul,Modivas Centro,1051.08,3064,3856,6921,0,0,0,112,95,207,0.11033935779715859,0.1636827007064206,0.13482060212749622
42,Modivas Centro,Modivas Norte,852.51,3074,3827,6901,0,0,0,112,90,202,0.11067269007329943,0.1714766348022677,0.13776355653670114
43,Modivas Norte,Mindelo,1834.12,2228,3849,6078,0,0,0,113,95,208,0.07951755019087677,0.16340036067356478,0.1178294107478737
44,Mindelo,Espaço Natureza,776.86,2225,3691,5916,0,0,0,112,95,207,0.08012161105218431,0.1566790006277161,0.11525664491535108
45,Espaço Natureza,Varziela,1539.0,2185,3690,5876,0,0,0,112,97,209,0.07868476989083907,0.15341606959093315,0.11336867453633727
46,Varziela,Árvore,858.71,2143,3462,5606,0,0,0,103,97,200,0.0839327529934592,0.1439496043621492,0.11304092590727385
47,Árvore,Azurara,664.57,2142,3419,5562,0,0,0,107,97,204,0.08074339258636817,0.14214938696068755,0.10994134089180434
48,Azurara,Santa Clara,1218.09,2129,3374,5504,0,0,0,112,97,209,0.07665962328489766,0.1402974241871247,0.10619487059358676
49,Santa Clara,Vila do Conde,670.57,2035,3301,5336,0,0,0,114,97,211,0.07199259151933642,0.13722792184546087,0.10198229313845525
50,Vila do Conde,Alto de Pega,730.41,1449,2454,3904,0,0,0,103,100,203,0.056736011977357115,0.0989869612328587,0.0775492874726781
51,Alto de Pega,Portas Fronhas,671.05,1320,2346,3667,0,0,0,113,96,209,0.04711331660089672,0.0985726863801204,0.07075015630809994
52,Portas Fronhas,São Brás,562.21,1034,1906,2940,0,0,0,130,96,226,0.03207870468425995,0.08005714159102158,0.05245892567120294
53,São Brás,Póvoa de Varzim,624.94,998,1836,2834,0,0,0,130,96,226,0.030983399336947832,0.07711693548387101,0.0505799456648444
55,Fonte do Cuco,Cândido dos Reis,913.51,3470,5185,8656,66,0,66,77,90,167,0.10405187670555,0.23233817486396433,0.15548437733236076
56,Cândido dos Reis,Pias,916.73,3348,4927,8275,66,0,66,77,90,167,0.10040175234619314,0.22075726671711493,0.14865464573531112
57,Pias,Araújo,1258.13,3289,4729,8019,66,0,66,79,109,188,0.09719191205191739,0.17495311250823092,0.13171951998120562
58,Araújo,Custió,651.69,3238,4518,7757,66,0,66,79,109,188,0.09568200641176981,0.16715848071303427,0.1274190637920553
59,Custió,Parque de Maia,1418.51,3190,4202,7392,66,0,66,84,80,164,0.09092707751024957,0.2118109828668342,0.13459035820997722
60,Parque de Maia,Forum,824.81,2982,3675,6657,66,0,66,111,75,186,0.07138176023353389,0.19758355948785236,0.11025552590209382
61,Forum,Zona Industrial,1119.4,1718,1527,3245,66,0,66,26,56,82,0.0830141165363814,0.10996649638981738,0.09383496099187742
62,Zona Industrial,Mandim,1194.23,1660,1497,3158,66,0,66,25,56,81,0.08118236578012093,0.1078194463691691,0.09195384770478611
63,Mandim,Castêlo da Maia,1468.1,1626,1463,3089,66,0,66,26,56,82,0.07854647346641282,0.10539289884670075,0.08932477930826756
64,Castêlo da Maia,ISMAI,702.48,1316,762,2079,66,0,66,42,56,98,0.05336081822946304,0.05493951612903225,0.05392941149785561
65,Santo Ovídio,D. João II,463.71,7733,3618,11352,354,365,719,0,0,0,0.1011456371625863,0.045890494119510905,0.0730953906942657
66,D. João II,João de Deus,716.25,10228,5371,15599,354,369,723,0,0,0,0.13376523026792408,0.06738833532218837,0.09988822579354445
67,João de Deus,C.M.Gaia,405.01,15017,9568,24586,353,394,747,0,0,0,0.1969575191179941,0.1124324183723393,0.15237533746633683
68,C.M.Gaia,General Torres,488.39,17699,10833,28532,354,362,716,0,0,0,0.23147552425938026,0.13854877814185762,0.18449300736756014
69,General Torres,Jardim do Morro,419.98,20465,11185,31651,354,356,710,0,0,0,0.26765199087937086,0.14546152342315055,0.20638465790132235
70,Jardim do Morro,São Bento,795.7,20776,11968,32745,351,390,741,0,0,0,0.2740414656831499,0.14207560084924575,0.20458574734951612
71,São Bento,Aliados,443.38,21936,16948,38884,354,359,713,0,0,0,0.28688098203551327,0.21856462071305052,0.2524832629404724
72,Aliados,Trindade,450.27,21953,19638,41592,356,356,712,0,0,0,0.2855003822776412,0.2553929450738347,0.27044666367573794
73,Trindade,Faria Guimaraes,555.34,20154,17350,37505,362,376,738,0,0,0,0.25775571979801765,0.21363504763484437,0.23527689495607573
74,Faria Guimaraes,Marques,621.04,19198,16377,35576,360,376,736,0,0,0,0.2468981548305321,0.20165525958062985,0.22378493660503856
75,Marques,Combatentes,702.75,16479,12890,29369,358,354,712,0,0,0,0.21311138439389943,0.16857772107756416,0.19096964729560914
76,Combatentes,Salgueiros,471.25,15107,10869,25976,358,356,714,0,0,0,0.19536453354304922,0.14135605709462104,0.16843593744271249
77,Salgueiros,Polo Universitario,775.36,14308,9287,23596,360,376,736,0,0,0,0.18401100489195293,0.11435667968193645,0.14842673005640106
78,Polo Universitario,I.P.O.,827.64,10539,8042,18582,354,356,710,0,0,0,0.1378344567354794,0.10459414189871685,0.12116748197225762
79,I.P.O.,Hospital São João,351.77,3720,4761,8481,360,352,712,0,0,0,0.04784009697399915,0.06261837121212122,0.05514621008048646
80,Verdes (E) ,Botica,683.54,1454,2863,4318,91,55,146,0,0,0,0.07399798878795882,0.2410746776958695,0.13693783734915804
81,Botica,Aeroporto,649.66,1373,2689,4062,93,91,184,0,0,0,0.0683803284390198,0.1368030118030118,0.10221980771142888
82,Sra da Hora,Fonte do Cuco,687.03,8738,13385,22125,143,74,217,185,183,185,0.1144506324000319,0.22115885164583562,0.16148033944097334
