,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,385,519,905,77,75,152,0,0,0,0.02320827320827319,0.03203873644356714,0.02756540967305639
4,Venda Nova,Carreira,583.47,718,872,1591,87,75,162,0,0,0,0.03822614344750285,0.053882902559860814,0.04547464303655747
5,Carreira,Baguim,786.02,1024,1121,2145,90,75,165,0,0,0,0.052688922143583665,0.06922109415710419,0.06020354578609299
6,Baguim,Campainha,751.7,1285,1267,2553,75,75,150,0,0,0,0.07934461611927902,0.07826897904472375,0.07880679758200139
7,Campainha,Rio Tinto,859.99,1783,1608,3391,74,83,157,0,0,0,0.1115666445148219,0.0897178188215496,0.10001599144130852
8,Rio Tinto,Levada,452.83,2059,1888,3947,75,78,153,0,0,0,0.1271074249782282,0.11208315747315178,0.11944799448544413
9,Levada,Nau Vitória,1111.62,2561,2567,5129,75,74,149,0,0,0,0.15810622354091994,0.16064211746728335,0.15936566079293937
10,Nau Vitória,Nasoni,499.02,2727,2644,5372,75,75,150,0,0,0,0.16834285528845944,0.16327066583176073,0.16580676056011007
11,Nasoni,Contumil,650.0,2824,2701,5525,80,74,154,0,0,0,0.16342764886609926,0.16899599949768562,0.16610334981893948
12,Contumil,Estádio do Dragão,619.19,3172,3194,6367,77,74,151,0,0,0,0.19076357195553467,0.19988631333343015,0.19523431938576158
13,Estádio do Dragão,Campanhã,1166.02,5933,6061,11994,204,205,409,93,93,186,0.08839200610275712,0.09000289858102493,0.08919874611596781
14,Campanhã,Heroismo,950.92,11941,10988,22930,206,214,420,169,169,338,0.13819834967000474,0.12467832370336442,0.131371412000444
15,Heroismo,24 de Agosto,571.9,13169,11906,25075,206,209,415,169,169,338,0.15241392493972228,0.1367644060177099,0.14455993495174374
16,24 de Agosto,Bolhão,680.44,17596,14555,32152,204,205,409,179,169,348,0.19892847295734628,0.16887527017186463,0.18409666466589014
17,Bolhão,Trindade,451.8,21246,19737,40984,204,205,409,181,181,362,0.23884951774251081,0.22135597710613364,0.23009214051668286
18,Trindade,Lapa,857.4300000000001,24601,28269,52870,204,205,409,169,171,340,0.28613832014405893,0.3261018144417737,0.30620246434134557
19,Lapa,Carolina Michaelis,460.97,24397,28011,52408,179,221,400,168,171,339,0.3037201851811476,0.3107421032995921,0.30743330984014766
20,Carolina Michaelis,Casa da Música,627.48,23315,26356,49671,185,209,394,166,170,336,0.287385779940471,0.30189720390369185,0.2949075415872188
21,Casa da Música,Francos,871.87,21242,21789,43032,195,216,411,152,170,322,0.26614719880682985,0.2453374417421876,0.25518700511018116
22,Francos,Ramalde,965.03,19362,20074,39436,192,204,396,148,181,329,0.24767989788509082,0.2256734675938163,0.2359672226465344
23,Ramalde,Viso,621.15,18657,19106,37763,186,204,390,165,179,344,0.23006448447786512,0.21599989111234458,0.22272692626126792
24,Viso,Sete Bicas,743.81,17615,17986,35602,186,205,391,166,170,336,0.21655313081339939,0.20808397612589397,0.21218993926242924
25,Sete Bicas,Sra da Hora,674.5,14126,17189,31315,187,217,404,170,169,339,0.17112475922596737,0.19360511178153722,0.18277377415157386
26,Sra da Hora,Vasco da Gama,824.48,5094,5585,10679,115,113,228,0,0,0,0.2050850439808509,0.22884294657922924,0.21685979395285418
27,Vasco da Gama,Estádio do Mar,661.6,4944,5575,10520,130,113,243,0,0,0,0.17610188140336921,0.2284314793506944,0.20043622118957397
28,Estádio do Mar,Pedro Hispano,786.97,4846,5581,10427,124,113,237,0,0,0,0.1809422843686072,0.22866681067040556,0.2036970163184098
29,Pedro Hispano,Parque de Real,656.68,4433,5109,9543,116,113,229,0,0,0,0.17694991558536094,0.2093423484943594,0.19293395453172266
30,Parque de Real,C. Matosinhos,723.67,4299,4850,9150,119,117,236,0,0,0,0.16728451939065928,0.19194291101332286,0.17950923049172554
31,C. Matosinhos,Matosinhos Sul,616.61,3281,3429,6710,127,113,240,0,0,0,0.11962362317741873,0.14049669249959174,0.1294513599832752
32,Matosinhos Sul,Brito Capelo,535.72,1838,2096,3934,115,113,228,0,0,0,0.07400335584366655,0.08589228285723059,0.0798956749337224
33,Brito Capelo,Mercado,487.53,957,1019,1977,113,113,226,0,0,0,0.03924904483824152,0.04176550331330986,0.040507274075775694
