,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,409,2119,2529,161,161,322,0,0,0,0.01178974005060961,0.06095983144962497,0.036374785750117294
1,Venda Nova,Carreira,583.47,633,3867,4500,160,164,324,0,0,0,0.018338905296758704,0.10916828237557429,0.06431426900331967
2,Carreira,Baguim,786.02,827,5111,5938,162,164,326,0,0,0,0.02364242770823895,0.144294629798606,0.08433862753284078
3,Baguim,Campainha,751.7,1036,5852,6888,165,163,328,0,0,0,0.029077575263324402,0.16622649568651215,0.09723389852240855
4,Campainha,Rio Tinto,859.99,1473,7375,8849,164,164,328,0,0,0,0.04159655448148862,0.2082089669360593,0.12490276070877397
5,Rio Tinto,Levada,452.83,1723,8492,10216,165,164,329,0,0,0,0.048364194127544495,0.23974544879272583,0.1437639684895194
6,Levada,Nau Vitória,1111.62,2749,10319,13068,164,162,326,0,0,0,0.07760916800476973,0.29490805992591157,0.18559205294717762
7,Nau Vitória,Nasoni,499.02,3062,10523,13586,177,162,339,0,0,0,0.0801143525595374,0.30073643749459605,0.18554437544885746
8,Nasoni,Contumil,650.0,3208,10688,13897,162,167,329,0,0,0,0.0916919790337466,0.2963163122541788,0.19555904179305414
9,Contumil,Estádio do Dragão,619.19,3780,11969,15749,163,170,333,0,0,0,0.10736883995889558,0.32596043761060206,0.21896214806937636
10,Estádio do Dragão,Campanhã,1166.02,8502,18217,26719,238,232,470,141,138,279,0.09843654554764757,0.2160080037140694,0.15651978806090588
11,Campanhã,Heroismo,950.92,15010,36438,51448,322,324,646,271,249,520,0.10975438891354472,0.2766060853959913,0.19161920286910303
12,Heroismo,24 de Agosto,571.9,17059,38386,55445,353,335,688,261,244,505,0.12100649001903056,0.2888976233900809,0.2024678506032897
13,24 de Agosto,Bolhão,680.44,25416,43143,68559,353,339,692,243,244,487,0.1861863162134165,0.3226001882125622,0.253692627400466
14,Bolhão,Trindade,451.8,37493,48034,85528,349,351,700,243,246,489,0.2764020406800705,0.3510690887716662,0.3138966977020195
15,Trindade,Lapa,857.4300000000001,51680,64044,115725,352,375,727,239,227,466,0.38196051171285056,0.466471164143119,0.42452461492659277
16,Lapa,Carolina Michaelis,460.97,51759,62686,114445,353,377,730,260,243,503,0.36779556154114784,0.4423987014217952,0.40522498152149017
17,Carolina Michaelis,Casa da Música,627.48,51130,57647,108777,361,378,739,241,250,491,0.3711995518707219,0.4013102825799513,0.3865707999691731
18,Casa da Música,Francos,871.87,51990,42485,94476,386,377,763,228,249,477,0.3715760364569904,0.2967179089481619,0.33371544060096536
19,Francos,Ramalde,965.03,49859,37242,87101,375,379,754,215,249,464,0.37119979859949515,0.259316842297191,0.31338727106685554
20,Ramalde,Viso,621.15,47105,36071,83176,379,385,764,217,249,466,0.34717739034619316,0.24891823709933164,0.2964313590434148
21,Viso,Sete Bicas,743.81,45602,33912,79515,385,361,746,215,249,464,0.33413539645895957,0.24270618469710098,0.2878832209207385
22,Sete Bicas,Sra da Hora,674.5,42322,28114,70437,372,349,721,215,268,483,0.3166152873143803,0.19820230239002404,0.25565185422222697
23,Sra da Hora,Vasco da Gama,824.48,11038,12609,23648,146,163,309,0,0,0,0.3500416258003205,0.35814484208968966,0.35431613795296507
24,Vasco da Gama,Estádio do Mar,661.6,9898,12968,22866,145,175,320,0,0,0,0.31603229228405344,0.34308830104597454,0.33082854707572906
25,Estádio do Mar,Pedro Hispano,786.97,9425,12646,22071,145,179,324,0,0,0,0.30093477169446897,0.32707445240298116,0.31537613850565316
26,Pedro Hispano,Parque de Real,656.68,8445,11959,20404,147,179,326,0,0,0,0.2659682092200628,0.30932105537616317,0.28977237934871913
27,Parque de Real,C. Matosinhos,723.67,7667,11499,19166,147,179,326,0,0,0,0.24148266940348628,0.29741932597330306,0.2721963550660544
28,C. Matosinhos,Matosinhos Sul,616.61,5392,8385,13777,156,179,335,0,0,0,0.16002568142701054,0.21687217074190665,0.19040037273258192
29,Matosinhos Sul,Brito Capelo,535.72,2919,4079,6999,146,172,318,0,0,0,0.0925783997261405,0.109816033200036,0.10190189959252421
30,Brito Capelo,Mercado,487.53,1637,2174,3811,145,175,320,0,0,0,0.05227999604790281,0.057518610257974584,0.05514486319403581
31,Mercado,Sr. de Matosinhos,708.96,443,569,1012,146,178,324,0,0,0,0.014077632783866305,0.014799209321681231,0.014474054462048578
33,Fonte do Cuco,Custoias,689.2,15119,10101,25221,89,91,180,145,157,302,0.27399117451997274,0.17239720693955027,0.22167263855041752
