,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,317,2194,2511,181,174,355,0,0,0,0.008108246367914886,0.058399228249591775,0.032757910726821306
4,Venda Nova,Carreira,583.47,585,4127,4712,182,171,353,0,0,0,0.014886960283706297,0.11175408121520317,0.061811259658454076
5,Carreira,Baguim,786.02,836,5881,6717,182,170,352,0,0,0,0.021271460149278817,0.16016101770607868,0.08834880328750602
6,Baguim,Campainha,751.7,1011,6870,7882,171,171,342,0,0,0,0.02739596637693941,0.1860050931004395,0.10670052973868945
7,Campainha,Rio Tinto,859.99,1425,8627,10053,164,175,339,0,0,0,0.040250109586816726,0.22825085053051292,0.1373006395725006
8,Rio Tinto,Levada,452.83,1640,10040,11681,164,177,341,0,0,0,0.046323146808458206,0.2626176807285297,0.1585933301042138
9,Levada,Nau Vitória,1111.62,2572,12093,14665,164,177,341,0,0,0,0.07261465405746415,0.3163100776783842,0.1991075865527804
10,Nau Vitória,Nasoni,499.02,2755,12295,15050,169,177,346,0,0,0,0.07548238236213148,0.32160372023086087,0.2013883846822618
11,Nasoni,Contumil,650.0,2861,12492,15354,181,184,365,0,0,0,0.07319509044797548,0.31432799760234675,0.1947525011778503
12,Contumil,Estádio do Dragão,619.19,3327,13798,17125,163,183,346,0,0,0,0.09451063176564253,0.349070274978882,0.2291476684940322
13,Estádio do Dragão,Campanhã,1166.02,7655,21537,29192,255,271,526,140,140,280,0.08525080258151783,0.2309452596390172,0.1594733480722647
14,Campanhã,Heroismo,950.92,15659,40138,55798,387,408,795,224,221,445,0.11254301580054159,0.2808147706745092,0.1978099314084026
15,Heroismo,24 de Agosto,571.9,17179,41928,59108,380,410,790,234,219,453,0.12261573419356121,0.2934667993314187,0.20887443920294682
16,24 de Agosto,Bolhão,680.44,25370,46907,72278,355,414,769,250,219,469,0.1829433308380471,0.3263448234381429,0.25592771182342816
