,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,561,646,1208,69,69,138,0,0,0,0.03770799785279138,0.04335550295790732,0.04053175040534935
4,Venda Nova,Carreira,583.47,904,1198,2103,69,69,138,0,0,0,0.06068625568261426,0.08043260665748724,0.07055943117005074
5,Carreira,Baguim,786.02,1144,1497,2641,70,69,139,0,0,0,0.07570091720071193,0.10045866594247502,0.08799073492144324
6,Baguim,Campainha,751.7,1393,1723,3116,73,69,142,0,0,0,0.08834689813140428,0.11564230538160804,0.10161015940086948
7,Campainha,Rio Tinto,859.99,1843,2218,4061,69,75,144,0,0,0,0.12370135628792404,0.13692225431127608,0.13058724067508656
8,Rio Tinto,Levada,452.83,2102,2625,4727,69,68,137,0,0,0,0.14105639161473674,0.17875625659346556,0.1597687333560036
9,Levada,Nau Vitória,1111.62,2697,3489,6187,70,68,138,0,0,0,0.17841719814954282,0.2375651135952756,0.20756254778946914
10,Nau Vitória,Nasoni,499.02,2846,3580,6427,70,69,139,0,0,0,0.18828607684389048,0.2402592441266238,0.21408570664611062
11,Nasoni,Contumil,650.0,2918,3632,6551,72,69,141,0,0,0,0.18767603637174538,0.2437507741256676,0.2151168654853669
12,Contumil,Estádio do Dragão,619.19,3550,4369,7919,80,69,149,0,0,0,0.20548575121123608,0.29315448211131695,0.24608402256764936
13,Estádio do Dragão,Campanhã,1166.02,7070,7924,14994,210,210,420,67,83,150,0.11407779245611525,0.12017521649847764,0.11722107365568955
14,Campanhã,Heroismo,950.92,12761,15341,28102,210,206,416,135,151,286,0.16186054926678048,0.18722022903386656,0.17478517857587902
15,Heroismo,24 de Agosto,571.9,14383,16417,30801,226,206,432,118,153,271,0.1842151895289904,0.199145165614802,0.1918829395197349
16,24 de Agosto,Bolhão,680.44,19933,19404,39337,229,209,438,118,153,271,0.25318876508642735,0.23354236427308642,0.24310088656527448
17,Bolhão,Trindade,451.8,24881,24834,49716,216,209,425,121,144,265,0.32455100323495456,0.3071475190473193,0.31561768608490737
18,Trindade,Lapa,857.4300000000001,30595,33682,64278,210,207,417,135,150,285,0.38807610121995945,0.41120045132212363,0.3998592315422477
19,Lapa,Carolina Michaelis,460.97,28649,33432,62081,218,199,417,135,152,287,0.3555922945612145,0.4143828562448742,0.3850079928435973
20,Carolina Michaelis,Casa da Música,627.48,27816,31309,59125,210,205,415,136,153,289,0.35171560405761926,0.38078028251413426,0.3665304604936469
21,Casa da Música,Francos,871.87,26332,25747,52080,210,199,409,135,153,288,0.3340054084109112,0.31815831424943886,0.3259783088897328
22,Francos,Ramalde,965.03,24873,23523,48397,203,207,410,135,147,282,0.3216680172903473,0.28980924360639126,0.3053526973934455
23,Ramalde,Viso,621.15,23921,22490,46411,209,209,418,134,149,283,0.30521551999952795,0.2739480102500669,0.2892193494502
24,Viso,Sete Bicas,743.81,22579,21408,43988,209,209,418,136,153,289,0.2862786351671427,0.2576644907433005,0.27159913385886786
25,Sete Bicas,Sra da Hora,674.5,19590,20400,39991,209,208,417,141,153,294,0.24454360433276195,0.2461746903013748,0.24537295786679525
26,Sra da Hora,Vasco da Gama,824.48,7914,7470,15384,107,107,214,0,0,0,0.3424219398091669,0.3232331168023998,0.3328275283057833
27,Vasco da Gama,Estádio do Mar,661.6,7477,7551,15029,107,107,214,0,0,0,0.3235286981765379,0.32674684398235054,0.3251377710794442
28,Estádio do Mar,Pedro Hispano,786.97,7348,7549,14897,114,107,221,0,0,0,0.2984094212608815,0.3266523690369034,0.31208360864565227
29,Pedro Hispano,Parque de Real,656.68,6683,7017,13701,111,107,218,0,0,0,0.2787518080733304,0.3036396507373057,0.2909674005735385
30,Parque de Real,C. Matosinhos,723.67,6429,6609,13038,109,106,215,0,0,0,0.2730806462643467,0.2886686197750797,0.2807658797161499
31,C. Matosinhos,Matosinhos Sul,616.61,5129,4902,10032,114,108,222,0,0,0,0.2083162520753474,0.21015564818479737,0.20921109342589064
32,Matosinhos Sul,Brito Capelo,535.72,2521,2578,5100,119,108,227,0,0,0,0.0980858771895462,0.11055132204600589,0.10401657342081334
33,Brito Capelo,Mercado,487.53,1426,1454,2880,126,108,234,0,0,0,0.05239763235390909,0.06234571060607086,0.05698905308567607
34,Mercado,Sr. de Matosinhos,708.96,576,470,1046,114,108,222,0,0,0,0.02342700934361306,0.02014746227710016,0.021831554013958136
35,Sra da Hora,Fonte do Cuco,687.03,7312,10304,17616,102,102,204,71,85,156,0.18447346032109635,0.23901169778817102,0.21288670101232463
36,Fonte do Cuco,Custoias,689.2,6902,10060,16963,104,102,206,78,85,163,0.1651050155619574,0.2333616531145158,0.19975739613385915
37,Custoias,Esposade,1779.24,6679,9889,16568,104,102,206,98,86,184,0.1428132908252309,0.2280684015546441,0.18382897519887015
38,Esposade,Crestins,2035.56,6586,9852,16438,104,102,206,84,85,169,0.15211897083079906,0.22853401903329698,0.19024513459001224
39,Crestins,Verdes,591.8199999999999,6510,9810,16320,112,102,214,84,85,169,0.14459378203812123,0.22754972748622734,0.18517194215610652
40,Verdes,Pedras Rubras,960.78,4837,5397,10235,0,0,0,84,85,169,0.2322082833108171,0.25605811965890934,0.2442037631308635
41,Pedras Rubras,Lidador,1147.58,4288,4872,9161,0,0,0,84,85,169,0.20588284147401628,0.23116614304296104,0.2185992949258524
42,Lidador,Vilar do Pinheiro,1987.51,4116,4746,8862,0,0,0,84,85,169,0.1976160712563818,0.2251504814507146,0.21146473910560243
43,Vilar do Pinheiro,Modivas Sul,2037.38,3990,4647,8638,0,0,0,84,85,169,0.19154887863420672,0.22048437143004004,0.20610223299897495
44,Modivas Sul,Modivas Centro,1051.08,3979,4603,8582,0,0,0,84,85,169,0.19100783349044687,0.2183753787486253,0.20477257518834727
45,Modivas Centro,Modivas Norte,852.51,3957,4654,8612,0,0,0,84,85,169,0.18999276481185304,0.22080246476753898,0.20548876774814478
46,Modivas Norte,Mindelo,1834.12,3272,4295,7567,0,0,0,86,68,154,0.15342704197006177,0.2547080263298351,0.19814851558346816
47,Mindelo,Espaço Natureza,776.86,3130,4150,7280,0,0,0,99,83,182,0.12749585292319537,0.20162240089738653,0.1613008171092276
48,Espaço Natureza,Varziela,1539.0,3116,4127,7243,0,0,0,96,85,181,0.13088511308630216,0.19578738062643197,0.16136407850570014
49,Varziela,Árvore,858.71,3005,3946,6951,0,0,0,86,85,171,0.14090310274311385,0.1872114723554954,0.16392188295979473
50,Árvore,Azurara,664.57,3005,3946,6952,0,0,0,85,85,170,0.14257533352848017,0.18722057047545745,0.16489795200196883
51,Azurara,Santa Clara,1218.09,2951,3920,6872,0,0,0,89,85,174,0.13372288559440354,0.18599775772426927,0.15925946106014252
52,Santa Clara,Vila do Conde,670.57,2995,3780,6776,0,0,0,91,85,176,0.1327462027998024,0.17933976239516247,0.1552487741952888
53,Vila do Conde,Alto de Pega,730.41,2260,2699,4959,0,0,0,85,91,176,0.10721544117729152,0.11959721566158395,0.11361738139360181
54,Alto de Pega,Portas Fronhas,671.05,2156,2462,4618,0,0,0,85,87,172,0.10229619235010812,0.11411175103329692,0.10827266680032571
55,Portas Fronhas,São Brás,562.21,1758,1987,3745,0,0,0,85,87,172,0.08339812471099678,0.0921013266987746,0.08780032571644254
56,São Brás,Póvoa de Varzim,624.94,1662,1905,3568,0,0,0,84,85,169,0.07979308219127472,0.09041745730540965,0.08513670281081004
57,Sra da Hora,Fonte do Cuco,685.98,4993,4911,9904,0,0,0,68,68,136,0.29612657550997146,0.2912151511777644,0.29367086334386794
58,Fonte do Cuco,Cândido dos Reis,913.51,4699,4920,9619,0,0,0,68,68,136,0.27867571013844844,0.29175379601236245,0.28521475307540545
59,Cândido dos Reis,Pias,916.73,4449,4795,9244,0,0,0,68,68,136,0.26384333790105047,0.28433792955202475,0.27409063372653764
60,Pias,Araújo,1258.13,4242,4705,8947,0,0,0,68,69,137,0.2515509808384533,0.2749915533568684,0.26335681663239957
61,Araújo,Custió,651.69,4073,4607,8681,0,0,0,68,67,135,0.2415771427058004,0.27728314716589225,0.25929790047488305
62,Custió,Parque de Maia,1418.51,3804,4424,8229,0,0,0,68,68,136,0.22559444830287714,0.2623778928736166,0.24398617058824687
63,Parque de Maia,Forum,824.81,3456,3931,7387,0,0,0,69,68,137,0.20199676950195375,0.23311498653846305,0.21744230788503865
64,Forum,Zona Industrial,1119.4,1702,2109,3811,0,0,0,46,51,97,0.1491970158302891,0.1667900291167991,0.15844695065103148
65,Zona Industrial,Mandim,1194.23,1595,1973,3568,0,0,0,51,51,102,0.12614742796404146,0.15600114531354625,0.14107428663879387
66,Mandim,Castêlo da Maia,1468.1,1523,1911,3434,0,0,0,51,51,102,0.12042913743599233,0.15114927153315044,0.13578920448457138
67,Castêlo da Maia,ISMAI,702.48,999,1191,2190,0,0,0,51,51,102,0.07901519414737256,0.09416508538924535,0.08659013976830895
68,Santo Ovídio,D. João II,463.71,5304,4626,9931,308,308,616,0,0,0,0.07974086099029364,0.06954443083852471,0.07464264591440918
69,D. João II,João de Deus,716.25,7075,7047,14122,308,316,624,0,0,0,0.10635332302803366,0.10324412886382146,0.10477879521410569
70,João de Deus,C.M.Gaia,405.01,11601,11302,22904,310,308,618,0,0,0,0.17326729776755645,0.1698885665328271,0.17158339935283698
71,C.M.Gaia,General Torres,488.39,13547,12608,26156,308,308,616,0,0,0,0.2036412465757772,0.18952536509536053,0.19658330583556888
72,General Torres,Jardim do Morro,419.98,14595,13923,28519,308,308,616,0,0,0,0.2193928440285876,0.2092884137302782,0.21434062887943292
73,Jardim do Morro,São Bento,795.7,15041,15010,30052,260,260,520,0,0,0,0.2678407846262343,0.26728726044235884,0.26756402253429656
74,São Bento,Aliados,443.38,18503,21106,39609,342,340,682,0,0,0,0.25047714516962677,0.2873940499768603,0.2688814672142886
75,Aliados,Trindade,450.27,20436,23049,43485,342,342,684,0,0,0,0.27664758914849163,0.3120155465945561,0.29433156787152387
76,Trindade,Faria Guimaraes,555.34,17792,21927,39719,340,340,680,0,0,0,0.24227342908577992,0.29857034533120885,0.2704218872084944
77,Faria Guimaraes,Marques,621.04,16892,20669,37561,340,342,682,0,0,0,0.23001696067874447,0.2798014666100894,0.2549822114537005
78,Marques,Combatentes,702.75,13813,15553,29367,340,340,680,0,0,0,0.18809570993741165,0.21179035919926287,0.19994303456833729
79,Combatentes,Salgueiros,471.25,11905,13712,25618,340,340,680,0,0,0,0.1621172913341739,0.18671821415259043,0.17441775274338217
80,Salgueiros,Polo Universitario,775.36,10557,12511,23068,340,342,682,0,0,0,0.14375450071922186,0.16936366097207717,0.1565966309339968
81,Polo Universitario,I.P.O.,827.64,8381,9791,18172,342,338,680,0,0,0,0.113454918857748,0.1341124602044085,0.12372293205652925
82,I.P.O.,Hospital São João,351.77,3740,4376,8117,336,340,676,0,0,0,0.0515412870493462,0.05959967320228163,0.055594321504964614
83,Verdes (E) ,Botica,683.54,1817,4614,6431,132,102,234,0,0,0,0.06373671551603534,0.20944415608674458,0.12725021525198552
84,Botica,Aeroporto,649.66,1654,4374,6028,102,96,198,0,0,0,0.0750808814683585,0.2109375000000985,0.14095075712011124
