,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
50,Árvore,Azurara,664.57,1294,699,1994,0,0,0,42,40,82,0.12428496772878894,0.07052597081724878,0.09806106679633032
51,Azurara,Santa Clara,1218.09,1276,692,1968,0,0,0,47,38,85,0.10951937478255308,0.07345340150080894,0.09339576319777335
52,Santa Clara,Vila do Conde,670.57,1268,625,1894,0,0,0,42,40,82,0.12180924970209857,0.06303688100513326,0.09313980155723744
53,Vila do Conde,Alto de Pega,730.41,1062,565,1628,0,0,0,40,40,80,0.10713367956342111,0.05702305473168397,0.08207836714755254
54,Alto de Pega,Portas Fronhas,671.05,1007,527,1535,0,0,0,42,40,82,0.09675313783168785,0.05319968853915685,0.07550755281094103
55,Portas Fronhas,São Brás,562.21,814,463,1278,0,0,0,40,40,80,0.0820701281601405,0.046773963945022784,0.06442204605258164
56,São Brás,Póvoa de Varzim,624.94,768,450,1218,0,0,0,40,40,80,0.0774761689158338,0.04536290322581649,0.06141953607082514
57,Sra da Hora,Fonte do Cuco,685.98,1886,689,2575,4,7,11,39,36,75,0.17904035973711432,0.06601400174997185,0.12278582229500108
58,Fonte do Cuco,Cândido dos Reis,913.51,1776,688,2464,4,7,11,39,35,74,0.16865506226317664,0.0675058916542344,0.11891980816985653
59,Cândido dos Reis,Pias,916.73,1673,655,2328,4,7,11,39,35,74,0.15879190023557999,0.06431307869412763,0.11233647042322556
60,Pias,Araújo,1258.13,1590,652,2243,6,7,13,39,35,74,0.14504953611885013,0.06400013855135242,0.1060109983112917
61,Araújo,Custió,651.69,1485,619,2104,6,7,13,39,35,74,0.1354177606461724,0.06074844986818674,0.09945227787446966
62,Custió,Parque de Maia,1418.51,1355,596,1951,6,5,11,39,36,75,0.12354752002642098,0.05960393391005876,0.09303896692513604
63,Parque de Maia,Forum,824.81,1194,527,1722,6,5,11,37,36,73,0.11411026091348966,0.05267182512963501,0.08408702530192631
64,Forum,Zona Industrial,1119.4,488,195,683,2,2,4,36,35,71,0.05217149542495457,0.021402462887626653,0.03699352744746799
65,Zona Industrial,Mandim,1194.23,467,154,621,2,2,4,36,35,71,0.04993915747229316,0.016905578586021628,0.03364411790907823
66,Mandim,Castêlo da Maia,1468.1,455,140,596,2,2,4,38,35,73,0.04616702479214615,0.015472029420090124,0.031421516682162254
67,Castêlo da Maia,ISMAI,702.48,232,108,340,2,2,4,36,35,71,0.024874512822865798,0.011852502194958026,0.018450922478479938
68,Santo Ovídio,D. João II,463.71,622,1566,2189,182,186,368,0,0,0,0.015847578347456422,0.03900145249731581,0.0275503516949397
69,D. João II,João de Deus,716.25,850,2393,3243,182,186,368,0,0,0,0.02162284378276793,0.05957837159268874,0.04080688773017356
70,João de Deus,C.M.Gaia,405.01,2297,3629,5927,182,184,366,0,0,0,0.05844977851303047,0.09133052500730601,0.07497998986534386
71,C.M.Gaia,General Torres,488.39,2489,4256,6746,182,182,364,0,0,0,0.06333080507474934,0.10827365493551225,0.08580223000513079
72,General Torres,Jardim do Morro,419.98,2685,4711,7397,182,184,366,0,0,0,0.06831500877040653,0.118548008580022,0.09356875730857386
73,Jardim do Morro,São Bento,795.7,3183,4833,8016,109,108,217,0,0,0,0.1352128236495988,0.20718081205427621,0.17103099299386224
74,São Bento,Aliados,443.38,6158,5441,11600,152,158,310,0,0,0,0.18758494730797143,0.15945552588240877,0.17324801638784595
75,Aliados,Trindade,450.27,7674,5472,13146,152,156,308,0,0,0,0.2337380783670103,0.16240551481608034,0.19760859812692888
76,Trindade,Faria Guimaraes,555.34,5956,3185,9142,154,158,312,0,0,0,0.17908079912274885,0.09334218983082618,0.13566188800696752
77,Faria Guimaraes,Marques,621.04,5433,3083,8517,156,160,316,0,0,0,0.16125289707534946,0.08922455810668602,0.12478285202792493
78,Marques,Combatentes,702.75,3751,2549,6301,156,160,316,0,0,0,0.11134511279913747,0.07376331041704193,0.09231635209934226
79,Combatentes,Salgueiros,471.25,3081,2188,5269,157,156,313,0,0,0,0.09086114894766885,0.06495005876719494,0.07794699537529207
80,Salgueiros,Polo Universitario,775.36,2453,2096,4549,152,156,308,0,0,0,0.07473641425880766,0.06220346877139261,0.06838855875219484
81,Polo Universitario,I.P.O.,827.64,1796,1735,3531,156,156,312,0,0,0,0.05331571199041827,0.051500591159589576,0.05240815157500392
82,I.P.O.,Hospital São João,351.77,1116,1132,2249,154,156,310,0,0,0,0.03357808768611432,0.03362416904060932,0.03360127701289245
83,Verdes (E) ,Botica,683.54,518,1846,2364,44,43,87,0,0,0,0.05456940861241694,0.1987753405455406,0.1258436048552252
84,Botica,Aeroporto,649.66,456,1750,2207,46,43,89,0,0,0,0.04591534954200017,0.1885228251505654,0.11481559056636315
