,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,74,422,497,46,48,94,0,0,0,0.007548309178710952,0.040764378908127105,0.024509706487348987
4,Venda Nova,Carreira,583.47,139,719,858,46,46,92,0,0,0,0.014019620881061439,0.07238264186594068,0.04320113137350106
5,Carreira,Baguim,786.02,187,917,1104,46,46,92,0,0,0,0.018822517517308072,0.09231802063537459,0.055570269076341335
6,Baguim,Campainha,751.7,242,1055,1297,46,46,92,0,0,0,0.024372255487501684,0.10621947814280869,0.06529586681515517
7,Campainha,Rio Tinto,859.99,328,1377,1706,46,46,92,0,0,0,0.033109836527876725,0.1386003634591516,0.08585509999351416
8,Rio Tinto,Levada,452.83,352,1611,1964,46,46,92,0,0,0,0.03548290770401976,0.16222156244484343,0.0988522350744316
9,Levada,Nau Vitória,1111.62,700,2035,2735,46,46,92,0,0,0,0.07054122129710827,0.20481874300744493,0.1376799821522766
10,Nau Vitória,Nasoni,499.02,720,2093,2813,46,46,92,0,0,0,0.07249978938805669,0.21068370634722536,0.14159174786764103
11,Nasoni,Contumil,650.0,740,2144,2885,46,46,92,0,0,0,0.07456244995926432,0.21581488873990762,0.14518866934958596
12,Contumil,Estádio do Dragão,619.19,894,2369,3263,46,44,90,0,0,0,0.08998605990602968,0.2493420105325869,0.16789341354567988
13,Estádio do Dragão,Campanhã,1166.02,6327,3679,10007,65,63,128,44,44,88,0.25358902812723794,0.1500773517682628,0.20228513290727373
14,Campanhã,Heroismo,950.92,8704,5861,14565,68,63,131,72,76,148,0.2674696224001826,0.18059367291123518,0.22409045599074756
15,Heroismo,24 de Agosto,571.9,8863,6283,15146,66,64,130,78,76,154,0.2637918154902378,0.19231822714126606,0.22855543996908853
16,24 de Agosto,Bolhão,680.44,10187,7414,17601,68,66,134,76,76,152,0.3037813294261796,0.22396997259144508,0.26413434328186614
17,Bolhão,Trindade,451.8,11602,8297,19900,66,60,126,76,76,152,0.35050139206158437,0.26087377236252984,0.3065823119625653
18,Trindade,Lapa,857.4300000000001,13239,11231,24471,133,124,257,76,76,152,0.278287894602435,0.2461319807729856,0.2625452688635989
19,Lapa,Carolina Michaelis,460.97,12374,11208,23582,132,129,261,78,76,154,0.2585737608897405,0.2399451926955489,0.24937215276133468
20,Carolina Michaelis,Casa da Música,627.48,11827,10874,22702,132,124,256,78,76,154,0.24715072494737575,0.23831413086481693,0.2428375354345471
21,Casa da Música,Francos,871.87,10571,9009,19580,130,130,260,78,76,154,0.22290814195955663,0.19198570356830721,0.20752820100626942
22,Francos,Ramalde,965.03,9878,8537,18415,129,129,258,78,76,154,0.2092472552971559,0.182771610298418,0.1960793429336439
23,Ramalde,Viso,621.15,9245,8541,17787,130,129,259,78,76,154,0.19495429807430967,0.18286463605477662,0.18895518729568694
24,Viso,Sete Bicas,743.81,8836,8301,17138,128,129,257,81,75,156,0.1851053734799256,0.17867200853744594,0.1819321264662592
25,Sete Bicas,Sra da Hora,674.5,8441,6461,14903,128,130,258,81,76,157,0.17683766587599872,0.13769770429189004,0.15743472370982095
26,Sra da Hora,Vasco da Gama,824.48,2769,3201,5970,78,77,155,0,0,0,0.16436505124230194,0.19249570475607036,0.17833963395559335
27,Vasco da Gama,Estádio do Mar,661.6,2577,3282,5860,76,76,152,0,0,0,0.15703254360061447,0.19995741067578002,0.17849497713819723
28,Estádio do Mar,Pedro Hispano,786.97,2499,3287,5786,78,77,155,0,0,0,0.148336162298602,0.1976417163172196,0.1728298891336572
29,Pedro Hispano,Parque de Real,656.68,2314,3263,5577,72,76,148,0,0,0,0.1488020201415128,0.19879188091253838,0.1744724891860935
30,Parque de Real,C. Matosinhos,723.67,2142,3188,5330,74,77,151,0,0,0,0.1340467044514423,0.19168966119751635,0.163440794977586
31,C. Matosinhos,Matosinhos Sul,616.61,1609,2496,4106,78,77,155,0,0,0,0.09555401352124425,0.15012814961077206,0.12266503596571934
32,Matosinhos Sul,Brito Capelo,535.72,951,1315,2266,79,77,156,0,0,0,0.055748186015732226,0.07907067030936046,0.06725992505810002
33,Brito Capelo,Mercado,487.53,652,1015,1668,78,77,155,0,0,0,0.03872140668967467,0.06106584775077856,0.04982154837809402
34,Mercado,Sr. de Matosinhos,708.96,376,655,1031,76,77,153,0,0,0,0.022923429114561248,0.03938191438198132,0.03120645764783802
35,Sra da Hora,Fonte do Cuco,687.03,3244,2831,6075,43,44,87,40,44,84,0.16890987783980968,0.1386912366248139,0.15333992581463923
36,Fonte do Cuco,Custoias,689.2,3110,2797,5907,43,44,87,36,37,73,0.1707461356397524,0.14975429683581706,0.16011822072058743
37,Custoias,Esposade,1779.24,3024,2743,5768,43,44,87,38,40,78,0.16165615792262933,0.1412636004824172,0.15126951444353662
38,Esposade,Crestins,2035.56,2965,2735,5700,43,44,87,40,40,80,0.1543645507395756,0.14082040003822496,0.14755461122769337
39,Crestins,Verdes,591.8199999999999,2926,2666,5593,43,44,87,40,40,80,0.15238442092730672,0.1372893014824418,0.1447946611401599
40,Verdes,Pedras Rubras,960.78,2218,1192,3411,0,0,0,40,40,80,0.22368127135053592,0.12020126336128763,0.17194126735591178
41,Pedras Rubras,Lidador,1147.58,2051,1093,3145,0,0,0,40,40,80,0.20681815234253112,0.11026418086267699,0.15854116660260403
42,Lidador,Vilar do Pinheiro,1987.51,1990,1060,3051,0,0,0,40,40,80,0.20063458310690452,0.10693266219510567,0.1537836226510051
43,Vilar do Pinheiro,Modivas Sul,2037.38,1903,1049,2953,0,0,0,40,40,80,0.1919143592600006,0.10580866816817426,0.14886151371408743
44,Modivas Sul,Modivas Centro,1051.08,1877,1056,2934,0,0,0,40,40,80,0.1892799319339358,0.10649813927991952,0.14788903560692768
45,Modivas Centro,Modivas Norte,852.51,1854,1033,2888,0,0,0,40,40,80,0.1869845965323225,0.10421393967780761,0.14559926810506504
46,Modivas Norte,Mindelo,1834.12,1801,780,2582,0,0,0,39,40,79,0.18629454339506496,0.07867997659052028,0.13180615513959928
47,Mindelo,Espaço Natureza,776.86,1717,804,2521,0,0,0,37,40,77,0.18713400235181732,0.08110217196984104,0.13205253202351797
48,Espaço Natureza,Varziela,1539.0,1706,799,2505,0,0,0,39,40,79,0.17639823767620857,0.08057932624314802,0.12788233315313996
49,Varziela,Árvore,858.71,1595,778,2374,0,0,0,39,40,79,0.16499976323988874,0.07847513340666326,0.12118982408382521
50,Árvore,Azurara,664.57,1569,768,2337,0,0,0,38,40,78,0.16653705484379394,0.07747394432863061,0.12086366483601786
51,Azurara,Santa Clara,1218.09,1539,755,2295,0,0,0,33,40,73,0.18814715401816465,0.07620557481540986,0.12680930240021682
52,Santa Clara,Vila do Conde,670.57,1495,716,2212,0,0,0,28,40,68,0.21543580969259438,0.07219257794745126,0.13117508513662784
53,Vila do Conde,Alto de Pega,730.41,1183,544,1727,0,0,0,38,40,78,0.12557375849933508,0.054867463333130355,0.08931411995256343
54,Alto de Pega,Portas Fronhas,671.05,1150,499,1649,0,0,0,40,40,80,0.11598809306869855,0.05032177293103279,0.08315493299986566
55,Portas Fronhas,São Brás,562.21,919,406,1326,0,0,0,40,40,80,0.09270591876563641,0.04099878178156976,0.06685235027360309
56,São Brás,Póvoa de Varzim,624.94,857,387,1244,0,0,0,40,40,80,0.08647037379066937,0.039012096774196765,0.06274123528243308
57,Sra da Hora,Fonte do Cuco,685.98,2228,1298,3527,4,5,9,40,38,78,0.20668648980024235,0.12363411099504636,0.16570649229132753
58,Fonte do Cuco,Cândido dos Reis,913.51,2091,1302,3394,4,5,9,40,38,78,0.19397066037504918,0.12398885217759413,0.1594399898890445
59,Cândido dos Reis,Pias,916.73,1944,1264,3209,4,5,9,40,38,78,0.18030206209343522,0.12042185340132261,0.15075575844339997
60,Pias,Araújo,1258.13,1868,1229,3097,2,5,7,40,38,78,0.18046786477348092,0.11704416697902151,0.14852489768329097
61,Araújo,Custió,651.69,1822,1163,2985,2,5,7,40,38,78,0.17606234573085502,0.11072438235073863,0.14315527019648874
62,Custió,Parque de Maia,1418.51,1682,1168,2851,2,5,7,40,38,78,0.16250986614994178,0.11128453507521091,0.13671053369841835
63,Parque de Maia,Forum,824.81,1413,1102,2515,2,5,7,29,38,67,0.18536127811749123,0.10491927211054927,0.13875035407198602
