,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,889,934,1824,72,71,143,0,0,0,0.057227366254969506,0.060920000564720474,0.05906077210106963
1,Venda Nova,Carreira,583.47,1462,1571,3033,72,71,143,0,0,0,0.09404198063316238,0.102440204191153,0.09821172799412276
2,Carreira,Baguim,786.02,1825,1842,3667,72,71,143,0,0,0,0.11739621113552089,0.12012275140067884,0.11874994791052937
3,Baguim,Campainha,751.7,2180,2001,4181,76,71,147,0,0,0,0.13280871746320902,0.13052341492285582,0.13170493188249421
4,Campainha,Rio Tinto,859.99,2943,2389,5333,72,79,151,0,0,0,0.18927910810792511,0.1400566221228575,0.16352694656606856
5,Rio Tinto,Levada,452.83,3424,2726,6151,72,72,144,0,0,0,0.2201731886428377,0.17534001485324818,0.19775660174804294
6,Levada,Nau Vitória,1111.62,4346,3767,8113,72,72,144,0,0,0,0.27949421555020404,0.24222749938974358,0.26086085746997384
7,Nau Vitória,Nasoni,499.02,4535,3856,8391,73,72,145,0,0,0,0.28764679620195643,0.2479426677621843,0.2679316427697937
8,Nasoni,Contumil,650.0,4698,3903,8602,73,72,145,0,0,0,0.29800070231993103,0.2509929771242079,0.2746589353261927
9,Contumil,Estádio do Dragão,619.19,5607,4534,10141,77,72,149,0,0,0,0.3371436827545464,0.2915547231272747,0.3151141183708983
10,Estádio do Dragão,Campanhã,1166.02,10237,8334,18572,207,209,416,86,69,155,0.15501889456051635,0.13387786762183104,0.14476015092786382
11,Campanhã,Heroismo,950.92,19008,15064,34073,209,199,408,153,136,289,0.228779502078571,0.19637896357106766,0.21322562154047592
12,Heroismo,24 de Agosto,571.9,20283,16450,36733,226,206,432,153,136,289,0.23378580597208262,0.21029893227746654,0.2226499551751105
13,24 de Agosto,Bolhão,680.44,25685,20190,45876,226,208,434,137,136,273,0.3102408124311321,0.256699002306207,0.2841557285825486
14,Bolhão,Trindade,451.8,31095,27431,58526,223,209,432,153,137,290,0.3610996040553216,0.346712672403012,0.35421053878751185
15,Trindade,Lapa,857.4300000000001,35530,37973,73504,213,209,422,153,123,276,0.42322694838519387,0.5019814140805846,0.4605553808471295
16,Lapa,Carolina Michaelis,460.97,33005,37785,70790,226,203,429,152,130,282,0.3815093555088091,0.4965976302995994,0.43536443947118086
17,Carolina Michaelis,Casa da Música,627.48,31485,36156,67642,210,192,402,161,137,298,0.36916982762456174,0.4792220335214455,0.4208273208464168
18,Casa da Música,Francos,871.87,28849,30358,59207,212,209,421,160,130,290,0.33753376044598804,0.39230680348677544,0.36356017127929036
19,Francos,Ramalde,965.03,27285,28235,55521,213,209,422,153,135,288,0.3250174560118849,0.35911677670385167,0.34150835866716733
20,Ramalde,Viso,621.15,26363,26777,53140,211,195,406,153,137,290,0.3156515476441861,0.3518940534105356,0.33292995155605043
21,Viso,Sete Bicas,743.81,25522,25180,50702,211,199,410,150,138,288,0.3083276471648605,0.3261409954054783,0.3169243380274569
22,Sete Bicas,Sra da Hora,674.5,21691,23761,45453,211,194,405,141,138,279,0.26931166964070363,0.3121265766783468,0.2901157267980879
23,Sra da Hora,Vasco da Gama,824.48,9688,8984,18672,107,103,210,0,0,0,0.419180360110394,0.40384511202887935,0.4116587860513654
24,Vasco da Gama,Estádio do Mar,661.6,9797,8398,18195,107,105,212,0,0,0,0.4239084796718865,0.3703073440845883,0.39736074742346056
25,Estádio do Mar,Pedro Hispano,786.97,9736,8170,17906,99,105,204,0,0,0,0.455293707506503,0.36027071313021974,0.4063848133422395
26,Pedro Hispano,Parque de Real,656.68,9125,7450,16576,103,106,209,0,0,0,0.41018950609459576,0.325406072419266,0.36718929571380643
27,Parque de Real,C. Matosinhos,723.67,8791,7123,15914,107,104,211,0,0,0,0.380375214752407,0.3170921006714329,0.34918353766984156
28,C. Matosinhos,Matosinhos Sul,616.61,6720,5693,12414,107,106,213,0,0,0,0.29078768236628905,0.24868802052777234,0.2698366769443042
29,Matosinhos Sul,Brito Capelo,535.72,3605,3355,6960,107,107,214,0,0,0,0.15598056388392356,0.14520098174815915,0.15059077281604138
30,Brito Capelo,Mercado,487.53,2401,2178,4580,111,108,219,0,0,0,0.10017797086101077,0.09339547359950995,0.09683317769095556
31,Mercado,Sr. de Matosinhos,708.96,1483,735,2219,111,121,232,0,0,0,0.06186051341430798,0.028160391796675562,0.044284156880973834
33,Fonte do Cuco,Custoias,689.2,8364,9590,17954,102,102,204,83,69,152,0.19628239977455936,0.24499469511082783,0.2196042452814441
34,Custoias,Esposade,1779.24,8180,9413,17594,102,102,204,80,82,162,0.19537177747326315,0.22219352646064688,0.20886161438087797
35,Esposade,Crestins,2035.56,8100,9284,17384,102,102,204,85,86,171,0.18788642209534837,0.2141152660629542,0.20103845598418396
36,Crestins,Verdes,591.8199999999999,8047,9171,17218,102,102,204,85,86,171,0.18665385001735824,0.21151869997753558,0.19912193094844913
37,Verdes,Pedras Rubras,960.78,5926,6004,11930,0,0,0,85,86,171,0.2811455801715374,0.28152788169416887,0.2813378487735626
38,Pedras Rubras,Lidador,1147.58,5432,5207,10639,0,0,0,85,86,171,0.25771927373290743,0.24414057446257825,0.2508902202987068
39,Lidador,Vilar do Pinheiro,1987.51,5277,4960,10238,0,0,0,85,86,171,0.25036213348455233,0.23258936748761092,0.2414237833340438
40,Vilar do Pinheiro,Modivas Sul,2037.38,5214,4766,9980,0,0,0,85,86,171,0.24737296809216602,0.22346347475690567,0.23534831062530998
41,Modivas Sul,Modivas Centro,1051.08,5209,4726,9935,0,0,0,85,90,175,0.24711481025187995,0.2117440614167828,0.2289241394224014
42,Modivas Centro,Modivas Norte,852.51,5241,4642,9884,0,0,0,85,89,174,0.24864571929569457,0.2103451236764556,0.22905518475481945
43,Modivas Norte,Mindelo,1834.12,4333,4261,8595,0,0,0,85,86,171,0.2055913368488334,0.19980281078149742,0.20268014830034867
44,Mindelo,Espaço Natureza,776.86,4301,4104,8405,0,0,0,82,86,168,0.21149703440954462,0.1924289876036124,0.20173601044936504
45,Espaço Natureza,Varziela,1539.0,4243,4094,8337,0,0,0,79,86,165,0.21657195402880436,0.191985739196811,0.20375732084364423
46,Varziela,Árvore,858.71,4129,3957,8087,0,0,0,81,86,167,0.2055899674119251,0.18556125992525854,0.19527578271819263
47,Árvore,Azurara,664.57,4147,3947,8094,0,0,0,85,86,171,0.1967390016685672,0.18507410270267194,0.19087244429390643
48,Azurara,Santa Clara,1218.09,4134,3909,8043,0,0,0,85,86,171,0.19611724451500098,0.1833083714317501,0.18967535512810288
49,Santa Clara,Vila do Conde,670.57,3917,3851,7768,0,0,0,81,87,168,0.19501520497894362,0.17850441274045833,0.18646497328401374
50,Vila do Conde,Alto de Pega,730.41,3191,2933,6125,0,0,0,75,86,161,0.17160765678625434,0.13756475990390585,0.1534232522404036
51,Alto de Pega,Portas Fronhas,671.05,3117,2786,5904,0,0,0,85,86,171,0.14790863828543113,0.13065610140042153,0.1392319238286427
52,Portas Fronhas,São Brás,562.21,2740,2253,4993,0,0,0,85,86,171,0.13002284413090945,0.10563945885248055,0.11775985504351247
53,São Brás,Póvoa de Varzim,624.94,2677,2180,4858,0,0,0,85,86,171,0.12702422649361406,0.10225993998488056,0.11456967304477732
