,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,1062,503,1566,136,136,272,0,0,0,0.03618600217855297,0.017129454699258122,0.02665772843890555
4,Venda Nova,Carreira,583.47,2005,863,2868,136,126,262,0,0,0,0.06828430765940166,0.03171162297843298,0.05069591731664573
5,Carreira,Baguim,786.02,2842,1056,3898,134,148,282,0,0,0,0.09820375802874418,0.0330458637886067,0.06400741637079968
6,Baguim,Campainha,751.7,3780,1155,4936,118,149,267,0,0,0,0.14833626541936862,0.03591582409567364,0.08559976445595831
7,Campainha,Rio Tinto,859.99,5017,1385,6402,135,149,284,0,0,0,0.17206289596721666,0.04303827010951635,0.10437039859821193
8,Rio Tinto,Levada,452.83,5761,1646,7408,135,149,284,0,0,0,0.19759680926416578,0.05116541073561593,0.12077188538827167
9,Levada,Nau Vitória,1111.62,7211,2275,9486,135,149,284,0,0,0,0.24730460799016296,0.07069585090041776,0.1546471967001206
10,Nau Vitória,Nasoni,499.02,7499,2370,9870,137,149,286,0,0,0,0.2534256292687453,0.07366495126495354,0.15977408723180483
11,Nasoni,Contumil,650.0,7653,2400,10054,159,138,297,0,0,0,0.22285770983129288,0.08053217274505495,0.15672665219526313
12,Contumil,Estádio do Dragão,619.19,9052,2949,12002,166,135,301,0,0,0,0.2524623127874337,0.10116399194113596,0.18460426190952609
13,Estádio do Dragão,Campanhã,1166.02,14374,6861,21236,252,229,481,117,119,236,0.17225797719913152,0.08688273271243074,0.1307456680047903
14,Campanhã,Heroismo,950.92,32277,13260,45537,319,363,682,230,197,427,0.25628346302811933,0.10419713196253891,0.1798438764560915
15,Heroismo,24 de Agosto,571.9,33619,14876,48495,320,356,676,230,197,427,0.26648461962284226,0.11829699954068908,0.19251081289441752
16,24 de Agosto,Bolhão,680.44,40270,20111,60382,323,353,676,230,197,427,0.3175734125287313,0.16075946004372177,0.2396968019993217
17,Bolhão,Trindade,451.8,40605,29741,70346,318,373,691,230,197,427,0.3229620178002557,0.22979739658430337,0.27570493991627515
18,Trindade,Lapa,857.4300000000001,42804,45197,88002,321,381,702,230,210,440,0.33871036645241,0.3363522400992622,0.33749512903589707
19,Lapa,Carolina Michaelis,460.97,40312,45306,85619,321,383,704,244,210,454,0.3104618189614794,0.33608383242495,0.3235129207350403
20,Carolina Michaelis,Casa da Música,627.48,36589,43721,80310,323,389,712,233,215,448,0.28685891954372233,0.31833484003706897,0.30317864058231186
