,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,593,2755,3349,156,155,311,0,0,0,0.017628205128138726,0.08229733875234074,0.049858802272033625
4,Venda Nova,Carreira,583.47,947,5026,5973,156,153,309,0,0,0,0.028119122399814657,0.15208709562007874,0.08950132273217842
5,Carreira,Baguim,786.02,1185,6737,7923,156,152,308,0,0,0,0.035179290783862276,0.20521476372008432,0.11909290080433549
6,Baguim,Campainha,751.7,1435,7856,9291,155,152,307,0,0,0,0.042869881621650244,0.23929553589216257,0.14012297428978665
7,Campainha,Rio Tinto,859.99,1895,9587,11483,146,156,302,0,0,0,0.060108743177135465,0.2845433138820726,0.176041832680348
8,Rio Tinto,Levada,452.83,2216,11003,13220,147,156,303,0,0,0,0.06981270823599299,0.3265499078625239,0.20199423675658315
9,Levada,Nau Vitória,1111.62,3367,13433,16800,149,157,306,0,0,0,0.10462168799523833,0.3961180535052415,0.25418028075690663
10,Nau Vitória,Nasoni,499.02,3510,13673,17184,153,156,309,0,0,0,0.10623006394693356,0.4057962906818611,0.2574673822985475
11,Nasoni,Contumil,650.0,3609,13874,17484,161,161,322,0,0,0,0.1037880841433571,0.3989806997591455,0.2513843919512513
12,Contumil,Estádio do Dragão,619.19,4159,15472,19632,145,156,301,0,0,0,0.13281943209338565,0.4591694115145895,0.3019576274080295
13,Estádio do Dragão,Campanhã,1166.02,8640,26156,34796,247,257,504,137,131,268,0.09894051609063631,0.29723338589090353,0.19846696105335482
14,Campanhã,Heroismo,950.92,17986,47957,65943,361,380,741,198,192,390,0.14153704977227086,0.36976747069630617,0.2568148509381262
15,Heroismo,24 de Agosto,571.9,19568,49573,69141,363,380,743,196,196,392,0.15406147584906632,0.3793286029336368,0.2682999444193188
16,24 de Agosto,Bolhão,680.44,28467,54039,82507,338,381,719,224,196,420,0.22143178324576035,0.4128207971475022,0.3179907951926725
17,Bolhão,Trindade,451.8,41601,57662,99264,337,386,723,224,196,420,0.3241430770013191,0.43689047644921447,0.38130501412959966
18,Trindade,Lapa,857.4300000000001,61971,76606,138578,336,381,717,220,202,422,0.48744514112043624,0.5786326948324995,0.5339622899870228
19,Lapa,Carolina Michaelis,460.97,56672,76507,133179,335,385,720,224,192,416,0.44305610238804466,0.5850269684703195,0.5148274330364534
20,Carolina Michaelis,Casa da Música,627.48,56093,70964,127057,330,368,698,226,220,446,0.44054222481341987,0.5293949567332437,0.48611079655829514
21,Casa da Música,Francos,871.87,58537,52785,111322,320,360,680,227,224,451,0.4667475320126504,0.39595171554593456,0.43026933141275076
22,Francos,Ramalde,965.03,56793,47704,104498,306,368,674,251,226,477,0.44250997354367966,0.35196982681519157,0.3960060728047363
23,Ramalde,Viso,621.15,53994,45344,99339,317,355,672,249,226,475,0.4146259501835971,0.34163849973474447,0.37778470796762115
24,Viso,Sete Bicas,743.81,52871,41496,94367,311,355,666,251,226,477,0.4085121192990274,0.31264048212882006,0.35997214760959806
25,Sete Bicas,Sra da Hora,674.5,49193,35432,84626,321,363,684,251,219,470,0.3738588507996748,0.26697329705306094,0.32018637254262766
26,Sra da Hora,Vasco da Gama,824.48,13254,17137,30392,152,162,314,0,0,0,0.40371002647912685,0.48976604549315944,0.44810835476025196
27,Vasco da Gama,Estádio do Mar,661.6,11682,17342,29025,146,152,298,0,0,0,0.37045831967210935,0.5282240291036044,0.45092941978481826
