,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,444,115,559,34,0,34,0,0,0,0.060457516339879905,,0.07624690040851698
1,Venda Nova,Carreira,583.47,713,208,922,34,9,43,0,0,0,0.09721804851429086,0.10716958497182398,0.09930092823796058
2,Carreira,Baguim,786.02,934,231,1166,34,15,49,0,0,0,0.12730425865820857,0.0713227586072733,0.11016706476506513
3,Baguim,Campainha,751.7,1112,252,1365,34,17,51,0,0,0,0.15147137061632415,0.06881792884115964,0.12392022335793598
4,Campainha,Rio Tinto,859.99,1482,334,1817,34,17,51,0,0,0,0.20192811182503828,0.09107360517372769,0.16497660960793475
5,Rio Tinto,Levada,452.83,1679,410,2090,34,17,51,0,0,0,0.22872250720905132,0.11174584381668633,0.18973028607826298
6,Levada,Nau Vitória,1111.62,2154,539,2693,34,17,51,0,0,0,0.2933677545952267,0.1468756750048786,0.24453706139844397
7,Nau Vitória,Nasoni,499.02,2320,554,2874,34,17,51,0,0,0,0.31596670829143736,0.15089261998450254,0.2609420121891257
8,Nasoni,Contumil,650.0,2346,564,2910,34,17,51,0,0,0,0.31949705201338136,0.15362775496842215,0.2642072863317283
9,Contumil,Estádio do Dragão,619.19,2740,708,3448,34,17,51,0,0,0,0.3731040761596351,0.19282342239254066,0.313010524903937
10,Estádio do Dragão,Campanhã,1166.02,4767,1809,6576,136,85,221,34,18,52,0.12609431319079195,0.07926853584061919,0.10846745703825957
11,Campanhã,Heroismo,950.92,8972,3706,12679,155,85,240,61,49,110,0.18459429905230665,0.12148431853447142,0.16025643598910913
12,Heroismo,24 de Agosto,571.9,9390,4036,13426,153,85,238,34,49,83,0.22639243407487888,0.13228364899484416,0.18650679052612318
13,24 de Agosto,Bolhão,680.44,11779,4813,16593,162,85,247,34,50,84,0.2712707955470859,0.15650181453870368,0.2236824495989322
14,Bolhão,Trindade,451.8,12151,6244,18395,170,85,255,34,50,84,0.26911558313287787,0.2029917917487321,0.24232182426766127
15,Trindade,Lapa,857.4300000000001,11815,11208,23023,168,98,266,34,50,84,0.2642087468374927,0.3339021712611644,0.29409160080047314
16,Lapa,Carolina Michaelis,460.97,11154,11290,22444,153,106,259,34,51,85,0.2689011600911266,0.3176500139400875,0.29139712577984006
17,Carolina Michaelis,Casa da Música,627.48,10710,11289,21999,153,114,267,34,51,85,0.25820664362027373,0.3028903022211096,0.2793546693640053
18,Casa da Música,Francos,871.87,9151,11245,20397,125,116,241,34,59,93,0.2582946265118253,0.2833466177131542,0.2715302951326765
19,Francos,Ramalde,965.03,8656,10859,19516,119,118,237,34,67,101,0.25359799335334776,0.2579319676269939,0.2559914567953414
20,Ramalde,Viso,621.15,8316,10532,18848,118,138,256,34,68,102,0.2451728414156307,0.22566556430265983,0.2338758933635092
21,Viso,Sete Bicas,743.81,8136,10063,18200,118,150,268,34,68,102,0.2398680467528704,0.2042861284455816,0.21879539307559742
22,Sete Bicas,Sra da Hora,674.5,7620,9997,17618,118,152,270,34,78,112,0.22466870877328246,0.19161166218720857,0.2046354382069961
23,Sra da Hora,Vasco da Gama,824.48,2204,2494,4699,75,85,160,0,0,0,0.13610987767560873,0.13588862132475363,0.13599233523921694
24,Vasco da Gama,Estádio do Mar,661.6,2248,2026,4274,66,85,151,0,0,0,0.15768934572210802,0.1103904873771895,0.13106416056106115
25,Estádio do Mar,Pedro Hispano,786.97,2179,1963,4142,66,85,151,0,0,0,0.1528939617207166,0.10692440183105846,0.12701705714706799
26,Pedro Hispano,Parque de Real,656.68,1942,1652,3594,66,85,151,0,0,0,0.13623397489566638,0.08999219842063416,0.11020383582031712
27,Parque de Real,C. Matosinhos,723.67,1853,1326,3179,66,117,183,0,0,0,0.12998851317221052,0.052501468677081393,0.080447615872046
28,C. Matosinhos,Matosinhos Sul,616.61,1337,923,2260,66,117,183,0,0,0,0.09383162688240931,0.03653424741224901,0.0571988760736183
29,Matosinhos Sul,Brito Capelo,535.72,682,646,1329,65,117,182,0,0,0,0.048631379517141256,0.02558997886416057,0.033819050525939386
30,Brito Capelo,Mercado,487.53,393,453,847,65,117,182,0,0,0,0.02806169914640438,0.017937511775768092,0.021553292979566766
31,Mercado,Sr. de Matosinhos,708.96,98,107,206,51,100,151,0,0,0,0.008917420381994985,0.0049999999999904895,0.006323102248217173
33,Fonte do Cuco,Custoias,689.2,3396,5268,8664,34,67,101,34,34,68,0.21527082742053738,0.23003322048758187,0.2240122403162868
34,Custoias,Esposade,1779.24,3285,5059,8345,34,67,101,34,34,68,0.20827809994234844,0.2209200714691271,0.21576392506771913
35,Esposade,Crestins,2035.56,3272,4854,8127,34,67,101,33,34,67,0.21075462286482255,0.2119632397068612,0.21147491221094175
36,Crestins,Verdes,591.8199999999999,3131,4763,7894,34,67,101,17,34,51,0.2708863009096228,0.20796646100702168,0.22907118910805663
37,Verdes,Pedras Rubras,960.78,1881,4452,6334,0,0,0,17,34,51,0.4463672195172267,0.5280101437338253,0.5007958356616258
38,Pedras Rubras,Lidador,1147.58,1739,4173,5912,0,0,0,17,34,51,0.4125028876171901,0.4949549892993834,0.46747095540531897
39,Lidador,Vilar do Pinheiro,1987.51,1681,4031,5712,0,0,0,17,40,57,0.39889061831275263,0.406351270660661,0.4041261638200567
40,Vilar do Pinheiro,Modivas Sul,2037.38,1580,3996,5576,0,0,0,17,68,85,0.3748984072106992,0.2369748400084381,0.26455955344889037
41,Modivas Sul,Modivas Centro,1051.08,1566,3923,5490,0,0,0,17,68,85,0.37165498233747607,0.23265413177711342,0.26045430188918595
42,Modivas Centro,Modivas Norte,852.51,1514,3898,5412,0,0,0,17,68,85,0.35920115804965946,0.2311688667508231,0.2567753250105904
43,Modivas Norte,Mindelo,1834.12,1347,3893,5240,0,0,0,17,68,85,0.3196274596513471,0.23084998664775377,0.24860548124847245
44,Mindelo,Espaço Natureza,776.86,1294,3732,5027,0,0,0,17,68,85,0.3070315575335639,0.2213480188954472,0.23848472662307058
