,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,766,1179,1946,90,73,163,0,0,0,0.03945473251016042,0.07479146634275449,0.05528038631248782
4,Venda Nova,Carreira,583.47,1266,2008,3274,90,73,163,0,0,0,0.06513541049352455,0.12736687090494972,0.09300594184342661
5,Carreira,Baguim,786.02,1588,2473,4062,90,73,163,0,0,0,0.08172873220921563,0.15685770103427768,0.11537544830878328
6,Baguim,Campainha,751.7,1862,2681,4543,87,75,162,0,0,0,0.0991075513744883,0.1655277943510624,0.12985766386364297
7,Campainha,Rio Tinto,859.99,2348,3220,5568,91,76,167,0,0,0,0.1194611670009216,0.19618788479102295,0.15437871521677612
8,Rio Tinto,Levada,452.83,2661,3696,6358,91,72,163,0,0,0,0.13542792625662695,0.2376627482882281,0.18058686604972685
9,Levada,Nau Vitória,1111.62,3534,4746,8281,91,73,164,0,0,0,0.1797949454450206,0.3010517431286925,0.2337690078286063
10,Nau Vitória,Nasoni,499.02,3710,4844,8555,91,73,164,0,0,0,0.18874883022521102,0.3072673433840426,0.24150402205810556
11,Nasoni,Contumil,650.0,3802,4892,8694,89,73,162,0,0,0,0.19779535630878636,0.3102839424495608,0.2484846574709872
12,Contumil,Estádio do Dragão,619.19,4419,5700,10119,91,75,166,0,0,0,0.22483167713980337,0.35188913324707755,0.2822371542967044
13,Estádio do Dragão,Campanhã,1166.02,8768,9809,18577,261,229,490,94,86,180,0.11003268687029132,0.13856368669660893,0.12345484622505393
14,Campanhã,Heroismo,950.92,16189,18253,34442,261,233,494,158,150,308,0.1694135084695445,0.20854693097364146,0.1881218356397501
15,Heroismo,24 de Agosto,571.9,17653,19417,37071,247,220,467,158,152,310,0.19077701205956354,0.2278656009695417,0.20855763445792025
16,24 de Agosto,Bolhão,680.44,22805,23117,45922,249,225,474,173,153,326,0.23586238508114024,0.26711407565371087,0.2506231599944335
17,Bolhão,Trindade,451.8,29044,29403,58448,248,232,480,158,151,309,0.3131414017044651,0.335814684104992,0.3241516096051602
18,Trindade,Lapa,857.4300000000001,35594,39651,75245,264,234,498,159,166,325,0.36901971641699477,0.4323450529359012,0.39988412090033915
19,Lapa,Carolina Michaelis,460.97,33223,39465,72688,246,234,480,158,159,317,0.3598690845692244,0.43861983100482455,0.39873816102339543
20,Carolina Michaelis,Casa da Música,627.48,31909,37378,69287,234,234,468,159,152,311,0.35464486915593907,0.42359718720286743,0.3887851963120921
21,Casa da Música,Francos,871.87,30156,30385,60542,232,240,472,165,155,320,0.3312782981734454,0.33657104258172305,0.33391369442509616
22,Francos,Ramalde,965.03,28888,27875,56763,236,246,482,158,143,301,0.32041327554799437,0.3146169012486379,0.3175403802530571
23,Ramalde,Viso,621.15,27858,26708,54567,237,252,489,158,149,307,0.30825439281635597,0.2922655360391345,0.30021562912946337
24,Viso,Sete Bicas,743.81,26846,25248,52095,223,231,454,162,153,315,0.30388946875742057,0.2874410434121158,0.2956887826432923
25,Sete Bicas,Sra da Hora,674.5,23368,22927,46295,214,237,451,175,153,328,0.26073451221649435,0.25721874002722184,0.2589814250053565
26,Sra da Hora,Vasco da Gama,824.48,9574,9714,19289,109,109,218,0,0,0,0.4066699744674408,0.41261111294542463,0.4096405437064327
27,Vasco da Gama,Estádio do Mar,661.6,9315,9488,18803,109,107,216,0,0,0,0.3956613553560249,0.410534617001206,0.40302912848581374
28,Estádio do Mar,Pedro Hispano,786.97,9068,9338,18406,116,109,225,0,0,0,0.3619103786199111,0.3966274664284067,0.3787288789360267
29,Pedro Hispano,Parque de Real,656.68,8486,8739,17226,112,124,236,0,0,0,0.35079286193325615,0.32630531295412124,0.33792652263913436
30,Parque de Real,C. Matosinhos,723.67,8091,8459,16550,107,110,217,0,0,0,0.35009415600408317,0.3560367571771765,0.3531065344789231
31,C. Matosinhos,Matosinhos Sul,616.61,6235,6641,12876,104,106,210,0,0,0,0.27758383282980065,0.29005206124703636,0.28387731955469103
32,Matosinhos Sul,Brito Capelo,535.72,3586,3931,7518,104,115,219,0,0,0,0.15966319849833105,0.15826800912871314,0.15893056481108878
33,Brito Capelo,Mercado,487.53,2349,2574,4923,103,125,228,0,0,0,0.10558878748292855,0.09533734333468732,0.09996847819112963
34,Mercado,Sr. de Matosinhos,708.96,1504,996,2500,101,109,210,0,0,0,0.06898067434590316,0.04230377166158555,0.05513409152404306
35,Sra da Hora,Fonte do Cuco,687.03,9380,9828,19208,102,102,204,88,87,175,0.21389194711983955,0.2253728606809984,0.2196161271090353
36,Fonte do Cuco,Custoias,689.2,9011,9594,18605,102,102,204,92,115,207,0.20093828250286397,0.18978753810775292,0.19502955681458667
37,Custoias,Esposade,1779.24,8807,9395,18202,102,102,204,93,93,186,0.1953072078751979,0.20833762505377182,0.20182241646448487
38,Esposade,Crestins,2035.56,8722,9279,18002,102,102,204,71,87,158,0.22003894311186328,0.21280054531458342,0.2162472357898402
39,Crestins,Verdes,591.8199999999999,8647,9177,17824,102,106,208,71,87,158,0.21816014204579812,0.20635480199938502,0.21191838007908606
40,Verdes,Pedras Rubras,960.78,6686,5380,12067,0,0,0,71,87,158,0.3797542254840751,0.24938216834501195,0.3079670800973758
41,Pedras Rubras,Lidador,1147.58,6145,4768,10913,0,0,0,71,87,158,0.349029641200857,0.22098676568297584,0.27852501987139083
42,Lidador,Vilar do Pinheiro,1987.51,5916,4617,10534,0,0,0,71,99,170,0.336012173993735,0.1880896616389761,0.24986906385772834
43,Vilar do Pinheiro,Modivas Sul,2037.38,5772,4585,10357,0,0,0,71,103,174,0.3278082251410759,0.17949878932215002,0.2400158579609071
44,Modivas Sul,Modivas Centro,1051.08,5728,4559,10288,0,0,0,71,99,170,0.3253452305418772,0.18572824457186882,0.2440388681240488
45,Modivas Centro,Modivas Norte,852.51,5664,4533,10198,0,0,0,71,89,160,0.3216751944719065,0.205416122801919,0.25700608585547596
46,Modivas Norte,Mindelo,1834.12,4833,3974,8808,0,0,0,71,86,157,0.2745007229431764,0.18636503956304723,0.22622257790692732
47,Mindelo,Espaço Natureza,776.86,4700,3935,8635,0,0,0,70,88,158,0.27074565265711564,0.18031253842004033,0.2203778421959598
48,Espaço Natureza,Varziela,1539.0,4677,3890,8567,0,0,0,69,88,157,0.27336099058450264,0.17825495285941825,0.22005314778318144
49,Varziela,Árvore,858.71,4438,3684,8122,0,0,0,70,88,158,0.25567072183470263,0.1688186833867751,0.20729743459788222
50,Árvore,Azurara,664.57,4464,3663,8127,0,0,0,69,88,157,0.260879201706837,0.16787118204639284,0.20874731807550526
51,Azurara,Santa Clara,1218.09,4407,3640,8048,0,0,0,69,90,159,0.25757294085557875,0.16312091562427805,0.20410953034729534
52,Santa Clara,Vila do Conde,670.57,4348,3487,7835,0,0,0,75,119,194,0.2337693911283091,0.1181807271459608,0.16286706631439443
53,Vila do Conde,Alto de Pega,730.41,3646,2703,6349,0,0,0,90,103,193,0.16336155424590548,0.10584243792218603,0.13266482377262515
54,Alto de Pega,Portas Fronhas,671.05,3487,2544,6031,0,0,0,86,103,189,0.16349503421629463,0.09961067154692806,0.12867974662399434
55,Portas Fronhas,São Brás,562.21,2965,2209,5175,0,0,0,86,103,189,0.13905967903372435,0.0864907037004584,0.11041097819072757
56,São Brás,Póvoa de Varzim,624.94,2850,2159,5010,0,0,0,86,103,189,0.13364365558838437,0.08455997494518928,0.10689434814791297
57,Sra da Hora,Fonte do Cuco,685.98,5582,5607,11190,2,6,8,84,68,152,0.2625452065119281,0.30878467626409095,0.2838446375868895
58,Fonte do Cuco,Cândido dos Reis,913.51,5291,5567,10858,2,6,8,69,68,137,0.30160603216859166,0.306558355951634,0.3041249152041073
59,Cândido dos Reis,Pias,916.73,5025,5317,10343,2,6,8,69,79,148,0.2864793175761987,0.2545538071726425,0.2691276298860061
60,Pias,Araújo,1258.13,4844,5131,9976,2,6,8,69,76,145,0.2761609203068474,0.254735689325349,0.2647092685107504
61,Araújo,Custió,651.69,4695,4991,9686,2,6,8,69,67,136,0.26762494829341055,0.27866862258371705,0.27320409692517866
62,Custió,Parque de Maia,1418.51,4450,4797,9247,0,6,6,69,67,136,0.26006229403006154,0.26783731784081394,0.2640386024613714
63,Parque de Maia,Forum,824.81,4004,4391,8395,0,6,6,69,67,136,0.2339894020293949,0.24516496481841443,0.23970481662158646
64,Forum,Zona Industrial,1119.4,1657,1857,3514,0,4,4,34,34,68,0.1965772663271048,0.19978437737465324,0.19825897347387886
65,Zona Industrial,Mandim,1194.23,1552,1673,3225,0,28,28,37,34,71,0.16913704483556807,0.11559333075288354,0.13636256986442874
66,Mandim,Castêlo da Maia,1468.1,1497,1521,3019,0,36,36,35,34,69,0.17256564372542307,0.09388128701258976,0.12132343649295751
67,Castêlo da Maia,ISMAI,702.48,834,976,1810,0,34,34,35,36,71,0.09614704717649013,0.05998033431686258,0.07256157299999688
68,Santo Ovídio,D. João II,463.71,5761,5506,11268,308,308,616,0,0,0,0.08661014910952419,0.08276238723687435,0.08468626817319927
69,D. João II,João de Deus,716.25,7733,8257,15991,308,308,616,0,0,0,0.11624830797953564,0.12411740470859041,0.12018285634406302
70,João de Deus,C.M.Gaia,405.01,12946,13773,26720,308,306,614,0,0,0,0.19460728666402116,0.20838699247809,0.2014746970534431
71,C.M.Gaia,General Torres,488.39,14794,15184,29979,308,308,616,0,0,0,0.2223842128316611,0.2282411414985192,0.22531267716509015
72,General Torres,Jardim do Morro,419.98,15808,16506,32314,308,308,616,0,0,0,0.23762143298020016,0.24811291211512304,0.2428671725476616
73,Jardim do Morro,São Bento,795.7,16500,17532,34033,262,258,520,0,0,0,0.29157527930229793,0.31461291978675626,0.3030054932349715
74,São Bento,Aliados,443.38,22086,25084,47170,340,338,678,0,0,0,0.3007411544369665,0.3435850972378745,0.32209993418137195
75,Aliados,Trindade,450.27,24708,27227,51936,340,336,676,0,0,0,0.3364489490001535,0.37515982707679746,0.3556898588133966
76,Trindade,Faria Guimaraes,555.34,19459,23951,43411,338,336,674,0,0,0,0.26653929966002343,0.3300246977448868,0.298187806717166
77,Faria Guimaraes,Marques,621.04,18202,22873,41075,338,338,676,0,0,0,0.24931670940121287,0.31330262820179133,0.2813096688015021
78,Marques,Combatentes,702.75,14322,18468,32790,338,338,676,0,0,0,0.19617595940328567,0.25296272930282343,0.22456934435305456
79,Combatentes,Salgueiros,471.25,12311,16338,28649,342,338,680,0,0,0,0.16665501858891862,0.22379493838521602,0.19505691989943116
80,Salgueiros,Polo Universitario,775.36,11010,14964,25975,342,340,682,0,0,0,0.14905445367126977,0.20376534796386808,0.17632967956494047
81,Polo Universitario,I.P.O.,827.64,8746,12400,21146,338,340,678,0,0,0,0.11979940964446521,0.16885454643233427,0.1443993307475264
82,I.P.O.,Hospital São João,351.77,4373,6199,10573,336,338,674,0,0,0,0.06026231767561181,0.0849222003063922,0.07262884635395568
83,Verdes (E) ,Botica,683.54,2130,4017,6147,102,134,236,0,0,0,0.0966894919506048,0.13878785371255087,0.12059279905272671
84,Botica,Aeroporto,649.66,1974,3760,5734,112,102,214,0,0,0,0.08160705330993634,0.170660856935383,0.12405325877627074
